"plh0040","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","1994","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","Hamburg","3","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","Niedersachsen","27","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","Bremen","2","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","Nordrhein-Westfalen","117","0.527927297587591","0.461505637240803","0.59434895793438"
"Grosse Sorgen","1994","(noch) kein Abschluss","Hessen","46","0.436544576958699","0.33628445130885","0.536804702608547"
"Grosse Sorgen","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","19","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","Baden-Wuerttemberg","90","0.460553858957465","0.39423569681272","0.52687202110221"
"Grosse Sorgen","1994","(noch) kein Abschluss","Bayern","29","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","Saarland","","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","Berlin","11","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","Brandenburg","7","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","9","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","Sachsen","17","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","Sachsen-Anhalt","11","","",""
"Grosse Sorgen","1994","(noch) kein Abschluss","Thueringen","4","","",""
"Grosse Sorgen","1994","Hauptschule","Schleswig-Holstein","77","0.545676256678143","0.464633475673614","0.626719037682672"
"Grosse Sorgen","1994","Hauptschule","Hamburg","49","0.712198879902553","0.611075957617898","0.813321802187207"
"Grosse Sorgen","1994","Hauptschule","Niedersachsen","294","0.606396913986543","0.563271590077684","0.649522237895402"
"Grosse Sorgen","1994","Hauptschule","Bremen","35","0.743338914423609","0.623461752942011","0.863216075905207"
"Grosse Sorgen","1994","Hauptschule","Nordrhein-Westfalen","754","0.637985108844612","0.611094892380895","0.664875325308329"
"Grosse Sorgen","1994","Hauptschule","Hessen","273","0.624558160186382","0.580450362515383","0.668665957857381"
"Grosse Sorgen","1994","Hauptschule","Rheinland-Pfalz,Saarland","246","0.611811052103988","0.564171759201725","0.65945034500625"
"Grosse Sorgen","1994","Hauptschule","Baden-Wuerttemberg","493","0.541695579484646","0.509994820983116","0.573396337986176"
"Grosse Sorgen","1994","Hauptschule","Bayern","402","0.491197211394719","0.457687728857308","0.524706693932129"
"Grosse Sorgen","1994","Hauptschule","Saarland","","","",""
"Grosse Sorgen","1994","Hauptschule","Berlin","123","0.749234887769521","0.683884631925704","0.814585143613337"
"Grosse Sorgen","1994","Hauptschule","Brandenburg","168","0.85959784738331","0.81120846949488","0.90798722527174"
"Grosse Sorgen","1994","Hauptschule","Mecklenburg-Vorpommern","96","0.795385361635658","0.724664062222932","0.866106661048385"
"Grosse Sorgen","1994","Hauptschule","Sachsen","319","0.827296838359009","0.789926017079252","0.864667659638766"
"Grosse Sorgen","1994","Hauptschule","Sachsen-Anhalt","201","0.824838388124488","0.778093391617976","0.871583384630999"
"Grosse Sorgen","1994","Hauptschule","Thueringen","201","0.799691812155905","0.750664421015628","0.848719203296181"
"Grosse Sorgen","1994","Realschule","Schleswig-Holstein","33","0.504381486245556","0.389687673543337","0.619075298947775"
"Grosse Sorgen","1994","Realschule","Hamburg","10","","",""
"Grosse Sorgen","1994","Realschule","Niedersachsen","116","0.544639126512442","0.479422796391086","0.609855456633797"
"Grosse Sorgen","1994","Realschule","Bremen","15","","",""
"Grosse Sorgen","1994","Realschule","Nordrhein-Westfalen","223","0.49506357355423","0.44850549323803","0.541621653870431"
"Grosse Sorgen","1994","Realschule","Hessen","86","0.580118347390652","0.50216953907038","0.658067155710924"
"Grosse Sorgen","1994","Realschule","Rheinland-Pfalz,Saarland","52","0.544490985543652","0.446881521966461","0.642100449120842"
"Grosse Sorgen","1994","Realschule","Baden-Wuerttemberg","129","0.534383800106004","0.473868036130689","0.594899564081318"
"Grosse Sorgen","1994","Realschule","Bayern","122","0.433601875520086","0.377985247989078","0.489218503051095"
"Grosse Sorgen","1994","Realschule","Saarland","","","",""
"Grosse Sorgen","1994","Realschule","Berlin","110","0.685634840276322","0.612309958108703","0.758959722443941"
"Grosse Sorgen","1994","Realschule","Brandenburg","153","0.70712634421593","0.646296385197161","0.767956303234699"
"Grosse Sorgen","1994","Realschule","Mecklenburg-Vorpommern","112","0.710444738592152","0.640385399746642","0.780504077437661"
"Grosse Sorgen","1994","Realschule","Sachsen","279","0.696223223958841","0.651544328944777","0.740902118972904"
"Grosse Sorgen","1994","Realschule","Sachsen-Anhalt","168","0.657617216792115","0.598321532705295","0.716912900878935"
"Grosse Sorgen","1994","Realschule","Thueringen","163","0.631805775881265","0.57225627822188","0.691355273540651"
"Grosse Sorgen","1994","(Fach-)Abitur","Schleswig-Holstein","12","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","Hamburg","6","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","Niedersachsen","49","0.526382623886332","0.42379570628894","0.628969541483725"
"Grosse Sorgen","1994","(Fach-)Abitur","Bremen","6","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","Nordrhein-Westfalen","102","0.395916155871847","0.336009051152435","0.455823260591258"
"Grosse Sorgen","1994","(Fach-)Abitur","Hessen","33","0.459729941109294","0.344613146716763","0.574846735501824"
"Grosse Sorgen","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","19","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","Baden-Wuerttemberg","49","0.351810602813211","0.269404635957829","0.434216569668593"
"Grosse Sorgen","1994","(Fach-)Abitur","Bayern","36","0.380611830819273","0.291089482907302","0.470134178731245"
"Grosse Sorgen","1994","(Fach-)Abitur","Saarland","","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","Berlin","22","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","Brandenburg","15","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","Mecklenburg-Vorpommern","5","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","Sachsen","29","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","Sachsen-Anhalt","17","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","Thueringen","12","","",""
"Grosse Sorgen","1994","AkademikerIn","Schleswig-Holstein","12","","",""
"Grosse Sorgen","1994","AkademikerIn","Hamburg","6","","",""
"Grosse Sorgen","1994","AkademikerIn","Niedersachsen","26","","",""
"Grosse Sorgen","1994","AkademikerIn","Bremen","","","",""
"Grosse Sorgen","1994","AkademikerIn","Nordrhein-Westfalen","89","0.413665491158747","0.349171172971929","0.478159809345565"
"Grosse Sorgen","1994","AkademikerIn","Hessen","41","0.392927091848342","0.296230433455157","0.489623750241528"
"Grosse Sorgen","1994","AkademikerIn","Rheinland-Pfalz,Saarland","22","","",""
"Grosse Sorgen","1994","AkademikerIn","Baden-Wuerttemberg","46","0.42037046173696","0.327275202893152","0.513465720580769"
"Grosse Sorgen","1994","AkademikerIn","Bayern","57","0.367438195421792","0.294752596917918","0.440123793925667"
"Grosse Sorgen","1994","AkademikerIn","Saarland","","","",""
"Grosse Sorgen","1994","AkademikerIn","Berlin","89","0.569342517205809","0.487898961473596","0.650786072938023"
"Grosse Sorgen","1994","AkademikerIn","Brandenburg","109","0.777260213879887","0.709535651417251","0.844984776342524"
"Grosse Sorgen","1994","AkademikerIn","Mecklenburg-Vorpommern","69","0.799889014041199","0.718135861410414","0.881642166671984"
"Grosse Sorgen","1994","AkademikerIn","Sachsen","185","0.774197363927322","0.72184269750849","0.826552030346155"
"Grosse Sorgen","1994","AkademikerIn","Sachsen-Anhalt","118","0.819445235569911","0.758093894393278","0.880796576746544"
"Grosse Sorgen","1994","AkademikerIn","Thueringen","82","0.695540175040148","0.612510527529706","0.77856982255059"
"Einige Sorgen","1994","(noch) kein Abschluss","Schleswig-Holstein","11","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","Hamburg","4","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","Niedersachsen","19","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","Bremen","","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","Nordrhein-Westfalen","84","0.41359360966397","0.348068994151887","0.479118225176053"
"Einige Sorgen","1994","(noch) kein Abschluss","Hessen","41","0.4554199158496","0.354745052005122","0.556094779694078"
"Einige Sorgen","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","10","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","Baden-Wuerttemberg","100","0.401502075801972","0.336280175864935","0.46672397573901"
"Einige Sorgen","1994","(noch) kein Abschluss","Bayern","38","0.408496424718891","0.305205710215009","0.511787139222773"
"Einige Sorgen","1994","(noch) kein Abschluss","Saarland","","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","Berlin","7","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","Brandenburg","9","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","7","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","Sachsen","12","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","Sachsen-Anhalt","8","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","Thueringen","6","","",""
"Einige Sorgen","1994","Hauptschule","Schleswig-Holstein","62","0.418796012473728","0.338493404226662","0.499098620720795"
"Einige Sorgen","1994","Hauptschule","Hamburg","24","","",""
"Einige Sorgen","1994","Hauptschule","Niedersachsen","186","0.357991062050733","0.315672465106494","0.400309658994973"
"Einige Sorgen","1994","Hauptschule","Bremen","14","","",""
"Einige Sorgen","1994","Hauptschule","Nordrhein-Westfalen","438","0.342121802437538","0.315576423317364","0.368667181557713"
"Einige Sorgen","1994","Hauptschule","Hessen","172","0.345054497039332","0.301752889082353","0.388356104996312"
"Einige Sorgen","1994","Hauptschule","Rheinland-Pfalz,Saarland","147","0.366506430122953","0.319403603557351","0.413609256688555"
"Einige Sorgen","1994","Hauptschule","Baden-Wuerttemberg","410","0.421451143472742","0.390034583964224","0.45286770298126"
"Einige Sorgen","1994","Hauptschule","Bayern","385","0.44615701911608","0.412837231337647","0.479476806894512"
"Einige Sorgen","1994","Hauptschule","Saarland","","","",""
"Einige Sorgen","1994","Hauptschule","Berlin","39","0.222805648737362","0.160067361962172","0.285543935512553"
"Einige Sorgen","1994","Hauptschule","Brandenburg","27","","",""
"Einige Sorgen","1994","Hauptschule","Mecklenburg-Vorpommern","28","","",""
"Einige Sorgen","1994","Hauptschule","Sachsen","70","0.161472458370661","0.125092708366327","0.197852208374994"
"Einige Sorgen","1994","Hauptschule","Sachsen-Anhalt","47","0.160157232380047","0.11505443240334","0.205260032356754"
"Einige Sorgen","1994","Hauptschule","Thueringen","55","0.200308187844095","0.151280796703818","0.249335578984372"
"Einige Sorgen","1994","Realschule","Schleswig-Holstein","33","0.424149839749824","0.310779079073757","0.537520600425891"
"Einige Sorgen","1994","Realschule","Hamburg","16","","",""
"Einige Sorgen","1994","Realschule","Niedersachsen","102","0.441421155634627","0.376394278904472","0.506448032364782"
"Einige Sorgen","1994","Realschule","Bremen","3","","",""
"Einige Sorgen","1994","Realschule","Nordrhein-Westfalen","197","0.457293460115346","0.410903259496103","0.503683660734589"
"Einige Sorgen","1994","Realschule","Hessen","66","0.41319612228292","0.335426079706118","0.490966164859722"
"Einige Sorgen","1994","Realschule","Rheinland-Pfalz,Saarland","48","0.455509014456348","0.357899550879158","0.553118478033539"
"Einige Sorgen","1994","Realschule","Baden-Wuerttemberg","125","0.440247987811888","0.380023327527159","0.500472648096616"
"Einige Sorgen","1994","Realschule","Bayern","162","0.50869811218874","0.452592997979678","0.564803226397801"
"Einige Sorgen","1994","Realschule","Saarland","","","",""
"Einige Sorgen","1994","Realschule","Berlin","44","0.314365159723678","0.241040277556058","0.387690041891297"
"Einige Sorgen","1994","Realschule","Brandenburg","59","0.280425170315714","0.220380379107877","0.34046996152355"
