"plh0040","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","224","0.437113559022654","0.392458933366354","0.481768184678955"
"Grosse Sorgen","1995","(noch) kein Abschluss","2","94","0.442198616808772","0.376571211514591","0.507826022102953"
"Grosse Sorgen","1995","(noch) kein Abschluss","3","50","0.488108749207398","0.388634796972302","0.587582701442494"
"Grosse Sorgen","1995","(noch) kein Abschluss","4","24","","",""
"Grosse Sorgen","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Grosse Sorgen","1995","Hauptschule","1 Einkommensschwächstes Quintil","1508","0.617331379640683","0.598267581896485","0.636395177384881"
"Grosse Sorgen","1995","Hauptschule","2","1162","0.648341868485365","0.626711817902036","0.669971919068695"
"Grosse Sorgen","1995","Hauptschule","3","558","0.599778236871595","0.568606522591461","0.63094995115173"
"Grosse Sorgen","1995","Hauptschule","4","338","0.631175934395097","0.591214697817656","0.671137170972538"
"Grosse Sorgen","1995","Hauptschule","5 Einkommensstärkstes Quintil","106","0.590525113150431","0.518488315703418","0.662561910597444"
"Grosse Sorgen","1995","Realschule","1 Einkommensschwächstes Quintil","653","0.583266773420922","0.553863282425801","0.612670264416043"
"Grosse Sorgen","1995","Realschule","2","521","0.572840804761472","0.540771699283826","0.604909910239119"
"Grosse Sorgen","1995","Realschule","3","300","0.549959982470883","0.508153873103917","0.591766091837849"
"Grosse Sorgen","1995","Realschule","4","182","0.494018377409863","0.443947220249248","0.544089534570479"
"Grosse Sorgen","1995","Realschule","5 Einkommensstärkstes Quintil","73","0.420867219616818","0.348340219536836","0.493394219696801"
"Grosse Sorgen","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","167","0.391960098566179","0.343068338354551","0.440851858777806"
"Grosse Sorgen","1995","(Fach-)Abitur","2","121","0.432498191562264","0.374469223409683","0.490527159714845"
"Grosse Sorgen","1995","(Fach-)Abitur","3","77","0.44211252049297","0.36995989954212","0.514265141443819"
"Grosse Sorgen","1995","(Fach-)Abitur","4","44","0.313096960632309","0.234281863444844","0.391912057819773"
"Grosse Sorgen","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","27","","",""
"Grosse Sorgen","1995","AkademikerIn","1 Einkommensschwächstes Quintil","200","0.54382535260564","0.492158824287573","0.595491880923708"
"Grosse Sorgen","1995","AkademikerIn","2","274","0.545115501133871","0.499259748620812","0.590971253646931"
"Grosse Sorgen","1995","AkademikerIn","3","200","0.504699316589552","0.453891861374385","0.555506771804719"
"Grosse Sorgen","1995","AkademikerIn","4","133","0.414439925388538","0.359601652769603","0.469278198007474"
"Grosse Sorgen","1995","AkademikerIn","5 Einkommensstärkstes Quintil","85","0.370938515955517","0.311059369742403","0.430817662168632"
"Einige Sorgen","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","204","0.425636537419572","0.381125084200719","0.470147990638424"
"Einige Sorgen","1995","(noch) kein Abschluss","2","102","0.44814701414629","0.382432893228125","0.513861135064454"
"Einige Sorgen","1995","(noch) kein Abschluss","3","31","0.346799156695675","0.252082881947513","0.441515431443836"
"Einige Sorgen","1995","(noch) kein Abschluss","4","28","","",""
"Einige Sorgen","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","11","","",""
"Einige Sorgen","1995","Hauptschule","1 Einkommensschwächstes Quintil","862","0.335353357781055","0.316835721184397","0.353870994377714"
"Einige Sorgen","1995","Hauptschule","2","635","0.32020663648333","0.299071804803744","0.341341468162916"
"Einige Sorgen","1995","Hauptschule","3","352","0.360735931370601","0.330183214646056","0.391288648095146"
"Einige Sorgen","1995","Hauptschule","4","195","0.325448284820497","0.286641943740255","0.36425462590074"
"Einige Sorgen","1995","Hauptschule","5 Einkommensstärkstes Quintil","65","0.381025841163341","0.30988237018001","0.452169312146671"
"Einige Sorgen","1995","Realschule","1 Einkommensschwächstes Quintil","401","0.388888283052619","0.359814004448531","0.417962561656708"
"Einige Sorgen","1995","Realschule","2","371","0.399819325294311","0.36806170967946","0.431576940909162"
"Einige Sorgen","1995","Realschule","3","228","0.417082933141086","0.375648324979163","0.458517541303009"
"Einige Sorgen","1995","Realschule","4","189","0.472236114900722","0.422238632438429","0.522233597363014"
"Einige Sorgen","1995","Realschule","5 Einkommensstärkstes Quintil","96","0.541074295278102","0.46786980300224","0.614278787553965"
"Einige Sorgen","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","186","0.527622269587754","0.477624000391499","0.577620538784008"
"Einige Sorgen","1995","(Fach-)Abitur","2","138","0.483879480868256","0.425344801864458","0.542414159872055"
"Einige Sorgen","1995","(Fach-)Abitur","3","91","0.450644245778415","0.378357919951726","0.522930571605104"
"Einige Sorgen","1995","(Fach-)Abitur","4","76","0.607082073860427","0.524078480015735","0.690085667705118"
"Einige Sorgen","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","46","0.599840832260188","0.491804720921054","0.707876943599323"
"Einige Sorgen","1995","AkademikerIn","1 Einkommensschwächstes Quintil","146","0.41057865772389","0.359548713128779","0.461608602319002"
"Einige Sorgen","1995","AkademikerIn","2","162","0.397581529128338","0.352514261352713","0.442648796903963"
"Einige Sorgen","1995","AkademikerIn","3","149","0.430815210059662","0.380494266252322","0.481136153867003"
"Einige Sorgen","1995","AkademikerIn","4","151","0.493005366635589","0.437351576160945","0.548659157110232"
"Einige Sorgen","1995","AkademikerIn","5 Einkommensstärkstes Quintil","139","0.521765350954738","0.459844598732004","0.583686103177471"
"Keine Sorgen","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","46","0.137249903557774","0.106271612747209","0.168228194368339"
"Keine Sorgen","1995","(noch) kein Abschluss","2","24","","",""
"Keine Sorgen","1995","(noch) kein Abschluss","3","16","","",""
"Keine Sorgen","1995","(noch) kein Abschluss","4","5","","",""
"Keine Sorgen","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Keine Sorgen","1995","Hauptschule","1 Einkommensschwächstes Quintil","127","0.047315262578262","0.0389877738995193","0.0556427512570047"
