year,quintil_oecd,regtyp,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,1st Quintile,Urban regions,Very concerned,0.61373,883,1524,0.58927,0.63818
1994,1st Quintile,Urban regions,Somewhat concerned,0.34075,556,1524,0.31694,0.36455
1994,1st Quintile,Urban regions,Not concerned at all,0.04552,85,1524,0.03505,0.05599
1994,1st Quintile,Rural regions,Very concerned,0.64663,642,971,0.61655,0.67671
1994,1st Quintile,Rural regions,Somewhat concerned,0.32455,297,971,0.29509,0.35402
1994,1st Quintile,Rural regions,Not concerned at all,0.02882,32,971,0.01829,0.03935
1994,2nd Quintile,Urban regions,Very concerned,0.57814,926,1609,0.55400,0.60228
1994,2nd Quintile,Urban regions,Somewhat concerned,0.38166,609,1609,0.35792,0.40541
1994,2nd Quintile,Urban regions,Not concerned at all,0.04020,74,1609,0.03060,0.04980
1994,2nd Quintile,Rural regions,Very concerned,0.65683,697,1017,0.62764,0.68603
1994,2nd Quintile,Rural regions,Somewhat concerned,0.33029,320,1017,0.30137,0.35921
1994,3rd Quintile,Urban regions,Very concerned,0.58471,960,1660,0.56100,0.60842
1994,3rd Quintile,Urban regions,Somewhat concerned,0.37701,624,1660,0.35369,0.40033
1994,3rd Quintile,Urban regions,Not concerned at all,0.03828,76,1660,0.02904,0.04751
1994,3rd Quintile,Rural regions,Very concerned,0.63300,651,1040,0.60369,0.66231
1994,3rd Quintile,Rural regions,Somewhat concerned,0.33541,352,1040,0.30670,0.36412
1994,3rd Quintile,Rural regions,Not concerned at all,0.03159,37,1040,0.02095,0.04222
1994,4th Quintile,Urban regions,Very concerned,0.55373,971,1768,0.53055,0.57691
1994,4th Quintile,Urban regions,Somewhat concerned,0.39940,721,1768,0.37656,0.42224
1994,4th Quintile,Urban regions,Not concerned at all,0.04687,76,1768,0.03702,0.05673
1994,4th Quintile,Rural regions,Very concerned,0.54033,435,767,0.50503,0.57562
1994,4th Quintile,Rural regions,Somewhat concerned,0.41143,301,767,0.37658,0.44628
1994,4th Quintile,Rural regions,Not concerned at all,0.04824,31,767,0.03307,0.06342
1994,5th Quintile,Urban regions,Very concerned,0.50687,935,1864,0.48417,0.52958
1994,5th Quintile,Urban regions,Somewhat concerned,0.44181,830,1864,0.41925,0.46436
1994,5th Quintile,Urban regions,Not concerned at all,0.05132,99,1864,0.04130,0.06134
1994,5th Quintile,Rural regions,Very concerned,0.55202,306,533,0.50976,0.59428
1994,5th Quintile,Rural regions,Somewhat concerned,0.40812,227,533,0.36635,0.44988
1995,1st Quintile,Urban regions,Very concerned,0.55857,880,1589,0.53415,0.58299
1995,1st Quintile,Urban regions,Somewhat concerned,0.36933,598,1589,0.34559,0.39306
1995,1st Quintile,Urban regions,Not concerned at all,0.07210,111,1589,0.05938,0.08483
1995,1st Quintile,Rural regions,Very concerned,0.61825,569,911,0.58669,0.64982
1995,1st Quintile,Rural regions,Somewhat concerned,0.34586,304,911,0.31495,0.37676
1995,1st Quintile,Rural regions,Not concerned at all,0.03589,38,911,0.02380,0.04798
1995,2nd Quintile,Urban regions,Very concerned,0.54051,952,1795,0.51744,0.56357
1995,2nd Quintile,Urban regions,Somewhat concerned,0.40297,732,1795,0.38028,0.42567
1995,2nd Quintile,Urban regions,Not concerned at all,0.05652,111,1795,0.04584,0.06721
1995,2nd Quintile,Rural regions,Very concerned,0.64735,682,1063,0.61861,0.67609
1995,2nd Quintile,Rural regions,Somewhat concerned,0.32698,350,1063,0.29877,0.35519
1995,2nd Quintile,Rural regions,Not concerned at all,0.02567,31,1063,0.01616,0.03518
1995,3rd Quintile,Urban regions,Very concerned,0.56781,904,1669,0.54404,0.59159
1995,3rd Quintile,Urban regions,Somewhat concerned,0.38132,677,1669,0.35801,0.40463
1995,3rd Quintile,Urban regions,Not concerned at all,0.05086,88,1669,0.04032,0.06141
1995,3rd Quintile,Rural regions,Very concerned,0.62113,638,1033,0.59153,0.65072
1995,3rd Quintile,Rural regions,Somewhat concerned,0.33663,362,1033,0.30780,0.36546
1995,3rd Quintile,Rural regions,Not concerned at all,0.04224,33,1033,0.02997,0.05452
1995,4th Quintile,Urban regions,Very concerned,0.56096,935,1759,0.53777,0.58416
1995,4th Quintile,Urban regions,Somewhat concerned,0.38774,725,1759,0.36497,0.41052
1995,4th Quintile,Urban regions,Not concerned at all,0.05129,99,1759,0.04098,0.06160
1995,4th Quintile,Rural regions,Very concerned,0.58194,524,870,0.54915,0.61474
1995,4th Quintile,Rural regions,Somewhat concerned,0.39260,346,870,0.36014,0.42507
1995,5th Quintile,Urban regions,Very concerned,0.47755,865,1845,0.45475,0.50034
1995,5th Quintile,Urban regions,Somewhat concerned,0.46329,863,1845,0.44053,0.48605
1995,5th Quintile,Urban regions,Not concerned at all,0.05917,117,1845,0.04840,0.06994
1995,5th Quintile,Rural regions,Very concerned,0.53618,334,578,0.49549,0.57687
1995,5th Quintile,Rural regions,Somewhat concerned,0.41754,244,578,0.37731,0.45778
1996,1st Quintile,Urban regions,Very concerned,0.56733,923,1655,0.54345,0.59121
1996,1st Quintile,Urban regions,Somewhat concerned,0.38300,654,1655,0.35958,0.40643
1996,1st Quintile,Urban regions,Not concerned at all,0.04967,78,1655,0.03920,0.06014
1996,1st Quintile,Rural regions,Very concerned,0.67595,584,887,0.64513,0.70677
1996,1st Quintile,Rural regions,Somewhat concerned,0.29337,271,887,0.26339,0.32335
1996,1st Quintile,Rural regions,Not concerned at all,0.03067,32,887,0.01932,0.04203
1996,2nd Quintile,Urban regions,Very concerned,0.58165,950,1676,0.55803,0.60527
1996,2nd Quintile,Urban regions,Somewhat concerned,0.36779,656,1676,0.34469,0.39088
1996,2nd Quintile,Urban regions,Not concerned at all,0.05056,70,1676,0.04007,0.06106
1996,2nd Quintile,Rural regions,Very concerned,0.68813,616,908,0.65799,0.71828
1996,2nd Quintile,Rural regions,Somewhat concerned,0.29283,292,908,0.26322,0.32245
1996,3rd Quintile,Urban regions,Very concerned,0.62772,933,1559,0.60372,0.65173
1996,3rd Quintile,Urban regions,Somewhat concerned,0.34418,577,1559,0.32059,0.36777
1996,3rd Quintile,Urban regions,Not concerned at all,0.02810,49,1559,0.01989,0.03630
1996,3rd Quintile,Rural regions,Very concerned,0.68920,726,1098,0.66181,0.71659
1996,3rd Quintile,Rural regions,Somewhat concerned,0.28702,341,1098,0.26025,0.31379
1996,3rd Quintile,Rural regions,Not concerned at all,0.02378,31,1098,0.01476,0.03280
1996,4th Quintile,Urban regions,Very concerned,0.56005,964,1774,0.53694,0.58315
1996,4th Quintile,Urban regions,Somewhat concerned,0.39923,738,1774,0.37643,0.42202
1996,4th Quintile,Urban regions,Not concerned at all,0.04072,72,1774,0.03152,0.04992
1996,4th Quintile,Rural regions,Very concerned,0.61430,553,881,0.58214,0.64646
1996,4th Quintile,Rural regions,Somewhat concerned,0.34884,328,881,0.31735,0.38033
1996,5th Quintile,Urban regions,Very concerned,0.50727,871,1775,0.48401,0.53054
1996,5th Quintile,Urban regions,Somewhat concerned,0.44294,802,1775,0.41982,0.46605
1996,5th Quintile,Urban regions,Not concerned at all,0.04979,102,1775,0.03967,0.05991
1996,5th Quintile,Rural regions,Very concerned,0.54374,356,608,0.50412,0.58337
1996,5th Quintile,Rural regions,Somewhat concerned,0.42061,252,608,0.38134,0.45988
1997,1st Quintile,Urban regions,Very concerned,0.61455,905,1548,0.59030,0.63881
1997,1st Quintile,Urban regions,Somewhat concerned,0.33901,567,1548,0.31542,0.36259
1997,1st Quintile,Urban regions,Not concerned at all,0.04644,76,1548,0.03596,0.05693
1997,1st Quintile,Rural regions,Very concerned,0.70245,538,782,0.67039,0.73451
1997,1st Quintile,Rural regions,Somewhat concerned,0.27652,244,782,0.24516,0.30789
1997,2nd Quintile,Urban regions,Very concerned,0.64273,994,1658,0.61966,0.66581
1997,2nd Quintile,Urban regions,Somewhat concerned,0.31615,586,1658,0.29376,0.33854
1997,2nd Quintile,Urban regions,Not concerned at all,0.04112,78,1658,0.03155,0.05068
1997,2nd Quintile,Rural regions,Very concerned,0.67147,713,1041,0.64292,0.70001
1997,2nd Quintile,Rural regions,Somewhat concerned,0.30273,328,1041,0.27481,0.33065
1997,3rd Quintile,Urban regions,Very concerned,0.62833,965,1604,0.60467,0.65199
1997,3rd Quintile,Urban regions,Somewhat concerned,0.34313,587,1604,0.31989,0.36637
1997,3rd Quintile,Urban regions,Not concerned at all,0.02854,52,1604,0.02039,0.03669
1997,3rd Quintile,Rural regions,Very concerned,0.68463,686,981,0.65554,0.71373
1997,3rd Quintile,Rural regions,Somewhat concerned,0.28595,295,981,0.25766,0.31424
1997,4th Quintile,Urban regions,Very concerned,0.59880,1042,1768,0.57595,0.62166
1997,4th Quintile,Urban regions,Somewhat concerned,0.36445,662,1768,0.34201,0.38689
1997,4th Quintile,Urban regions,Not concerned at all,0.03674,64,1768,0.02797,0.04552
1997,4th Quintile,Rural regions,Very concerned,0.66092,562,855,0.62917,0.69267
1997,4th Quintile,Rural regions,Somewhat concerned,0.31313,293,855,0.28202,0.34423
1997,5th Quintile,Urban regions,Very concerned,0.53450,924,1745,0.51109,0.55791
1997,5th Quintile,Urban regions,Somewhat concerned,0.42809,754,1745,0.40486,0.45131
1997,5th Quintile,Urban regions,Not concerned at all,0.03741,67,1745,0.02851,0.04632
1997,5th Quintile,Rural regions,Very concerned,0.58730,369,631,0.54886,0.62575
1997,5th Quintile,Rural regions,Somewhat concerned,0.39145,262,631,0.35334,0.42957
1998,1st Quintile,Urban regions,Very concerned,0.56191,848,1543,0.53715,0.58668
1998,1st Quintile,Urban regions,Somewhat concerned,0.38337,619,1543,0.35910,0.40764
1998,1st Quintile,Urban regions,Not concerned at all,0.05472,76,1543,0.04336,0.06607
1998,1st Quintile,Rural regions,Very concerned,0.64859,469,766,0.61475,0.68242
1998,1st Quintile,Rural regions,Somewhat concerned,0.31930,264,766,0.28626,0.35233
1998,1st Quintile,Rural regions,Not concerned at all,0.03212,33,766,0.01962,0.04461
1998,2nd Quintile,Urban regions,Very concerned,0.59461,857,1533,0.57003,0.61920
1998,2nd Quintile,Urban regions,Somewhat concerned,0.36257,605,1533,0.33849,0.38664
1998,2nd Quintile,Urban regions,Not concerned at all,0.04282,71,1533,0.03268,0.05296
1998,2nd Quintile,Rural regions,Very concerned,0.60951,534,929,0.57812,0.64090
1998,2nd Quintile,Rural regions,Somewhat concerned,0.37162,395,929,0.34053,0.40271
1998,3rd Quintile,Urban regions,Very concerned,0.60294,861,1521,0.57834,0.62753
1998,3rd Quintile,Urban regions,Somewhat concerned,0.36166,597,1521,0.33750,0.38581
1998,3rd Quintile,Urban regions,Not concerned at all,0.03540,63,1521,0.02611,0.04469
1998,3rd Quintile,Rural regions,Very concerned,0.65646,631,1001,0.62702,0.68589
1998,3rd Quintile,Rural regions,Somewhat concerned,0.32349,370,1001,0.29450,0.35249
1998,4th Quintile,Urban regions,Very concerned,0.57916,933,1673,0.55550,0.60283
1998,4th Quintile,Urban regions,Somewhat concerned,0.37273,666,1673,0.34955,0.39590
1998,4th Quintile,Urban regions,Not concerned at all,0.04811,74,1673,0.03785,0.05837
1998,4th Quintile,Rural regions,Very concerned,0.62554,574,878,0.59351,0.65757
1998,4th Quintile,Rural regions,Somewhat concerned,0.34406,304,878,0.31261,0.37550
1998,5th Quintile,Urban regions,Very concerned,0.49936,797,1637,0.47513,0.52359
1998,5th Quintile,Urban regions,Somewhat concerned,0.45059,761,1637,0.42648,0.47470
