year,regtyp,sampreg,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Urban regions,West,Very concerned,0.53964,3705,7126,0.52806,0.55121
1994,Urban regions,West,Somewhat concerned,0.41222,3030,7126,0.40079,0.42365
1994,Urban regions,West,Not concerned at all,0.04814,391,7126,0.04317,0.05311
1994,Urban regions,East,Very concerned,0.75692,974,1286,0.73347,0.78038
1994,Urban regions,East,Somewhat concerned,0.22461,312,1286,0.20179,0.24743
1994,Rural regions,West,Very concerned,0.51407,939,1910,0.49165,0.53649
1994,Rural regions,West,Somewhat concerned,0.43927,857,1910,0.41701,0.46154
1994,Rural regions,West,Not concerned at all,0.04665,114,1910,0.03719,0.05612
1994,Rural regions,East,Very concerned,0.75344,1792,2432,0.73631,0.77058
1994,Rural regions,East,Somewhat concerned,0.23802,640,2432,0.22109,0.25495
1995,Urban regions,West,Very concerned,0.51725,3698,7451,0.50590,0.52860
1995,Urban regions,West,Somewhat concerned,0.42080,3245,7451,0.40959,0.43201
1995,Urban regions,West,Not concerned at all,0.06195,508,7451,0.05647,0.06742
1995,Urban regions,East,Very concerned,0.72449,840,1192,0.69911,0.74986
1995,Urban regions,East,Somewhat concerned,0.25903,352,1192,0.23415,0.28391
1995,Rural regions,West,Very concerned,0.52580,1022,2050,0.50418,0.54742
1995,Rural regions,West,Somewhat concerned,0.42525,913,2050,0.40384,0.44666
1995,Rural regions,West,Not concerned at all,0.04895,115,2050,0.03961,0.05830
1995,Rural regions,East,Very concerned,0.72212,1725,2451,0.70438,0.73986
1995,Rural regions,East,Somewhat concerned,0.26456,693,2451,0.24709,0.28203
1995,Rural regions,East,Not concerned at all,0.01332,33,2451,0.00878,0.01786
1996,Urban regions,West,Very concerned,0.54636,3757,7215,0.53487,0.55784
1996,Urban regions,West,Somewhat concerned,0.40664,3104,7215,0.39530,0.41797
1996,Urban regions,West,Not concerned at all,0.04700,354,7215,0.04212,0.05189
1996,Urban regions,East,Very concerned,0.73877,888,1211,0.71402,0.76352
1996,Urban regions,East,Somewhat concerned,0.24545,323,1211,0.22120,0.26970
1996,Rural regions,West,Very concerned,0.57964,1093,2033,0.55817,0.60110
1996,Rural regions,West,Somewhat concerned,0.38000,837,2033,0.35890,0.40111
1996,Rural regions,West,Not concerned at all,0.04036,103,2033,0.03180,0.04892
1996,Rural regions,East,Very concerned,0.75058,1743,2421,0.73334,0.76782
1996,Rural regions,East,Somewhat concerned,0.23798,647,2421,0.22101,0.25494
1996,Rural regions,East,Not concerned at all,0.01144,31,2421,0.00721,0.01568
1997,Urban regions,West,Very concerned,0.58281,3944,7120,0.57136,0.59426
1997,Urban regions,West,Somewhat concerned,0.37711,2860,7120,0.36585,0.38837
1997,Urban regions,West,Not concerned at all,0.04008,316,7120,0.03552,0.04463
1997,Urban regions,East,Very concerned,0.75271,886,1183,0.72811,0.77731
1997,Urban regions,East,Somewhat concerned,0.23070,297,1183,0.20668,0.25472
1997,Rural regions,West,Very concerned,0.60448,1119,1994,0.58301,0.62595
1997,Rural regions,West,Somewhat concerned,0.36023,792,1994,0.33916,0.38131
1997,Rural regions,West,Not concerned at all,0.03529,83,1994,0.02719,0.04339
1997,Rural regions,East,Very concerned,0.75424,1749,2411,0.73705,0.77143
1997,Rural regions,East,Somewhat concerned,0.23619,630,2411,0.21923,0.25314
1997,Rural regions,East,Not concerned at all,0.00957,32,2411,0.00569,0.01346
1998,Urban regions,West,Very concerned,0.55382,4216,7927,0.54288,0.56477
1998,Urban regions,West,Somewhat concerned,0.39448,3304,7927,0.38372,0.40524
1998,Urban regions,West,Not concerned at all,0.05170,407,7927,0.04682,0.05657
1998,Urban regions,East,Very concerned,0.67723,800,1209,0.65086,0.70359
1998,Urban regions,East,Somewhat concerned,0.30009,409,1209,0.27424,0.32593
1998,Rural regions,West,Very concerned,0.58409,1273,2315,0.56401,0.60417
1998,Rural regions,West,Somewhat concerned,0.38375,946,2315,0.36393,0.40356
1998,Rural regions,West,Not concerned at all,0.03216,96,2315,0.02497,0.03935
1998,Rural regions,East,Very concerned,0.68399,1692,2585,0.66606,0.70192
1998,Rural regions,East,Somewhat concerned,0.30061,852,2585,0.28293,0.31829
1998,Rural regions,East,Not concerned at all,0.01540,41,2585,0.01065,0.02015
1999,Urban regions,West,Very concerned,0.50719,3743,7625,0.49597,0.51841
1999,Urban regions,West,Somewhat concerned,0.42000,3294,7625,0.40892,0.43108
1999,Urban regions,West,Not concerned at all,0.07281,588,7625,0.06698,0.07864
1999,Urban regions,East,Very concerned,0.64231,763,1237,0.61559,0.66903
1999,Urban regions,East,Somewhat concerned,0.32345,425,1237,0.29737,0.34953
1999,Urban regions,East,Not concerned at all,0.03424,49,1237,0.02410,0.04437
1999,Rural regions,West,Very concerned,0.52325,1123,2229,0.50251,0.54399
1999,Rural regions,West,Somewhat concerned,0.41808,953,2229,0.39760,0.43856
1999,Rural regions,West,Not concerned at all,0.05867,153,2229,0.04891,0.06843
1999,Rural regions,East,Very concerned,0.66173,1634,2541,0.64333,0.68013
1999,Rural regions,East,Somewhat concerned,0.30891,827,2541,0.29094,0.32688
1999,Rural regions,East,Not concerned at all,0.02936,80,2541,0.02280,0.03593
2000,Urban regions,West,Very concerned,0.50963,6796,13782,0.50129,0.51798
2000,Urban regions,West,Somewhat concerned,0.40569,5772,13782,0.39749,0.41388
2000,Urban regions,West,Not concerned at all,0.08468,1214,13782,0.08003,0.08933
2000,Urban regions,East,Very concerned,0.64785,1163,1844,0.62604,0.66966
2000,Urban regions,East,Somewhat concerned,0.31361,604,1844,0.29242,0.33479
2000,Urban regions,East,Not concerned at all,0.03854,77,1844,0.02975,0.04733
2000,Rural regions,West,Very concerned,0.50945,2159,4342,0.49458,0.52432
2000,Rural regions,West,Somewhat concerned,0.41538,1845,4342,0.40072,0.43004
2000,Rural regions,West,Not concerned at all,0.07517,338,4342,0.06732,0.08301
2000,Rural regions,East,Very concerned,0.65999,2547,3964,0.64524,0.67474
2000,Rural regions,East,Somewhat concerned,0.30255,1264,3964,0.28824,0.31685
2000,Rural regions,East,Not concerned at all,0.03747,153,3964,0.03155,0.04338
2001,Urban regions,West,Very concerned,0.47294,5747,12491,0.46418,0.48170
2001,Urban regions,West,Somewhat concerned,0.43393,5576,12491,0.42524,0.44262
2001,Urban regions,West,Not concerned at all,0.09313,1168,12491,0.08803,0.09822
2001,Urban regions,East,Very concerned,0.58513,974,1735,0.56194,0.60832
2001,Urban regions,East,Somewhat concerned,0.36269,667,1735,0.34006,0.38532
2001,Urban regions,East,Not concerned at all,0.05218,94,1735,0.04172,0.06265
2001,Rural regions,West,Very concerned,0.50059,1856,3866,0.48483,0.51636
2001,Rural regions,West,Somewhat concerned,0.42228,1689,3866,0.40671,0.43785
2001,Rural regions,West,Not concerned at all,0.07712,321,3866,0.06871,0.08554
2001,Rural regions,East,Very concerned,0.61734,2194,3665,0.60160,0.63307
2001,Rural regions,East,Somewhat concerned,0.33751,1312,3665,0.32220,0.35282
2001,Rural regions,East,Not concerned at all,0.04515,159,3665,0.03843,0.05188
2002,Urban regions,West,Very concerned,0.47387,5941,13468,0.46543,0.48230
2002,Urban regions,West,Somewhat concerned,0.43158,6157,13468,0.42322,0.43995
2002,Urban regions,West,Not concerned at all,0.09455,1370,13468,0.08961,0.09949
2002,Urban regions,East,Very concerned,0.54773,906,1762,0.52448,0.57097
2002,Urban regions,East,Somewhat concerned,0.39141,740,1762,0.36862,0.41421
2002,Urban regions,East,Not concerned at all,0.06086,116,1762,0.04970,0.07203
2002,Rural regions,West,Very concerned,0.49563,1884,4040,0.48021,0.51105
2002,Rural regions,West,Somewhat concerned,0.42806,1825,4040,0.41280,0.44332
2002,Rural regions,West,Not concerned at all,0.07631,331,4040,0.06812,0.08450
2002,Rural regions,East,Very concerned,0.57708,2023,3631,0.56101,0.59315
2002,Rural regions,East,Somewhat concerned,0.37488,1427,3631,0.35913,0.39063
2002,Rural regions,East,Not concerned at all,0.04804,181,3631,0.04108,0.05500
2003,Urban regions,West,Very concerned,0.42998,5166,12931,0.42144,0.43851
2003,Urban regions,West,Somewhat concerned,0.46920,6363,12931,0.46060,0.47780
2003,Urban regions,West,Not concerned at all,0.10082,1402,12931,0.09563,0.10601
