year,age_gr,migback,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,17-29 y.,No migration background,Very concerned,0.46581,1171,2377,0.44575,0.48587
1994,17-29 y.,No migration background,Somewhat concerned,0.46701,1070,2377,0.44695,0.48707
1994,17-29 y.,No migration background,Not concerned at all,0.06718,136,2377,0.05711,0.07724
1994,17-29 y.,Direct migration background,Very concerned,0.43001,244,516,0.38725,0.47277
1994,17-29 y.,Direct migration background,Somewhat concerned,0.48527,219,516,0.44211,0.52844
1994,17-29 y.,Direct migration background,Not concerned at all,0.08472,53,516,0.06067,0.10877
1994,17-29 y.,Indirect migration background,Very concerned,0.48827,212,434,0.44119,0.53536
1994,17-29 y.,Indirect migration background,Somewhat concerned,0.39727,182,434,0.35118,0.44336
1994,17-29 y.,Indirect migration background,Not concerned at all,0.11446,40,434,0.08447,0.14445
1994,30-45 y.,No migration background,Very concerned,0.50635,1830,3381,0.48950,0.52321
1994,30-45 y.,No migration background,Somewhat concerned,0.45543,1445,3381,0.43864,0.47221
1994,30-45 y.,No migration background,Not concerned at all,0.03822,106,3381,0.03176,0.04469
1994,30-45 y.,Direct migration background,Very concerned,0.50784,383,676,0.47012,0.54556
1994,30-45 y.,Direct migration background,Somewhat concerned,0.44274,293,676,0.40527,0.48021
1994,46-65 y.,No migration background,Very concerned,0.65954,1994,2918,0.64234,0.67674
1994,46-65 y.,No migration background,Somewhat concerned,0.32251,881,2918,0.30555,0.33947
1994,46-65 y.,No migration background,Not concerned at all,0.01795,43,2918,0.01313,0.02277
1994,46-65 y.,Direct migration background,Very concerned,0.57279,506,949,0.54130,0.60428
1994,46-65 y.,Direct migration background,Somewhat concerned,0.34113,346,949,0.31095,0.37131
1994,46-65 y.,Direct migration background,Not concerned at all,0.08608,97,949,0.06822,0.10393
1994,66 and older,No migration background,Very concerned,0.69468,926,1300,0.66964,0.71973
1994,66 and older,No migration background,Somewhat concerned,0.27506,333,1300,0.25078,0.29935
1994,66 and older,No migration background,Not concerned at all,0.03026,41,1300,0.02094,0.03957
1994,66 and older,Direct migration background,Very concerned,0.75572,118,166,0.69016,0.82128
1994,66 and older,Direct migration background,Somewhat concerned,0.23926,48,166,0.17416,0.30436
1995,17-29 y.,No migration background,Very concerned,0.43763,1079,2283,0.41727,0.45798
1995,17-29 y.,No migration background,Somewhat concerned,0.49140,1056,2283,0.47089,0.51191
1995,17-29 y.,No migration background,Not concerned at all,0.07098,148,2283,0.06044,0.08151
1995,17-29 y.,Direct migration background,Very concerned,0.39996,256,596,0.36060,0.43932
1995,17-29 y.,Direct migration background,Somewhat concerned,0.49175,274,596,0.45158,0.53193
1995,17-29 y.,Direct migration background,Not concerned at all,0.10829,66,596,0.08332,0.13325
1995,17-29 y.,Indirect migration background,Very concerned,0.45044,202,440,0.40390,0.49699
1995,17-29 y.,Indirect migration background,Somewhat concerned,0.45285,205,440,0.40628,0.49941
1995,17-29 y.,Indirect migration background,Not concerned at all,0.09671,33,440,0.06906,0.12436
1995,30-45 y.,No migration background,Very concerned,0.47411,1735,3445,0.45743,0.49079
1995,30-45 y.,No migration background,Somewhat concerned,0.47234,1555,3445,0.45566,0.48901
1995,30-45 y.,No migration background,Not concerned at all,0.05355,155,3445,0.04603,0.06107
1995,30-45 y.,Direct migration background,Very concerned,0.48695,449,909,0.45444,0.51946
1995,30-45 y.,Direct migration background,Somewhat concerned,0.40753,382,909,0.37557,0.43950
1995,30-45 y.,Direct migration background,Not concerned at all,0.10552,78,909,0.08553,0.12550
1995,46-65 y.,No migration background,Very concerned,0.64776,1932,2897,0.63036,0.66516
1995,46-65 y.,No migration background,Somewhat concerned,0.32376,900,2897,0.30671,0.34080
1995,46-65 y.,No migration background,Not concerned at all,0.02848,65,2897,0.02243,0.03454
1995,46-65 y.,Direct migration background,Very concerned,0.56098,547,1033,0.53070,0.59125
1995,46-65 y.,Direct migration background,Somewhat concerned,0.39207,413,1033,0.36228,0.42185
1995,46-65 y.,Direct migration background,Not concerned at all,0.04696,73,1033,0.03405,0.05986
1995,66 and older,No migration background,Very concerned,0.69550,919,1288,0.67036,0.72064
1995,66 and older,No migration background,Somewhat concerned,0.27395,331,1288,0.24959,0.29832
1995,66 and older,No migration background,Not concerned at all,0.03054,38,1288,0.02114,0.03995
1995,66 and older,Direct migration background,Very concerned,0.71666,139,195,0.65325,0.78007
1995,66 and older,Direct migration background,Somewhat concerned,0.20529,56,195,0.14845,0.26212
1996,17-29 y.,No migration background,Very concerned,0.46927,1044,2139,0.44812,0.49043
1996,17-29 y.,No migration background,Somewhat concerned,0.47095,981,2139,0.44979,0.49210
1996,17-29 y.,No migration background,Not concerned at all,0.05978,114,2139,0.04973,0.06983
1996,17-29 y.,Direct migration background,Very concerned,0.42773,237,526,0.38541,0.47005
1996,17-29 y.,Direct migration background,Somewhat concerned,0.49445,254,526,0.45168,0.53722
1996,17-29 y.,Direct migration background,Not concerned at all,0.07782,35,526,0.05490,0.10073
1996,17-29 y.,Indirect migration background,Very concerned,0.49124,221,434,0.44415,0.53833
1996,17-29 y.,Indirect migration background,Somewhat concerned,0.46521,213,434,0.41823,0.51219
1996,30-45 y.,No migration background,Very concerned,0.51112,1883,3495,0.49455,0.52770
1996,30-45 y.,No migration background,Somewhat concerned,0.44721,1486,3495,0.43073,0.46370
1996,30-45 y.,No migration background,Not concerned at all,0.04167,126,3495,0.03504,0.04829
1996,30-45 y.,Direct migration background,Very concerned,0.47228,421,845,0.43860,0.50596
1996,30-45 y.,Direct migration background,Somewhat concerned,0.43531,364,845,0.40186,0.46876
1996,30-45 y.,Direct migration background,Not concerned at all,0.09241,60,845,0.07287,0.11195
1996,30-45 y.,Indirect migration background,Very concerned,0.66389,35,35,0.50511,0.82268
1996,46-65 y.,No migration background,Very concerned,0.67078,1966,2864,0.65356,0.68799
1996,46-65 y.,No migration background,Somewhat concerned,0.30671,838,2864,0.28982,0.32360
1996,46-65 y.,No migration background,Not concerned at all,0.02251,60,2864,0.01708,0.02795
1996,46-65 y.,Direct migration background,Very concerned,0.54894,521,969,0.51760,0.58029
1996,46-65 y.,Direct migration background,Somewhat concerned,0.40669,404,969,0.37574,0.43763
1996,46-65 y.,Direct migration background,Not concerned at all,0.04437,44,969,0.03140,0.05734
1996,66 and older,No migration background,Very concerned,0.74591,981,1267,0.72193,0.76989
1996,66 and older,No migration background,Somewhat concerned,0.23079,286,1267,0.20758,0.25400
1996,66 and older,Direct migration background,Very concerned,0.79424,160,215,0.74008,0.84840
1996,66 and older,Direct migration background,Somewhat concerned,0.17361,55,215,0.12286,0.22436
1997,17-29 y.,No migration background,Very concerned,0.51911,1098,2060,0.49753,0.54069
1997,17-29 y.,No migration background,Somewhat concerned,0.42725,867,2060,0.40589,0.44862
1997,17-29 y.,No migration background,Not concerned at all,0.05364,95,2060,0.04391,0.06337
1997,17-29 y.,Direct migration background,Very concerned,0.50070,221,472,0.45554,0.54585
1997,17-29 y.,Direct migration background,Somewhat concerned,0.40705,209,472,0.36268,0.45142
1997,17-29 y.,Direct migration background,Not concerned at all,0.09225,42,472,0.06611,0.11838
1997,17-29 y.,Indirect migration background,Very concerned,0.43212,206,469,0.38724,0.47700
1997,17-29 y.,Indirect migration background,Somewhat concerned,0.48291,225,469,0.43763,0.52818
1997,17-29 y.,Indirect migration background,Not concerned at all,0.08497,38,469,0.05971,0.11024
1997,30-45 y.,No migration background,Very concerned,0.55792,2004,3455,0.54136,0.57449
1997,30-45 y.,No migration background,Somewhat concerned,0.40141,1339,3455,0.38506,0.41776
1997,30-45 y.,No migration background,Not concerned at all,0.04067,112,3455,0.03408,0.04725
1997,30-45 y.,Direct migration background,Very concerned,0.54545,427,817,0.51128,0.57961
1997,30-45 y.,Direct migration background,Somewhat concerned,0.39657,345,817,0.36301,0.43014
1997,30-45 y.,Direct migration background,Not concerned at all,0.05798,45,817,0.04195,0.07402
