"plh0040","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","1994","(noch) kein Abschluss","kein Migrationshintergrund","104","0.430584848076062","0.367411197943807","0.493758498208317"
"Grosse Sorgen","1994","(noch) kein Abschluss","direkter Migrationshintergrund","260","0.508549899502627","0.465948216594105","0.551151582411148"
"Grosse Sorgen","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","31","0.444890321454985","0.33242119086275","0.55735945204722"
"Grosse Sorgen","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1994","Hauptschule","kein Migrationshintergrund","2944","0.634217310766489","0.620310662322107","0.648123959210871"
"Grosse Sorgen","1994","Hauptschule","direkter Migrationshintergrund","701","0.58745848689567","0.560211295493921","0.61470567829742"
"Grosse Sorgen","1994","Hauptschule","indirekter Migrationshintergrund","86","0.428944267622811","0.359478559497969","0.498409975747653"
"Grosse Sorgen","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1994","Realschule","kein Migrationshintergrund","1621","0.560757094724903","0.542351392591791","0.579162796858015"
"Grosse Sorgen","1994","Realschule","direkter Migrationshintergrund","83","0.584903240352109","0.502693129636998","0.667113351067219"
"Grosse Sorgen","1994","Realschule","indirekter Migrationshintergrund","67","0.660475184242262","0.572380315040782","0.748570053443742"
"Grosse Sorgen","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","kein Migrationshintergrund","299","0.441061400940456","0.403742812190032","0.478379989690881"
"Grosse Sorgen","1994","(Fach-)Abitur","direkter Migrationshintergrund","85","0.42096415592428","0.350946641280789","0.49098167056777"
"Grosse Sorgen","1994","(Fach-)Abitur","indirekter Migrationshintergrund","28","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1994","AkademikerIn","kein Migrationshintergrund","882","0.529697474443448","0.504572762168404","0.554822186718492"
"Grosse Sorgen","1994","AkademikerIn","direkter Migrationshintergrund","68","0.535965914042873","0.448188905620305","0.623742922465442"
"Grosse Sorgen","1994","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Grosse Sorgen","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","kein Migrationshintergrund","111","0.458785942573717","0.395211629695627","0.522360255451807"
"Einige Sorgen","1994","(noch) kein Abschluss","direkter Migrationshintergrund","210","0.390224195131047","0.348655877701668","0.431792512560425"
"Einige Sorgen","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","35","0.404358818771933","0.29328971256637","0.515427924977496"
"Einige Sorgen","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1994","Hauptschule","kein Migrationshintergrund","1554","0.340913213903216","0.327226944779723","0.35459948302671"
"Einige Sorgen","1994","Hauptschule","direkter Migrationshintergrund","463","0.348780676556488","0.322402840175578","0.375158512937398"
"Einige Sorgen","1994","Hauptschule","indirekter Migrationshintergrund","87","0.469673535290965","0.39962477070986","0.539722299872069"
"Einige Sorgen","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1994","Realschule","kein Migrationshintergrund","1099","0.413415842755616","0.395152875288336","0.431678810222896"
"Einige Sorgen","1994","Realschule","direkter Migrationshintergrund","50","0.381437177435454","0.300394838813399","0.46247951605751"
"Einige Sorgen","1994","Realschule","indirekter Migrationshintergrund","37","0.258843024628146","0.177361352129829","0.340324697126462"
"Einige Sorgen","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1994","(Fach-)Abitur","kein Migrationshintergrund","335","0.49039151245423","0.4528178583152","0.527965166593259"
"Einige Sorgen","1994","(Fach-)Abitur","direkter Migrationshintergrund","91","0.515925306169665","0.445052274200792","0.586798338138538"
"Einige Sorgen","1994","(Fach-)Abitur","indirekter Migrationshintergrund","18","","",""
"Einige Sorgen","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1994","AkademikerIn","kein Migrationshintergrund","569","0.406334799507981","0.381611223027483","0.43105837598848"
"Einige Sorgen","1994","AkademikerIn","direkter Migrationshintergrund","49","0.408330656949271","0.321817377368067","0.494843936530476"
"Einige Sorgen","1994","AkademikerIn","indirekter Migrationshintergrund","6","","",""
"Einige Sorgen","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1994","(noch) kein Abschluss","kein Migrationshintergrund","21","","",""
"Keine Sorgen","1994","(noch) kein Abschluss","direkter Migrationshintergrund","59","0.101225905366327","0.0755224587174367","0.126929352015217"
"Keine Sorgen","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","9","","",""
"Keine Sorgen","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1994","Hauptschule","kein Migrationshintergrund","110","0.0248694753302949","0.0203731622568093","0.0293657884037806"
"Keine Sorgen","1994","Hauptschule","direkter Migrationshintergrund","90","0.063760836547842","0.0502379399273539","0.0772837331683301"
"Keine Sorgen","1994","Hauptschule","indirekter Migrationshintergrund","22","","",""
"Keine Sorgen","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1994","Realschule","kein Migrationshintergrund","73","0.0258270625194811","0.0199444782070618","0.0317096468319003"
"Keine Sorgen","1994","Realschule","direkter Migrationshintergrund","5","","",""
"Keine Sorgen","1994","Realschule","indirekter Migrationshintergrund","7","","",""
"Keine Sorgen","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1994","(Fach-)Abitur","kein Migrationshintergrund","46","0.068547086605314","0.0495551790379407","0.0875389941726873"
"Keine Sorgen","1994","(Fach-)Abitur","direkter Migrationshintergrund","15","","",""
"Keine Sorgen","1994","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Keine Sorgen","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1994","AkademikerIn","kein Migrationshintergrund","65","0.0639677260485707","0.0516501753565312","0.0762852767406103"
"Keine Sorgen","1994","AkademikerIn","direkter Migrationshintergrund","7","","",""
"Keine Sorgen","1994","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Keine Sorgen","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1995","(noch) kein Abschluss","kein Migrationshintergrund","117","0.441296186407375","0.37974534534108","0.50284702747367"
"Grosse Sorgen","1995","(noch) kein Abschluss","direkter Migrationshintergrund","249","0.429148184680559","0.387707860430064","0.470588508931054"
"Grosse Sorgen","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","31","0.522114571762368","0.403390594844107","0.640838548680629"
"Grosse Sorgen","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1995","Hauptschule","kein Migrationshintergrund","2833","0.635498178750391","0.621373204391643","0.649623153109139"
"Grosse Sorgen","1995","Hauptschule","direkter Migrationshintergrund","743","0.564780087483103","0.538846738523587","0.590713436442618"
"Grosse Sorgen","1995","Hauptschule","indirekter Migrationshintergrund","96","0.512571455666914","0.442053108542322","0.583089802791506"
"Grosse Sorgen","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1995","Realschule","kein Migrationshintergrund","1584","0.54634752976148","0.527982620627673","0.564712438895287"
"Grosse Sorgen","1995","Realschule","direkter Migrationshintergrund","90","0.577200795262436","0.50065547561673","0.653746114908142"
"Grosse Sorgen","1995","Realschule","indirekter Migrationshintergrund","55","0.468207180751434","0.377402263743081","0.559012097759787"
"Grosse Sorgen","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1995","(Fach-)Abitur","kein Migrationshintergrund","262","0.363469326860694","0.327579852545546","0.399358801175843"
"Grosse Sorgen","1995","(Fach-)Abitur","direkter Migrationshintergrund","155","0.506668267139677","0.451103528625127","0.562233005654227"
"Grosse Sorgen","1995","(Fach-)Abitur","indirekter Migrationshintergrund","19","","",""
"Grosse Sorgen","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1995","AkademikerIn","kein Migrationshintergrund","792","0.471401431419282","0.446470059901894","0.496332802936669"
"Grosse Sorgen","1995","AkademikerIn","direkter Migrationshintergrund","99","0.524985983952705","0.453979442936017","0.595992524969393"
"Grosse Sorgen","1995","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Grosse Sorgen","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1995","(noch) kein Abschluss","kein Migrationshintergrund","108","0.451823846124537","0.390132715390369","0.513514976858704"
"Einige Sorgen","1995","(noch) kein Abschluss","direkter Migrationshintergrund","239","0.410768024045373","0.36957731388574","0.451958734205005"
"Einige Sorgen","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","29","","",""
"Einige Sorgen","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1995","Hauptschule","kein Migrationshintergrund","1472","0.330177188117553","0.316375437973919","0.343978938261188"
"Einige Sorgen","1995","Hauptschule","direkter Migrationshintergrund","553","0.364397835796845","0.339224248077275","0.389571423516415"
"Einige Sorgen","1995","Hauptschule","indirekter Migrationshintergrund","84","0.396557274387535","0.327542761800912","0.465571786974158"
"Einige Sorgen","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1995","Realschule","kein Migrationshintergrund","1164","0.42516413557973","0.406927576771624","0.443400694387836"
"Einige Sorgen","1995","Realschule","direkter Migrationshintergrund","63","0.374896436511252","0.299886336725469","0.449906536297034"
"Einige Sorgen","1995","Realschule","indirekter Migrationshintergrund","58","0.461587042440442","0.370866914830266","0.552307170050619"
"Einige Sorgen","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1995","(Fach-)Abitur","kein Migrationshintergrund","377","0.553714414367574","0.516623043031949","0.5908057857032"
