year,quintil_oecd_hh,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,1st Quintile,Urban regions,685,182.59752231290133,175.98886435575395,189.91942971922626,127.0,171.8341320804337,230.0,25.0,384.5,172.0,166.0,182.0
1985,1st Quintile,Rural regions,126,164.26897412105308,148.10966118463904,181.02675496828775,112.0,155.5620994989,217.10255569768438,1.0,374.75638924421094,155.0,141.87499999999997,157.0
1985,2nd Quintile,Urban regions,607,204.3555128864348,196.37854226172135,211.68033686767228,145.0,189.0,255.0,15.0,420.0,189.0,179.0,200.0
1985,2nd Quintile,Rural regions,120,181.12845018050348,165.4575648795627,195.83779579927423,127.0,168.0,221.54351053305692,15.0,363.35877633264226,168.0,158.0,183.0
1985,3rd Quintile,Urban regions,580,224.1368304975187,213.45615791106033,235.59182368946526,153.0,204.0,275.55756914356107,30.0,459.39392285890267,204.0,194.0,216.025
1985,3rd Quintile,Rural regions,93,202.82433548975828,187.41527411675278,219.40055975848324,153.0,195.849199648263,245.82071466770358,17.0,357.0,196.0,179.95,203.0
1985,4th Quintile,Urban regions,537,243.6872483586892,235.75795677610333,253.17075758937222,173.89629295442646,228.13282389602148,295.459587898872,15.0,477.80453031554026,227.0,214.0,240.0
1985,4th Quintile,Rural regions,80,239.5803531388973,218.5607666077346,261.86710383672846,178.0,225.54395301743216,281.5370265369987,50.0,436.8425663424968,227.0,199.0,250.0
1985,5th Quintile,Urban regions,404,288.12388573176094,274.60067173672553,300.5580492104478,204.0,260.0,357.0,10.0,586.5,260.0,239.0,265.025
1985,5th Quintile,Rural regions,66,238.0634489582661,204.10909427251153,259.80556821290827,161.52926617333782,227.14121659003473,272.0788700716222,40.0,437.9032759190487,217.0,179.0,250.0
1986,1st Quintile,Urban regions,629,191.0699929593631,183.0268205135583,199.00420662571335,131.6939023241262,178.0,236.614269510653,25.0,393.99482029044316,178.0,172.0,188.0
1986,1st Quintile,Rural regions,116,151.85505149626374,134.35909734792838,166.37808172031075,102.0,145.89666432986317,186.29273200766278,25.0,312.731830019157,143.0,131.0,159.0
1986,2nd Quintile,Urban regions,547,210.0917095008629,201.99131291326296,217.75614759784165,153.0,204.0,255.0,17.0,408.0,204.0,198.975,222.0
