year,hhtyp,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Single-person household,Urban regions,757,185.26005,179.39589,190.88820,127.00000,171.49679,219.00000,10.00000,357.00000,171.00000,166.00000,179.00000
1985,Single-person household,Rural regions,120,164.17519,147.55542,179.73790,114.07944,154.39790,210.04916,1.00000,354.00375,155.00000,142.00000,157.00000
1985,Couple without children,Urban regions,622,240.14597,231.23489,249.28327,176.00000,225.11460,286.00000,25.00000,451.00000,225.00000,219.95000,231.00000
1985,Couple without children,Rural regions,122,201.91273,187.25478,217.35742,143.00000,199.00000,250.85660,40.00000,412.64149,199.00000,186.00000,220.00000
1985,Single parent,Urban regions,171,242.51859,224.98658,256.41937,178.00000,230.00000,295.39410,38.00000,471.48525,230.00000,215.00000,250.02500
1985,Single parent,Rural regions,,,,,,,,,,,,
1985,Couple with children,Urban regions,1163,270.44148,260.93848,278.84649,185.91229,255.00000,324.49119,25.00000,532.35953,255.00000,255.00000,265.00000
1985,Couple with children,Rural regions,199,238.48936,225.09562,252.34821,178.00000,227.06291,306.00000,33.00000,498.00000,230.00000,225.00000,251.00000
1985,Multi-generational household,Urban regions,39,242.20108,212.02438,277.47622,204.00000,233.09268,275.71082,96.43376,383.27706,230.00000,190.00000,256.00000
1985,Multi-generational household,Rural regions,,,,,,,,,,,,
1985,Other Combinations,Urban regions,65,275.60746,243.14859,308.80164,163.36190,258.84286,364.10646,51.00000,613.00000,258.00000,205.00000,300.00000
1985,Other Combinations,Rural regions,,,,,,,,,,,,
1986,Single-person household,Urban regions,715,190.71506,185.03080,198.20099,132.00000,173.00000,230.00000,10.00000,377.00000,173.00000,168.00000,180.00000
1986,Single-person household,Rural regions,103,158.70155,145.77403,172.72387,112.00000,163.87084,204.00000,25.00000,334.00000,163.00000,148.00000,173.22500
1986,Couple without children,Urban regions,610,249.19133,240.06980,257.16272,178.00000,230.00000,296.00000,35.00000,473.00000,230.00000,225.00000,232.10000
1986,Couple without children,Rural regions,118,192.90515,178.23785,209.84093,127.16395,189.58273,243.83837,15.00000,418.84999,189.00000,174.00000,212.00000
1986,Single parent,Urban regions,156,262.88747,237.70306,286.04765,184.03698,241.34365,310.95386,25.00000,501.32917,242.00000,219.00000,266.07500
1986,Single parent,Rural regions,31,218.08876,185.97130,250.00035,148.20503,209.93161,265.00000,102.00000,383.00000,219.00000,183.00000,279.10000
1986,Couple with children,Urban regions,1064,275.22041,265.15294,283.95129,204.00000,255.00000,332.00000,51.00000,524.00000,255.00000,245.00000,256.00000
1986,Couple with children,Rural regions,181,230.99604,218.54171,245.28549,178.00000,214.00000,281.00000,51.00000,435.50000,214.00000,185.92500,224.00000
1986,Multi-generational household,Urban regions,44,226.99209,192.91084,256.86379,149.45815,214.00000,295.93988,81.00000,460.00000,214.00000,136.00000,276.00000
1986,Multi-generational household,Rural regions,,,,,,,,,,,,
1986,Other Combinations,Urban regions,60,304.12982,267.53293,344.93636,191.77717,290.28737,383.00000,55.00000,669.83425,286.00000,221.00000,327.00000
1986,Other Combinations,Rural regions,,,,,,,,,,,,
1987,Single-person household,Urban regions,711,195.85483,190.28573,202.97867,138.00000,178.00000,235.18992,10.00000,380.97480,178.00000,171.00000,183.00000
1987,Single-person household,Rural regions,102,168.11786,147.91436,183.66645,115.79099,155.92989,204.00000,25.00000,336.31352,159.00000,140.00000,166.00000
1987,Couple without children,Urban regions,580,253.44692,244.39064,261.89856,178.29835,238.00000,306.00000,20.00000,497.55248,238.00000,226.00000,246.00000
1987,Couple without children,Rural regions,116,201.36768,189.48127,215.63087,143.51819,204.00000,250.00000,63.00000,409.72271,204.00000,194.00000,230.00000
1987,Single parent,Urban regions,149,268.99121,243.99046,293.97070,184.00000,236.97601,322.65247,25.00000,530.63117,237.00000,216.00000,251.00000
1987,Single parent,Rural regions,34,227.31676,198.16637,249.80888,153.00000,214.00000,300.57787,92.00000,521.94468,214.00000,154.75000,250.00000
1987,Couple with children,Urban regions,1038,279.15624,270.25685,288.07254,204.00000,259.00000,332.00000,53.00000,524.00000,259.00000,250.00000,263.00000
1987,Couple with children,Rural regions,185,245.42828,229.86948,260.66312,178.00000,230.00000,293.27554,50.00000,466.18885,230.00000,210.00000,251.12500
1987,Multi-generational household,Urban regions,47,249.08577,214.68760,284.88414,185.50819,230.00000,295.32512,71.00000,460.05051,230.00000,168.00000,274.00000
1987,Multi-generational household,Rural regions,,,,,,,,,,,,
1987,Other Combinations,Urban regions,65,293.77725,256.93899,323.61318,204.00000,281.00000,357.00000,102.00000,586.50000,281.00000,255.87500,332.00000
1987,Other Combinations,Rural regions,,,,,,,,,,,,
1988,Single-person household,Urban regions,661,206.70571,198.90356,214.63643,143.00000,189.00000,247.17946,10.00000,403.44865,189.00000,182.00000,200.00000
1988,Single-person household,Rural regions,97,176.11900,159.46898,193.96067,129.15105,166.02069,204.00000,16.87762,316.27343,166.00000,149.00000,179.00000
1988,Couple without children,Urban regions,586,259.24508,249.87796,267.08991,189.00000,245.00000,311.00000,8.00000,494.00000,245.00000,235.00000,255.05000
1988,Couple without children,Rural regions,108,217.14857,203.26445,232.79725,153.00000,205.19857,260.06989,20.00000,420.67473,204.00000,178.00000,224.00000
1988,Single parent,Urban regions,143,270.98350,254.11802,289.44183,190.86866,255.00000,332.00000,51.00000,543.69701,255.00000,229.00000,275.12500
1988,Single parent,Rural regions,31,230.98554,203.32763,262.26189,180.19102,228.98396,306.00000,15.00000,383.00000,230.00000,154.00000,256.00000
1988,Couple with children,Urban regions,975,284.79107,276.86841,292.25084,204.26692,266.50571,332.00000,12.66729,523.59962,266.00000,251.00000,277.00000
1988,Couple with children,Rural regions,178,258.46107,233.87686,281.27658,178.00000,235.00000,306.00000,50.00000,498.00000,235.00000,215.00000,256.12500
1988,Multi-generational household,Urban regions,46,257.85696,229.59079,282.27401,217.55473,254.14591,284.41959,117.25745,384.71687,252.00000,233.00000,280.00000
1988,Multi-generational household,Rural regions,,,,,,,,,,,,
1988,Other Combinations,Urban regions,54,310.68058,263.97767,347.48553,204.00000,306.00000,379.21321,126.00000,642.03301,306.00000,260.00000,352.00000
1988,Other Combinations,Rural regions,,,,,,,,,,,,
1989,Single-person household,Urban regions,676,216.06949,208.23760,223.95640,153.00000,197.80183,255.00000,10.00000,408.00000,198.00000,192.00000,205.02500
1989,Single-person household,Rural regions,101,193.87108,175.95299,209.38825,144.56255,184.00000,227.60050,25.00000,352.15743,184.00000,164.00000,192.00000
1989,Couple without children,Urban regions,584,271.46986,261.88257,279.57898,194.00000,257.42041,332.00000,0.00000,539.00000,258.00000,246.00000,269.00000
1989,Couple without children,Rural regions,101,223.94021,207.96051,241.01083,158.35722,207.19598,278.42179,76.00000,419.00000,206.00000,182.00000,218.00000
1989,Single parent,Urban regions,129,274.86427,257.71331,295.45715,188.05555,277.09140,332.00000,51.00000,547.91668,278.00000,256.00000,321.07500
1989,Single parent,Rural regions,,,,,,,,,,,,
1989,Couple with children,Urban regions,933,298.24331,290.60565,308.34200,215.23629,281.00000,347.00000,17.59073,544.64556,281.00000,266.00000,287.00000
1989,Couple with children,Rural regions,173,251.43873,235.17364,268.97195,187.04103,230.00000,306.00000,40.00000,484.43846,230.00000,205.00000,251.12500
1989,Multi-generational household,Urban regions,49,254.16694,225.26051,280.27430,203.82624,256.30920,293.61977,71.00000,428.31007,256.00000,225.55000,308.12500
1989,Multi-generational household,Rural regions,,,,,,,,,,,,
1989,Other Combinations,Urban regions,47,270.89201,229.17964,307.80655,168.23761,267.14599,329.08970,35.00000,570.36784,270.00000,223.00000,336.60000
