year,age_gr,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,Very concerned,0.11190,351,2966,0.10055,0.12325
1999,17-29 y.,Somewhat concerned,0.36530,1116,2966,0.34797,0.38263
1999,17-29 y.,Not concerned at all,0.51885,1499,2966,0.50086,0.53683
1999,30-45 y.,Very concerned,0.10820,546,4705,0.09932,0.11707
1999,30-45 y.,Somewhat concerned,0.49030,2346,4705,0.47601,0.50458
1999,30-45 y.,Not concerned at all,0.39979,1813,4705,0.38579,0.41379
1999,46-65 y.,Very concerned,0.23661,1064,4174,0.22372,0.24951
1999,46-65 y.,Somewhat concerned,0.54027,2280,4174,0.52515,0.55539
1999,46-65 y.,Not concerned at all,0.21829,830,4174,0.20575,0.23082
1999,66 and older,Very concerned,0.37837,697,1791,0.35590,0.40083
1999,66 and older,Somewhat concerned,0.50023,902,1791,0.47707,0.52339
1999,66 and older,Not concerned at all,0.11479,192,1791,0.10002,0.12956
2000,17-29 y.,Very concerned,0.09759,449,4541,0.08896,0.10623
2000,17-29 y.,Somewhat concerned,0.35058,1643,4541,0.33670,0.36446
2000,17-29 y.,Not concerned at all,0.54202,2449,4541,0.52752,0.55651
2000,30-45 y.,Very concerned,0.11277,911,8110,0.10589,0.11966
2000,30-45 y.,Somewhat concerned,0.47562,3950,8110,0.46475,0.48649
2000,30-45 y.,Not concerned at all,0.40314,3249,8110,0.39246,0.41382
2000,46-65 y.,Very concerned,0.21405,1713,7709,0.20490,0.22321
2000,46-65 y.,Somewhat concerned,0.52442,4109,7709,0.51328,0.53557
2000,46-65 y.,Not concerned at all,0.25276,1887,7709,0.24306,0.26246
2000,66 and older,Very concerned,0.32242,1167,3569,0.30709,0.33776
2000,66 and older,Somewhat concerned,0.51574,1851,3569,0.49934,0.53214
2000,66 and older,Not concerned at all,0.15212,551,3569,0.14033,0.16390
2001,17-29 y.,Very concerned,0.09768,389,4072,0.08856,0.10680
2001,17-29 y.,Somewhat concerned,0.37188,1539,4072,0.35703,0.38673
2001,17-29 y.,Not concerned at all,0.52270,2144,4072,0.50735,0.53804
2001,30-45 y.,Very concerned,0.11200,824,7282,0.10476,0.11924
2001,30-45 y.,Somewhat concerned,0.47982,3574,7282,0.46834,0.49129
2001,30-45 y.,Not concerned at all,0.40025,2884,7282,0.38900,0.41151
2001,46-65 y.,Very concerned,0.20404,1505,7039,0.19463,0.21346
2001,46-65 y.,Somewhat concerned,0.54309,3851,7039,0.53145,0.55473
2001,46-65 y.,Not concerned at all,0.24276,1683,7039,0.23274,0.25278
2001,66 and older,Very concerned,0.32128,1101,3365,0.30550,0.33707
2001,66 and older,Somewhat concerned,0.51223,1742,3365,0.49534,0.52912
2001,66 and older,Not concerned at all,0.15579,522,3365,0.14353,0.16804
2002,17-29 y.,Very concerned,0.08758,332,4111,0.07894,0.09622
2002,17-29 y.,Somewhat concerned,0.35300,1454,4111,0.33839,0.36761
2002,17-29 y.,Not concerned at all,0.55049,2325,4111,0.53528,0.56570
2002,30-45 y.,Very concerned,0.10787,756,7403,0.10080,0.11493
2002,30-45 y.,Somewhat concerned,0.47731,3562,7403,0.46593,0.48869
2002,30-45 y.,Not concerned at all,0.40892,3085,7403,0.39772,0.42012
2002,46-65 y.,Very concerned,0.20670,1468,7819,0.19772,0.21567
2002,46-65 y.,Somewhat concerned,0.53963,4252,7819,0.52858,0.55068
2002,46-65 y.,Not concerned at all,0.24804,2099,7819,0.23847,0.25762
2002,66 and older,Very concerned,0.32498,1148,3569,0.30961,0.34035
2002,66 and older,Somewhat concerned,0.51811,1871,3569,0.50171,0.53450
2002,66 and older,Not concerned at all,0.15090,550,3569,0.13916,0.16265
2003,17-29 y.,Very concerned,0.08558,321,3987,0.07690,0.09427
2003,17-29 y.,Somewhat concerned,0.35654,1470,3987,0.34167,0.37141
2003,17-29 y.,Not concerned at all,0.54931,2196,3987,0.53387,0.56476
2003,30-45 y.,Very concerned,0.10572,685,6907,0.09847,0.11298
2003,30-45 y.,Somewhat concerned,0.48531,3365,6907,0.47353,0.49710
2003,30-45 y.,Not concerned at all,0.40410,2857,6907,0.39253,0.41568
2003,46-65 y.,Very concerned,0.20022,1329,7536,0.19119,0.20926
2003,46-65 y.,Somewhat concerned,0.53939,4130,7536,0.52814,0.55065
2003,46-65 y.,Not concerned at all,0.25556,2077,7536,0.24571,0.26541
2003,66 and older,Very concerned,0.30413,1110,3627,0.28915,0.31910
2003,66 and older,Somewhat concerned,0.53160,1951,3627,0.51536,0.54784
2003,66 and older,Not concerned at all,0.15685,566,3627,0.14501,0.16868
2004,17-29 y.,Very concerned,0.10733,414,3934,0.09766,0.11700
2004,17-29 y.,Somewhat concerned,0.39160,1514,3934,0.37634,0.40685
2004,17-29 y.,Not concerned at all,0.49134,2006,3934,0.47571,0.50696
2004,30-45 y.,Very concerned,0.13364,777,6504,0.12537,0.14191
2004,30-45 y.,Somewhat concerned,0.49635,3286,6504,0.48419,0.50850
2004,30-45 y.,Not concerned at all,0.36546,2441,6504,0.35376,0.37716
2004,46-65 y.,Very concerned,0.22450,1421,7326,0.21494,0.23406
2004,46-65 y.,Somewhat concerned,0.53432,4058,7326,0.52290,0.54574
2004,46-65 y.,Not concerned at all,0.23460,1847,7326,0.22490,0.24431
2004,66 and older,Very concerned,0.35924,1321,3728,0.34384,0.37465
2004,66 and older,Somewhat concerned,0.51752,1961,3728,0.50147,0.53356
2004,66 and older,Not concerned at all,0.11258,446,3728,0.10243,0.12273
2005,17-29 y.,Very concerned,0.11381,375,3814,0.10372,0.12389
2005,17-29 y.,Somewhat concerned,0.38166,1413,3814,0.36624,0.39708
2005,17-29 y.,Not concerned at all,0.50031,2026,3814,0.48444,0.51618
2005,30-45 y.,Very concerned,0.11998,660,6059,0.11180,0.12816
2005,30-45 y.,Somewhat concerned,0.52882,3185,6059,0.51625,0.54139
2005,30-45 y.,Not concerned at all,0.34494,2214,6059,0.33297,0.35691
2005,46-65 y.,Very concerned,0.21510,1350,6986,0.20547,0.22474
2005,46-65 y.,Somewhat concerned,0.55184,3960,6986,0.54017,0.56350
2005,46-65 y.,Not concerned at all,0.22806,1676,6986,0.21822,0.23790
2005,66 and older,Very concerned,0.35161,1278,3742,0.33631,0.36691
2005,66 and older,Somewhat concerned,0.51421,1976,3742,0.49819,0.53022
2005,66 and older,Not concerned at all,0.12561,488,3742,0.11499,0.13623
2006,17-29 y.,Very concerned,0.09995,324,3655,0.09022,0.10967
2006,17-29 y.,Somewhat concerned,0.34891,1408,3655,0.33346,0.36436
2006,17-29 y.,Not concerned at all,0.47936,1923,3655,0.46316,0.49556
2006,30-45 y.,Very concerned,0.12651,722,6242,0.11826,0.13476
2006,30-45 y.,Somewhat concerned,0.50049,3212,6242,0.48808,0.51289
2006,30-45 y.,Not concerned at all,0.36329,2308,6242,0.35136,0.37523
2006,46-65 y.,Very concerned,0.21633,1447,7539,0.20703,0.22562
2006,46-65 y.,Somewhat concerned,0.53612,4179,7539,0.52486,0.54737
2006,46-65 y.,Not concerned at all,0.24008,1913,7539,0.23044,0.24973
2006,66 and older,Very concerned,0.35520,1515,4401,0.34106,0.36934
2006,66 and older,Somewhat concerned,0.49383,2243,4401,0.47906,0.50860
2006,66 and older,Not concerned at all,0.14195,643,4401,0.13164,0.15226
2007,17-29 y.,Very concerned,0.08938,306,3369,0.07975,0.09902
2007,17-29 y.,Somewhat concerned,0.37344,1354,3369,0.35710,0.38978
2007,17-29 y.,Not concerned at all,0.44726,1709,3369,0.43046,0.46405
2007,30-45 y.,Very concerned,0.11829,634,5682,0.10989,0.12668
2007,30-45 y.,Somewhat concerned,0.50514,2928,5682,0.49214,0.51814
2007,30-45 y.,Not concerned at all,0.36938,2120,5682,0.35683,0.38193
2007,46-65 y.,Very concerned,0.20718,1364,7021,0.19770,0.21666
2007,46-65 y.,Somewhat concerned,0.55159,3898,7021,0.53995,0.56322
2007,46-65 y.,Not concerned at all,0.23272,1759,7021,0.22284,0.24261
2007,66 and older,Very concerned,0.32955,1391,4311,0.31552,0.34358
2007,66 and older,Somewhat concerned,0.51998,2280,4311,0.50506,0.53489
2007,66 and older,Not concerned at all,0.14135,640,4311,0.13094,0.15175
2008,17-29 y.,Very concerned,0.08488,249,3146,0.07514,0.09462
2008,17-29 y.,Somewhat concerned,0.36397,1239,3146,0.34716,0.38079
2008,17-29 y.,Not concerned at all,0.47487,1658,3146,0.45742,0.49233
2008,30-45 y.,Very concerned,0.12215,600,5148,0.11320,0.13109
2008,30-45 y.,Somewhat concerned,0.49618,2601,5148,0.48252,0.50984
2008,30-45 y.,Not concerned at all,0.37723,1947,5148,0.36399,0.39047
2008,46-65 y.,Very concerned,0.20814,1231,6674,0.19840,0.21788
2008,46-65 y.,Somewhat concerned,0.53795,3650,6674,0.52599,0.54992
2008,46-65 y.,Not concerned at all,0.25032,1793,6674,0.23992,0.26071
2008,66 and older,Very concerned,0.32194,1343,4275,0.30793,0.33595
2008,66 and older,Somewhat concerned,0.52318,2275,4275,0.50821,0.53816
2008,66 and older,Not concerned at all,0.14644,657,4275,0.13584,0.15704
2009,17-29 y.,Very concerned,0.09997,292,2836,0.08893,0.11101
2009,17-29 y.,Somewhat concerned,0.37850,1105,2836,0.36065,0.39636
