year,age_gr,pgisced97,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,Pre-primary Level,Very concerned,0.10807,37,312,0.07356,0.14257
1999,17-29 y.,Pre-primary Level,Somewhat concerned,0.23349,79,312,0.18648,0.28051
1999,17-29 y.,Pre-primary Level,Not concerned at all,0.64957,196,312,0.59654,0.70259
1999,17-29 y.,Lower Secondary Level,Very concerned,0.14991,107,707,0.12358,0.17624
1999,17-29 y.,Lower Secondary Level,Somewhat concerned,0.35697,253,707,0.32163,0.39231
1999,17-29 y.,Lower Secondary Level,Not concerned at all,0.48698,347,707,0.45011,0.52385
1999,17-29 y.,Upper Secondary Level,Very concerned,0.10785,155,1358,0.09134,0.12435
1999,17-29 y.,Upper Secondary Level,Somewhat concerned,0.38750,540,1358,0.36158,0.41342
1999,17-29 y.,Upper Secondary Level,Not concerned at all,0.50466,663,1358,0.47806,0.53126
1999,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.34849,60,138,0.26869,0.42828
1999,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.59618,78,138,0.51402,0.67835
1999,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.41659,44,96,0.31745,0.51572
1999,17-29 y.,First Stage of Tertiary Education,Not concerned at all,0.53124,52,96,0.43089,0.63159
1999,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.49101,72,131,0.40507,0.57695
1999,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.44876,59,131,0.36326,0.53426
1999,30-45 y.,Primary Level,Somewhat concerned,0.43375,54,88,0.32961,0.53789
1999,30-45 y.,Primary Level,Not concerned at all,0.32262,34,88,0.22439,0.42085
1999,30-45 y.,Lower Secondary Level,Very concerned,0.20886,105,454,0.17143,0.24630
1999,30-45 y.,Lower Secondary Level,Somewhat concerned,0.44172,195,454,0.39599,0.48745
1999,30-45 y.,Lower Secondary Level,Not concerned at all,0.34555,154,454,0.30176,0.38934
1999,30-45 y.,Upper Secondary Level,Very concerned,0.11721,304,2531,0.10467,0.12974
1999,30-45 y.,Upper Secondary Level,Somewhat concerned,0.49813,1284,2531,0.47864,0.51761
1999,30-45 y.,Upper Secondary Level,Not concerned at all,0.38403,943,2531,0.36508,0.40299
1999,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.49010,131,240,0.42672,0.55348
1999,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.42506,109,240,0.36239,0.48774
1999,30-45 y.,First Stage of Tertiary Education,Very concerned,0.08327,33,361,0.05473,0.11181
1999,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.53603,203,361,0.48452,0.58755
1999,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.37797,125,361,0.32788,0.42806
1999,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.04562,51,907,0.03203,0.05920
1999,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.48319,447,907,0.45065,0.51573
1999,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.47119,409,907,0.43869,0.50370
1999,46-65 y.,Primary Level,Very concerned,0.42009,93,190,0.34972,0.49046
1999,46-65 y.,Primary Level,Somewhat concerned,0.48612,97,190,0.41486,0.55737
1999,46-65 y.,Lower Secondary Level,Very concerned,0.34254,254,718,0.30780,0.37728
1999,46-65 y.,Lower Secondary Level,Somewhat concerned,0.51073,359,718,0.47414,0.54732
1999,46-65 y.,Lower Secondary Level,Not concerned at all,0.14673,105,718,0.12083,0.17263
1999,46-65 y.,Upper Secondary Level,Very concerned,0.23668,548,2166,0.21878,0.25459
1999,46-65 y.,Upper Secondary Level,Somewhat concerned,0.52960,1168,2166,0.50857,0.55062
1999,46-65 y.,Upper Secondary Level,Not concerned at all,0.23149,450,2166,0.21372,0.24926
1999,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.61125,37,37,0.45201,0.77049
1999,46-65 y.,First Stage of Tertiary Education,Very concerned,0.20009,54,267,0.15201,0.24817
1999,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.58986,159,267,0.53075,0.64897
1999,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.20095,54,267,0.15280,0.24911
1999,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.11825,91,712,0.09452,0.14199
1999,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.59605,442,712,0.55999,0.63212
1999,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.27346,179,712,0.24070,0.30623
1999,66 and older,Lower Secondary Level,Very concerned,0.42587,238,550,0.38451,0.46724
1999,66 and older,Lower Secondary Level,Somewhat concerned,0.45536,252,550,0.41371,0.49702
1999,66 and older,Lower Secondary Level,Not concerned at all,0.11223,60,550,0.08583,0.13863
1999,66 and older,Upper Secondary Level,Very concerned,0.36563,331,866,0.33354,0.39773
1999,66 and older,Upper Secondary Level,Somewhat concerned,0.50840,441,866,0.47508,0.54171
1999,66 and older,Upper Secondary Level,Not concerned at all,0.12066,94,866,0.09895,0.14236
1999,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.48059,41,41,0.32576,0.63543
