year,pgisced97,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Pre-primary Level,Very concerned,0.11021,38,315,0.07557,0.14485
1999,Pre-primary Level,Somewhat concerned,0.23852,81,315,0.19138,0.28566
1999,Pre-primary Level,Not concerned at all,0.63958,196,315,0.58648,0.69269
1999,Primary Level,Very concerned,0.33234,148,421,0.28729,0.37739
1999,Primary Level,Somewhat concerned,0.44801,195,421,0.40045,0.49557
1999,Primary Level,Not concerned at all,0.18898,78,421,0.15153,0.22642
1999,Lower Secondary Level,Very concerned,0.31124,704,2429,0.29282,0.32966
1999,Lower Secondary Level,Somewhat concerned,0.44836,1059,2429,0.42858,0.46814
1999,Lower Secondary Level,Not concerned at all,0.23624,666,2429,0.21935,0.25314
1999,Upper Secondary Level,Very concerned,0.20224,1338,6921,0.19277,0.21170
1999,Upper Secondary Level,Somewhat concerned,0.49293,3433,6921,0.48115,0.50471
1999,Upper Secondary Level,Not concerned at all,0.30290,2150,6921,0.29207,0.31372
1999,Post-secondary Non-tertiary Level,Very concerned,0.11106,50,503,0.08358,0.13855
1999,Post-secondary Non-tertiary Level,Somewhat concerned,0.47946,246,503,0.43576,0.52317
1999,Post-secondary Non-tertiary Level,Not concerned at all,0.40947,207,503,0.36646,0.45249
1999,First Stage of Tertiary Education,Very concerned,0.16286,122,810,0.13741,0.18830
1999,First Stage of Tertiary Education,Somewhat concerned,0.53500,447,810,0.50063,0.56937
1999,First Stage of Tertiary Education,Not concerned at all,0.29336,241,810,0.26199,0.32474
1999,Second Stage of Tertiary Education,Very concerned,0.10844,210,1955,0.09465,0.12222
1999,Second Stage of Tertiary Education,Somewhat concerned,0.54404,1079,1955,0.52196,0.56612
1999,Second Stage of Tertiary Education,Not concerned at all,0.34294,666,1955,0.32189,0.36399
2000,Pre-primary Level,Very concerned,0.05875,32,489,0.03788,0.07961
2000,Pre-primary Level,Somewhat concerned,0.28398,144,489,0.24397,0.32399
2000,Pre-primary Level,Not concerned at all,0.64171,313,489,0.59917,0.68425
2000,Primary Level,Very concerned,0.29550,120,396,0.25051,0.34050
2000,Primary Level,Somewhat concerned,0.37494,155,396,0.32720,0.42269
2000,Primary Level,Not concerned at all,0.30901,121,396,0.26344,0.35458
2000,Lower Secondary Level,Very concerned,0.27775,924,3524,0.26296,0.29254
2000,Lower Secondary Level,Somewhat concerned,0.43169,1525,3524,0.41533,0.44804
2000,Lower Secondary Level,Not concerned at all,0.28022,1075,3524,0.26539,0.29505
2000,Upper Secondary Level,Very concerned,0.18562,2293,12716,0.17886,0.19238
2000,Upper Secondary Level,Somewhat concerned,0.48974,6259,12716,0.48105,0.49842
2000,Upper Secondary Level,Not concerned at all,0.31721,4164,12716,0.30912,0.32530
2000,Post-secondary Non-tertiary Level,Very concerned,0.13874,142,1111,0.11840,0.15907
2000,Post-secondary Non-tertiary Level,Somewhat concerned,0.44328,520,1111,0.41405,0.47250
2000,Post-secondary Non-tertiary Level,Not concerned at all,0.41106,449,1111,0.38212,0.44001
2000,First Stage of Tertiary Education,Very concerned,0.17027,297,1866,0.15321,0.18733
2000,First Stage of Tertiary Education,Somewhat concerned,0.50341,952,1866,0.48072,0.52610
2000,First Stage of Tertiary Education,Not concerned at all,0.31385,617,1866,0.29279,0.33491
2000,Second Stage of Tertiary Education,Very concerned,0.11318,416,3791,0.10309,0.12327
2000,Second Stage of Tertiary Education,Somewhat concerned,0.51076,1982,3791,0.49485,0.52668
2000,Second Stage of Tertiary Education,Not concerned at all,0.36709,1393,3791,0.35174,0.38243
2001,Pre-primary Level,Very concerned,0.09704,46,535,0.07193,0.12215
2001,Pre-primary Level,Somewhat concerned,0.27249,167,535,0.23472,0.31025
2001,Pre-primary Level,Not concerned at all,0.61269,322,535,0.57137,0.65401
2001,Primary Level,Very concerned,0.32142,94,309,0.26927,0.37358
2001,Primary Level,Somewhat concerned,0.45803,148,309,0.40238,0.51367
2001,Primary Level,Not concerned at all,0.20845,67,309,0.16308,0.25381
2001,Lower Secondary Level,Very concerned,0.26831,786,3053,0.25259,0.28403
2001,Lower Secondary Level,Somewhat concerned,0.44739,1337,3053,0.42975,0.46503
2001,Lower Secondary Level,Not concerned at all,0.27404,930,3053,0.25822,0.28987
2001,Upper Secondary Level,Very concerned,0.18387,2099,11495,0.17679,0.19095
2001,Upper Secondary Level,Somewhat concerned,0.49635,5712,11495,0.48721,0.50549
2001,Upper Secondary Level,Not concerned at all,0.31120,3684,11495,0.30274,0.31967
2001,Post-secondary Non-tertiary Level,Very concerned,0.14211,141,1060,0.12108,0.16314
2001,Post-secondary Non-tertiary Level,Somewhat concerned,0.46894,501,1060,0.43888,0.49899
2001,Post-secondary Non-tertiary Level,Not concerned at all,0.38071,418,1060,0.35146,0.40995
2001,First Stage of Tertiary Education,Very concerned,0.16473,245,1669,0.14693,0.18253
2001,First Stage of Tertiary Education,Somewhat concerned,0.54124,919,1669,0.51733,0.56516
2001,First Stage of Tertiary Education,Not concerned at all,0.28779,505,1669,0.26606,0.30952
2001,Second Stage of Tertiary Education,Very concerned,0.11912,388,3524,0.10843,0.12982
2001,Second Stage of Tertiary Education,Somewhat concerned,0.51523,1877,3524,0.49873,0.53173
2001,Second Stage of Tertiary Education,Not concerned at all,0.35704,1259,3524,0.34122,0.37286
2002,Pre-primary Level,Very concerned,0.05944,39,602,0.04054,0.07835
2002,Pre-primary Level,Somewhat concerned,0.31926,198,602,0.28199,0.35653
2002,Pre-primary Level,Not concerned at all,0.59173,365,602,0.55243,0.63103
2002,Primary Level,Very concerned,0.32802,97,282,0.27313,0.38292
2002,Primary Level,Somewhat concerned,0.44029,121,282,0.38225,0.49834
2002,Primary Level,Not concerned at all,0.22117,64,282,0.17264,0.26970
2002,Lower Secondary Level,Very concerned,0.27438,750,2872,0.25806,0.29071
2002,Lower Secondary Level,Somewhat concerned,0.45126,1264,2872,0.43305,0.46946
2002,Lower Secondary Level,Not concerned at all,0.26736,858,2872,0.25117,0.28355
2002,Upper Secondary Level,Very concerned,0.18766,2012,11514,0.18053,0.19480
2002,Upper Secondary Level,Somewhat concerned,0.49449,5679,11514,0.48535,0.50362
2002,Upper Secondary Level,Not concerned at all,0.31149,3823,11514,0.30303,0.31995
2002,Post-secondary Non-tertiary Level,Very concerned,0.12190,124,1160,0.10306,0.14074
2002,Post-secondary Non-tertiary Level,Somewhat concerned,0.45974,546,1160,0.43104,0.48843
2002,Post-secondary Non-tertiary Level,Not concerned at all,0.41279,490,1160,0.38444,0.44113
2002,First Stage of Tertiary Education,Very concerned,0.16848,254,1740,0.15088,0.18607
2002,First Stage of Tertiary Education,Somewhat concerned,0.50735,893,1740,0.48386,0.53085
2002,First Stage of Tertiary Education,Not concerned at all,0.32210,593,1740,0.30014,0.34407
2002,Second Stage of Tertiary Education,Very concerned,0.10811,405,4548,0.09908,0.11713
2002,Second Stage of Tertiary Education,Somewhat concerned,0.51641,2374,4548,0.50188,0.53093
2002,Second Stage of Tertiary Education,Not concerned at all,0.37142,1769,4548,0.35738,0.38547
2003,Pre-primary Level,Very concerned,0.05351,41,615,0.03571,0.07131
2003,Pre-primary Level,Somewhat concerned,0.32454,198,615,0.28750,0.36157
2003,Pre-primary Level,Not concerned at all,0.60872,376,615,0.57012,0.64732
2003,Primary Level,Very concerned,0.30473,87,268,0.24952,0.35995
2003,Primary Level,Somewhat concerned,0.43604,115,268,0.37655,0.49552
2003,Primary Level,Not concerned at all,0.23573,66,268,0.18482,0.28664
2003,Lower Secondary Level,Very concerned,0.26437,684,2712,0.24777,0.28097
2003,Lower Secondary Level,Somewhat concerned,0.44769,1215,2712,0.42897,0.46641
2003,Lower Secondary Level,Not concerned at all,0.27966,813,2712,0.26276,0.29656
2003,Upper Secondary Level,Very concerned,0.18078,1853,11054,0.17361,0.18795
2003,Upper Secondary Level,Somewhat concerned,0.50040,5579,11054,0.49108,0.50972
2003,Upper Secondary Level,Not concerned at all,0.31348,3622,11054,0.30483,0.32212
2003,Post-secondary Non-tertiary Level,Very concerned,0.11390,118,1148,0.09551,0.13229
2003,Post-secondary Non-tertiary Level,Somewhat concerned,0.49535,558,1148,0.46642,0.52429
2003,Post-secondary Non-tertiary Level,Not concerned at all,0.38367,472,1148,0.35553,0.41181
2003,First Stage of Tertiary Education,Very concerned,0.15413,220,1683,0.13687,0.17139
2003,First Stage of Tertiary Education,Somewhat concerned,0.53714,914,1683,0.51331,0.56097
2003,First Stage of Tertiary Education,Not concerned at all,0.30576,549,1683,0.28374,0.32777
