year,age_gr,quintil_oecd,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,1st Quintile,Very concerned,0.14783,112,743,0.12230,0.17337
1999,17-29 y.,1st Quintile,Somewhat concerned,0.35703,269,743,0.32256,0.39151
1999,17-29 y.,1st Quintile,Not concerned at all,0.49004,362,743,0.45407,0.52601
1999,17-29 y.,2nd Quintile,Very concerned,0.13966,98,646,0.11291,0.16642
1999,17-29 y.,2nd Quintile,Somewhat concerned,0.37247,252,646,0.33516,0.40978
1999,17-29 y.,2nd Quintile,Not concerned at all,0.48786,296,646,0.44929,0.52644
1999,17-29 y.,3rd Quintile,Very concerned,0.11286,74,617,0.08787,0.13785
1999,17-29 y.,3rd Quintile,Somewhat concerned,0.37299,238,617,0.33480,0.41118
1999,17-29 y.,3rd Quintile,Not concerned at all,0.50638,305,617,0.46689,0.54586
1999,17-29 y.,4th Quintile,Very concerned,0.08483,46,561,0.06175,0.10791
1999,17-29 y.,4th Quintile,Somewhat concerned,0.37156,215,561,0.33153,0.41158
1999,17-29 y.,4th Quintile,Not concerned at all,0.54024,300,561,0.49897,0.58152
1999,17-29 y.,5th Quintile,Somewhat concerned,0.35149,142,378,0.30330,0.39969
1999,17-29 y.,5th Quintile,Not concerned at all,0.60013,236,378,0.55068,0.64958
1999,30-45 y.,1st Quintile,Very concerned,0.15891,145,862,0.13449,0.18333
1999,30-45 y.,1st Quintile,Somewhat concerned,0.44584,420,862,0.41264,0.47905
1999,30-45 y.,1st Quintile,Not concerned at all,0.39496,297,862,0.36231,0.42761
1999,30-45 y.,2nd Quintile,Very concerned,0.13919,156,1048,0.11823,0.16016
1999,30-45 y.,2nd Quintile,Somewhat concerned,0.52203,545,1048,0.49177,0.55229
1999,30-45 y.,2nd Quintile,Not concerned at all,0.33646,347,1048,0.30784,0.36508
1999,30-45 y.,3rd Quintile,Very concerned,0.11521,122,997,0.09538,0.13504
1999,30-45 y.,3rd Quintile,Somewhat concerned,0.48701,507,997,0.45597,0.51806
1999,30-45 y.,3rd Quintile,Not concerned at all,0.39687,368,997,0.36648,0.42725
1999,30-45 y.,4th Quintile,Very concerned,0.08641,75,951,0.06854,0.10428
1999,30-45 y.,4th Quintile,Somewhat concerned,0.49905,459,951,0.46725,0.53085
1999,30-45 y.,4th Quintile,Not concerned at all,0.41081,417,951,0.37952,0.44209
1999,30-45 y.,5th Quintile,Very concerned,0.05187,48,847,0.03693,0.06682
1999,30-45 y.,5th Quintile,Somewhat concerned,0.49075,415,847,0.45707,0.52444
1999,30-45 y.,5th Quintile,Not concerned at all,0.45632,384,847,0.42275,0.48988
1999,46-65 y.,1st Quintile,Very concerned,0.37463,237,612,0.33625,0.41301
1999,46-65 y.,1st Quintile,Somewhat concerned,0.48823,293,612,0.44859,0.52786
1999,46-65 y.,1st Quintile,Not concerned at all,0.13578,82,612,0.10861,0.16294
1999,46-65 y.,2nd Quintile,Very concerned,0.33893,251,723,0.30440,0.37345
1999,46-65 y.,2nd Quintile,Somewhat concerned,0.49259,363,723,0.45613,0.52906
1999,46-65 y.,2nd Quintile,Not concerned at all,0.16719,109,723,0.13997,0.19441
1999,46-65 y.,3rd Quintile,Very concerned,0.23063,211,790,0.20123,0.26002
1999,46-65 y.,3rd Quintile,Somewhat concerned,0.57736,448,790,0.54289,0.61183
1999,46-65 y.,3rd Quintile,Not concerned at all,0.18882,131,790,0.16151,0.21613
1999,46-65 y.,4th Quintile,Very concerned,0.21439,202,964,0.18847,0.24031
1999,46-65 y.,4th Quintile,Somewhat concerned,0.53448,542,964,0.50298,0.56599
1999,46-65 y.,4th Quintile,Not concerned at all,0.24471,220,964,0.21756,0.27187
1999,46-65 y.,5th Quintile,Very concerned,0.13752,163,1085,0.11702,0.15802
1999,46-65 y.,5th Quintile,Somewhat concerned,0.57356,634,1085,0.54412,0.60300
1999,46-65 y.,5th Quintile,Not concerned at all,0.28087,288,1085,0.25412,0.30763
1999,66 and older,1st Quintile,Very concerned,0.43384,162,361,0.38265,0.48504
1999,66 and older,1st Quintile,Somewhat concerned,0.45443,165,361,0.40299,0.50586
1999,66 and older,1st Quintile,Not concerned at all,0.09928,34,361,0.06839,0.13017
1999,66 and older,2nd Quintile,Very concerned,0.43680,197,452,0.39103,0.48258
1999,66 and older,2nd Quintile,Somewhat concerned,0.44106,213,452,0.39524,0.48688
1999,66 and older,2nd Quintile,Not concerned at all,0.10831,42,452,0.07963,0.13699
1999,66 and older,3rd Quintile,Very concerned,0.40263,165,412,0.35521,0.45004
1999,66 and older,3rd Quintile,Somewhat concerned,0.47648,199,412,0.42819,0.52476
1999,66 and older,3rd Quintile,Not concerned at all,0.12090,48,412,0.08938,0.15241
1999,66 and older,4th Quintile,Very concerned,0.32271,104,272,0.26705,0.37838
1999,66 and older,4th Quintile,Somewhat concerned,0.58842,168,272,0.52983,0.64702
1999,66 and older,5th Quintile,Very concerned,0.24818,69,268,0.19637,0.29999
1999,66 and older,5th Quintile,Somewhat concerned,0.58716,157,268,0.52810,0.64621
1999,66 and older,5th Quintile,Not concerned at all,0.16113,42,268,0.11703,0.20523
2000,17-29 y.,1st Quintile,Very concerned,0.15038,95,697,0.12382,0.17694
2000,17-29 y.,1st Quintile,Somewhat concerned,0.32643,237,697,0.29160,0.36127
2000,17-29 y.,1st Quintile,Not concerned at all,0.51107,365,697,0.47393,0.54820
2000,17-29 y.,2nd Quintile,Very concerned,0.10426,67,616,0.08011,0.12841
2000,17-29 y.,2nd Quintile,Somewhat concerned,0.39542,236,616,0.35678,0.43407
2000,17-29 y.,2nd Quintile,Not concerned at all,0.48894,313,616,0.44943,0.52844
2000,17-29 y.,3rd Quintile,Very concerned,0.05525,36,576,0.03658,0.07393
2000,17-29 y.,3rd Quintile,Somewhat concerned,0.38530,242,576,0.34552,0.42508
2000,17-29 y.,3rd Quintile,Not concerned at all,0.55322,298,576,0.51258,0.59385
2000,17-29 y.,4th Quintile,Very concerned,0.06865,43,533,0.04716,0.09013
2000,17-29 y.,4th Quintile,Somewhat concerned,0.37018,200,533,0.32915,0.41121
2000,17-29 y.,4th Quintile,Not concerned at all,0.56030,290,533,0.51812,0.60248
2000,17-29 y.,5th Quintile,Somewhat concerned,0.38599,137,346,0.33462,0.43736
2000,17-29 y.,5th Quintile,Not concerned at all,0.56159,209,346,0.50923,0.61394
2000,30-45 y.,1st Quintile,Very concerned,0.18818,146,790,0.16091,0.21545
2000,30-45 y.,1st Quintile,Somewhat concerned,0.47246,393,790,0.43763,0.50730
2000,30-45 y.,1st Quintile,Not concerned at all,0.33753,251,790,0.30453,0.37052
2000,30-45 y.,2nd Quintile,Very concerned,0.12526,125,1027,0.10501,0.14552
2000,30-45 y.,2nd Quintile,Somewhat concerned,0.53012,548,1027,0.49958,0.56066
2000,30-45 y.,2nd Quintile,Not concerned at all,0.34060,354,1027,0.31160,0.36960
2000,30-45 y.,3rd Quintile,Very concerned,0.08366,79,935,0.06590,0.10142
2000,30-45 y.,3rd Quintile,Somewhat concerned,0.50585,502,935,0.47378,0.53791
2000,30-45 y.,3rd Quintile,Not concerned at all,0.38556,354,935,0.35434,0.41677
2000,30-45 y.,4th Quintile,Very concerned,0.07861,76,921,0.06122,0.09600
2000,30-45 y.,4th Quintile,Somewhat concerned,0.53492,465,921,0.50269,0.56715
2000,30-45 y.,4th Quintile,Not concerned at all,0.37773,380,921,0.34640,0.40906
2000,30-45 y.,5th Quintile,Very concerned,0.06068,53,876,0.04486,0.07649
2000,30-45 y.,5th Quintile,Somewhat concerned,0.47547,420,876,0.44238,0.50856
