year,migback,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,No migration background,No answer / don't know,,,,,,,,,,,,
1984,No migration background,Pre-primary Level,,,,,,,,,,,,
1984,No migration background,Primary Level,32,769.74907,600.13969,939.35844,246.77366,891.30143,1157.97704,31,1738,,,
1984,No migration background,Lower Secondary Level,908,786.43069,752.06251,820.79886,307.00000,716.00000,1176.00000,0,2479.50000,,,
1984,No migration background,Upper Secondary Level,2791,1353.70829,1322.55489,1384.86169,921.34222,1278.00000,1636.00000,0,2707.98667,,,
1984,No migration background,Post-secondary Non-tertiary Level,116,1595.73174,1409.79178,1781.67169,1119.75183,1447.57231,1943.00000,51,3177.87226,,,
1984,No migration background,First Stage of Tertiary Education,419,1678.57850,1599.30800,1757.84901,1227.00000,1585.00000,2045.00000,0.00000,3272.00000,,,
1984,No migration background,Second Stage of Tertiary Education,526,2240.28993,2143.64326,2336.93660,1558.62430,2148.65147,2751.09327,0,4539.79674,,,
1984,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,Direct migration background,No answer / don't know,30,1359.39386,1091.04855,1627.73918,941.43603,1278.00000,1468.80741,205,2259.86447,,,
1984,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1984,Direct migration background,Primary Level,546,1168.48256,1129.22440,1207.74072,920.00000,1176.00000,1432.00000,152.00000,2200.00000,,,
1984,Direct migration background,Lower Secondary Level,693,1049.29639,1014.62087,1083.97191,767.00000,1023.00000,1380.00000,26,2299.50000,,,
1984,Direct migration background,Upper Secondary Level,760,1298.30103,1251.00478,1345.59727,920.00000,1278.00000,1585.00000,58,2582.50000,,,
1984,Direct migration background,Post-secondary Non-tertiary Level,94,1229.42984,1139.22672,1319.63296,925.09745,1170.28323,1534.00000,153,2447.35382,,,
1984,Direct migration background,First Stage of Tertiary Education,32,1896.71618,1212.34343,2581.08893,996.46110,1556.14587,1999.39162,220,3503.78740,,,
1984,Direct migration background,Second Stage of Tertiary Education,91,1923.07743,1673.12584,2173.02903,920.00000,1837.32763,2659.98286,153,5269.95715,,,
1984,Indirect migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1984,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1984,Indirect migration background,Primary Level,,,,,,,,,,,,
1984,Indirect migration background,Lower Secondary Level,30,813.19169,539.49150,1086.89188,339.11376,818.00000,1080.31325,102,2192.11248,,,
1984,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1984,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,No migration background,No answer / don't know,,,,,,,,,,,,
1985,No migration background,Pre-primary Level,,,,,,,,,,,,
1985,No migration background,Primary Level,32,686.83280,533.20858,840.45702,261.49310,897.23421,1059.80142,31,1432,,,
1985,No migration background,Lower Secondary Level,852,807.30147,766.83492,847.76801,312.76711,716.00000,1227.00000,0,2598.34933,,,
1985,No migration background,Upper Secondary Level,2572,1368.95484,1335.71980,1402.18988,920.00000,1285.27113,1682.37076,0,2825.92689,,,
1985,No migration background,Post-secondary Non-tertiary Level,108,1496.38616,1327.65769,1665.11464,1023.00000,1432.00000,1826.04532,102,3030.61330,,,
1985,No migration background,First Stage of Tertiary Education,393,1689.16226,1609.38677,1768.93775,1176.00000,1636.00000,2127.70060,0,3555.25151,,,
1985,No migration background,Second Stage of Tertiary Education,509,2237.16231,2142.42964,2331.89498,1585.00000,2140.59559,2812.00000,71,4652.50000,,,
1985,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,Direct migration background,No answer / don't know,35,1363.10251,1111.67009,1614.53493,966.98185,1329.00000,1432.00000,269.45462,2129.52723,,,
1985,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1985,Direct migration background,Primary Level,427,1196.38417,1155.18342,1237.58493,964.80885,1176.00000,1431.35441,264.99050,2131.17276,,,
1985,Direct migration background,Lower Secondary Level,604,1045.25285,1006.41681,1084.08889,767.00000,1074.00000,1355.18532,0,2237.46330,,,
1985,Direct migration background,Upper Secondary Level,668,1330.36272,1276.06368,1384.66176,920.00000,1278.00000,1636.00000,0,2710.00000,,,
