year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,No migration background,Urban regions,3401,1416.8040961672145,1402.3882456499935,1431.2199466844356,869.0,1329.0,1790.0,0.0,3171.5,1329.0,1302.975,1380.0
1985,No migration background,Rural regions,1096,1268.5167978174209,1238.907783776708,1298.1258118581338,695.2471941059587,1176.5793191007895,1594.4370782404606,0.0,2943.2219044422136,1176.0,1125.0,1201.0
1985,Direct migration background,Urban regions,1689,1296.563535718466,1279.243416757519,1313.883654679413,895.0,1227.0,1534.0,0.0,2492.5,1227.0,1176.0,1242.0
1985,Direct migration background,Rural regions,236,1189.5063411568813,1155.339074264547,1223.6736080492155,818.0,1125.0,1534.0,102.0,2608.0,1125.0,972.0,1187.0
1985,Indirect migration background,Urban regions,56,918.2926311750066,836.763258967877,999.8220033821361,328.5674010706696,831.7226261314925,1301.7695250243587,41.0,2678.0,844.0,560.4499999999994,1305.0
1985,Indirect migration background,Rural regions,,,,,,,,,,,,
1986,No migration background,Urban regions,3269,1496.625518186907,1479.374045726456,1513.8769906473578,920.0,1380.0,1841.0,0.0,3222.5,1380.0,1336.0,1430.0
1986,No migration background,Rural regions,1057,1271.9389358262165,1248.7035248516543,1295.1743468007787,704.5553372222201,1227.0,1662.0,0.0,3098.1669941666696,1227.0,1176.0,1278.0
1986,Direct migration background,Urban regions,1616,1348.8702202994104,1332.1950830919577,1365.5453575068632,971.0,1278.0,1636.0,0.0,2633.5,1278.0,1227.0,1278.0
1986,Direct migration background,Rural regions,240,1207.2418886572923,1169.694651127537,1244.7891261870475,808.6788927282969,1176.0,1585.0,0.0,2749.4816609075547,1176.0,1023.0,1278.0
1986,Indirect migration background,Urban regions,75,996.2627825443332,930.0676855378325,1062.4578795508337,528.7872370421402,873.056783730102,1459.5095560603338,49.0,2855.593034587624,886.0,494.0,1005.0
1986,Indirect migration background,Rural regions,,,,,,,,,,,,
1987,No migration background,Urban regions,3247,1509.0800104636821,1492.7048456413847,1525.4551752859795,920.0,1417.7995887731665,1878.1958697597415,0.0,3315.489674399354,1419.0,1406.0,1458.0
1987,No migration background,Rural regions,1078,1302.693545954031,1277.751814484921,1327.635277423141,684.8996892681246,1227.0,1727.4499068803777,0.0,3291.2752332987575,1227.0,1176.0,1278.0
1987,Direct migration background,Urban regions,1598,1401.5611831100853,1382.3924370249906,1420.72992919518,971.0,1329.0,1650.292261805964,46.0,2669.23065451491,1329.0,1278.0,1380.0
1987,Direct migration background,Rural regions,250,1212.3373263728126,1170.8297580453136,1253.8448947003117,818.0,1184.1724440173746,1606.6832269689412,56.0,2789.708067422353,1191.0,1104.0,1308.0
1987,Indirect migration background,Urban regions,76,1034.186921950361,968.8359382918455,1099.5379056088764,528.8043425814233,1023.0,1569.6444799777096,187.0,3130.904686072139,1023.0,717.0,1432.0
1987,Indirect migration background,Rural regions,,,,,,,,,,,,
1988,No migration background,Urban regions,3124,1587.4229102021575,1569.4267930436947,1605.4190273606202,1012.0,1483.0,1968.0,0.0,3402.0,1483.0,1432.0,1534.0
1988,No migration background,Rural regions,992,1341.8159236437016,1315.830466488752,1367.801380798651,742.9230570535676,1278.0,1789.7436025024108,0.0,3359.9744206756754,1278.0,1227.0,1314.375
1988,Direct migration background,Urban regions,1504,1443.7080382003262,1420.5436163025822,1466.8724600980702,1023.0,1380.0,1687.0,27.0,2683.0,1380.0,1328.0,1431.0
1988,Direct migration background,Rural regions,223,1303.7803054320343,1259.07722347003,1348.4833873940386,837.2106964759298,1329.0,1650.8319095124345,66.0,2871.263729067192,1329.0,1226.0,1482.0
1988,Indirect migration background,Urban regions,101,993.8337598241949,934.4902813259628,1053.177238322427,440.2825367894326,1022.8930118652394,1534.0,0.0,3174.5761948158515,1023.0,768.0,1330.0
1988,Indirect migration background,Rural regions,,,,,,,,,,,,
1989,No migration background,Urban regions,3095,1640.7703048877645,1621.1979292851613,1660.3426804903677,1023.0,1534.0,2045.0,0.0,3578.0,1534.0,1534.0,1585.0
1989,No migration background,Rural regions,944,1451.921866157313,1424.3240615245627,1479.5196707900632,869.0,1380.0,1841.0,0.0,3299.0,1380.0,1328.0,1431.0
1989,Direct migration background,Urban regions,1461,1517.9540533238612,1497.6082765846108,1538.2998300631116,1048.0,1437.260690342767,1841.0,0.0,3030.5,1434.0,1334.0,1462.0
1989,Direct migration background,Rural regions,221,1284.5414976098286,1242.6313864230353,1326.451608796622,861.8927972418934,1331.6630396965143,1687.0,0.0,2924.66080413716,1332.0,1232.0,1488.0
1989,Indirect migration background,Urban regions,114,1059.1098846236139,996.7960697183905,1121.4236995288372,513.8059963309922,1074.0,1534.0,0.0,3064.2910055035118,1074.0,870.0,1586.0
1989,Indirect migration background,Rural regions,,,,,,,,,,,,
1990,No migration background,Urban regions,4110,1546.2900234910774,1529.1495233761707,1563.430523605984,743.4530621645151,1432.0,2043.4540564630686,0.0,3993.4555479108985,1432.0,1381.0,1432.0
1990,No migration background,Rural regions,3091,1040.3109625424054,1026.3568918624612,1054.2650332223495,486.0,736.0,1483.0,0.0,2978.5,736.0,705.0,761.0
