year,age_gr,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,under 18 y.,Urban regions,,,,,,,,,,,,
1985,under 18 y.,Rural regions,,,,,,,,,,,,
1985,18-29 y.,Urban regions,1468,1004.1473967932226,990.83034356561,1017.4644500208352,614.0,1032.5416979714494,1320.0,0.0,2379.0,1032.0,990.0,1041.0
1985,18-29 y.,Rural regions,388,923.8024071077213,893.1329601092531,954.4718541061894,497.0437644932186,920.0,1227.0,0.0,2321.9343532601724,920.0,881.0,971.0
1985,30-45 y.,Urban regions,2046,1561.3040600749805,1543.1960637064615,1579.4120564434995,1074.0,1483.0,1943.0,0.0,3246.5,1483.0,1454.0,1534.0
1985,30-45 y.,Rural regions,531,1421.3883341304145,1385.6238121177698,1457.1528561430591,869.0,1395.3533251963827,1790.0,0.0,3171.5,1396.0,1335.0,1514.0
1985,46-65 y.,Urban regions,1552,1610.8298611542584,1587.576905424054,1634.0828168844628,1023.0,1483.0,2020.0,0.0,3515.5,1483.0,1432.0,1534.0
1985,46-65 y.,Rural regions,391,1455.4820860541092,1392.9351849161599,1518.0289871920586,920.0,1293.909464294975,1789.4475488795463,0.0,3093.6188721988656,1294.0,1208.0,1310.0
1985,66 and older,Urban regions,38,781.2124829891688,594.5964658754095,967.8285001029282,186.89339859590058,307.0,775.7122798766893,76.0,1658.9406017978722,307.0,-1.2250000000002501,389.0
1985,66 and older,Rural regions,,,,,,,,,,,,
1986,under 18 y.,Urban regions,,,,,,,,,,,,
1986,under 18 y.,Rural regions,,,,,,,,,,,,
1986,18-29 y.,Urban regions,1441,1071.3891731196074,1054.3848235689657,1088.3935226702492,614.0,1074.0,1380.0,0.0,2529.0,1074.0,1023.0,1085.0
1986,18-29 y.,Rural regions,415,880.8935364572245,853.5355646959126,908.2515082185364,358.0,886.0428262575912,1227.0,0.0,2530.5,895.0,819.0,972.45
1986,30-45 y.,Urban regions,1908,1653.5605845748566,1631.5534167939365,1675.5677523557767,1125.0,1534.0,2020.0,0.0,3362.5,1534.0,1487.875,1585.0
1986,30-45 y.,Rural regions,493,1485.1481944785858,1451.0795051559096,1519.216883801262,997.0,1458.0824516974344,1808.6005299553453,0.0,3026.0013248883633,1457.0,1380.0,1518.4
1986,46-65 y.,Urban regions,1540,1668.4318049043818,1641.575738275561,1695.2878715332026,1048.0,1509.751539335294,2045.0,0.0,3540.5,1509.0,1484.0,1559.0
1986,46-65 y.,Rural regions,384,1461.0487616936214,1423.0155248602425,1499.0819985270002,920.0,1355.8077623114268,1888.7497765429305,0.0,3341.874441357326,1357.0,1231.0,1385.0
1986,66 and older,Urban regions,,,,,,,,,,,,
1986,66 and older,Rural regions,,,,,,,,,,,,
1987,under 18 y.,Urban regions,,,,,,,,,,,,
1987,under 18 y.,Rural regions,,,,,,,,,,,,
1987,18-29 y.,Urban regions,1446,1052.231000442819,1038.051687045752,1066.4103138398862,576.5662122723886,1112.29242303203,1380.0,0.0,2585.150681591417,1108.0,1091.0,1142.0
1987,18-29 y.,Rural regions,421,942.2971826863433,911.1819579333174,973.4124074393691,435.0,971.0,1227.5257827050264,44.0,2416.314456762566,971.0,919.0,1032.325
1987,30-45 y.,Urban regions,1876,1679.9227920973708,1659.2418194463858,1700.6037647483558,1176.0,1556.7092914831555,2045.0,69.0,3348.5,1555.0,1499.0,1576.0
