"year","bildungsniveau","migback","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1984","(Fach-)Abitur","direkter Migrationshintergrund","1260.41","1173","179","1186.33","1334.49"
"1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1984","(Fach-)Abitur","kein Migrationshintergrund","1382.58","1260.5","282","1258.19","1506.97"
"1984","(noch) kein Abschluss","direkter Migrationshintergrund","1179.06","1191","621","1143.74","1214.38"
"1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1984","(noch) kein Abschluss","kein Migrationshintergrund","752.9","818","30","571.67","934.13"
"1984","AkademikerIn","direkter Migrationshintergrund","1930.25","1810.5","91","1618.3","2242.2"
"1984","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1984","AkademikerIn","kein Migrationshintergrund","2259.02","2179.5","526","2156.34","2361.7"
"1984","Hauptschule","direkter Migrationshintergrund","1200.55","1226.5","1236","1166.1","1235"
"1984","Hauptschule","indirekter Migrationshintergrund","942.23","769","45","672.15","1212.31"
"1984","Hauptschule","kein Migrationshintergrund","1245.86","1226","2868","1216.83","1274.89"
"1984","Realschule","direkter Migrationshintergrund","1428.91","1252.5","77","1176.06","1681.76"
"1984","Realschule","indirekter Migrationshintergrund","","","","",""
"1984","Realschule","kein Migrationshintergrund","1297.75","1195.5","1085","1243.06","1352.44"
"1985","(Fach-)Abitur","direkter Migrationshintergrund","1195.56","1159.5","150","1098.58","1292.54"
"1985","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1985","(Fach-)Abitur","kein Migrationshintergrund","1270.55","1193","285","1164.83","1376.27"
"1985","(noch) kein Abschluss","direkter Migrationshintergrund","1210.7","1225.5","484","1174.25","1247.15"
"1985","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1985","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"1985","AkademikerIn","direkter Migrationshintergrund","1945.54","1610.5","80","1663.73","2227.35"
"1985","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1985","AkademikerIn","kein Migrationshintergrund","2242.99","2143.5","509","2146.35","2339.63"
"1985","Hauptschule","direkter Migrationshintergrund","1239.6","1226","1081","1206.07","1273.13"
"1985","Hauptschule","indirekter Migrationshintergrund","894.47","997","42","758.61","1030.33"
"1985","Hauptschule","kein Migrationshintergrund","1251.85","1259","2602","1224.24","1279.46"
"1985","Realschule","direkter Migrationshintergrund","1189.52","1150","84","1030.28","1348.76"
"1985","Realschule","indirekter Migrationshintergrund","","","","",""
"1985","Realschule","kein Migrationshintergrund","1362.63","1274.5","1041","1297.21","1428.05"
"1986","(Fach-)Abitur","direkter Migrationshintergrund","1262.41","1274","149","1176.68","1348.14"
"1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1986","(Fach-)Abitur","kein Migrationshintergrund","1346.83","1275.5","288","1240.33","1453.33"
"1986","(noch) kein Abschluss","direkter Migrationshintergrund","1217.01","1225.5","447","1174.09","1259.93"
"1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1986","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"1986","AkademikerIn","direkter Migrationshintergrund","2060.31","2032","82","1795.33","2325.29"
"1986","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1986","AkademikerIn","kein Migrationshintergrund","2455.84","2281","500","2331.06","2580.62"
"1986","Hauptschule","direkter Migrationshintergrund","1273.7","1265.5","1051","1241.41","1305.99"
"1986","Hauptschule","indirekter Migrationshintergrund","962.95","894.5","58","768.7","1157.2"
