syear,bula_h,sex,pli0092_h,proportion,n,lower_confidence,upper_confidence
1985,Nordrhein-Westfalen,female,5.0,0.08881337252020573,11026,0.08350342869112662,0.09412331634928484
1985,Nordrhein-Westfalen,male,5.0,0.07062821454812637,11026,0.06584597933536797,0.07541044976088478
1985,Baden-Wuerttemberg,female,5.0,0.06484202792064658,11026,0.06024562743391139,0.06943842840738178
1985,Bayern,female,5.0,0.054739162380602495,11026,0.05049324065374089,0.0589850841074641
1985,Baden-Wuerttemberg,male,5.0,0.051249081557678176,11026,0.04713316818788902,0.05536499492746733
1985,Bayern,male,5.0,0.040778839088905214,11026,0.037087160508542875,0.04447051766926755
1985,Nordrhein-Westfalen,male,2.0,0.03627847171197649,11026,0.03278829553884372,0.03976864788510926
1985,Hessen,female,5.0,0.03416605437178545,11026,0.030775304736225893,0.03755680400734501
1985,Niedersachsen,female,5.0,0.032237325495958855,11026,0.028940385725790878,0.03553426526612683
1985,Hessen,male,5.0,0.029573842762674503,11026,0.02641169467906175,0.032735990846287255
1985,Niedersachsen,male,5.0,0.025900073475385747,11026,0.022935246655425456,0.028864900295346038
1985,Nordrhein-Westfalen,female,2.0,0.025165319617927995,11026,0.022241747656338726,0.028088891579517265
1985,"Rheinland-Pfalz,Saarland",female,5.0,0.023603967670830273,11026,0.02077027605094589,0.026437659290714656
1985,Bayern,male,2.0,0.023328434974283614,11026,0.020510933503750915,0.026145936444816314
1985,Baden-Wuerttemberg,male,2.0,0.021767083027185892,11026,0.019043326208729814,0.02449083984564197
1985,Nordrhein-Westfalen,male,4.0,0.0193791329904482,11026,0.016805984707154723,0.021952281273741676
1985,"Rheinland-Pfalz,Saarland",male,5.0,0.019103600293901544,11026,0.01654845112667863,0.021658749461124456
1985,Bayern,female,2.0,0.018736223365172666,11026,0.016205288383721726,0.021267158346623606
1985,Nordrhein-Westfalen,female,4.0,0.016991182953710507,11026,0.01457884809787131,0.019403517809549704
1985,Baden-Wuerttemberg,female,2.0,0.015154298310066127,11026,0.01287396101517909,0.017434635604953164
1985,Niedersachsen,male,2.0,0.013776634827332844,11026,0.011600898342679238,0.01595237131198645
1985,Hessen,male,2.0,0.013409257898603968,11026,0.011262327491388934,0.015556188305819002
1985,Baden-Wuerttemberg,male,4.0,0.01322556943423953,11026,0.011093196257015424,0.015357942611463634
1985,Bayern,female,4.0,0.013041880969875092,11026,0.010924170638277594,0.01515959130147259
1985,Berlin,female,5.0,0.011664217487141807,11026,0.009660081708685927,0.013668353265597687
1985,Bayern,male,4.0,0.01148052902277737,11026,0.00949205170360601,0.01346900634194873
1985,Niedersachsen,female,2.0,0.011021307861866276,11026,0.009072553449380951,0.0129700622743516
1985,Schleswig-Holstein,female,5.0,0.01047024246877296,11026,0.008570302511693493,0.012370182425852428
1985,Baden-Wuerttemberg,female,4.0,0.00964364437913299,11026,0.00781948232561113,0.011467806432654852
1985,Hessen,female,2.0,0.00881704628949302,11026,0.007072085992429956,0.010562006586556084
1985,"Rheinland-Pfalz,Saarland",male,2.0,0.008357825128581926,11026,0.006658520611169514,0.010057129645994338
1985,Berlin,male,5.0,0.007714915503306392,11026,0.006081747375329342,0.009348083631283442
1985,Hamburg,female,5.0,0.007531227038941954,11026,0.005917469170319949,0.00914498490756396
1985,Schleswig-Holstein,male,5.0,0.0071638501102130785,11026,0.005589652990597137,0.00873804722982902
1985,Nordrhein-Westfalen,male,3.0,0.00707200587803086,11026,0.0055078599754117726,0.008636151780649947
1985,Niedersachsen,male,4.0,0.006612784717119765,11026,0.0050999253709209805,0.00812564406331855
1985,Baden-Wuerttemberg,male,3.0,0.006612784717119765,11026,0.0050999253709209805,0.00812564406331855
1985,Hessen,female,4.0,0.006429096252755327,11026,0.004937258911012512,0.007920933594498141
1985,Niedersachsen,female,4.0,0.006429096252755327,11026,0.004937258911012512,0.007920933594498141
1985,Hamburg,male,5.0,0.006061719324026451,11026,0.004612865078713374,0.007510573569339527
1985,Bayern,male,3.0,0.005969875091844232,11026,0.004531972479806958,0.007407777703881507
1985,"Rheinland-Pfalz,Saarland",female,2.0,0.005878030859662013,11026,0.004451165995258967,0.007304895724065058
1985,Hessen,male,4.0,0.005786186627479794,11026,0.004370447639228556,0.007201925615731033
1985,"Rheinland-Pfalz,Saarland",male,4.0,0.0050514327700220425,11026,0.0037281438339407348,0.00637472170610335
1985,Schleswig-Holstein,male,2.0,0.0046840558412931665,11026,0.003409559509543497,0.005958552173042836
1985,Nordrhein-Westfalen,female,3.0,0.0046840558412931665,11026,0.003409559509543497,0.005958552173042836
1985,"Rheinland-Pfalz,Saarland",female,4.0,0.004316678912564291,11026,0.0030929574805013743,0.005540400344627207
1985,Bayern,female,3.0,0.004132990448199853,11026,0.0029354782364675626,0.005330502659932143
1985,Berlin,male,2.0,0.004132990448199853,11026,0.0029354782364675626,0.005330502659932143
1985,Hamburg,male,2.0,0.004041146216017634,11026,0.002856959846707253,0.005225332585328015
1985,Bremen,female,5.0,0.003765613519470977,11026,0.0026223516643246606,0.004908875374617294
1985,Schleswig-Holstein,female,2.0,0.0035819250551065392,11026,0.0024667934540569657,0.004697056656156113
1985,Hamburg,female,2.0,0.0034900808229243203,11026,0.0023892878906221562,0.004590873755226484
1985,Baden-Wuerttemberg,female,3.0,0.0032145481263776633,11026,0.0021579547379912394,0.004271141514764087
1985,Berlin,female,2.0,0.0030308596620132254,11026,0.002004804170883416,0.004056915153143034
1985,Berlin,male,4.0,0.0030308596620132254,11026,0.002004804170883416,0.004056915153143034
1985,Bremen,male,5.0,0.0030308596620132254,11026,0.002004804170883416,0.004056915153143034
1985,Hessen,male,3.0,0.002571638501102131,11026,0.0016262879245914027,0.003516989077612859
1985,Schleswig-Holstein,male,4.0,0.002479794268919912,11026,0.0015514356922359303,0.0034081528456038936
