year,migback,quintil_oecd,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,No migration background,1st Quintile,At least once per week,0.15598,215,1285,0.13613,0.17582
1985,No migration background,1st Quintile,At least once per month,0.03387,47,1285,0.02397,0.04376
1985,No migration background,1st Quintile,Seldom,0.10579,161,1285,0.08897,0.12262
1985,No migration background,1st Quintile,Never,0.70437,862,1285,0.67941,0.72933
1985,No migration background,2nd Quintile,At least once per week,0.17838,275,1451,0.15868,0.19809
1985,No migration background,2nd Quintile,At least once per month,0.03885,62,1451,0.02890,0.04880
1985,No migration background,2nd Quintile,Seldom,0.12819,204,1451,0.11098,0.14540
1985,No migration background,2nd Quintile,Never,0.65458,910,1451,0.63010,0.67905
1985,No migration background,3rd Quintile,At least once per week,0.26095,437,1601,0.23943,0.28247
1985,No migration background,3rd Quintile,At least once per month,0.05802,102,1601,0.04656,0.06947
1985,No migration background,3rd Quintile,Seldom,0.11455,194,1601,0.09895,0.13016
1985,No migration background,3rd Quintile,Never,0.56648,868,1601,0.54219,0.59076
1985,No migration background,4th Quintile,At least once per week,0.28027,485,1684,0.25881,0.30172
1985,No migration background,4th Quintile,At least once per month,0.05970,106,1684,0.04838,0.07102
1985,No migration background,4th Quintile,Seldom,0.14850,265,1684,0.13151,0.16548
1985,No migration background,4th Quintile,Never,0.51154,828,1684,0.48766,0.53542
1985,No migration background,5th Quintile,At least once per week,0.32508,615,1846,0.30370,0.34645
1985,No migration background,5th Quintile,At least once per month,0.05298,103,1846,0.04276,0.06320
1985,No migration background,5th Quintile,Seldom,0.14516,279,1846,0.12908,0.16123
1985,No migration background,5th Quintile,Never,0.47678,849,1846,0.45399,0.49957
1985,Direct migration background,1st Quintile,At least once per week,0.12061,89,872,0.09898,0.14223
1985,Direct migration background,1st Quintile,Seldom,0.09033,93,872,0.07129,0.10937
1985,Direct migration background,1st Quintile,Never,0.74917,690,872,0.72038,0.77796
1985,Direct migration background,2nd Quintile,At least once per week,0.17826,90,617,0.14804,0.20849
1985,Direct migration background,2nd Quintile,Seldom,0.09312,59,617,0.07017,0.11607
1985,Direct migration background,2nd Quintile,Never,0.69001,468,617,0.65349,0.72653
1985,Direct migration background,3rd Quintile,At least once per week,0.12917,64,552,0.10116,0.15717
1985,Direct migration background,3rd Quintile,At least once per month,0.05448,31,552,0.03553,0.07343
1985,Direct migration background,3rd Quintile,Seldom,0.11826,59,552,0.09129,0.14522
1985,Direct migration background,3rd Quintile,Never,0.69810,398,552,0.65976,0.73643
1985,Direct migration background,4th Quintile,At least once per week,0.21251,77,460,0.17508,0.24993
1985,Direct migration background,4th Quintile,Seldom,0.10386,55,460,0.07595,0.13177
1985,Direct migration background,4th Quintile,Never,0.64490,328,460,0.60112,0.68868
1985,Direct migration background,5th Quintile,At least once per week,0.24925,63,295,0.19980,0.29870
1985,Direct migration background,5th Quintile,Seldom,0.13023,33,295,0.09176,0.16870
1985,Direct migration background,5th Quintile,Never,0.61136,199,295,0.55564,0.66708
1986,No migration background,1st Quintile,At least once per week,0.16210,212,1212,0.14135,0.18286
1986,No migration background,1st Quintile,At least once per month,0.03908,53,1212,0.02817,0.05000
1986,No migration background,1st Quintile,Seldom,0.09459,132,1212,0.07811,0.11108
1986,No migration background,1st Quintile,Never,0.70422,815,1212,0.67851,0.72993
1986,No migration background,2nd Quintile,At least once per week,0.20511,297,1367,0.18370,0.22653
1986,No migration background,2nd Quintile,At least once per month,0.03958,63,1367,0.02924,0.04992
1986,No migration background,2nd Quintile,Seldom,0.09050,139,1367,0.07529,0.10572
1986,No migration background,2nd Quintile,Never,0.66481,868,1367,0.63977,0.68984
1986,No migration background,3rd Quintile,At least once per week,0.25791,421,1501,0.23577,0.28005
1986,No migration background,3rd Quintile,At least once per month,0.05395,87,1501,0.04251,0.06538
1986,No migration background,3rd Quintile,Seldom,0.13875,218,1501,0.12126,0.15624
1986,No migration background,3rd Quintile,Never,0.54939,775,1501,0.52421,0.57457
1986,No migration background,4th Quintile,At least once per week,0.30611,540,1667,0.28398,0.32825
1986,No migration background,4th Quintile,At least once per month,0.05788,99,1667,0.04667,0.06910
1986,No migration background,4th Quintile,Seldom,0.12819,221,1667,0.11213,0.14424
1986,No migration background,4th Quintile,Never,0.50782,807,1667,0.48381,0.53182
1986,No migration background,5th Quintile,At least once per week,0.31625,581,1766,0.29456,0.33795
1986,No migration background,5th Quintile,At least once per month,0.07179,128,1766,0.05974,0.08383
1986,No migration background,5th Quintile,Seldom,0.14489,269,1766,0.12847,0.16131
1986,No migration background,5th Quintile,Never,0.46707,788,1766,0.44380,0.49035
1986,Direct migration background,1st Quintile,At least once per week,0.12732,98,799,0.10419,0.15045
1986,Direct migration background,1st Quintile,At least once per month,0.05051,36,799,0.03531,0.06570
1986,Direct migration background,1st Quintile,Seldom,0.10904,79,799,0.08741,0.13066
1986,Direct migration background,1st Quintile,Never,0.71314,586,799,0.68176,0.74452
1986,Direct migration background,2nd Quintile,At least once per week,0.15403,106,645,0.12615,0.18191
1986,Direct migration background,2nd Quintile,Seldom,0.08599,60,645,0.06434,0.10764
1986,Direct migration background,2nd Quintile,Never,0.71769,479,645,0.68293,0.75246
1986,Direct migration background,3rd Quintile,At least once per week,0.18444,89,521,0.15110,0.21777
1986,Direct migration background,3rd Quintile,Seldom,0.10264,44,521,0.07656,0.12873
1986,Direct migration background,3rd Quintile,Never,0.65968,388,521,0.61896,0.70041
1986,Direct migration background,4th Quintile,At least once per week,0.19635,77,473,0.16051,0.23218
1986,Direct migration background,4th Quintile,Seldom,0.09472,54,473,0.06830,0.12113
1986,Direct migration background,4th Quintile,Never,0.65847,342,473,0.61569,0.70125
1986,Direct migration background,5th Quintile,At least once per week,0.20580,49,273,0.15776,0.25385
1986,Direct migration background,5th Quintile,Seldom,0.12820,34,273,0.08847,0.16793
1986,Direct migration background,5th Quintile,Never,0.61301,190,273,0.55513,0.67089
1988,No migration background,1st Quintile,At least once per week,0.15936,198,1115,0.13786,0.18085
1988,No migration background,1st Quintile,At least once per month,0.03916,51,1115,0.02777,0.05055
1988,No migration background,1st Quintile,Seldom,0.10502,130,1115,0.08701,0.12302
1988,No migration background,1st Quintile,Never,0.69646,736,1115,0.66946,0.72346
1988,No migration background,2nd Quintile,At least once per week,0.22837,313,1296,0.20551,0.25123
1988,No migration background,2nd Quintile,At least once per month,0.04268,58,1296,0.03167,0.05368
1988,No migration background,2nd Quintile,Seldom,0.11398,169,1296,0.09667,0.13129
1988,No migration background,2nd Quintile,Never,0.61498,756,1296,0.58847,0.64148
1988,No migration background,3rd Quintile,At least once per week,0.25431,390,1425,0.23169,0.27693
1988,No migration background,3rd Quintile,At least once per month,0.06088,90,1425,0.04846,0.07330
1988,No migration background,3rd Quintile,Seldom,0.14995,230,1425,0.13140,0.16849
1988,No migration background,3rd Quintile,Never,0.53486,715,1425,0.50895,0.56076
1988,No migration background,4th Quintile,At least once per week,0.28417,455,1515,0.26145,0.30688
1988,No migration background,4th Quintile,At least once per month,0.06227,100,1515,0.05010,0.07444
1988,No migration background,4th Quintile,Seldom,0.15285,239,1515,0.13472,0.17098
1988,No migration background,4th Quintile,Never,0.50072,721,1515,0.47553,0.52590
1988,No migration background,5th Quintile,At least once per week,0.34351,588,1657,0.32064,0.36639
1988,No migration background,5th Quintile,At least once per month,0.06813,117,1657,0.05600,0.08027
