year,migback,sex,pli0092_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,No migration background,male,Never,0.5028727770177839,14443,0.49471841099486413,0.5110271430407036
1985,No migration background,male,At least once per week,0.28454172366621067,14443,0.2771831693368411,0.2919002779955802
1985,No migration background,male,Seldom,0.14774281805745554,14443,0.14195565272462224,0.15352998339028884
1985,No migration background,male,At least once per month,0.06484268125854993,14443,0.06082662131325443,0.06885874120384544
1985,No migration background,female,Never,0.6032178217821782,14443,0.5952389676328957,0.6111966759314607
1985,No migration background,female,At least once per week,0.22103960396039604,14443,0.21427223115989275,0.22780697676089934
1985,No migration background,female,Seldom,0.13391089108910892,14443,0.12835675387894732,0.13946502829927052
1985,No migration background,female,At least once per month,0.041831683168316834,14443,0.038566549699765355,0.04509681663686831
1985,Direct migration background,male,Never,0.6414715719063545,14443,0.6336502912274735,0.6492928525852355
1985,Direct migration background,male,At least once per week,0.18127090301003346,14443,0.17498798304612004,0.18755382297394688
1985,Direct migration background,male,Seldom,0.12575250836120402,14443,0.12034492912868333,0.13116008759372472
1985,Direct migration background,male,At least once per month,0.05150501672240803,14443,0.047900312368644886,0.055109721076171174
1985,Direct migration background,female,Never,0.829066265060241,14443,0.8229267244158722,0.8352058057046097
1985,Direct migration background,female,Seldom,0.07981927710843373,14443,0.07539932232714591,0.08423923188972154
1985,Direct migration background,female,At least once per week,0.06927710843373494,14443,0.0651358489853009,0.07341836788216898
1985,Direct migration background,female,At least once per month,0.021837349397590362,14443,0.019453752205289665,0.02422094658989106
1985,Indirect migration background,male,At least once per week,0.46938775510204084,14443,0.4612485521519685,0.47752695805211315
1985,Indirect migration background,male,Never,0.24489795918367346,14443,0.23788465346473828,0.2519112649026087
1985,Indirect migration background,male,Seldom,0.1836734693877551,14443,0.17735833588417502,0.1899886028913352
1985,Indirect migration background,male,At least once per month,0.10204081632653061,14443,0.0971040493747671,0.10697758327829412
1985,Indirect migration background,female,Never,0.543859649122807,14443,0.535736582205063,0.551982716040551
1985,Indirect migration background,female,Seldom,0.22807017543859648,14443,0.22122711265680148,0.23491323822039148
1985,Indirect migration background,female,At least once per week,0.21052631578947367,14443,0.2038774220848687,0.21717520949407865
1985,Indirect migration background,female,At least once per month,0.017543859649122806,14443,0.015402712457593965,0.019685006840651647
1986,No migration background,male,Never,0.4883522727272727,13742,0.479994640996956,0.49670990445758945
1986,No migration background,male,At least once per week,0.3085227272727273,13742,0.3008001255895375,0.31624532895591706
1986,No migration background,male,Seldom,0.13920454545454544,13742,0.13341682175623684,0.14499226915285404
1986,No migration background,male,At least once per month,0.06392045454545454,13742,0.059830604317069644,0.06801030477383944
1986,No migration background,female,Never,0.6007822685788787,13742,0.5925939531582262,0.6089705839995313
1986,No migration background,female,At least once per week,0.22790091264667536,13742,0.22088731817890253,0.2349145071144482
1986,No migration background,female,Seldom,0.11994784876140809,13742,0.11451557641166685,0.12538012111114932
1986,No migration background,female,At least once per month,0.05136897001303781,13742,0.047678087752259186,0.05505985227381643
1986,Direct migration background,male,Never,0.6384297520661157,13742,0.6303966367440912,0.6464628673881403
1986,Direct migration background,male,At least once per week,0.19008264462809918,13742,0.18352235996268726,0.1966429292935111
1986,Direct migration background,male,Seldom,0.11225895316804407,13742,0.10698076651969467,0.11753713981639348
1986,Direct migration background,male,At least once per month,0.05922865013774105,13742,0.05528190522191455,0.06317539505356755
1986,Direct migration background,female,Never,0.8204113924050633,13742,0.8139935901413028,0.8268291946688239
1986,Direct migration background,female,Seldom,0.07753164556962025,13742,0.07306021657777918,0.08200307456146132
1986,Direct migration background,female,At least once per week,0.07515822784810126,13742,0.07075011114736628,0.07956634454883625
1986,Direct migration background,female,At least once per month,0.02689873417721519,13742,0.024193679552123253,0.02960378880230713
1986,Indirect migration background,male,At least once per week,0.4838709677419355,13742,0.4755154180520169,0.4922265174318541
1986,Indirect migration background,male,Never,0.27419354838709675,13742,0.2667347283756359,0.2816523683985576
1986,Indirect migration background,male,Seldom,0.14516129032258066,13742,0.13927151674652874,0.15105106389863257
1986,Indirect migration background,male,At least once per month,0.0967741935483871,13742,0.09183098368866595,0.10171740340810824
1986,Indirect migration background,female,Never,0.5138888888888888,13742,0.5055322143754947,0.522245563402283
1986,Indirect migration background,female,At least once per week,0.2638888888888889,13742,0.256519807755845,0.2712579700219328
1986,Indirect migration background,female,Seldom,0.1527777777777778,13742,0.14676244216466494,0.15879311339089064
1986,Indirect migration background,female,At least once per month,0.06944444444444445,13742,0.06519413053469804,0.07369475835419086
1988,No migration background,male,Never,0.4751281278263491,12817,0.46648253257711547,0.48377372307558275
1988,No migration background,male,At least once per week,0.3026831474223696,12817,0.294729394781014,0.31063690006372524
1988,No migration background,male,Seldom,0.15616520952668073,12817,0.14988052131617613,0.16244989773718532
1988,No migration background,male,At least once per month,0.06602351522460054,12817,0.06172438924358997,0.0703226412056111
1988,No migration background,female,Never,0.5633249087335018,12817,0.5547383021210726,0.5719115153459311
1988,No migration background,female,At least once per week,0.2426284751474305,12817,0.23520703396279954,0.2500499163320615
1988,No migration background,female,Seldom,0.14153327716933445,12817,0.13549860206981962,0.14756795226884928
1988,No migration background,female,At least once per month,0.05251333894973322,12817,0.048651588125442985,0.05637508977402346
1988,Direct migration background,male,Never,0.6499636891793754,12817,0.6417058964911394,0.6582214818676114
1988,Direct migration background,male,At least once per week,0.1924473493100944,12817,0.18562232394863157,0.19927237467155726
1988,Direct migration background,male,Seldom,0.11546840958605664,12817,0.10993553093470292,0.12100128823741037
1988,Direct migration background,male,At least once per month,0.04212055192447349,12817,0.03864306637885511,0.04559803747009187
1988,Direct migration background,female,Never,0.8216612377850163,12817,0.8150340061101157,0.828288469459917
1988,Direct migration background,female,At least once per week,0.08713355048859935,12817,0.0822508598640177,0.09201624111318099
1988,Direct migration background,female,Seldom,0.07166123778501629,12817,0.06719585931442726,0.07612661625560532
1988,Direct migration background,female,At least once per month,0.019543973941368076,12817,0.017147441144697576,0.021940506738038577
1988,Indirect migration background,male,At least once per week,0.4625,12817,0.453868068564577,0.47113193143542303
1988,Indirect migration background,male,Never,0.25,12817,0.24250341421240434,0.25749658578759566
1988,Indirect migration background,male,Seldom,0.1875,12817,0.18074266888797733,0.19425733111202267
1988,Indirect migration background,male,At least once per month,0.1,12817,0.09480621301303424,0.10519378698696577
1988,Indirect migration background,female,Never,0.48314606741573035,12817,0.47449467490645253,0.4917974599250082
1988,Indirect migration background,female,At least once per week,0.23595505617977527,12817,0.2286042160719505,0.24330589628760005
1988,Indirect migration background,female,Seldom,0.2247191011235955,12817,0.2174928605517602,0.2319453416954308
1988,Indirect migration background,female,At least once per month,0.056179775280898875,12817,0.05219322250604346,0.06016632805575429
1990,No migration background,male,Never,0.44549204478491455,18165,0.4382641430863821,0.452719946483447
1990,No migration background,male,At least once per week,0.26851306226674526,18165,0.2620680408231384,0.27495808371035213
1990,No migration background,male,Seldom,0.20290709094480455,18165,0.19705863186872924,0.20875555002087987
1990,No migration background,male,At least once per month,0.08308780200353565,18165,0.07907386196483476,0.08710174204223653
1990,No migration background,female,Never,0.5571868769258655,18165,0.5499633540683977,0.5644103997833334
1990,No migration background,female,At least once per week,0.2127968098604314,18165,0.20684479030477518,0.21874882941608761
1990,No migration background,female,Seldom,0.17183251767264818,18165,0.16634658928632481,0.17731844605897154
1990,No migration background,female,At least once per month,0.05818379554105492,18165,0.05477953748637819,0.06158805359573165
1990,Direct migration background,male,Never,0.5631929046563193,18165,0.5559799732894841,0.5704058360231545
1990,Direct migration background,male,At least once per week,0.2032520325203252,18165,0.1973998710430655,0.2091041939975849
1990,Direct migration background,male,Seldom,0.16112342941611235,18165,0.1557769641315521,0.1664698947006726
1990,Direct migration background,male,At least once per month,0.07243163340724317,18165,0.06866220521487555,0.07620106159961078
1990,Direct migration background,female,Never,0.7443910256410257,18165,0.7380475542807955,0.7507344970012558
1990,Direct migration background,female,At least once per week,0.10897435897435898,18165,0.10444282090629955,0.1135058970424184
1990,Direct migration background,female,Seldom,0.10817307692307693,18165,0.10365620005864867,0.11268995378750518
1990,Direct migration background,female,At least once per month,0.038461538461538464,18165,0.03566490836804511,0.04125816855503182
1990,Indirect migration background,male,At least once per week,0.4824561403508772,18165,0.47518937947166917,0.4897229012300852
1990,Indirect migration background,male,Never,0.21929824561403508,18165,0.21328098908842713,0.22531550213964302
1990,Indirect migration background,male,At least once per month,0.14912280701754385,18165,0.14394263899369275,0.15430297504139495
1990,Indirect migration background,male,Seldom,0.14912280701754385,18165,0.14394263899369275,0.15430297504139495
1990,Indirect migration background,female,Never,0.3953488372093023,18165,0.3882386497770855,0.4024590246415191
1990,Indirect migration background,female,At least once per week,0.29457364341085274,18165,0.28794444291107996,0.3012028439106255
1990,Indirect migration background,female,Seldom,0.1937984496124031,18165,0.18805020376907586,0.19954669545573037
1990,Indirect migration background,female,At least once per month,0.11627906976744186,18165,0.11161734407299,0.12094079546189372
1992,No migration background,male,Never,0.49416180150125105,17350,0.48672225044437784,0.5016013525581242
1992,No migration background,male,At least once per week,0.23644703919933277,17350,0.23012448072486,0.24276959767380554
1992,No migration background,male,Seldom,0.1932860717264387,17350,0.18741028005508448,0.1991618633977929
1992,No migration background,male,At least once per month,0.07610508757297749,17350,0.07215938391363033,0.08005079123232464
1992,No migration background,female,Never,0.5908486804632618,17350,0.58353246571032,0.5981648952162035
1992,No migration background,female,At least once per week,0.20505031327131193,17350,0.19904263908436468,0.21105798745825918
1992,No migration background,female,Seldom,0.15853426998291248,17350,0.15309943794290776,0.1639691020229172
1992,No migration background,female,At least once per month,0.045566736282513766,17350,0.042463584082512315,0.04866988848251522
1992,Direct migration background,male,Never,0.62402496099844,17350,0.6168174250157332,0.6312324969811467
