"ple0005","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stark","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","38","0.14433088599481","0.104228551984571","0.18443322000505"
"Stark","2002","(noch) kein Abschluss","2","25","","",""
"Stark","2002","(noch) kein Abschluss","3","7","","",""
"Stark","2002","(noch) kein Abschluss","4","4","","",""
"Stark","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Stark","2002","Hauptschule","1 Einkommensschwächstes Quintil","527","0.237020096546652","0.219971121489627","0.254069071603676"
"Stark","2002","Hauptschule","2","581","0.2332834357473","0.217098599112175","0.249468272382426"
"Stark","2002","Hauptschule","3","342","0.202890845340699","0.184234820768894","0.221546869912503"
"Stark","2002","Hauptschule","4","274","0.224276773270145","0.202214088004024","0.246339458536266"
"Stark","2002","Hauptschule","5 Einkommensstärkstes Quintil","106","0.18125044800827","0.152834586822503","0.209666309194037"
"Stark","2002","Realschule","1 Einkommensschwächstes Quintil","97","0.11421477850701","0.0954268111227488","0.133002745891272"
"Stark","2002","Realschule","2","125","0.095714771972179","0.0804770942217243","0.110952449722634"
"Stark","2002","Realschule","3","122","0.106870697704457","0.0900113903831343","0.123730005025779"
"Stark","2002","Realschule","4","99","0.105581442709222","0.0878897018355613","0.123273183582884"
"Stark","2002","Realschule","5 Einkommensstärkstes Quintil","100","0.136883138241206","0.115504342200394","0.158261934282019"
"Stark","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","31","0.0933843417832195","0.0662276142453375","0.120541069321101"
"Stark","2002","(Fach-)Abitur","2","28","","",""
"Stark","2002","(Fach-)Abitur","3","34","0.0903961686920473","0.06354197059899","0.117250366785105"
"Stark","2002","(Fach-)Abitur","4","29","","",""
"Stark","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","35","0.0800270914759819","0.0577911197905577","0.102263063161406"
"Stark","2002","AkademikerIn","1 Einkommensschwächstes Quintil","35","0.12519750558325","0.0889941838979116","0.161400827268589"
"Stark","2002","AkademikerIn","2","61","0.142343560046328","0.111343411975395","0.17334370811726"
"Stark","2002","AkademikerIn","3","67","0.106934063286011","0.0839093176558777","0.129958808916144"
"Stark","2002","AkademikerIn","4","60","0.0827999286752676","0.0659292256901003","0.099670631660435"
"Stark","2002","AkademikerIn","5 Einkommensstärkstes Quintil","134","0.0772767080507008","0.0656058683515275","0.0889475477498742"
"Ein wenig","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","66","0.224259486713193","0.176663456500478","0.271855516925908"
"Ein wenig","2002","(noch) kein Abschluss","2","48","0.222177478120751","0.16845272277443","0.275902233467073"
"Ein wenig","2002","(noch) kein Abschluss","3","31","0.234185770019471","0.166639466925162","0.30173207311378"
"Ein wenig","2002","(noch) kein Abschluss","4","20","","",""
"Ein wenig","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","13","","",""
"Ein wenig","2002","Hauptschule","1 Einkommensschwächstes Quintil","887","0.384082039618954","0.364582580076512","0.403581499161395"
"Ein wenig","2002","Hauptschule","2","1056","0.398113123673866","0.379380024607322","0.41684622274041"
"Ein wenig","2002","Hauptschule","3","726","0.429311817297987","0.406349546086142","0.452274088509831"
"Ein wenig","2002","Hauptschule","4","513","0.396097400457046","0.370227350461003","0.421967450453088"
"Ein wenig","2002","Hauptschule","5 Einkommensstärkstes Quintil","261","0.345369399092352","0.310295356961786","0.380443441222918"
"Ein wenig","2002","Realschule","1 Einkommensschwächstes Quintil","359","0.313981057243815","0.286566943573236","0.341395170914395"
"Ein wenig","2002","Realschule","2","520","0.360224247114022","0.335359906788198","0.385088587439845"
"Ein wenig","2002","Realschule","3","443","0.340683739172049","0.314820921868303","0.366546556475795"
"Ein wenig","2002","Realschule","4","369","0.33363976818387","0.30649414515672","0.360785391211021"
"Ein wenig","2002","Realschule","5 Einkommensstärkstes Quintil","323","0.333616140792119","0.304289708740866","0.362942572843371"
"Ein wenig","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","118","0.28284993619978","0.240814858014872","0.324885014384687"
"Ein wenig","2002","(Fach-)Abitur","2","117","0.263020717362658","0.224391097281345","0.301650337443971"
"Ein wenig","2002","(Fach-)Abitur","3","120","0.303253020011661","0.260205201255278","0.346300838768044"
"Ein wenig","2002","(Fach-)Abitur","4","123","0.234771002691208","0.197394165115235","0.272147840267181"
"Ein wenig","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","156","0.338510556991447","0.299731464270752","0.377289649712142"
"Ein wenig","2002","AkademikerIn","1 Einkommensschwächstes Quintil","121","0.3896855182316","0.336336117466525","0.443034918996676"
"Ein wenig","2002","AkademikerIn","2","185","0.403790242306159","0.360257539723153","0.447322944889166"
"Ein wenig","2002","AkademikerIn","3","270","0.375252843632867","0.339177607390164","0.411328079875569"
"Ein wenig","2002","AkademikerIn","4","362","0.360844914531209","0.331444762429875","0.390245066632544"
"Ein wenig","2002","AkademikerIn","5 Einkommensstärkstes Quintil","603","0.29602060853621","0.2760687663","0.31597245077242"
"Gar nicht","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","191","0.631409627291996","0.576358695207772","0.686460559376221"
"Gar nicht","2002","(noch) kein Abschluss","2","157","0.664237817068393","0.60320521842589","0.725270415710896"
"Gar nicht","2002","(noch) kein Abschluss","3","113","0.703882850348673","0.63106437366163","0.776701327035717"
"Gar nicht","2002","(noch) kein Abschluss","4","100","0.741120218845057","0.664024431927103","0.818216005763012"
"Gar nicht","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","85","0.827392228810074","0.754053412482436","0.900731045137712"
"Gar nicht","2002","Hauptschule","1 Einkommensschwächstes Quintil","976","0.378897863834394","0.359449112195407","0.398346615473381"
"Gar nicht","2002","Hauptschule","2","986","0.368603440578834","0.350141398198992","0.387065482958675"
"Gar nicht","2002","Hauptschule","3","717","0.367797337361315","0.345427571856808","0.390167102865821"
"Gar nicht","2002","Hauptschule","4","586","0.379625826272809","0.353956317822014","0.405295334723605"
"Gar nicht","2002","Hauptschule","5 Einkommensstärkstes Quintil","339","0.473380152899379","0.436550351700307","0.51020995409845"
"Gar nicht","2002","Realschule","1 Einkommensschwächstes Quintil","645","0.571804164249175","0.542576150150172","0.601032178348177"
"Gar nicht","2002","Realschule","2","787","0.5440609809138","0.518264898699235","0.569857063128364"
"Gar nicht","2002","Realschule","3","725","0.552445563123494","0.525311119921011","0.579580006325978"
"Gar nicht","2002","Realschule","4","691","0.560778789106907","0.532206580336147","0.589350997877667"
"Gar nicht","2002","Realschule","5 Einkommensstärkstes Quintil","570","0.529500720966675","0.498456109720266","0.560545332213084"
"Gar nicht","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","292","0.623765722017001","0.578552159348914","0.668979284685088"
"Gar nicht","2002","(Fach-)Abitur","2","354","0.67475015271162","0.633646741619116","0.715853563804124"
"Gar nicht","2002","(Fach-)Abitur","3","284","0.606350811296292","0.560596955652541","0.652104666940042"
"Gar nicht","2002","(Fach-)Abitur","4","342","0.694393057952514","0.653770346366287","0.735015769538741"
"Gar nicht","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","381","0.581462351532571","0.5410347346183","0.621889968446842"
"Gar nicht","2002","AkademikerIn","1 Einkommensschwächstes Quintil","165","0.485116976185149","0.430443951941853","0.539790000428446"
"Gar nicht","2002","AkademikerIn","2","242","0.453866197647513","0.409693733348841","0.498038661946186"
"Gar nicht","2002","AkademikerIn","3","355","0.517813093081122","0.480583416425127","0.555042769737118"
"Gar nicht","2002","AkademikerIn","4","603","0.556355156793523","0.525940708976703","0.586769604610344"
"Gar nicht","2002","AkademikerIn","5 Einkommensstärkstes Quintil","1274","0.626702683413089","0.605562912975371","0.647842453850807"
"Stark","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Stark","2003","(noch) kein Abschluss","2","","","",""
"Stark","2003","(noch) kein Abschluss","3","","","",""
"Stark","2003","(noch) kein Abschluss","4","","","",""
"Stark","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Stark","2003","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Stark","2003","Hauptschule","2","","","",""
"Stark","2003","Hauptschule","3","","","",""
"Stark","2003","Hauptschule","4","","","",""
"Stark","2003","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Stark","2003","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Stark","2003","Realschule","2","","","",""
"Stark","2003","Realschule","3","","","",""
"Stark","2003","Realschule","4","","","",""
"Stark","2003","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Stark","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Stark","2003","(Fach-)Abitur","2","","","",""
"Stark","2003","(Fach-)Abitur","3","","","",""
"Stark","2003","(Fach-)Abitur","4","","","",""
"Stark","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Stark","2003","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Stark","2003","AkademikerIn","2","","","",""
"Stark","2003","AkademikerIn","3","","","",""
"Stark","2003","AkademikerIn","4","","","",""
"Stark","2003","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ein wenig","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ein wenig","2003","(noch) kein Abschluss","2","","","",""
"Ein wenig","2003","(noch) kein Abschluss","3","","","",""
"Ein wenig","2003","(noch) kein Abschluss","4","","","",""
"Ein wenig","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ein wenig","2003","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ein wenig","2003","Hauptschule","2","","","",""
"Ein wenig","2003","Hauptschule","3","","","",""
"Ein wenig","2003","Hauptschule","4","","","",""
"Ein wenig","2003","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ein wenig","2003","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ein wenig","2003","Realschule","2","","","",""
"Ein wenig","2003","Realschule","3","","","",""
"Ein wenig","2003","Realschule","4","","","",""
"Ein wenig","2003","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ein wenig","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ein wenig","2003","(Fach-)Abitur","2","","","",""
"Ein wenig","2003","(Fach-)Abitur","3","","","",""
"Ein wenig","2003","(Fach-)Abitur","4","","","",""
"Ein wenig","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ein wenig","2003","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ein wenig","2003","AkademikerIn","2","","","",""
"Ein wenig","2003","AkademikerIn","3","","","",""
"Ein wenig","2003","AkademikerIn","4","","","",""
"Ein wenig","2003","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Gar nicht","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Gar nicht","2003","(noch) kein Abschluss","2","","","",""
"Gar nicht","2003","(noch) kein Abschluss","3","","","",""
"Gar nicht","2003","(noch) kein Abschluss","4","","","",""
"Gar nicht","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Gar nicht","2003","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Gar nicht","2003","Hauptschule","2","","","",""
"Gar nicht","2003","Hauptschule","3","","","",""
"Gar nicht","2003","Hauptschule","4","","","",""
"Gar nicht","2003","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Gar nicht","2003","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Gar nicht","2003","Realschule","2","","","",""
"Gar nicht","2003","Realschule","3","","","",""
"Gar nicht","2003","Realschule","4","","","",""
"Gar nicht","2003","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Gar nicht","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Gar nicht","2003","(Fach-)Abitur","2","","","",""
"Gar nicht","2003","(Fach-)Abitur","3","","","",""
"Gar nicht","2003","(Fach-)Abitur","4","","","",""
"Gar nicht","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Gar nicht","2003","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Gar nicht","2003","AkademikerIn","2","","","",""
"Gar nicht","2003","AkademikerIn","3","","","",""
"Gar nicht","2003","AkademikerIn","4","","","",""
"Gar nicht","2003","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Stark","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","31","0.114586548156226","0.0780526055986788","0.151120490713773"
"Stark","2004","(noch) kein Abschluss","2","19","","",""
