year,sampreg,sex,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,West,male,Strong,0.12686,940,8458,0.11977,0.13396
2002,West,male,A Little,0.32493,2578,8458,0.31495,0.33492
2002,West,male,Not at all,0.54820,4940,8458,0.53760,0.55881
2002,West,female,Strong,0.18010,1273,9056,0.17218,0.18801
2002,West,female,A Little,0.36056,3111,9056,0.35067,0.37045
2002,West,female,Not at all,0.45935,4672,9056,0.44908,0.46961
2002,East,male,Strong,0.13553,322,2625,0.12244,0.14863
2002,East,male,A Little,0.38488,984,2625,0.36627,0.40350
2002,East,male,Not at all,0.47958,1319,2625,0.46047,0.49870
2002,East,female,Strong,0.18999,440,2785,0.17542,0.20456
2002,East,female,A Little,0.43772,1184,2785,0.41929,0.45614
2002,East,female,Not at all,0.37229,1161,2785,0.35434,0.39025
2004,West,male,Strong,0.13266,892,7852,0.12515,0.14016
2004,West,male,A Little,0.31424,2360,7852,0.30397,0.32451
2004,West,male,Not at all,0.55311,4600,7852,0.54211,0.56410
2004,West,female,Strong,0.18253,1181,8470,0.17430,0.19076
2004,West,female,A Little,0.36700,2982,8470,0.35673,0.37726
2004,West,female,Not at all,0.45047,4307,8470,0.43988,0.46107
2004,East,male,Strong,0.14886,324,2492,0.13488,0.16284
2004,East,male,A Little,0.36985,927,2492,0.35089,0.38881
2004,East,male,Not at all,0.48129,1241,2492,0.46167,0.50091
2004,East,female,Strong,0.19056,422,2711,0.17577,0.20535
2004,East,female,A Little,0.42201,1107,2711,0.40342,0.44061
2004,East,female,Not at all,0.38743,1182,2711,0.36908,0.40577
2006,West,male,Strong,0.13001,947,7916,0.12260,0.13742
2006,West,male,A Little,0.31223,2429,7916,0.30202,0.32244
2006,West,male,Not at all,0.55775,4540,7916,0.54681,0.56870
2006,West,female,Strong,0.18241,1375,8726,0.17431,0.19051
2006,West,female,A Little,0.36449,3031,8726,0.35439,0.37459
2006,West,female,Not at all,0.45310,4320,8726,0.44266,0.46355
2006,East,male,Strong,0.14352,331,2527,0.12984,0.15719
2006,East,male,A Little,0.40588,1045,2527,0.38673,0.42503
2006,East,male,Not at all,0.45061,1151,2527,0.43121,0.47001
2006,East,female,Strong,0.20019,451,2738,0.18520,0.21518
2006,East,female,A Little,0.41139,1148,2738,0.39295,0.42983
2006,East,female,Not at all,0.38842,1139,2738,0.37016,0.40668
2008,West,male,Strong,0.13108,827,6881,0.12310,0.13905
2008,West,male,A Little,0.32285,2185,6881,0.31180,0.33389
2008,West,male,Not at all,0.54608,3869,6881,0.53431,0.55784
2008,West,female,Strong,0.18051,1193,7618,0.17187,0.18915
2008,West,female,A Little,0.36810,2670,7618,0.35727,0.37893
2008,West,female,Not at all,0.45138,3755,7618,0.44021,0.46256
2008,East,male,Strong,0.14092,320,2302,0.12670,0.15513
2008,East,male,A Little,0.39289,891,2302,0.37294,0.41285
2008,East,male,Not at all,0.46619,1091,2302,0.44581,0.48657
2008,East,female,Strong,0.16699,376,2459,0.15224,0.18173
2008,East,female,A Little,0.43990,1034,2459,0.42028,0.45953
