"ple0005","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stark","2002","(noch) kein Abschluss","Westdeutschland","75","0.127333595774312","0.103152148446523","0.151515043102102"
"Stark","2002","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Stark","2002","Hauptschule","Westdeutschland","1416","","",""
"Stark","2002","Hauptschule","Ostdeutschland","414","0.289696904767683","0.266733247536693","0.312660561998672"
"Stark","2002","Realschule","Westdeutschland","364","0.114659582028039","0.10472739230829","0.124591771747787"
"Stark","2002","Realschule","Ostdeutschland","179","","",""
"Stark","2002","(Fach-)Abitur","Westdeutschland","137","","",""
"Stark","2002","(Fach-)Abitur","Ostdeutschland","20","","",""
"Stark","2002","AkademikerIn","Westdeutschland","214","","",""
"Stark","2002","AkademikerIn","Ostdeutschland","143","","",""
"Ein wenig","2002","(noch) kein Abschluss","Westdeutschland","147","","",""
"Ein wenig","2002","(noch) kein Abschluss","Ostdeutschland","31","0.217658968953636","0.155989500462902","0.279328437444369"
"Ein wenig","2002","Hauptschule","Westdeutschland","2742","","",""
"Ein wenig","2002","Hauptschule","Ostdeutschland","701","0.466430794509772","0.441176440693084","0.49168514832646"
"Ein wenig","2002","Realschule","Westdeutschland","1238","","",""
"Ein wenig","2002","Realschule","Ostdeutschland","776","0.374984632271355","0.353883313507002","0.396085951035708"
"Ein wenig","2002","(Fach-)Abitur","Westdeutschland","551","0.283391916141998","0.264076429475425","0.30270740280857"
"Ein wenig","2002","(Fach-)Abitur","Ostdeutschland","83","0.262705195333849","0.216794311237897","0.308616079429802"
"Ein wenig","2002","AkademikerIn","Westdeutschland","977","0.313479377320276","0.2974560967711","0.329502657869451"
"Ein wenig","2002","AkademikerIn","Ostdeutschland","564","0.464449087583068","0.437513612352542","0.491384562813593"
"Gar nicht","2002","(noch) kein Abschluss","Westdeutschland","508","0.653471421849708","0.618951525027154","0.687991318672262"
"Gar nicht","2002","(noch) kein Abschluss","Ostdeutschland","138","","",""
