year,age_gr,quintil_oecd,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,17-29 y.,1st Quintile,A Little,0.19359,169,837,0.16680,0.22037
2002,17-29 y.,1st Quintile,Not at all,0.78353,668,837,0.75561,0.81145
2002,17-29 y.,2nd Quintile,A Little,0.18169,133,745,0.15398,0.20940
2002,17-29 y.,2nd Quintile,Not at all,0.78902,612,745,0.75970,0.81834
2002,17-29 y.,3rd Quintile,A Little,0.17985,133,736,0.15208,0.20762
2002,17-29 y.,3rd Quintile,Not at all,0.79627,603,736,0.76715,0.82539
2002,17-29 y.,4th Quintile,A Little,0.16491,109,706,0.13752,0.19230
2002,17-29 y.,4th Quintile,Not at all,0.81867,597,706,0.79023,0.84712
2002,17-29 y.,5th Quintile,A Little,0.17280,115,675,0.14425,0.20134
2002,17-29 y.,5th Quintile,Not at all,0.81377,560,675,0.78438,0.84316
2002,30-45 y.,1st Quintile,Strong,0.07029,74,1051,0.05483,0.08575
2002,30-45 y.,1st Quintile,A Little,0.31673,322,1051,0.28859,0.34487
2002,30-45 y.,1st Quintile,Not at all,0.61298,655,1051,0.58352,0.64244
2002,30-45 y.,2nd Quintile,Strong,0.06035,79,1232,0.04704,0.07365
2002,30-45 y.,2nd Quintile,A Little,0.31238,382,1232,0.28649,0.33827
2002,30-45 y.,2nd Quintile,Not at all,0.62727,771,1232,0.60026,0.65429
2002,30-45 y.,3rd Quintile,Strong,0.05935,80,1416,0.04704,0.07166
2002,30-45 y.,3rd Quintile,A Little,0.32678,447,1416,0.30234,0.35122
2002,30-45 y.,3rd Quintile,Not at all,0.61387,889,1416,0.58850,0.63924
2002,30-45 y.,4th Quintile,Strong,0.05499,67,1506,0.04347,0.06651
2002,30-45 y.,4th Quintile,A Little,0.29221,443,1506,0.26924,0.31519
2002,30-45 y.,4th Quintile,Not at all,0.65280,996,1506,0.62874,0.67685
2002,30-45 y.,5th Quintile,Strong,0.03967,67,1627,0.03018,0.04916
2002,30-45 y.,5th Quintile,A Little,0.23445,400,1627,0.21386,0.25505
2002,30-45 y.,5th Quintile,Not at all,0.72588,1160,1627,0.70420,0.74756
2002,46-65 y.,1st Quintile,Strong,0.29637,264,906,0.26661,0.32612
2002,46-65 y.,1st Quintile,A Little,0.39864,364,906,0.36674,0.43054
2002,46-65 y.,1st Quintile,Not at all,0.30499,278,906,0.27499,0.33499
2002,46-65 y.,2nd Quintile,Strong,0.20515,209,1016,0.18031,0.22999
2002,46-65 y.,2nd Quintile,A Little,0.45270,476,1016,0.42207,0.48332
2002,46-65 y.,2nd Quintile,Not at all,0.34215,331,1016,0.31297,0.37134
2002,46-65 y.,3rd Quintile,Strong,0.19318,228,1161,0.17046,0.21590
2002,46-65 y.,3rd Quintile,A Little,0.45371,550,1161,0.42506,0.48236
2002,46-65 y.,3rd Quintile,Not at all,0.35311,383,1161,0.32561,0.38062
2002,46-65 y.,4th Quintile,Strong,0.15527,229,1490,0.13687,0.17367
2002,46-65 y.,4th Quintile,A Little,0.44539,651,1490,0.42014,0.47063
2002,46-65 y.,4th Quintile,Not at all,0.39934,610,1490,0.37447,0.42422
2002,46-65 y.,5th Quintile,Strong,0.13824,260,2112,0.12351,0.15296
2002,46-65 y.,5th Quintile,A Little,0.42965,880,2112,0.40853,0.45077
2002,46-65 y.,5th Quintile,Not at all,0.43212,972,2112,0.41098,0.45325
2002,66 and older,1st Quintile,Strong,0.39634,242,644,0.35853,0.43415
2002,66 and older,1st Quintile,A Little,0.47413,313,644,0.43553,0.51272
2002,66 and older,1st Quintile,Not at all,0.12953,89,644,0.10358,0.15548
2002,66 and older,2nd Quintile,Strong,0.38669,337,881,0.35451,0.41886
2002,66 and older,2nd Quintile,A Little,0.48079,416,881,0.44778,0.51380
2002,66 and older,2nd Quintile,Not at all,0.13252,128,881,0.11012,0.15493
2002,66 and older,3rd Quintile,Strong,0.37267,245,697,0.33675,0.40860
2002,66 and older,3rd Quintile,A Little,0.44836,332,697,0.41142,0.48531
2002,66 and older,3rd Quintile,Not at all,0.17896,120,697,0.15048,0.20744
2002,66 and older,4th Quintile,Strong,0.35381,208,628,0.31638,0.39124
2002,66 and older,4th Quintile,A Little,0.47662,304,628,0.43752,0.51571
2002,66 and older,4th Quintile,Not at all,0.16957,116,628,0.14020,0.19895
2002,66 and older,5th Quintile,Strong,0.32445,165,551,0.28532,0.36358
2002,66 and older,5th Quintile,A Little,0.46296,261,551,0.42129,0.50464
2002,66 and older,5th Quintile,Not at all,0.21259,125,551,0.17839,0.24678
2004,17-29 y.,1st Quintile,A Little,0.18315,167,873,0.15747,0.20882
2004,17-29 y.,1st Quintile,Not at all,0.78578,706,873,0.75855,0.81301
2004,17-29 y.,2nd Quintile,A Little,0.18506,137,726,0.15679,0.21333
2004,17-29 y.,2nd Quintile,Not at all,0.80059,589,726,0.77150,0.82967
2004,17-29 y.,3rd Quintile,A Little,0.20287,144,745,0.17397,0.23177
2004,17-29 y.,3rd Quintile,Not at all,0.78278,601,745,0.75315,0.81241
2004,17-29 y.,4th Quintile,A Little,0.16325,107,712,0.13608,0.19041
2004,17-29 y.,4th Quintile,Not at all,0.80057,605,712,0.77119,0.82994
2004,17-29 y.,5th Quintile,A Little,0.16305,134,827,0.13786,0.18825
2004,17-29 y.,5th Quintile,Not at all,0.83035,693,827,0.80475,0.85594
2004,30-45 y.,1st Quintile,Strong,0.09444,78,927,0.07560,0.11327
2004,30-45 y.,1st Quintile,A Little,0.35486,306,927,0.32405,0.38568
2004,30-45 y.,1st Quintile,Not at all,0.55070,543,927,0.51866,0.58274
2004,30-45 y.,2nd Quintile,Strong,0.06096,58,1177,0.04729,0.07464
2004,30-45 y.,2nd Quintile,A Little,0.29770,359,1177,0.27156,0.32383
2004,30-45 y.,2nd Quintile,Not at all,0.64134,760,1177,0.61393,0.66875
2004,30-45 y.,3rd Quintile,Strong,0.05774,65,1244,0.04477,0.07070
2004,30-45 y.,3rd Quintile,A Little,0.34624,403,1244,0.31979,0.37269
2004,30-45 y.,3rd Quintile,Not at all,0.59602,776,1244,0.56874,0.62330
2004,30-45 y.,4th Quintile,Strong,0.03714,54,1445,0.02739,0.04689
2004,30-45 y.,4th Quintile,A Little,0.27293,402,1445,0.24995,0.29590
2004,30-45 y.,4th Quintile,Not at all,0.68993,989,1445,0.66608,0.71379
2004,30-45 y.,5th Quintile,Strong,0.03858,63,1720,0.02947,0.04768
2004,30-45 y.,5th Quintile,A Little,0.21590,368,1720,0.19645,0.23535
2004,30-45 y.,5th Quintile,Not at all,0.74553,1289,1720,0.72494,0.76612
2004,46-65 y.,1st Quintile,Strong,0.26220,220,832,0.23229,0.29210
2004,46-65 y.,1st Quintile,A Little,0.38605,337,832,0.35295,0.41915
2004,46-65 y.,1st Quintile,Not at all,0.35175,275,832,0.31928,0.38422
2004,46-65 y.,2nd Quintile,Strong,0.22817,208,976,0.20182,0.25451
2004,46-65 y.,2nd Quintile,A Little,0.39853,415,976,0.36780,0.42926
2004,46-65 y.,2nd Quintile,Not at all,0.37331,353,976,0.34295,0.40367
2004,46-65 y.,3rd Quintile,Strong,0.16430,202,1182,0.14317,0.18543
2004,46-65 y.,3rd Quintile,A Little,0.47234,539,1182,0.44387,0.50081
2004,46-65 y.,3rd Quintile,Not at all,0.36336,441,1182,0.33593,0.39079
2004,46-65 y.,4th Quintile,Strong,0.17809,229,1473,0.15855,0.19764
2004,46-65 y.,4th Quintile,A Little,0.42672,630,1473,0.40146,0.45199
2004,46-65 y.,4th Quintile,Not at all,0.39518,614,1473,0.37021,0.42016
2004,46-65 y.,5th Quintile,Strong,0.11545,256,2872,0.10376,0.12714
2004,46-65 y.,5th Quintile,A Little,0.40867,1181,2872,0.39069,0.42665
2004,46-65 y.,5th Quintile,Not at all,0.47589,1435,2872,0.45762,0.49415
2004,66 and older,1st Quintile,Strong,0.43911,252,592,0.39910,0.47913
2004,66 and older,1st Quintile,A Little,0.42499,256,592,0.38514,0.46485
2004,66 and older,1st Quintile,Not at all,0.13589,84,592,0.10826,0.16352
2004,66 and older,2nd Quintile,Strong,0.38789,331,881,0.35570,0.42009
2004,66 and older,2nd Quintile,A Little,0.48241,431,881,0.44939,0.51542
2004,66 and older,2nd Quintile,Not at all,0.12970,119,881,0.10750,0.15190
2004,66 and older,3rd Quintile,Strong,0.38926,290,818,0.35582,0.42269
2004,66 and older,3rd Quintile,A Little,0.45031,392,818,0.41619,0.48443
2004,66 and older,3rd Quintile,Not at all,0.16043,136,818,0.13527,0.18560
2004,66 and older,4th Quintile,Strong,0.39098,262,693,0.35462,0.42734
2004,66 and older,4th Quintile,A Little,0.42842,305,693,0.39155,0.46529
2004,66 and older,4th Quintile,Not at all,0.18060,126,693,0.15194,0.20926
2004,66 and older,5th Quintile,Strong,0.26887,187,745,0.23701,0.30073
