year,pgisced97,regtyp,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,No answer / don't know,Urban regions,Not at all,0.71214,79,79,0.61166,0.81262
2002,No answer / don't know,Rural regions,Not at all,0.65126,53,53,0.52172,0.78079
2002,Pre-primary Level,Urban regions,A Little,0.12405,45,418,0.09241,0.15569
2002,Pre-primary Level,Urban regions,Not at all,0.86358,373,418,0.83063,0.89652
2002,Pre-primary Level,Rural regions,Not at all,0.87212,163,163,0.82069,0.92354
2002,Primary Level,Urban regions,Strong,0.25635,56,218,0.19826,0.31445
2002,Primary Level,Urban regions,A Little,0.36445,83,218,0.30041,0.42848
2002,Primary Level,Urban regions,Not at all,0.37920,79,218,0.31464,0.44375
2002,Primary Level,Rural regions,Not at all,0.55102,34,34,0.38131,0.72072
2002,Lower Secondary Level,Urban regions,Strong,0.24058,381,1940,0.22155,0.25961
2002,Lower Secondary Level,Urban regions,A Little,0.34959,660,1940,0.32837,0.37082
2002,Lower Secondary Level,Urban regions,Not at all,0.40983,899,1940,0.38794,0.43172
2002,Lower Secondary Level,Rural regions,Strong,0.24541,208,936,0.21783,0.27299
2002,Lower Secondary Level,Rural regions,A Little,0.34816,311,936,0.31762,0.37870
2002,Lower Secondary Level,Rural regions,Not at all,0.40643,417,936,0.37495,0.43791
2002,Upper Secondary Level,Urban regions,Strong,0.16270,1014,7312,0.15424,0.17116
2002,Upper Secondary Level,Urban regions,A Little,0.35980,2505,7312,0.34880,0.37080
2002,Upper Secondary Level,Urban regions,Not at all,0.47750,3793,7312,0.46605,0.48895
2002,Upper Secondary Level,Rural regions,Strong,0.15337,609,4229,0.14251,0.16424
2002,Upper Secondary Level,Rural regions,A Little,0.39271,1631,4229,0.37799,0.40743
2002,Upper Secondary Level,Rural regions,Not at all,0.45391,1989,4229,0.43891,0.46892
2002,Post-secondary Non-tertiary Level,Urban regions,Strong,0.11901,83,890,0.09773,0.14030
2002,Post-secondary Non-tertiary Level,Urban regions,A Little,0.30764,272,890,0.27730,0.33798
2002,Post-secondary Non-tertiary Level,Urban regions,Not at all,0.57335,535,890,0.54083,0.60586
2002,Post-secondary Non-tertiary Level,Rural regions,A Little,0.32233,74,248,0.26404,0.38062
2002,Post-secondary Non-tertiary Level,Rural regions,Not at all,0.60794,174,248,0.54705,0.66883
2002,First Stage of Tertiary Education,Urban regions,Strong,0.14755,138,1113,0.12671,0.16840
2002,First Stage of Tertiary Education,Urban regions,A Little,0.36017,393,1113,0.33196,0.38839
2002,First Stage of Tertiary Education,Urban regions,Not at all,0.49227,582,1113,0.46289,0.52166
2002,First Stage of Tertiary Education,Rural regions,Strong,0.15018,79,625,0.12215,0.17821
2002,First Stage of Tertiary Education,Rural regions,A Little,0.43422,263,625,0.39533,0.47311
2002,First Stage of Tertiary Education,Rural regions,Not at all,0.41560,283,625,0.37693,0.45427
2002,Second Stage of Tertiary Education,Urban regions,Strong,0.08799,214,3225,0.07821,0.09776
2002,Second Stage of Tertiary Education,Urban regions,A Little,0.32353,1016,3225,0.30738,0.33968
2002,Second Stage of Tertiary Education,Urban regions,Not at all,0.58849,1995,3225,0.57150,0.60547
2002,Second Stage of Tertiary Education,Rural regions,Strong,0.12754,143,1312,0.10948,0.14560
2002,Second Stage of Tertiary Education,Rural regions,A Little,0.43118,525,1312,0.40438,0.45799
2002,Second Stage of Tertiary Education,Rural regions,Not at all,0.44128,644,1312,0.41440,0.46816
2004,No answer / don't know,Urban regions,Not at all,0.82127,153,153,0.76036,0.88218
2004,No answer / don't know,Rural regions,Not at all,0.73315,58,58,0.61832,0.84798
2004,Pre-primary Level,Urban regions,A Little,0.11503,51,436,0.08504,0.14501
2004,Pre-primary Level,Urban regions,Not at all,0.86985,385,436,0.83823,0.90147
2004,Pre-primary Level,Rural regions,Not at all,0.83456,170,170,0.77854,0.89058
2004,Primary Level,Urban regions,Strong,0.24226,42,192,0.18150,0.30303
2004,Primary Level,Urban regions,A Little,0.41045,80,192,0.34069,0.48022
2004,Primary Level,Urban regions,Not at all,0.34729,70,192,0.27976,0.41481
2004,Lower Secondary Level,Urban regions,Strong,0.25132,359,1728,0.23086,0.27178
2004,Lower Secondary Level,Urban regions,A Little,0.33440,584,1728,0.31215,0.35665
2004,Lower Secondary Level,Urban regions,Not at all,0.41428,785,1728,0.39105,0.43751
2004,Lower Secondary Level,Rural regions,Strong,0.23606,170,830,0.20716,0.26497
2004,Lower Secondary Level,Rural regions,A Little,0.34850,285,830,0.31607,0.38094
2004,Lower Secondary Level,Rural regions,Not at all,0.41543,375,830,0.38189,0.44898
2004,Upper Secondary Level,Urban regions,Strong,0.16847,972,6821,0.15959,0.17735
2004,Upper Secondary Level,Urban regions,A Little,0.36951,2417,6821,0.35806,0.38097
2004,Upper Secondary Level,Urban regions,Not at all,0.46201,3432,6821,0.45018,0.47385
2004,Upper Secondary Level,Rural regions,Strong,0.16081,569,3922,0.14931,0.17231
2004,Upper Secondary Level,Rural regions,A Little,0.37675,1475,3922,0.36158,0.39191
2004,Upper Secondary Level,Rural regions,Not at all,0.46244,1878,3922,0.44684,0.47805
2004,Post-secondary Non-tertiary Level,Urban regions,Strong,0.10429,73,889,0.08419,0.12440
2004,Post-secondary Non-tertiary Level,Urban regions,A Little,0.31803,264,889,0.28740,0.34866
2004,Post-secondary Non-tertiary Level,Urban regions,Not at all,0.57768,552,889,0.54519,0.61017
2004,Post-secondary Non-tertiary Level,Rural regions,A Little,0.29019,77,247,0.23347,0.34690
2004,Post-secondary Non-tertiary Level,Rural regions,Not at all,0.61069,170,247,0.54976,0.67163
2004,First Stage of Tertiary Education,Urban regions,Strong,0.17616,142,1039,0.15299,0.19934
2004,First Stage of Tertiary Education,Urban regions,A Little,0.35780,376,1039,0.32864,0.38696
2004,First Stage of Tertiary Education,Urban regions,Not at all,0.46604,521,1039,0.43569,0.49639
2004,First Stage of Tertiary Education,Rural regions,Strong,0.15500,72,597,0.12595,0.18406
2004,First Stage of Tertiary Education,Rural regions,A Little,0.40767,239,597,0.36822,0.44712
2004,First Stage of Tertiary Education,Rural regions,Not at all,0.43733,286,597,0.39750,0.47715
2004,Second Stage of Tertiary Education,Urban regions,Strong,0.10002,240,3027,0.08933,0.11071
2004,Second Stage of Tertiary Education,Urban regions,A Little,0.31254,937,3027,0.29602,0.32905
2004,Second Stage of Tertiary Education,Urban regions,Not at all,0.58745,1850,3027,0.56991,0.60499
2004,Second Stage of Tertiary Education,Rural regions,Strong,0.12492,130,1251,0.10659,0.14325
2004,Second Stage of Tertiary Education,Rural regions,A Little,0.41356,500,1251,0.38626,0.44086
2004,Second Stage of Tertiary Education,Rural regions,Not at all,0.46152,621,1251,0.43389,0.48916
2006,No answer / don't know,Urban regions,A Little,0.16212,31,210,0.11215,0.21209
2006,No answer / don't know,Urban regions,Not at all,0.78331,179,210,0.72746,0.83917
2006,No answer / don't know,Rural regions,Not at all,0.61720,74,74,0.50569,0.72870
2006,Pre-primary Level,Urban regions,Not at all,0.88327,240,240,0.84256,0.92398
2006,Pre-primary Level,Rural regions,Not at all,0.89330,110,110,0.83534,0.95126
2006,Primary Level,Urban regions,Strong,0.26651,48,173,0.20044,0.33259
2006,Primary Level,Urban regions,A Little,0.38684,68,173,0.31405,0.45962
2006,Primary Level,Urban regions,Not at all,0.34665,57,173,0.27553,0.41778
2006,Lower Secondary Level,Urban regions,Strong,0.24337,355,1626,0.22250,0.26423
2006,Lower Secondary Level,Urban regions,A Little,0.33852,554,1626,0.31551,0.36153
2006,Lower Secondary Level,Urban regions,Not at all,0.41811,717,1626,0.39413,0.44209
2006,Lower Secondary Level,Rural regions,Strong,0.27490,211,843,0.24474,0.30506
2006,Lower Secondary Level,Rural regions,A Little,0.33087,285,843,0.29909,0.36265
2006,Lower Secondary Level,Rural regions,Not at all,0.39423,347,843,0.36122,0.42724
2006,Upper Secondary Level,Urban regions,Strong,0.16678,1068,6969,0.15803,0.17553
2006,Upper Secondary Level,Urban regions,A Little,0.35955,2436,6969,0.34828,0.37082
2006,Upper Secondary Level,Urban regions,Not at all,0.47367,3465,6969,0.46195,0.48539
2006,Upper Secondary Level,Rural regions,Strong,0.16513,633,4083,0.15374,0.17652
2006,Upper Secondary Level,Rural regions,A Little,0.38856,1605,4083,0.37361,0.40352
2006,Upper Secondary Level,Rural regions,Not at all,0.44631,1845,4083,0.43106,0.46156
2006,Post-secondary Non-tertiary Level,Urban regions,Strong,0.08734,71,916,0.06905,0.10564
2006,Post-secondary Non-tertiary Level,Urban regions,A Little,0.32393,279,916,0.29361,0.35425
2006,Post-secondary Non-tertiary Level,Urban regions,Not at all,0.58873,566,916,0.55685,0.62061
2006,Post-secondary Non-tertiary Level,Rural regions,A Little,0.31464,100,276,0.25975,0.36952
2006,Post-secondary Non-tertiary Level,Rural regions,Not at all,0.60625,176,276,0.54850,0.66399
2006,First Stage of Tertiary Education,Urban regions,Strong,0.15275,141,1026,0.13073,0.17478
2006,First Stage of Tertiary Education,Urban regions,A Little,0.37007,374,1026,0.34051,0.39963
2006,First Stage of Tertiary Education,Urban regions,Not at all,0.47718,511,1026,0.44660,0.50776
2006,First Stage of Tertiary Education,Rural regions,Strong,0.13948,84,618,0.11215,0.16682
2006,First Stage of Tertiary Education,Rural regions,A Little,0.42524,266,618,0.38623,0.46425
2006,First Stage of Tertiary Education,Rural regions,Not at all,0.43527,268,618,0.39615,0.47439
2006,Second Stage of Tertiary Education,Urban regions,Strong,0.10146,276,3244,0.09107,0.11185
2006,Second Stage of Tertiary Education,Urban regions,A Little,0.31897,1031,3244,0.30293,0.33501
2006,Second Stage of Tertiary Education,Urban regions,Not at all,0.57957,1937,3244,0.56258,0.59656
2006,Second Stage of Tertiary Education,Rural regions,Strong,0.12918,157,1327,0.11113,0.14723
2006,Second Stage of Tertiary Education,Rural regions,A Little,0.41168,538,1327,0.38519,0.43817
2006,Second Stage of Tertiary Education,Rural regions,Not at all,0.45914,632,1327,0.43231,0.48596
2008,No answer / don't know,Urban regions,A Little,0.16370,36,211,0.11366,0.21375
2008,No answer / don't know,Urban regions,Not at all,0.75751,175,211,0.69954,0.81548
2008,No answer / don't know,Rural regions,Not at all,0.65954,79,79,0.55438,0.76471
2008,Pre-primary Level,Urban regions,Not at all,0.89837,214,214,0.85779,0.93895
2008,Pre-primary Level,Rural regions,Not at all,0.87715,101,101,0.81282,0.94149
2008,Primary Level,Urban regions,Strong,0.20161,33,133,0.13317,0.27006
2008,Primary Level,Urban regions,A Little,0.43174,53,133,0.34724,0.51624
2008,Primary Level,Urban regions,Not at all,0.36664,47,133,0.28443,0.44885
2008,Lower Secondary Level,Urban regions,Strong,0.26490,317,1326,0.24114,0.28866
2008,Lower Secondary Level,Urban regions,A Little,0.35517,447,1326,0.32940,0.38094
2008,Lower Secondary Level,Urban regions,Not at all,0.37993,562,1326,0.35379,0.40606
2008,Lower Secondary Level,Rural regions,Strong,0.25453,170,676,0.22167,0.28739
2008,Lower Secondary Level,Rural regions,A Little,0.34636,233,676,0.31047,0.38226
2008,Lower Secondary Level,Rural regions,Not at all,0.39911,273,676,0.36216,0.43605
2008,Upper Secondary Level,Urban regions,Strong,0.16767,945,6081,0.15828,0.17706
2008,Upper Secondary Level,Urban regions,A Little,0.36395,2127,6081,0.35185,0.37604
2008,Upper Secondary Level,Urban regions,Not at all,0.46838,3009,6081,0.45584,0.48093
2008,Upper Secondary Level,Rural regions,Strong,0.16083,547,3615,0.14886,0.17281
2008,Upper Secondary Level,Rural regions,A Little,0.39131,1428,3615,0.37540,0.40722
2008,Upper Secondary Level,Rural regions,Not at all,0.44786,1640,3615,0.43165,0.46407
2008,Post-secondary Non-tertiary Level,Urban regions,Strong,0.09515,69,814,0.07498,0.11532
2008,Post-secondary Non-tertiary Level,Urban regions,A Little,0.28853,236,814,0.25738,0.31967
2008,Post-secondary Non-tertiary Level,Urban regions,Not at all,0.61633,509,814,0.58290,0.64975
2008,Post-secondary Non-tertiary Level,Rural regions,A Little,0.38718,98,258,0.32763,0.44674
2008,Post-secondary Non-tertiary Level,Rural regions,Not at all,0.54069,160,258,0.47976,0.60161
2008,First Stage of Tertiary Education,Urban regions,Strong,0.15039,126,876,0.12670,0.17407
2008,First Stage of Tertiary Education,Urban regions,A Little,0.39752,329,876,0.36509,0.42994
2008,First Stage of Tertiary Education,Urban regions,Not at all,0.45210,421,876,0.41912,0.48507
2008,First Stage of Tertiary Education,Rural regions,Strong,0.12429,72,538,0.09638,0.15219
2008,First Stage of Tertiary Education,Rural regions,A Little,0.47997,235,538,0.43771,0.52222
2008,First Stage of Tertiary Education,Rural regions,Not at all,0.39575,231,538,0.35438,0.43711
2008,Second Stage of Tertiary Education,Urban regions,Strong,0.08761,238,2973,0.07745,0.09777
2008,Second Stage of Tertiary Education,Urban regions,A Little,0.33812,1007,2973,0.32111,0.35513
2008,Second Stage of Tertiary Education,Urban regions,Not at all,0.57427,1728,2973,0.55649,0.59205
2008,Second Stage of Tertiary Education,Rural regions,Strong,0.12879,146,1213,0.10993,0.14765
2008,Second Stage of Tertiary Education,Rural regions,A Little,0.38846,475,1213,0.36102,0.41590
2008,Second Stage of Tertiary Education,Rural regions,Not at all,0.48275,592,1213,0.45462,0.51089
2014,No answer / don't know,Urban regions,A Little,0.18405,84,369,0.14446,0.22365
2014,No answer / don't know,Urban regions,Not at all,0.73927,285,369,0.69442,0.78413
2014,No answer / don't know,Rural regions,A Little,0.31012,63,195,0.24503,0.37520
2014,No answer / don't know,Rural regions,Not at all,0.48206,132,195,0.41175,0.55238
2014,Pre-primary Level,Urban regions,A Little,0.10633,32,288,0.07067,0.14199
2014,Pre-primary Level,Urban regions,Not at all,0.86361,256,288,0.82390,0.90332
2014,Pre-primary Level,Rural regions,Not at all,0.84213,129,129,0.77896,0.90530
2014,Primary Level,Urban regions,Strong,0.25531,81,353,0.20976,0.30087
2014,Primary Level,Urban regions,A Little,0.36351,121,353,0.31326,0.41376
2014,Primary Level,Urban regions,Not at all,0.38117,151,353,0.33043,0.43191
2014,Primary Level,Rural regions,Strong,0.26679,34,148,0.19529,0.33829
2014,Primary Level,Rural regions,A Little,0.30703,43,148,0.23246,0.38160
2014,Primary Level,Rural regions,Not at all,0.42618,71,148,0.34624,0.50612
2014,Lower Secondary Level,Urban regions,Strong,0.23868,380,2069,0.22031,0.25705
2014,Lower Secondary Level,Urban regions,A Little,0.34435,665,2069,0.32387,0.36483
2014,Lower Secondary Level,Urban regions,Not at all,0.41697,1024,2069,0.39572,0.43822
2014,Lower Secondary Level,Rural regions,Strong,0.24200,217,1039,0.21595,0.26806
2014,Lower Secondary Level,Rural regions,A Little,0.37141,334,1039,0.34202,0.40080
2014,Lower Secondary Level,Rural regions,Not at all,0.38659,488,1039,0.35696,0.41621
2014,Upper Secondary Level,Urban regions,Strong,0.18160,1160,7574,0.17292,0.19029
2014,Upper Secondary Level,Urban regions,A Little,0.36594,2606,7574,0.35509,0.37679
2014,Upper Secondary Level,Urban regions,Not at all,0.45246,3808,7574,0.44125,0.46367
2014,Upper Secondary Level,Rural regions,Strong,0.16591,738,4937,0.15553,0.17628
2014,Upper Secondary Level,Rural regions,A Little,0.40440,1900,4937,0.39071,0.41809
2014,Upper Secondary Level,Rural regions,Not at all,0.42969,2299,4937,0.41588,0.44350
2014,Post-secondary Non-tertiary Level,Urban regions,Strong,0.09939,134,1477,0.08412,0.11465
2014,Post-secondary Non-tertiary Level,Urban regions,A Little,0.29912,425,1477,0.27576,0.32248
2014,Post-secondary Non-tertiary Level,Urban regions,Not at all,0.60149,918,1477,0.57652,0.62647
