year,bula_h,quintil_oecd,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Schleswig-Holstein,1st Quintile,Not at all,0.58716,53,53,0.45334,0.72098
2002,Schleswig-Holstein,2nd Quintile,Not at all,0.50934,65,65,0.38687,0.63182
2002,Schleswig-Holstein,3rd Quintile,A Little,0.30780,38,103,0.21822,0.39738
2002,Schleswig-Holstein,3rd Quintile,Not at all,0.48471,65,103,0.38772,0.58170
2002,Schleswig-Holstein,4th Quintile,A Little,0.35319,34,96,0.25707,0.44930
2002,Schleswig-Holstein,4th Quintile,Not at all,0.49137,62,96,0.39084,0.59190
2002,Schleswig-Holstein,5th Quintile,A Little,0.38651,63,179,0.31497,0.45805
2002,Schleswig-Holstein,5th Quintile,Not at all,0.56091,116,179,0.48800,0.63381
2002,Hamburg,4th Quintile,Not at all,0.71964,40,40,0.57867,0.86062
2002,Hamburg,5th Quintile,Not at all,0.53847,53,53,0.40297,0.67397
2002,Lower Saxony,1st Quintile,Strong,0.17429,42,286,0.13025,0.21834
2002,Lower Saxony,1st Quintile,A Little,0.38071,108,286,0.32434,0.43708
2002,Lower Saxony,1st Quintile,Not at all,0.44500,136,286,0.38730,0.50269
2002,Lower Saxony,2nd Quintile,Strong,0.17474,48,296,0.13141,0.21808
2002,Lower Saxony,2nd Quintile,A Little,0.34985,102,296,0.29542,0.40427
2002,Lower Saxony,2nd Quintile,Not at all,0.47541,146,296,0.41842,0.53240
2002,Lower Saxony,3rd Quintile,Strong,0.20051,59,332,0.15737,0.24364
2002,Lower Saxony,3rd Quintile,A Little,0.34524,119,332,0.29402,0.39646
2002,Lower Saxony,3rd Quintile,Not at all,0.45426,154,332,0.40062,0.50790
2002,Lower Saxony,4th Quintile,Strong,0.12649,45,406,0.09411,0.15886
2002,Lower Saxony,4th Quintile,A Little,0.38390,145,406,0.33653,0.43126
2002,Lower Saxony,4th Quintile,Not at all,0.48961,216,406,0.44093,0.53830
2002,Lower Saxony,5th Quintile,Strong,0.12422,55,475,0.09453,0.15392
2002,Lower Saxony,5th Quintile,A Little,0.40271,172,475,0.35855,0.44686
2002,Lower Saxony,5th Quintile,Not at all,0.47307,248,475,0.42813,0.51802
2002,North Rhine-Westphalia,1st Quintile,Strong,0.18730,108,693,0.15824,0.21637
2002,North Rhine-Westphalia,1st Quintile,A Little,0.34722,236,693,0.31175,0.38269
2002,North Rhine-Westphalia,1st Quintile,Not at all,0.46547,349,693,0.42831,0.50264
2002,North Rhine-Westphalia,2nd Quintile,Strong,0.15227,108,810,0.12751,0.17703
2002,North Rhine-Westphalia,2nd Quintile,A Little,0.36001,279,810,0.32693,0.39308
2002,North Rhine-Westphalia,2nd Quintile,Not at all,0.48772,423,810,0.45327,0.52216
2002,North Rhine-Westphalia,3rd Quintile,Strong,0.16236,114,829,0.13724,0.18748
2002,North Rhine-Westphalia,3rd Quintile,A Little,0.35492,281,829,0.32233,0.38752
2002,North Rhine-Westphalia,3rd Quintile,Not at all,0.48271,434,829,0.44868,0.51675
2002,North Rhine-Westphalia,4th Quintile,Strong,0.14061,101,845,0.11716,0.16407
2002,North Rhine-Westphalia,4th Quintile,A Little,0.33138,263,845,0.29962,0.36314
2002,North Rhine-Westphalia,4th Quintile,Not at all,0.52800,481,845,0.49432,0.56168
2002,North Rhine-Westphalia,5th Quintile,Strong,0.13898,125,1174,0.11919,0.15878
2002,North Rhine-Westphalia,5th Quintile,A Little,0.32883,373,1174,0.30195,0.35572
2002,North Rhine-Westphalia,5th Quintile,Not at all,0.53218,676,1174,0.50363,0.56074
2002,Hesse,1st Quintile,Strong,0.24553,52,232,0.19003,0.30104
2002,Hesse,1st Quintile,A Little,0.26924,66,232,0.21204,0.32644
2002,Hesse,1st Quintile,Not at all,0.48523,114,232,0.42078,0.54968
2002,Hesse,2nd Quintile,Strong,0.19762,39,220,0.14488,0.25036
2002,Hesse,2nd Quintile,A Little,0.35365,77,220,0.29032,0.41697
2002,Hesse,2nd Quintile,Not at all,0.44873,104,220,0.38286,0.51461
2002,Hesse,3rd Quintile,Strong,0.17506,49,268,0.12947,0.22064
2002,Hesse,3rd Quintile,A Little,0.37398,89,268,0.31594,0.43202
2002,Hesse,3rd Quintile,Not at all,0.45096,130,268,0.39127,0.51065
2002,Hesse,4th Quintile,Strong,0.16912,39,255,0.12302,0.21522
2002,Hesse,4th Quintile,A Little,0.33660,87,255,0.27849,0.39472
2002,Hesse,4th Quintile,Not at all,0.49428,129,255,0.43279,0.55577
2002,Hesse,5th Quintile,Strong,0.12156,46,425,0.09046,0.15266
2002,Hesse,5th Quintile,A Little,0.31110,132,425,0.26703,0.35516
2002,Hesse,5th Quintile,Not at all,0.56734,247,425,0.52018,0.61450
2002,"Rhineland-Palatinate, Saarland",1st Quintile,Strong,0.17220,33,230,0.12330,0.22110
2002,"Rhineland-Palatinate, Saarland",1st Quintile,A Little,0.29814,69,230,0.23889,0.35739
2002,"Rhineland-Palatinate, Saarland",1st Quintile,Not at all,0.52966,128,230,0.46501,0.59430
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,Strong,0.21631,45,230,0.16298,0.26964
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,A Little,0.32894,71,230,0.26809,0.38979
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,Not at all,0.45475,114,230,0.39026,0.51925
2002,"Rhineland-Palatinate, Saarland",3rd Quintile,A Little,0.34020,79,220,0.27745,0.40295
2002,"Rhineland-Palatinate, Saarland",3rd Quintile,Not at all,0.53744,141,220,0.47141,0.60348
2002,"Rhineland-Palatinate, Saarland",4th Quintile,Strong,0.11966,33,310,0.08347,0.15585
2002,"Rhineland-Palatinate, Saarland",4th Quintile,A Little,0.34324,97,310,0.29030,0.39618
2002,"Rhineland-Palatinate, Saarland",4th Quintile,Not at all,0.53710,180,310,0.48150,0.59269
2002,"Rhineland-Palatinate, Saarland",5th Quintile,A Little,0.33238,77,219,0.26985,0.39491
2002,"Rhineland-Palatinate, Saarland",5th Quintile,Not at all,0.50548,142,219,0.43911,0.57185
2002,Baden-Wuerttemberg,1st Quintile,Strong,0.17428,58,344,0.13413,0.21442
2002,Baden-Wuerttemberg,1st Quintile,A Little,0.32010,98,344,0.27073,0.36947
2002,Baden-Wuerttemberg,1st Quintile,Not at all,0.50562,188,344,0.45271,0.55853
2002,Baden-Wuerttemberg,2nd Quintile,Strong,0.18415,63,409,0.14654,0.22176
2002,Baden-Wuerttemberg,2nd Quintile,A Little,0.34536,127,409,0.29922,0.39149
2002,Baden-Wuerttemberg,2nd Quintile,Not at all,0.47049,219,409,0.42206,0.51893
2002,Baden-Wuerttemberg,3rd Quintile,Strong,0.14936,61,461,0.11679,0.18194
2002,Baden-Wuerttemberg,3rd Quintile,A Little,0.35181,146,461,0.30817,0.39545
2002,Baden-Wuerttemberg,3rd Quintile,Not at all,0.49883,254,461,0.45313,0.54452
2002,Baden-Wuerttemberg,4th Quintile,Strong,0.16437,70,552,0.13342,0.19531
2002,Baden-Wuerttemberg,4th Quintile,A Little,0.37978,202,552,0.33926,0.42031
2002,Baden-Wuerttemberg,4th Quintile,Not at all,0.45585,280,552,0.41427,0.49744
2002,Baden-Wuerttemberg,5th Quintile,Strong,0.11805,67,706,0.09423,0.14187
2002,Baden-Wuerttemberg,5th Quintile,A Little,0.34571,246,706,0.31061,0.38082
2002,Baden-Wuerttemberg,5th Quintile,Not at all,0.53623,393,706,0.49942,0.57305
2002,Bavaria,1st Quintile,Strong,0.24709,74,357,0.20229,0.29190
2002,Bavaria,1st Quintile,A Little,0.37666,133,357,0.32633,0.42700
2002,Bavaria,1st Quintile,Not at all,0.37624,150,357,0.32592,0.42657
2002,Bavaria,2nd Quintile,Strong,0.15047,78,494,0.11891,0.18203
2002,Bavaria,2nd Quintile,A Little,0.36982,168,494,0.32720,0.41243
2002,Bavaria,2nd Quintile,Not at all,0.47971,248,494,0.43561,0.52381
2002,Bavaria,3rd Quintile,Strong,0.13152,55,454,0.10040,0.16265
2002,Bavaria,3rd Quintile,A Little,0.30793,145,454,0.26542,0.35044
2002,Bavaria,3rd Quintile,Not at all,0.56055,254,454,0.51484,0.60625
2002,Bavaria,4th Quintile,Strong,0.12974,71,668,0.10424,0.15524
2002,Bavaria,4th Quintile,A Little,0.37808,230,668,0.34128,0.41488
2002,Bavaria,4th Quintile,Not at all,0.49218,367,668,0.45424,0.53012
2002,Bavaria,5th Quintile,Strong,0.11292,75,831,0.09139,0.13445
2002,Bavaria,5th Quintile,A Little,0.32186,254,831,0.29008,0.35365
2002,Bavaria,5th Quintile,Not at all,0.56522,502,831,0.53149,0.59894
2002,Berlin,1st Quintile,A Little,0.39920,63,143,0.31865,0.47975
2002,Berlin,1st Quintile,Not at all,0.47904,80,143,0.39687,0.56120
2002,Berlin,2nd Quintile,A Little,0.36185,43,95,0.26471,0.45900
2002,Berlin,2nd Quintile,Not at all,0.50598,52,95,0.40491,0.60705
2002,Berlin,3rd Quintile,A Little,0.39290,50,119,0.30478,0.48103
2002,Berlin,3rd Quintile,Not at all,0.43065,69,119,0.34130,0.51999
2002,Berlin,4th Quintile,A Little,0.35039,56,138,0.27050,0.43028
2002,Berlin,4th Quintile,Not at all,0.51049,82,138,0.42678,0.59420
2002,Berlin,5th Quintile,A Little,0.39798,65,155,0.32067,0.47529
2002,Berlin,5th Quintile,Not at all,0.50566,90,155,0.42669,0.58462
2002,Brandenburg,1st Quintile,A Little,0.43497,61,128,0.34875,0.52119
2002,Brandenburg,1st Quintile,Not at all,0.38227,67,128,0.29775,0.46679
2002,Brandenburg,2nd Quintile,Strong,0.21327,48,218,0.15877,0.26777
2002,Brandenburg,2nd Quintile,A Little,0.44670,101,218,0.38055,0.51284
2002,Brandenburg,2nd Quintile,Not at all,0.34003,69,218,0.27700,0.40306
2002,Brandenburg,3rd Quintile,Strong,0.17521,33,230,0.12597,0.22444
2002,Brandenburg,3rd Quintile,A Little,0.40613,98,230,0.34252,0.46974
2002,Brandenburg,3rd Quintile,Not at all,0.41866,99,230,0.35477,0.48256
2002,Brandenburg,4th Quintile,A Little,0.50708,91,173,0.43236,0.58179
2002,Brandenburg,4th Quintile,Not at all,0.33949,82,173,0.26872,0.41026
2002,Brandenburg,5th Quintile,A Little,0.44901,57,112,0.35648,0.54155
2002,Brandenburg,5th Quintile,Not at all,0.42506,55,112,0.33310,0.51703
2002,Mecklenburg-Western Pomerania,1st Quintile,A Little,0.32152,32,79,0.21786,0.42517
2002,Mecklenburg-Western Pomerania,1st Quintile,Not at all,0.39532,47,79,0.28682,0.50383
2002,Mecklenburg-Western Pomerania,2nd Quintile,A Little,0.46596,49,89,0.36174,0.57019
2002,Mecklenburg-Western Pomerania,2nd Quintile,Not at all,0.29836,40,89,0.20276,0.39395
2002,Mecklenburg-Western Pomerania,3rd Quintile,A Little,0.37793,43,90,0.27719,0.47867
2002,Mecklenburg-Western Pomerania,3rd Quintile,Not at all,0.49454,47,90,0.39066,0.59841
2002,Mecklenburg-Western Pomerania,4th Quintile,A Little,0.46479,31,68,0.34537,0.58422
2002,Mecklenburg-Western Pomerania,4th Quintile,Not at all,0.36111,37,68,0.24609,0.47612
2002,Mecklenburg-Western Pomerania,5th Quintile,Not at all,0.44810,39,39,0.28998,0.60621
2002,Saxony,1st Quintile,Strong,0.19265,63,342,0.15079,0.23451
2002,Saxony,1st Quintile,A Little,0.36244,118,342,0.31142,0.41346
2002,Saxony,1st Quintile,Not at all,0.44491,161,342,0.39216,0.49766
2002,Saxony,2nd Quintile,Strong,0.19142,65,403,0.15296,0.22988
2002,Saxony,2nd Quintile,A Little,0.43270,167,403,0.38427,0.48114
2002,Saxony,2nd Quintile,Not at all,0.37588,171,403,0.32853,0.42323
2002,Saxony,3rd Quintile,Strong,0.12906,40,362,0.09448,0.16365
2002,Saxony,3rd Quintile,A Little,0.46714,171,362,0.41568,0.51861
2002,Saxony,3rd Quintile,Not at all,0.40379,151,362,0.35318,0.45441
2002,Saxony,4th Quintile,Strong,0.12704,36,293,0.08884,0.16523
2002,Saxony,4th Quintile,A Little,0.34663,98,293,0.29204,0.40121
2002,Saxony,4th Quintile,Not at all,0.52634,159,293,0.46907,0.58361
2002,Saxony,5th Quintile,A Little,0.36285,51,158,0.28764,0.43807
2002,Saxony,5th Quintile,Not at all,0.54779,107,158,0.46994,0.62564
2002,Saxony-Anhalt,1st Quintile,Strong,0.19890,39,209,0.14465,0.25315
2002,Saxony-Anhalt,1st Quintile,A Little,0.35328,72,209,0.28832,0.41824
2002,Saxony-Anhalt,1st Quintile,Not at all,0.44782,98,209,0.38024,0.51540
2002,Saxony-Anhalt,2nd Quintile,Strong,0.22679,41,208,0.16974,0.28383
2002,Saxony-Anhalt,2nd Quintile,A Little,0.48135,97,208,0.41328,0.54941
2002,Saxony-Anhalt,2nd Quintile,Not at all,0.29187,70,208,0.22993,0.35380
2002,Saxony-Anhalt,3rd Quintile,Strong,0.16095,31,181,0.10727,0.21464
2002,Saxony-Anhalt,3rd Quintile,A Little,0.47100,87,181,0.39808,0.54392
2002,Saxony-Anhalt,3rd Quintile,Not at all,0.36805,63,181,0.29759,0.43850
2002,Saxony-Anhalt,4th Quintile,A Little,0.38453,68,158,0.30843,0.46063
2002,Saxony-Anhalt,4th Quintile,Not at all,0.49170,90,158,0.41349,0.56990
2002,Saxony-Anhalt,5th Quintile,A Little,0.41559,63,135,0.33215,0.49904
2002,Saxony-Anhalt,5th Quintile,Not at all,0.36613,72,135,0.28456,0.44770
2002,Thuringa,1st Quintile,A Little,0.39022,65,146,0.31082,0.46962
2002,Thuringa,1st Quintile,Not at all,0.41681,81,146,0.33656,0.49706
2002,Thuringa,2nd Quintile,Strong,0.17473,34,216,0.12397,0.22549
2002,Thuringa,2nd Quintile,A Little,0.42613,88,216,0.36003,0.49223
2002,Thuringa,2nd Quintile,Not at all,0.39914,94,216,0.33368,0.46460
2002,Thuringa,3rd Quintile,A Little,0.45116,96,194,0.38095,0.52136
2002,Thuringa,3rd Quintile,Not at all,0.41652,98,194,0.34697,0.48608
2002,Thuringa,4th Quintile,A Little,0.38783,86,182,0.31684,0.45882
2002,Thuringa,4th Quintile,Not at all,0.51558,96,182,0.44277,0.58838
2002,Thuringa,5th Quintile,A Little,0.37513,45,105,0.28208,0.46818
2002,Thuringa,5th Quintile,Not at all,0.51052,60,105,0.41444,0.60659
2004,Schleswig-Holstein,1st Quintile,Not at all,0.58951,59,59,0.46291,0.71611
2004,Schleswig-Holstein,2nd Quintile,Not at all,0.63894,61,61,0.51741,0.76048
2004,Schleswig-Holstein,3rd Quintile,A Little,0.32408,43,115,0.23816,0.41000
2004,Schleswig-Holstein,3rd Quintile,Not at all,0.54353,72,115,0.45210,0.63497
2004,Schleswig-Holstein,4th Quintile,A Little,0.27818,31,104,0.19164,0.36472
2004,Schleswig-Holstein,4th Quintile,Not at all,0.58925,73,104,0.49424,0.68426
2004,Schleswig-Holstein,5th Quintile,A Little,0.29550,71,219,0.23493,0.35607
2004,Schleswig-Holstein,5th Quintile,Not at all,0.62109,148,219,0.55669,0.68549
2004,Hamburg,3rd Quintile,Not at all,0.51138,32,32,0.33541,0.68734
2004,Hamburg,4th Quintile,Not at all,0.73728,35,35,0.58935,0.88522
2004,Hamburg,5th Quintile,A Little,0.29831,32,106,0.21080,0.38583
2004,Hamburg,5th Quintile,Not at all,0.57056,74,106,0.47588,0.66524
2004,Lower Saxony,1st Quintile,Strong,0.23188,46,269,0.18136,0.28241
2004,Lower Saxony,1st Quintile,A Little,0.36760,96,269,0.30987,0.42532
2004,Lower Saxony,1st Quintile,Not at all,0.40052,127,269,0.34185,0.45918
2004,Lower Saxony,2nd Quintile,Strong,0.18424,40,271,0.13800,0.23048
2004,Lower Saxony,2nd Quintile,A Little,0.36454,96,271,0.30713,0.42195
2004,Lower Saxony,2nd Quintile,Not at all,0.45122,135,271,0.39186,0.51057
2004,Lower Saxony,3rd Quintile,Strong,0.11343,38,328,0.07906,0.14780
2004,Lower Saxony,3rd Quintile,A Little,0.39972,120,328,0.34663,0.45281
2004,Lower Saxony,3rd Quintile,Not at all,0.48685,170,328,0.43268,0.54103
2004,Lower Saxony,4th Quintile,Strong,0.17068,56,378,0.13270,0.20866
2004,Lower Saxony,4th Quintile,A Little,0.37049,138,378,0.32174,0.41924
2004,Lower Saxony,4th Quintile,Not at all,0.45883,184,378,0.40853,0.50913
2004,Lower Saxony,5th Quintile,Strong,0.14419,75,633,0.11680,0.17157
2004,Lower Saxony,5th Quintile,A Little,0.34960,215,633,0.31242,0.38678
2004,Lower Saxony,5th Quintile,Not at all,0.50622,343,633,0.46724,0.54519
2004,Bremen,5th Quintile,Not at all,0.50618,37,37,0.34286,0.66950
2004,North Rhine-Westphalia,1st Quintile,Strong,0.22472,131,651,0.19263,0.25681
2004,North Rhine-Westphalia,1st Quintile,A Little,0.31329,200,651,0.27763,0.34895
2004,North Rhine-Westphalia,1st Quintile,Not at all,0.46199,320,651,0.42366,0.50032
2004,North Rhine-Westphalia,2nd Quintile,Strong,0.16935,103,737,0.14225,0.19645
2004,North Rhine-Westphalia,2nd Quintile,A Little,0.31813,237,737,0.28448,0.35178
2004,North Rhine-Westphalia,2nd Quintile,Not at all,0.51252,397,737,0.47641,0.54863
2004,North Rhine-Westphalia,3rd Quintile,Strong,0.14555,95,778,0.12075,0.17035
2004,North Rhine-Westphalia,3rd Quintile,A Little,0.37860,272,778,0.34450,0.41271
2004,North Rhine-Westphalia,3rd Quintile,Not at all,0.47584,411,778,0.44073,0.51096
2004,North Rhine-Westphalia,4th Quintile,Strong,0.16161,125,923,0.13785,0.18537
2004,North Rhine-Westphalia,4th Quintile,A Little,0.33380,296,923,0.30336,0.36424
2004,North Rhine-Westphalia,4th Quintile,Not at all,0.50459,502,923,0.47232,0.53686
2004,North Rhine-Westphalia,5th Quintile,Strong,0.12366,125,1437,0.10663,0.14069
2004,North Rhine-Westphalia,5th Quintile,A Little,0.32566,476,1437,0.30142,0.34990
