year,migback,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,No migration background,Strong,0.16097,2558,19378,0.15579,0.16614
2002,No migration background,A Little,0.35958,6743,19378,0.35283,0.36634
2002,No migration background,Not at all,0.47945,10077,19378,0.47242,0.48648
2002,Direct migration background,Strong,0.14767,384,2782,0.13448,0.16085
2002,Direct migration background,A Little,0.35916,959,2782,0.34133,0.37699
2002,Direct migration background,Not at all,0.49318,1439,2782,0.47459,0.51176
2002,Indirect migration background,Strong,0.04457,33,764,0.02993,0.05922
2002,Indirect migration background,A Little,0.24345,155,764,0.21299,0.27390
2002,Indirect migration background,Not at all,0.71198,576,764,0.67985,0.74411
2004,No migration background,Strong,0.16628,2435,18204,0.16087,0.17169
2004,No migration background,A Little,0.35683,6324,18204,0.34987,0.36379
2004,No migration background,Not at all,0.47689,9445,18204,0.46963,0.48415
2004,Direct migration background,Strong,0.16078,364,2525,0.14645,0.17511
2004,Direct migration background,A Little,0.35180,894,2525,0.33317,0.37043
2004,Direct migration background,Not at all,0.48742,1267,2525,0.46792,0.50692
2004,Indirect migration background,A Little,0.22252,158,776,0.19324,0.25181
2004,Indirect migration background,Not at all,0.76058,618,776,0.73053,0.79062
2006,No migration background,Strong,0.16308,2665,18724,0.15779,0.16837
2006,No migration background,A Little,0.36066,6679,18724,0.35378,0.36754
2006,No migration background,Not at all,0.47626,9380,18724,0.46911,0.48342
2006,Direct migration background,Strong,0.17487,399,2372,0.15958,0.19016
2006,Direct migration background,A Little,0.34392,827,2372,0.32480,0.36304
2006,Direct migration background,Not at all,0.48121,1146,2372,0.46110,0.50132
2006,Indirect migration background,Strong,0.04577,40,811,0.03138,0.06017
2006,Indirect migration background,A Little,0.20708,147,811,0.17917,0.23498
2006,Indirect migration background,Not at all,0.74715,624,811,0.71722,0.77708
2008,No migration background,Strong,0.15856,2349,16594,0.15300,0.16411
2008,No migration background,A Little,0.36739,5964,16594,0.36005,0.37472
2008,No migration background,Not at all,0.47406,8281,16594,0.46646,0.48166
2008,Direct migration background,Strong,0.17860,333,1901,0.16138,0.19583
2008,Direct migration background,A Little,0.36051,660,1901,0.33892,0.38210
2008,Direct migration background,Not at all,0.46089,908,1901,0.43847,0.48330
2008,Indirect migration background,Strong,0.05109,34,765,0.03548,0.06670
2008,Indirect migration background,A Little,0.21280,156,765,0.18377,0.24182
2008,Indirect migration background,Not at all,0.73612,575,765,0.70486,0.76737
2014,No migration background,Strong,0.16296,2811,20053,0.15785,0.16807
2014,No migration background,A Little,0.37059,7160,20053,0.36391,0.37728
2014,No migration background,Not at all,0.46645,10082,20053,0.45955,0.47336
2014,Direct migration background,Strong,0.16425,693,5274,0.15425,0.17425
2014,Direct migration background,A Little,0.30592,1540,5274,0.29348,0.31836
2014,Direct migration background,Not at all,0.52983,3041,5274,0.51636,0.54330
2014,Indirect migration background,Strong,0.05151,87,1692,0.04097,0.06204
2014,Indirect migration background,A Little,0.20067,329,1692,0.18158,0.21976
2014,Indirect migration background,Not at all,0.74782,1276,1692,0.72712,0.76852
2016,No migration background,Strong,0.15975,2500,17718,0.15435,0.16514
2016,No migration background,A Little,0.37331,6462,17718,0.36619,0.38043
2016,No migration background,Not at all,0.46694,8756,17718,0.45960,0.47429
2016,Direct migration background,Strong,0.14784,871,7882,0.14001,0.15568
2016,Direct migration background,A Little,0.30904,2169,7882,0.29884,0.31924
2016,Direct migration background,Not at all,0.54312,4842,7882,0.53212,0.55411
2016,Indirect migration background,Strong,0.05653,84,1458,0.04467,0.06839
2016,Indirect migration background,A Little,0.21537,327,1458,0.19427,0.23648
2016,Indirect migration background,Not at all,0.72809,1047,1458,0.70525,0.75094
2018,No migration background,Strong,0.15696,2671,19376,0.15184,0.16208
2018,No migration background,A Little,0.36991,6890,19376,0.36311,0.37671
2018,No migration background,Not at all,0.47313,9815,19376,0.46610,0.48016
2018,Direct migration background,Strong,0.14754,1023,8114,0.13982,0.15525
2018,Direct migration background,A Little,0.32972,2417,8114,0.31949,0.33995
2018,Direct migration background,Not at all,0.52274,4674,8114,0.51187,0.53361
2018,Indirect migration background,Strong,0.04770,89,1601,0.03726,0.05815
2018,Indirect migration background,A Little,0.22357,371,1601,0.20315,0.24398
2018,Indirect migration background,Not at all,0.72873,1141,1601,0.70694,0.75052
2020,No migration background,Strong,0.14633,2345,18471,0.14123,0.15143
2020,No migration background,A Little,0.39157,7047,18471,0.38453,0.39861
2020,No migration background,Not at all,0.46210,9079,18471,0.45491,0.46929
2020,Direct migration background,Strong,0.15875,1118,9324,0.15133,0.16617
2020,Direct migration background,A Little,0.35067,2865,9324,0.34098,0.36036
2020,Direct migration background,Not at all,0.49058,5341,9324,0.48043,0.50073
2020,Indirect migration background,Strong,0.05728,95,1531,0.04564,0.06893
2020,Indirect migration background,A Little,0.24669,405,1531,0.22509,0.26829
2020,Indirect migration background,Not at all,0.69603,1031,1531,0.67298,0.71908
2022,No migration background,Strong,0.16131,2281,18300,0.15598,0.16664
2022,No migration background,A Little,0.39146,6967,18300,0.38439,0.39853
2022,No migration background,Not at all,0.44723,9052,18300,0.44003,0.45444
2022,Direct migration background,Strong,0.17808,1084,8118,0.16976,0.18640
2022,Direct migration background,A Little,0.37988,2836,8118,0.36932,0.39044
2022,Direct migration background,Not at all,0.44204,4198,8118,0.43124,0.45284
2022,Indirect migration background,Strong,0.09653,135,1450,0.08133,0.11174
2022,Indirect migration background,A Little,0.33701,480,1450,0.31267,0.36135
2022,Indirect migration background,Not at all,0.56646,835,1450,0.54094,0.59197
