year,age_gr,pgisced97,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,17-29 y.,No answer / don't know,Not at all,0.78876,123,123,0.71633,0.86120
2002,17-29 y.,Pre-primary Level,A Little,0.12140,65,600,0.09525,0.14756
2002,17-29 y.,Pre-primary Level,Not at all,0.86592,535,600,0.83864,0.89321
2002,17-29 y.,Primary Level,Not at all,0.83338,35,35,0.70812,0.95864
2002,17-29 y.,Lower Secondary Level,A Little,0.17403,154,855,0.14860,0.19946
2002,17-29 y.,Lower Secondary Level,Not at all,0.80372,701,855,0.77708,0.83036
2002,17-29 y.,Upper Secondary Level,Strong,0.02066,43,1833,0.01415,0.02718
2002,17-29 y.,Upper Secondary Level,A Little,0.18977,333,1833,0.17182,0.20773
2002,17-29 y.,Upper Secondary Level,Not at all,0.78956,1457,1833,0.77090,0.80823
2002,17-29 y.,Post-secondary Non-tertiary Level,A Little,0.22118,62,270,0.17158,0.27078
2002,17-29 y.,Post-secondary Non-tertiary Level,Not at all,0.75278,208,270,0.70122,0.80433
2002,17-29 y.,First Stage of Tertiary Education,Not at all,0.84437,95,95,0.77109,0.91765
2002,17-29 y.,Second Stage of Tertiary Education,A Little,0.24108,49,222,0.18468,0.29747
2002,17-29 y.,Second Stage of Tertiary Education,Not at all,0.73607,173,222,0.67796,0.79418
2002,30-45 y.,Primary Level,Not at all,0.60483,48,48,0.46506,0.74460
2002,30-45 y.,Lower Secondary Level,Strong,0.06049,33,467,0.03884,0.08213
2002,30-45 y.,Lower Secondary Level,A Little,0.37574,160,467,0.33176,0.41971
2002,30-45 y.,Lower Secondary Level,Not at all,0.56378,274,467,0.51875,0.60881
2002,30-45 y.,Upper Secondary Level,Strong,0.05799,219,3826,0.05059,0.06540
2002,30-45 y.,Upper Secondary Level,A Little,0.31035,1159,3826,0.29569,0.32501
2002,30-45 y.,Upper Secondary Level,Not at all,0.63166,2448,3826,0.61637,0.64694
2002,30-45 y.,Post-secondary Non-tertiary Level,Strong,0.06088,31,557,0.04100,0.08076
2002,30-45 y.,Post-secondary Non-tertiary Level,A Little,0.26950,145,557,0.23262,0.30638
2002,30-45 y.,Post-secondary Non-tertiary Level,Not at all,0.66962,381,557,0.63052,0.70871
2002,30-45 y.,First Stage of Tertiary Education,Strong,0.05933,41,737,0.04226,0.07640
2002,30-45 y.,First Stage of Tertiary Education,A Little,0.30831,237,737,0.27495,0.34167
2002,30-45 y.,First Stage of Tertiary Education,Not at all,0.63236,459,737,0.59752,0.66719
2002,30-45 y.,Second Stage of Tertiary Education,Strong,0.03563,44,1729,0.02689,0.04437
2002,30-45 y.,Second Stage of Tertiary Education,A Little,0.22702,397,1729,0.20727,0.24677
2002,30-45 y.,Second Stage of Tertiary Education,Not at all,0.73735,1288,1729,0.71660,0.75810
2002,46-65 y.,Primary Level,A Little,0.46976,50,50,0.33002,0.60951
2002,46-65 y.,Lower Secondary Level,Strong,0.26738,206,754,0.23577,0.29899
2002,46-65 y.,Lower Secondary Level,A Little,0.42167,322,754,0.38640,0.45694
2002,46-65 y.,Lower Secondary Level,Not at all,0.31095,226,754,0.27789,0.34401
2002,46-65 y.,Upper Secondary Level,Strong,0.19007,725,4040,0.17797,0.20217
2002,46-65 y.,Upper Secondary Level,A Little,0.43489,1762,4040,0.41960,0.45018
2002,46-65 y.,Upper Secondary Level,Not at all,0.37504,1553,4040,0.36011,0.38998
2002,46-65 y.,Post-secondary Non-tertiary Level,A Little,0.44147,96,197,0.37196,0.51099
2002,46-65 y.,Post-secondary Non-tertiary Level,Not at all,0.40646,101,197,0.33769,0.47522
2002,46-65 y.,First Stage of Tertiary Education,Strong,0.18053,103,647,0.15087,0.21019
2002,46-65 y.,First Stage of Tertiary Education,A Little,0.43669,273,647,0.39844,0.47494
2002,46-65 y.,First Stage of Tertiary Education,Not at all,0.38278,271,647,0.34529,0.42026
2002,46-65 y.,Second Stage of Tertiary Education,Strong,0.10529,184,2042,0.09197,0.11861
2002,46-65 y.,Second Stage of Tertiary Education,A Little,0.41870,807,2042,0.39730,0.44010
2002,46-65 y.,Second Stage of Tertiary Education,Not at all,0.47601,1051,2042,0.45434,0.49768
2002,66 and older,Lower Secondary Level,Strong,0.45417,336,786,0.41933,0.48900
2002,66 and older,Lower Secondary Level,A Little,0.41229,335,786,0.37785,0.44672
2002,66 and older,Lower Secondary Level,Not at all,0.13355,115,786,0.10975,0.15734
2002,66 and older,Upper Secondary Level,Strong,0.35392,636,1842,0.33208,0.37576
2002,66 and older,Upper Secondary Level,A Little,0.47651,882,1842,0.45369,0.49932
2002,66 and older,Upper Secondary Level,Not at all,0.16957,324,1842,0.15243,0.18672
2002,66 and older,Post-secondary Non-tertiary Level,Strong,0.40298,36,79,0.29412,0.51183
2002,66 and older,Post-secondary Non-tertiary Level,A Little,0.44809,43,79,0.33773,0.55845
2002,66 and older,First Stage of Tertiary Education,Strong,0.31372,69,239,0.25477,0.37267
2002,66 and older,First Stage of Tertiary Education,A Little,0.53171,130,239,0.46831,0.59510
2002,66 and older,First Stage of Tertiary Education,Not at all,0.15458,40,239,0.10865,0.20050
2002,66 and older,Second Stage of Tertiary Education,Strong,0.26337,125,540,0.22618,0.30055
