year,migback,pgisced97,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,No migration background,No answer / don't know,Not at all,0.71486,98,98,0.62501,0.80471
2002,No migration background,Pre-primary Level,A Little,0.11733,50,477,0.08842,0.14624
2002,No migration background,Pre-primary Level,Not at all,0.86662,427,477,0.83608,0.89717
2002,No migration background,Primary Level,Not at all,0.42589,37,37,0.26437,0.58742
2002,No migration background,Lower Secondary Level,Strong,0.26778,459,1974,0.24824,0.28732
2002,No migration background,Lower Secondary Level,A Little,0.35765,678,1974,0.33650,0.37880
2002,No migration background,Lower Secondary Level,Not at all,0.37457,837,1974,0.35321,0.39592
2002,No migration background,Upper Secondary Level,Strong,0.16562,1481,10203,0.15841,0.17284
2002,No migration background,Upper Secondary Level,A Little,0.37439,3728,10203,0.36500,0.38378
2002,No migration background,Upper Secondary Level,Not at all,0.45999,4994,10203,0.45032,0.46966
2002,No migration background,Post-secondary Non-tertiary Level,Strong,0.10789,74,882,0.08741,0.12838
2002,No migration background,Post-secondary Non-tertiary Level,A Little,0.28716,249,882,0.25729,0.31704
2002,No migration background,Post-secondary Non-tertiary Level,Not at all,0.60494,559,882,0.57266,0.63723
2002,No migration background,First Stage of Tertiary Education,Strong,0.14866,191,1540,0.13088,0.16643
2002,No migration background,First Stage of Tertiary Education,A Little,0.38875,592,1540,0.36440,0.41311
2002,No migration background,First Stage of Tertiary Education,Not at all,0.46259,757,1540,0.43768,0.48750
2002,No migration background,Second Stage of Tertiary Education,Strong,0.09623,318,4079,0.08718,0.10528
2002,No migration background,Second Stage of Tertiary Education,A Little,0.35079,1393,4079,0.33614,0.36544
2002,No migration background,Second Stage of Tertiary Education,Not at all,0.55298,2368,4079,0.53772,0.56824
2002,Direct migration background,Pre-primary Level,Not at all,0.93090,47,47,0.85761,1.00420
2002,Direct migration background,Primary Level,Strong,0.22985,45,187,0.16938,0.29031
2002,Direct migration background,Primary Level,A Little,0.38387,74,187,0.31398,0.45376
2002,Direct migration background,Primary Level,Not at all,0.38628,68,187,0.31631,0.45626
2002,Direct migration background,Lower Secondary Level,Strong,0.20481,123,704,0.17498,0.23464
2002,Direct migration background,Lower Secondary Level,A Little,0.34815,252,704,0.31293,0.38336
2002,Direct migration background,Lower Secondary Level,Not at all,0.44705,329,704,0.41029,0.48380
2002,Direct migration background,Upper Secondary Level,Strong,0.12636,130,1019,0.10595,0.14677
2002,Direct migration background,Upper Secondary Level,A Little,0.36280,342,1019,0.33326,0.39233
2002,Direct migration background,Upper Secondary Level,Not at all,0.51085,547,1019,0.48014,0.54155
2002,Direct migration background,Post-secondary Non-tertiary Level,A Little,0.39215,88,215,0.32673,0.45756
2002,Direct migration background,Post-secondary Non-tertiary Level,Not at all,0.50072,127,215,0.43373,0.56771
2002,Direct migration background,First Stage of Tertiary Education,A Little,0.35459,54,133,0.27298,0.43620
2002,Direct migration background,First Stage of Tertiary Education,Not at all,0.47200,79,133,0.38684,0.55716
2002,Direct migration background,Second Stage of Tertiary Education,Strong,0.11696,35,392,0.08510,0.14881
2002,Direct migration background,Second Stage of Tertiary Education,A Little,0.38080,134,392,0.33267,0.42893
2002,Direct migration background,Second Stage of Tertiary Education,Not at all,0.50224,223,392,0.45268,0.55180
2002,Indirect migration background,Pre-primary Level,Not at all,0.79993,62,62,0.69954,0.90033
2002,Indirect migration background,Lower Secondary Level,A Little,0.23407,41,191,0.17386,0.29428
2002,Indirect migration background,Lower Secondary Level,Not at all,0.72550,150,191,0.66205,0.78896
2002,Indirect migration background,Upper Secondary Level,A Little,0.26541,66,307,0.21593,0.31488
2002,Indirect migration background,Upper Secondary Level,Not at all,0.69587,241,307,0.64432,0.74741
2002,Indirect migration background,Second Stage of Tertiary Education,Not at all,0.71298,48,48,0.58365,0.84231
2004,No migration background,No answer / don't know,Not at all,0.80544,153,153,0.74251,0.86838
2004,No migration background,Pre-primary Level,A Little,0.13678,63,490,0.10632,0.16724
2004,No migration background,Pre-primary Level,Not at all,0.84754,427,490,0.81568,0.87940
2004,No migration background,Primary Level,Not at all,0.32971,33,33,0.16682,0.49259
2004,No migration background,Lower Secondary Level,Strong,0.27679,418,1760,0.25588,0.29770
2004,No migration background,Lower Secondary Level,A Little,0.35033,612,1760,0.32803,0.37262
2004,No migration background,Lower Secondary Level,Not at all,0.37288,730,1760,0.35028,0.39548
2004,No migration background,Upper Secondary Level,Strong,0.17108,1394,9476,0.16350,0.17866
2004,No migration background,Upper Secondary Level,A Little,0.37702,3487,9476,0.36726,0.38678
2004,No migration background,Upper Secondary Level,Not at all,0.45190,4595,9476,0.44188,0.46192
2004,No migration background,Post-secondary Non-tertiary Level,Strong,0.10556,69,888,0.08534,0.12579
2004,No migration background,Post-secondary Non-tertiary Level,A Little,0.28738,249,888,0.25760,0.31716
2004,No migration background,Post-secondary Non-tertiary Level,Not at all,0.60706,570,888,0.57492,0.63920
2004,No migration background,First Stage of Tertiary Education,Strong,0.17679,194,1456,0.15718,0.19639
2004,No migration background,First Stage of Tertiary Education,A Little,0.36808,545,1456,0.34330,0.39286
2004,No migration background,First Stage of Tertiary Education,Not at all,0.45513,717,1456,0.42955,0.48072
2004,No migration background,Second Stage of Tertiary Education,Strong,0.10193,326,3860,0.09239,0.11148
2004,No migration background,Second Stage of Tertiary Education,A Little,0.34583,1314,3860,0.33082,0.36084
2004,No migration background,Second Stage of Tertiary Education,Not at all,0.55224,2220,3860,0.53655,0.56793
2004,Direct migration background,Pre-primary Level,Not at all,0.88018,55,55,0.79356,0.96679
2004,Direct migration background,Primary Level,Strong,0.20285,32,156,0.13955,0.26616
2004,Direct migration background,Primary Level,A Little,0.49138,74,156,0.41267,0.57008
2004,Direct migration background,Primary Level,Not at all,0.30577,50,156,0.23324,0.37830
2004,Direct migration background,Lower Secondary Level,Strong,0.21246,108,612,0.18003,0.24490
2004,Direct migration background,Lower Secondary Level,A Little,0.33834,218,612,0.30083,0.37586
2004,Direct migration background,Lower Secondary Level,Not at all,0.44919,286,612,0.40975,0.48864
2004,Direct migration background,Upper Secondary Level,Strong,0.15698,138,944,0.13376,0.18020
2004,Direct migration background,Upper Secondary Level,A Little,0.36199,339,944,0.33132,0.39267
2004,Direct migration background,Upper Secondary Level,Not at all,0.48103,467,944,0.44914,0.51292
2004,Direct migration background,Post-secondary Non-tertiary Level,A Little,0.39142,81,199,0.32344,0.45940
2004,Direct migration background,Post-secondary Non-tertiary Level,Not at all,0.49954,118,199,0.42989,0.56918
2004,Direct migration background,First Stage of Tertiary Education,A Little,0.39854,57,122,0.31130,0.48577
2004,Direct migration background,First Stage of Tertiary Education,Not at all,0.47966,65,122,0.39065,0.56868
2004,Direct migration background,Second Stage of Tertiary Education,Strong,0.14823,42,357,0.11132,0.18514
2004,Direct migration background,Second Stage of Tertiary Education,A Little,0.30084,111,357,0.25320,0.34848
2004,Direct migration background,Second Stage of Tertiary Education,Not at all,0.55093,204,357,0.49926,0.60260
2004,Indirect migration background,No answer / don't know,Not at all,0.86532,36,36,0.75222,0.97842
2004,Indirect migration background,Pre-primary Level,Not at all,0.89624,73,73,0.82581,0.96668
2004,Indirect migration background,Lower Secondary Level,A Little,0.20174,39,183,0.14344,0.26005
2004,Indirect migration background,Lower Secondary Level,Not at all,0.79604,144,183,0.73749,0.85458
2004,Indirect migration background,Upper Secondary Level,A Little,0.23997,66,314,0.19266,0.28728
2004,Indirect migration background,Upper Secondary Level,Not at all,0.73700,248,314,0.68822,0.78577
2004,Indirect migration background,Post-secondary Non-tertiary Level,Not at all,0.65285,34,34,0.49042,0.81528
2004,Indirect migration background,Second Stage of Tertiary Education,Not at all,0.71547,47,47,0.58508,0.84586
2006,No migration background,No answer / don't know,A Little,0.21590,38,217,0.16103,0.27078
2006,No migration background,No answer / don't know,Not at all,0.71623,179,217,0.65611,0.77635
2006,No migration background,Pre-primary Level,A Little,0.12575,35,298,0.08804,0.16346
2006,No migration background,Pre-primary Level,Not at all,0.84661,263,298,0.80563,0.88760
2006,No migration background,Primary Level,A Little,0.30316,31,78,0.20050,0.40583
2006,No migration background,Primary Level,Not at all,0.52900,47,78,0.41750,0.64049
2006,No migration background,Lower Secondary Level,Strong,0.28095,445,1755,0.25991,0.30198
2006,No migration background,Lower Secondary Level,A Little,0.34068,599,1755,0.31850,0.36286
2006,No migration background,Lower Secondary Level,Not at all,0.37837,711,1755,0.35567,0.40106
2006,No migration background,Upper Secondary Level,Strong,0.17308,1552,9813,0.16559,0.18056
2006,No migration background,Upper Secondary Level,A Little,0.37889,3668,9813,0.36929,0.38849
2006,No migration background,Upper Secondary Level,Not at all,0.44803,4593,9813,0.43819,0.45787
2006,No migration background,Post-secondary Non-tertiary Level,Strong,0.07645,61,943,0.05948,0.09342
2006,No migration background,Post-secondary Non-tertiary Level,A Little,0.30766,295,943,0.27819,0.33713
2006,No migration background,Post-secondary Non-tertiary Level,Not at all,0.61589,587,943,0.58483,0.64695
2006,No migration background,First Stage of Tertiary Education,Strong,0.14792,198,1460,0.12970,0.16613
2006,No migration background,First Stage of Tertiary Education,A Little,0.39854,581,1460,0.37342,0.42366
2006,No migration background,First Stage of Tertiary Education,Not at all,0.45355,681,1460,0.42800,0.47909
2006,No migration background,Second Stage of Tertiary Education,Strong,0.10403,378,4129,0.09472,0.11334
2006,No migration background,Second Stage of Tertiary Education,A Little,0.34398,1432,4129,0.32949,0.35847
2006,No migration background,Second Stage of Tertiary Education,Not at all,0.55199,2319,4129,0.53682,0.56716
2006,Direct migration background,Pre-primary Level,Not at all,0.96995,32,32,0.90985,1.03005
2006,Direct migration background,Primary Level,Strong,0.37252,50,106,0.28004,0.46500
2006,Direct migration background,Primary Level,A Little,0.43372,56,106,0.33893,0.52852
2006,Direct migration background,Lower Secondary Level,Strong,0.23222,113,542,0.19664,0.26781
2006,Direct migration background,Lower Secondary Level,A Little,0.36659,207,542,0.32598,0.40720
2006,Direct migration background,Lower Secondary Level,Not at all,0.40119,222,542,0.35988,0.44249
2006,Direct migration background,Upper Secondary Level,Strong,0.14685,131,894,0.12364,0.17007
2006,Direct migration background,Upper Secondary Level,A Little,0.32771,307,894,0.29693,0.35850
2006,Direct migration background,Upper Secondary Level,Not at all,0.52543,456,894,0.49268,0.55818
2006,Direct migration background,Post-secondary Non-tertiary Level,A Little,0.38977,76,193,0.32079,0.45876
2006,Direct migration background,Post-secondary Non-tertiary Level,Not at all,0.49876,117,193,0.42804,0.56949
2006,Direct migration background,First Stage of Tertiary Education,A Little,0.34153,51,117,0.25523,0.42783
2006,Direct migration background,First Stage of Tertiary Education,Not at all,0.49318,66,117,0.40220,0.58416
2006,Direct migration background,Second Stage of Tertiary Education,Strong,0.14679,50,366,0.11048,0.18310
2006,Direct migration background,Second Stage of Tertiary Education,A Little,0.35125,119,366,0.30227,0.40022
2006,Direct migration background,Second Stage of Tertiary Education,Not at all,0.50196,197,366,0.45067,0.55326
2006,Indirect migration background,No answer / don't know,Not at all,0.80884,46,46,0.69395,0.92373
2006,Indirect migration background,Pre-primary Level,Not at all,0.96164,55,55,0.91042,1.01287
2006,Indirect migration background,Lower Secondary Level,A Little,0.19081,33,164,0.13049,0.25113
2006,Indirect migration background,Lower Secondary Level,Not at all,0.76406,131,164,0.69888,0.82924
2006,Indirect migration background,Upper Secondary Level,A Little,0.24778,66,327,0.20092,0.29465
2006,Indirect migration background,Upper Secondary Level,Not at all,0.70863,261,327,0.65931,0.75796
2006,Indirect migration background,Post-secondary Non-tertiary Level,Not at all,0.66543,38,38,0.51339,0.81747
2006,Indirect migration background,First Stage of Tertiary Education,Not at all,0.70840,32,32,0.54841,0.86840
2006,Indirect migration background,Second Stage of Tertiary Education,Not at all,0.68203,53,53,0.55545,0.80860
2008,No migration background,No answer / don't know,A Little,0.19217,41,223,0.14034,0.24399
2008,No migration background,No answer / don't know,Not at all,0.73231,182,223,0.67407,0.79055
2008,No migration background,Pre-primary Level,A Little,0.10507,33,288,0.06959,0.14055
2008,No migration background,Pre-primary Level,Not at all,0.89230,255,288,0.85643,0.92816
2008,No migration background,Primary Level,Not at all,0.52727,37,37,0.36418,0.69036
2008,No migration background,Lower Secondary Level,Strong,0.27279,371,1417,0.24959,0.29599
2008,No migration background,Lower Secondary Level,A Little,0.37404,502,1417,0.34884,0.39924
2008,No migration background,Lower Secondary Level,Not at all,0.35317,544,1417,0.32827,0.37806
2008,No migration background,Upper Secondary Level,Strong,0.17261,1366,8665,0.16466,0.18057
2008,No migration background,Upper Secondary Level,A Little,0.38381,3252,8665,0.37357,0.39405
2008,No migration background,Upper Secondary Level,Not at all,0.44358,4047,8665,0.43312,0.45404
2008,No migration background,Post-secondary Non-tertiary Level,Strong,0.09074,64,858,0.07151,0.10997
2008,No migration background,Post-secondary Non-tertiary Level,A Little,0.28786,257,858,0.25754,0.31817
2008,No migration background,Post-secondary Non-tertiary Level,Not at all,0.62141,537,858,0.58893,0.65388
2008,No migration background,First Stage of Tertiary Education,Strong,0.13498,172,1265,0.11614,0.15381
2008,No migration background,First Stage of Tertiary Education,A Little,0.44584,518,1265,0.41843,0.47324
2008,No migration background,First Stage of Tertiary Education,Not at all,0.41919,575,1265,0.39198,0.44639
2008,No migration background,Second Stage of Tertiary Education,Strong,0.09802,344,3788,0.08855,0.10749
2008,No migration background,Second Stage of Tertiary Education,A Little,0.34423,1340,3788,0.32910,0.35936
2008,No migration background,Second Stage of Tertiary Education,Not at all,0.55775,2104,3788,0.54193,0.57357
2008,Direct migration background,Primary Level,A Little,0.51430,46,46,0.36827,0.66033
2008,Direct migration background,Lower Secondary Level,Strong,0.29575,110,427,0.25241,0.33909
2008,Direct migration background,Lower Secondary Level,A Little,0.34575,146,427,0.30058,0.39091
2008,Direct migration background,Lower Secondary Level,Not at all,0.35850,171,427,0.31296,0.40404
2008,Direct migration background,Upper Secondary Level,Strong,0.15107,108,712,0.12475,0.17740
2008,Direct migration background,Upper Secondary Level,A Little,0.33422,234,712,0.29955,0.36890
2008,Direct migration background,Upper Secondary Level,Not at all,0.51470,370,712,0.47797,0.55144
