year,bula_h,quintil_oecd_hh,petyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,North Rhine-Westphalia,1st Quintile,Yes,0.21733,134,434,0.17848,0.25617
2011,North Rhine-Westphalia,1st Quintile,No,0.63891,300,434,0.59367,0.68415
2011,North Rhine-Westphalia,2nd Quintile,Yes,0.28845,119,381,0.24289,0.33400
2011,North Rhine-Westphalia,2nd Quintile,No,0.61223,262,381,0.56324,0.66122
2011,North Rhine-Westphalia,3rd Quintile,Yes,0.27052,157,425,0.22824,0.31281
2011,North Rhine-Westphalia,3rd Quintile,No,0.66242,268,425,0.61741,0.70743
2011,North Rhine-Westphalia,4th Quintile,Yes,0.32618,184,493,0.28475,0.36760
2011,North Rhine-Westphalia,4th Quintile,No,0.62617,309,493,0.58341,0.66892
2011,North Rhine-Westphalia,5th Quintile,Yes,0.29253,204,619,0.25666,0.32840
2011,North Rhine-Westphalia,5th Quintile,No,0.67790,415,619,0.64105,0.71474
2011,Hesse,1st Quintile,Yes,0.24454,34,124,0.16858,0.32050
2011,Hesse,1st Quintile,No,0.61689,90,124,0.53097,0.70280
2011,Hesse,2nd Quintile,Yes,0.23779,41,123,0.16225,0.31334
2011,Hesse,2nd Quintile,No,0.65589,82,123,0.57159,0.74019
2011,Hesse,3rd Quintile,Yes,0.33525,62,154,0.26044,0.41005
2011,Hesse,3rd Quintile,No,0.57540,92,154,0.49708,0.65372
2011,Hesse,4th Quintile,Yes,0.40317,73,170,0.32921,0.47712
2011,Hesse,4th Quintile,No,0.53309,97,170,0.45787,0.60831
2011,Hesse,5th Quintile,Yes,0.37722,111,259,0.31808,0.43636
2011,Hesse,5th Quintile,No,0.58512,148,259,0.52500,0.64524
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.31781,58,141,0.24067,0.39494
2011,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.57669,83,141,0.49485,0.65854
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.30445,63,137,0.22711,0.38179
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.58434,74,137,0.50151,0.66717
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.30185,50,134,0.22383,0.37987
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.61830,84,134,0.53573,0.70086
2011,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.35458,62,148,0.27725,0.43192
2011,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.60146,86,148,0.52231,0.68061
2011,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.31169,55,150,0.23731,0.38606
2011,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.66883,95,150,0.59326,0.74440
2011,Baden-Wuerttemberg,1st Quintile,Yes,0.17944,51,183,0.12369,0.23519
2011,Baden-Wuerttemberg,1st Quintile,No,0.66765,132,183,0.59922,0.73609
2011,Baden-Wuerttemberg,2nd Quintile,Yes,0.24529,71,217,0.18791,0.30266
2011,Baden-Wuerttemberg,2nd Quintile,No,0.64124,146,217,0.57728,0.70521
2011,Baden-Wuerttemberg,3rd Quintile,Yes,0.30578,93,266,0.25031,0.36125
2011,Baden-Wuerttemberg,3rd Quintile,No,0.62144,173,266,0.56305,0.67984
2011,Baden-Wuerttemberg,4th Quintile,Yes,0.29726,120,332,0.24802,0.34650
2011,Baden-Wuerttemberg,4th Quintile,No,0.64299,212,332,0.59137,0.69461
2011,Baden-Wuerttemberg,5th Quintile,Yes,0.32339,142,403,0.27767,0.36912
2011,Baden-Wuerttemberg,5th Quintile,No,0.63017,261,403,0.58298,0.67736
2011,Bavaria,1st Quintile,Yes,0.24318,89,272,0.19210,0.29426
2011,Bavaria,1st Quintile,No,0.63668,183,272,0.57941,0.69394
2011,Bavaria,2nd Quintile,Yes,0.25082,99,288,0.20067,0.30098
2011,Bavaria,2nd Quintile,No,0.61434,189,288,0.55803,0.67066
2011,Bavaria,3rd Quintile,Yes,0.32462,141,348,0.27535,0.37389
2011,Bavaria,3rd Quintile,No,0.59622,207,348,0.54459,0.64785
2011,Bavaria,4th Quintile,Yes,0.32860,161,412,0.28318,0.37401
2011,Bavaria,4th Quintile,No,0.62221,251,412,0.57533,0.66908
2011,Bavaria,5th Quintile,Yes,0.34430,201,518,0.30335,0.38526
2011,Bavaria,5th Quintile,No,0.62098,317,518,0.57916,0.66280
2011,Berlin,1st Quintile,Yes,0.19943,39,113,0.12543,0.27343
2011,Berlin,1st Quintile,No,0.67351,74,113,0.58666,0.76035
2011,Berlin,2nd Quintile,No,0.76557,65,65,0.66178,0.86936
2011,Berlin,3rd Quintile,Yes,0.29214,35,106,0.20516,0.37912
2011,Berlin,3rd Quintile,No,0.66909,71,106,0.57908,0.75909
2011,Berlin,4th Quintile,No,0.76796,77,77,0.67305,0.86286
2011,Berlin,5th Quintile,No,0.81410,84,84,0.73040,0.89779
2011,Brandenburg,1st Quintile,Yes,0.34082,56,124,0.25706,0.42459
2011,Brandenburg,1st Quintile,No,0.52477,68,124,0.43651,0.61302
2011,Brandenburg,2nd Quintile,Yes,0.42672,63,124,0.33931,0.51413
2011,Brandenburg,2nd Quintile,No,0.48861,61,124,0.40027,0.57695
2011,Brandenburg,3rd Quintile,Yes,0.41492,58,120,0.32639,0.50345
2011,Brandenburg,3rd Quintile,No,0.54206,62,120,0.45254,0.63158
2011,Brandenburg,4th Quintile,Yes,0.38095,32,82,0.27519,0.48671
2011,Brandenburg,4th Quintile,No,0.56263,50,82,0.45460,0.67066
2011,Brandenburg,5th Quintile,No,0.54920,39,39,0.39099,0.70741
2011,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.29638,36,91,0.20203,0.39073
2011,Mecklenburg-Western Pomerania,1st Quintile,No,0.57140,55,91,0.46915,0.67364
2011,Mecklenburg-Western Pomerania,2nd Quintile,No,0.61124,53,53,0.47875,0.74374
2011,Mecklenburg-Western Pomerania,3rd Quintile,No,0.57635,34,34,0.40775,0.74494
2011,Saxony,1st Quintile,Yes,0.31936,76,192,0.25324,0.38548
2011,Saxony,1st Quintile,No,0.56802,116,192,0.49777,0.63827
2011,Saxony,2nd Quintile,Yes,0.37862,80,214,0.31348,0.44376
2011,Saxony,2nd Quintile,No,0.55980,134,214,0.49314,0.62647
2011,Saxony,3rd Quintile,Yes,0.42696,88,200,0.35824,0.49569
2011,Saxony,3rd Quintile,No,0.53718,112,200,0.46791,0.60646
2011,Saxony,4th Quintile,Yes,0.43971,62,122,0.35127,0.52815
2011,Saxony,4th Quintile,No,0.52014,60,122,0.43112,0.60916
2011,Saxony,5th Quintile,Yes,0.35556,34,80,0.25000,0.46111
2011,Saxony,5th Quintile,No,0.60863,46,80,0.50100,0.71625
2011,Saxony-Anhalt,1st Quintile,Yes,0.26570,48,125,0.18796,0.34345
2011,Saxony-Anhalt,1st Quintile,No,0.60081,77,125,0.51461,0.68701
2011,Saxony-Anhalt,2nd Quintile,Yes,0.35257,63,135,0.27167,0.43346
2011,Saxony-Anhalt,2nd Quintile,No,0.58707,72,135,0.50370,0.67043
2011,Saxony-Anhalt,3rd Quintile,Yes,0.50131,58,109,0.40701,0.59561
2011,Saxony-Anhalt,3rd Quintile,No,0.45777,51,109,0.36381,0.55173
2011,Saxony-Anhalt,4th Quintile,Yes,0.53453,38,78,0.42311,0.64594
2011,Saxony-Anhalt,4th Quintile,No,0.44336,40,78,0.33240,0.55433
2011,Saxony-Anhalt,5th Quintile,Yes,0.63104,31,62,0.50995,0.75213
2011,Saxony-Anhalt,5th Quintile,No,0.32553,31,62,0.20794,0.44312
2011,Thuringa,1st Quintile,Yes,0.39847,58,136,0.31588,0.48106
2011,Thuringa,1st Quintile,No,0.50250,78,136,0.41815,0.58684
2011,Thuringa,2nd Quintile,Yes,0.35725,63,144,0.27871,0.43579
2011,Thuringa,2nd Quintile,No,0.58248,81,144,0.50165,0.66331
2011,Thuringa,3rd Quintile,Yes,0.30293,38,113,0.21782,0.38803
2011,Thuringa,3rd Quintile,No,0.62964,75,113,0.54021,0.71908
2011,Thuringa,4th Quintile,Yes,0.26415,31,82,0.16814,0.36017
2011,Thuringa,4th Quintile,No,0.67754,51,82,0.57575,0.77934
2016,Schleswig-Holstein,1st Quintile,Yes,0.32886,53,127,0.24682,0.41089
2016,Schleswig-Holstein,1st Quintile,No,0.62422,74,127,0.53965,0.70879
2016,Schleswig-Holstein,2nd Quintile,Yes,0.31137,44,109,0.22404,0.39870
2016,Schleswig-Holstein,2nd Quintile,No,0.68863,65,109,0.60130,0.77596
2016,Schleswig-Holstein,3rd Quintile,Yes,0.39446,42,96,0.29618,0.49274
2016,Schleswig-Holstein,3rd Quintile,No,0.60554,54,96,0.50726,0.70382
2016,Schleswig-Holstein,4th Quintile,Yes,0.38503,34,89,0.28336,0.48670
2016,Schleswig-Holstein,4th Quintile,No,0.61497,55,89,0.51330,0.71664
2016,Schleswig-Holstein,5th Quintile,Yes,0.49062,34,82,0.38175,0.59949
2016,Schleswig-Holstein,5th Quintile,No,0.50938,48,82,0.40051,0.61825
2016,Hamburg,1st Quintile,No,0.76910,35,35,0.62745,0.91075
2016,Hamburg,2nd Quintile,No,0.60534,35,35,0.44105,0.76964
2016,Hamburg,4th Quintile,No,0.76617,41,41,0.63500,0.89734
2016,Hamburg,5th Quintile,No,0.74916,48,48,0.62523,0.87310
2016,Lower Saxony,1st Quintile,Yes,0.31692,123,309,0.26495,0.36888
2016,Lower Saxony,1st Quintile,No,0.64756,186,309,0.59421,0.70092
2016,Lower Saxony,2nd Quintile,Yes,0.34014,106,251,0.28141,0.39887
2016,Lower Saxony,2nd Quintile,No,0.65986,145,251,0.60113,0.71859
2016,Lower Saxony,3rd Quintile,Yes,0.33196,102,240,0.27226,0.39167
2016,Lower Saxony,3rd Quintile,No,0.66804,138,240,0.60833,0.72774
2016,Lower Saxony,4th Quintile,Yes,0.37172,118,277,0.31471,0.42874
2016,Lower Saxony,4th Quintile,No,0.62828,159,277,0.57126,0.68529
2016,Lower Saxony,5th Quintile,Yes,0.32361,96,271,0.26780,0.37941
2016,Lower Saxony,5th Quintile,No,0.67639,175,271,0.62059,0.73220
2016,North Rhine-Westphalia,1st Quintile,Yes,0.27144,199,684,0.23808,0.30479
2016,North Rhine-Westphalia,1st Quintile,No,0.69954,485,684,0.66516,0.73393
2016,North Rhine-Westphalia,2nd Quintile,Yes,0.26039,193,575,0.22449,0.29630
2016,North Rhine-Westphalia,2nd Quintile,No,0.73961,382,575,0.70370,0.77551
2016,North Rhine-Westphalia,3rd Quintile,Yes,0.26570,170,523,0.22781,0.30360
2016,North Rhine-Westphalia,3rd Quintile,No,0.73430,353,523,0.69640,0.77219
2016,North Rhine-Westphalia,4th Quintile,Yes,0.30143,194,542,0.26276,0.34010
2016,North Rhine-Westphalia,4th Quintile,No,0.69857,348,542,0.65990,0.73724
2016,North Rhine-Westphalia,5th Quintile,Yes,0.31756,186,582,0.27971,0.35541
2016,North Rhine-Westphalia,5th Quintile,No,0.68244,396,582,0.64459,0.72029
2016,Hesse,1st Quintile,Yes,0.25356,61,195,0.19234,0.31478
2016,Hesse,1st Quintile,No,0.72617,134,195,0.66342,0.78892
2016,Hesse,2nd Quintile,Yes,0.29478,68,187,0.22926,0.36031
2016,Hesse,2nd Quintile,No,0.70522,119,187,0.63969,0.77074
2016,Hesse,3rd Quintile,Yes,0.41734,70,166,0.34210,0.49258
2016,Hesse,3rd Quintile,No,0.58266,96,166,0.50742,0.65790
2016,Hesse,4th Quintile,Yes,0.32488,59,176,0.25549,0.39426
2016,Hesse,4th Quintile,No,0.67512,117,176,0.60574,0.74451
2016,Hesse,5th Quintile,Yes,0.28911,86,253,0.23314,0.34509
2016,Hesse,5th Quintile,No,0.71089,167,253,0.65491,0.76686
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.28901,70,194,0.22506,0.35297
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.67377,124,194,0.60762,0.73991
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.32122,70,192,0.25500,0.38745
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.67878,122,192,0.61255,0.74500
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.37928,67,158,0.30338,0.45518
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.62072,91,158,0.54482,0.69662
2016,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.39385,65,150,0.31540,0.47230
2016,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.60615,85,150,0.52770,0.68460
2016,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.29136,53,154,0.21936,0.36336
2016,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.70864,101,154,0.63664,0.78064
2016,Baden-Wuerttemberg,1st Quintile,Yes,0.12108,57,225,0.07836,0.16381
2016,Baden-Wuerttemberg,1st Quintile,No,0.84507,168,225,0.79769,0.89246
2016,Baden-Wuerttemberg,2nd Quintile,Yes,0.34829,122,300,0.29428,0.40229
2016,Baden-Wuerttemberg,2nd Quintile,No,0.65171,178,300,0.59771,0.70572
2016,Baden-Wuerttemberg,3rd Quintile,Yes,0.25273,114,331,0.20584,0.29962
2016,Baden-Wuerttemberg,3rd Quintile,No,0.74727,217,331,0.70038,0.79416
2016,Baden-Wuerttemberg,4th Quintile,Yes,0.28639,119,356,0.23936,0.33342
2016,Baden-Wuerttemberg,4th Quintile,No,0.71361,237,356,0.66658,0.76064
2016,Baden-Wuerttemberg,5th Quintile,Yes,0.31736,144,414,0.27247,0.36225
2016,Baden-Wuerttemberg,5th Quintile,No,0.68264,270,414,0.63775,0.72753
2016,Bavaria,1st Quintile,Yes,0.22395,113,368,0.18129,0.26660
2016,Bavaria,1st Quintile,No,0.75638,255,368,0.71246,0.80029
2016,Bavaria,2nd Quintile,Yes,0.29589,168,496,0.25568,0.33610
2016,Bavaria,2nd Quintile,No,0.70411,328,496,0.66390,0.74432
2016,Bavaria,3rd Quintile,Yes,0.38521,199,447,0.34005,0.43037
2016,Bavaria,3rd Quintile,No,0.61479,248,447,0.56963,0.65995
2016,Bavaria,4th Quintile,Yes,0.34080,181,467,0.29776,0.38383
2016,Bavaria,4th Quintile,No,0.65920,286,467,0.61617,0.70224
2016,Bavaria,5th Quintile,Yes,0.28159,173,522,0.24297,0.32022
2016,Bavaria,5th Quintile,No,0.71841,349,522,0.67978,0.75703
2016,Berlin,1st Quintile,Yes,0.20257,43,151,0.13825,0.26689
2016,Berlin,1st Quintile,No,0.78756,108,151,0.72210,0.85302
2016,Berlin,2nd Quintile,No,0.85372,86,86,0.77860,0.92885
2016,Berlin,3rd Quintile,Yes,0.29978,34,116,0.21604,0.38352
2016,Berlin,3rd Quintile,No,0.70022,82,116,0.61648,0.78396
2016,Berlin,4th Quintile,Yes,0.22468,33,123,0.15062,0.29874
2016,Berlin,4th Quintile,No,0.77532,90,123,0.70126,0.84938
2016,Berlin,5th Quintile,No,0.81579,85,85,0.73289,0.89869
2016,Brandenburg,1st Quintile,Yes,0.47570,67,135,0.39114,0.56026
2016,Brandenburg,1st Quintile,No,0.50641,68,135,0.42176,0.59107
2016,Brandenburg,2nd Quintile,Yes,0.42090,73,148,0.34109,0.50071
2016,Brandenburg,2nd Quintile,No,0.57910,75,148,0.49929,0.65891
2016,Brandenburg,3rd Quintile,Yes,0.37358,54,130,0.29010,0.45706
2016,Brandenburg,3rd Quintile,No,0.62642,76,130,0.54294,0.70990
2016,Brandenburg,4th Quintile,Yes,0.53206,42,77,0.41987,0.64424
2016,Brandenburg,4th Quintile,No,0.46794,35,77,0.35576,0.58013
2016,Brandenburg,5th Quintile,Yes,0.35782,35,72,0.24632,0.46933
2016,Brandenburg,5th Quintile,No,0.64218,37,72,0.53067,0.75368
2016,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.38739,45,103,0.29285,0.48193
2016,Mecklenburg-Western Pomerania,1st Quintile,No,0.59073,58,103,0.49531,0.68616
2016,Mecklenburg-Western Pomerania,2nd Quintile,No,0.63788,50,50,0.50330,0.77245
2016,Mecklenburg-Western Pomerania,3rd Quintile,No,0.70219,46,46,0.56858,0.83580
2016,Saxony,1st Quintile,Yes,0.42531,107,216,0.35923,0.49140
2016,Saxony,1st Quintile,No,0.55423,109,216,0.48779,0.62067
2016,Saxony,2nd Quintile,Yes,0.31035,91,233,0.25082,0.36989
2016,Saxony,2nd Quintile,No,0.68965,142,233,0.63011,0.74918
2016,Saxony,3rd Quintile,Yes,0.46156,88,206,0.39332,0.52980
2016,Saxony,3rd Quintile,No,0.53844,118,206,0.47020,0.60668
2016,Saxony,4th Quintile,Yes,0.44387,59,127,0.35711,0.53062
2016,Saxony,4th Quintile,No,0.55613,68,127,0.46938,0.64289
2016,Saxony,5th Quintile,No,0.68258,54,54,0.55726,0.80790
2016,Saxony-Anhalt,1st Quintile,Yes,0.31408,67,161,0.24216,0.38600
2016,Saxony-Anhalt,1st Quintile,No,0.66250,94,161,0.58923,0.73577
2016,Saxony-Anhalt,2nd Quintile,Yes,0.45711,67,134,0.37245,0.54178
2016,Saxony-Anhalt,2nd Quintile,No,0.54289,67,134,0.45822,0.62755
2016,Saxony-Anhalt,3rd Quintile,Yes,0.43782,54,100,0.34009,0.53555
2016,Saxony-Anhalt,3rd Quintile,No,0.56218,46,100,0.46445,0.65991
2016,Saxony-Anhalt,4th Quintile,Yes,0.56272,39,72,0.44733,0.67810
2016,Saxony-Anhalt,4th Quintile,No,0.43728,33,72,0.32190,0.55267
2016,Thuringa,1st Quintile,Yes,0.38359,62,141,0.30304,0.46414
2016,Thuringa,1st Quintile,No,0.59439,79,141,0.51306,0.67573
2016,Thuringa,2nd Quintile,Yes,0.51183,80,146,0.43047,0.59319
2016,Thuringa,2nd Quintile,No,0.48817,66,146,0.40681,0.56953
2016,Thuringa,3rd Quintile,Yes,0.40085,42,112,0.30968,0.49202
2016,Thuringa,3rd Quintile,No,0.59915,70,112,0.50798,0.69032
2016,Thuringa,4th Quintile,Yes,0.34047,35,90,0.24202,0.43892
2016,Thuringa,4th Quintile,No,0.65953,55,90,0.56108,0.75798
2021,Schleswig-Holstein,1st Quintile,No,0.49377,45,45,0.34604,0.64150
2021,Schleswig-Holstein,2nd Quintile,Yes,0.25757,45,89,0.16621,0.34894
2021,Schleswig-Holstein,2nd Quintile,No,0.73746,44,89,0.64553,0.82940
2021,Schleswig-Holstein,3rd Quintile,Yes,0.40252,34,76,0.29153,0.51351
2021,Schleswig-Holstein,3rd Quintile,No,0.59628,42,76,0.48523,0.70732
2021,Schleswig-Holstein,4th Quintile,No,0.72529,56,56,0.60732,0.84326
2021,Schleswig-Holstein,5th Quintile,Yes,0.40714,43,102,0.31133,0.50296
2021,Schleswig-Holstein,5th Quintile,No,0.59286,59,102,0.49704,0.68867
2021,Hamburg,1st Quintile,No,0.66570,36,36,0.50941,0.82199
2021,Hamburg,2nd Quintile,No,0.83619,39,39,0.71851,0.95386
2021,Hamburg,3rd Quintile,No,0.81991,36,36,0.69260,0.94721
2021,Hamburg,4th Quintile,No,0.58491,31,31,0.40859,0.76123
2021,Hamburg,5th Quintile,No,0.90874,58,58,0.83398,0.98350
2021,Lower Saxony,1st Quintile,Yes,0.34460,76,194,0.27755,0.41165
2021,Lower Saxony,1st Quintile,No,0.61029,118,194,0.54148,0.67909
2021,Lower Saxony,2nd Quintile,Yes,0.29057,86,215,0.22974,0.35140
2021,Lower Saxony,2nd Quintile,No,0.70594,129,215,0.64489,0.76698
2021,Lower Saxony,3rd Quintile,Yes,0.32679,87,197,0.26112,0.39246
2021,Lower Saxony,3rd Quintile,No,0.67245,110,197,0.60674,0.73815
2021,Lower Saxony,4th Quintile,Yes,0.30599,84,204,0.24260,0.36938
2021,Lower Saxony,4th Quintile,No,0.69395,120,204,0.63056,0.75735
2021,Lower Saxony,5th Quintile,Yes,0.39532,105,253,0.33495,0.45568
2021,Lower Saxony,5th Quintile,No,0.60429,148,253,0.54391,0.66466
2021,North Rhine-Westphalia,1st Quintile,Yes,0.24438,121,455,0.20485,0.28391
2021,North Rhine-Westphalia,1st Quintile,No,0.70859,334,455,0.66678,0.75039
2021,North Rhine-Westphalia,2nd Quintile,Yes,0.37166,175,450,0.32696,0.41636
2021,North Rhine-Westphalia,2nd Quintile,No,0.61979,275,450,0.57489,0.66469
2021,North Rhine-Westphalia,3rd Quintile,Yes,0.32245,148,394,0.27624,0.36866
2021,North Rhine-Westphalia,3rd Quintile,No,0.67557,246,394,0.62928,0.72186
2021,North Rhine-Westphalia,4th Quintile,Yes,0.31333,145,416,0.26870,0.35795
2021,North Rhine-Westphalia,4th Quintile,No,0.68611,271,416,0.64146,0.73076
2021,North Rhine-Westphalia,5th Quintile,Yes,0.30655,208,570,0.26867,0.34444
2021,North Rhine-Westphalia,5th Quintile,No,0.69312,362,570,0.65522,0.73102
2021,Hesse,1st Quintile,Yes,0.39527,55,116,0.30591,0.48463
2021,Hesse,1st Quintile,No,0.55237,61,116,0.46149,0.64325
2021,Hesse,2nd Quintile,Yes,0.30825,41,101,0.21774,0.39876
2021,Hesse,2nd Quintile,No,0.67505,60,101,0.58325,0.76685
2021,Hesse,3rd Quintile,Yes,0.22177,37,130,0.15008,0.29346
2021,Hesse,3rd Quintile,No,0.77279,93,130,0.70047,0.84510
2021,Hesse,4th Quintile,Yes,0.37773,43,129,0.29374,0.46172
2021,Hesse,4th Quintile,No,0.62227,86,129,0.53828,0.70626
2021,Hesse,5th Quintile,Yes,0.32907,78,221,0.26698,0.39116
2021,Hesse,5th Quintile,No,0.67093,143,221,0.60884,0.73302
2021,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.29306,33,103,0.20472,0.38139
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.65258,70,103,0.56017,0.74499
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.25930,37,111,0.17740,0.34120
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.73592,74,111,0.65354,0.81830
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.34838,49,110,0.25893,0.43782
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.65038,61,110,0.56086,0.73990
2021,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.39845,45,94,0.29895,0.49796
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.59994,49,94,0.50037,0.69952
2021,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.26629,37,117,0.18585,0.34673
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.73371,80,117,0.65327,0.81415
2021,Baden-Wuerttemberg,1st Quintile,Yes,0.20088,37,169,0.14029,0.26147
2021,Baden-Wuerttemberg,1st Quintile,No,0.76288,132,169,0.69857,0.82720
2021,Baden-Wuerttemberg,2nd Quintile,Yes,0.32146,69,194,0.25557,0.38735
2021,Baden-Wuerttemberg,2nd Quintile,No,0.66901,125,194,0.60262,0.73540
2021,Baden-Wuerttemberg,3rd Quintile,Yes,0.26665,77,221,0.20821,0.32508
2021,Baden-Wuerttemberg,3rd Quintile,No,0.73290,144,221,0.67444,0.79137
2021,Baden-Wuerttemberg,4th Quintile,Yes,0.32938,87,254,0.27147,0.38730
2021,Baden-Wuerttemberg,4th Quintile,No,0.66993,167,254,0.61198,0.72787
2021,Baden-Wuerttemberg,5th Quintile,Yes,0.30516,132,380,0.25880,0.35152
2021,Baden-Wuerttemberg,5th Quintile,No,0.69381,248,380,0.64741,0.74021
2021,Bavaria,1st Quintile,Yes,0.21632,61,242,0.16434,0.26831
2021,Bavaria,1st Quintile,No,0.75270,181,242,0.69823,0.80717
2021,Bavaria,2nd Quintile,Yes,0.26733,121,349,0.22083,0.31383
2021,Bavaria,2nd Quintile,No,0.72937,228,349,0.68269,0.77605
2021,Bavaria,3rd Quintile,Yes,0.28102,112,314,0.23122,0.33082
2021,Bavaria,3rd Quintile,No,0.71868,202,314,0.66887,0.76850
2021,Bavaria,4th Quintile,Yes,0.43510,168,379,0.38512,0.48508
2021,Bavaria,4th Quintile,No,0.56461,211,379,0.51463,0.61460
2021,Bavaria,5th Quintile,Yes,0.34909,182,469,0.30590,0.39228
2021,Bavaria,5th Quintile,No,0.65079,287,469,0.60760,0.69398
2021,Berlin,1st Quintile,No,0.83050,94,94,0.75424,0.90675
2021,Berlin,2nd Quintile,No,0.73696,56,56,0.62060,0.85332
2021,Berlin,3rd Quintile,No,0.79990,78,78,0.71054,0.88926
2021,Berlin,4th Quintile,Yes,0.30834,34,109,0.22124,0.39543
2021,Berlin,4th Quintile,No,0.68958,75,109,0.60232,0.77684
2021,Berlin,5th Quintile,No,0.89309,117,117,0.83686,0.94932
2021,Brandenburg,1st Quintile,Yes,0.45223,40,88,0.34764,0.55681
2021,Brandenburg,1st Quintile,No,0.53128,48,88,0.42642,0.63614
2021,Brandenburg,2nd Quintile,Yes,0.33182,47,106,0.24175,0.42189
2021,Brandenburg,2nd Quintile,No,0.66763,59,106,0.57753,0.75774
2021,Brandenburg,3rd Quintile,Yes,0.42161,39,85,0.31600,0.52721
2021,Brandenburg,3rd Quintile,No,0.57377,46,85,0.46801,0.67953
2021,Brandenburg,4th Quintile,Yes,0.30250,34,79,0.20056,0.40444
2021,Brandenburg,4th Quintile,No,0.69750,45,79,0.59556,0.79944
2021,Brandenburg,5th Quintile,Yes,0.32857,41,89,0.23043,0.42670
2021,Brandenburg,5th Quintile,No,0.67143,48,89,0.57330,0.76957
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.63177,41,41,0.48229,0.78124
2021,Mecklenburg-Western Pomerania,2nd Quintile,No,0.82232,40,40,0.70236,0.94229
2021,Saxony,1st Quintile,Yes,0.36581,58,156,0.28998,0.44164
2021,Saxony,1st Quintile,No,0.60263,98,156,0.52559,0.67967
2021,Saxony,2nd Quintile,Yes,0.33975,69,175,0.26938,0.41013
2021,Saxony,2nd Quintile,No,0.65986,106,175,0.58946,0.73025
2021,Saxony,3rd Quintile,Yes,0.49793,89,170,0.42254,0.57331
2021,Saxony,3rd Quintile,No,0.50207,81,170,0.42669,0.57746
2021,Saxony,4th Quintile,Yes,0.48127,48,112,0.38832,0.57422
2021,Saxony,4th Quintile,No,0.51873,64,112,0.42578,0.61168
2021,Saxony,5th Quintile,Yes,0.33516,43,118,0.24962,0.42069
2021,Saxony,5th Quintile,No,0.66484,75,118,0.57931,0.75038
2021,Saxony-Anhalt,1st Quintile,Yes,0.30598,38,95,0.21282,0.39914
2021,Saxony-Anhalt,1st Quintile,No,0.67214,57,95,0.57724,0.76704
2021,Saxony-Anhalt,2nd Quintile,Yes,0.41116,44,88,0.30776,0.51455
2021,Saxony-Anhalt,2nd Quintile,No,0.58027,44,88,0.47657,0.68398
2021,Saxony-Anhalt,3rd Quintile,Yes,0.40692,32,74,0.29423,0.51962
2021,Saxony-Anhalt,3rd Quintile,No,0.59308,42,74,0.48038,0.70577
2021,Saxony-Anhalt,4th Quintile,Yes,0.56694,32,32,0.39252,0.74137
2021,Saxony-Anhalt,5th Quintile,Yes,0.51802,32,32,0.34212,0.69392
2021,Thuringa,1st Quintile,No,0.75072,65,65,0.64473,0.85671
2021,Thuringa,2nd Quintile,Yes,0.34370,44,96,0.24820,0.43921
2021,Thuringa,2nd Quintile,No,0.65279,52,96,0.55705,0.74853
2021,Thuringa,3rd Quintile,Yes,0.40361,31,67,0.28524,0.52197
2021,Thuringa,3rd Quintile,No,0.59639,36,67,0.47803,0.71476
2021,Thuringa,4th Quintile,No,0.67859,37,37,0.52603,0.83115
2021,Thuringa,5th Quintile,No,0.51650,37,37,0.35326,0.67975
