year,pgisced97,sex,ple0004,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2002,Pre-primary Level,male,Not at all,0.009944604563539182,275,22686,0.009920831908680058,0.009968377218398305
2002,Pre-primary Level,female,Not at all,0.009055445818087841,289,22686,0.009032750630629829,0.009078141005545853
2002,Primary Level,male,A Little,0.0022532035957685656,38,22686,0.0022418439557957692,0.002264563235741362
2002,Primary Level,male,Not at all,0.0027671873050869947,56,22686,0.0027546017684934795,0.00277977284168051
2002,Primary Level,female,Strong,0.0016120572700592392,37,22686,0.0016024457057636947,0.0016216688343547836
2002,Primary Level,female,A Little,0.0031344389764225876,70,22686,0.0031210467623057634,0.0031478311905394117
2002,Primary Level,female,Not at all,0.0025352388653576,60,22686,0.0025231909363084767,0.002547286794406723
2002,Lower Secondary Level,male,Strong,0.004244174730852891,82,22686,0.004228599760308925,0.0042597497013968574
2002,Lower Secondary Level,male,A Little,0.011554169729250715,230,22686,0.011528566190970164,0.011579773267531266
2002,Lower Secondary Level,male,Not at all,0.027762938479344444,630,22686,0.027723576857927642,0.027802300100761245
2002,Lower Secondary Level,female,Strong,0.023817176472217642,394,22686,0.023780645191620424,0.02385370775281486
2002,Lower Secondary Level,female,A Little,0.037677841444301065,689,22686,0.0376322212187068,0.037723461669895327
2002,Lower Secondary Level,female,Not at all,0.03954798010825469,857,22686,0.03950128685117951,0.039594673365329874
2002,Upper Secondary Level,male,Strong,0.029546049524517944,555,22686,0.029505480799848913,0.029586618249186975
2002,Upper Secondary Level,male,A Little,0.07514452967681208,1521,22686,0.07508137001461482,0.07520768933900934
2002,Upper Secondary Level,male,Not at all,0.1616691219980691,3476,22686,0.16158092060395554,0.16175732339218266
2002,Upper Secondary Level,female,Strong,0.03658026827671694,652,22686,0.036535291804299444,0.036625244749134436
2002,Upper Secondary Level,female,A Little,0.09158116826645658,1897,22686,0.0915120647206171,0.09165027181229607
2002,Upper Secondary Level,female,Not at all,0.14582799848024697,3457,22686,0.14574344192111582,0.1459125550393781
2002,Post-secondary Non-tertiary Level,male,A Little,0.004761204279078207,99,22686,0.004744712168631367,0.004777696389525048
2002,Post-secondary Non-tertiary Level,male,Not at all,0.017191097294643284,363,22686,0.017159955723582927,0.01722223886570364
2002,Post-secondary Non-tertiary Level,female,Strong,0.0031500711450817144,46,22686,0.0031366456827370795,0.0031634966074263493
2002,Post-secondary Non-tertiary Level,female,A Little,0.007862072836372932,156,22686,0.0078409131738939,0.007883232498851964
2002,Post-secondary Non-tertiary Level,female,Not at all,0.018452721422630457,470,22686,0.01842047808412317,0.018484964761137743
2002,First Stage of Tertiary Education,male,Strong,0.00343289234121724,70,22686,0.0034188791339781373,0.003446905548456343
2002,First Stage of Tertiary Education,male,A Little,0.016137174278269318,344,22686,0.016106986218661943,0.016167362337876693
2002,First Stage of Tertiary Education,male,Not at all,0.025749487454379376,594,22686,0.025711540773561792,0.02578743413519696
2002,First Stage of Tertiary Education,female,Strong,0.0036102831347135903,60,22686,0.003595913708450805,0.0036246525609763755
2002,First Stage of Tertiary Education,female,A Little,0.009750672257474589,211,22686,0.009727130236836695,0.009774214278112483
2002,First Stage of Tertiary Education,female,Not at all,0.017775576224530885,460,22686,0.017743919105662934,0.017807233343398836
2002,Second Stage of Tertiary Education,male,Strong,0.005343313177239488,125,22686,0.005325847071041182,0.0053607792834377945
2002,Second Stage of Tertiary Education,male,A Little,0.022072206173397113,589,22686,0.022037007163682433,0.022107405183111793
2002,Second Stage of Tertiary Education,male,Not at all,0.06352016311013162,1884,22686,0.06346172997391808,0.06357859624634515
2002,Second Stage of Tertiary Education,female,Strong,0.005610418233096282,117,22686,0.0055925232999659074,0.005628313166226656
2002,Second Stage of Tertiary Education,female,A Little,0.019975134506289387,520,22686,0.01994161345874035,0.020008655553838423
2002,Second Stage of Tertiary Education,female,Not at all,0.03934991855009146,1313,22686,0.03930333756065073,0.0393964995395322
2004,Pre-primary Level,male,Not at all,0.01126617926868541,294,21229,0.011240915595924186,0.011291442941446635
2004,Pre-primary Level,female,A Little,0.0013655972927657304,39,21229,0.001356757683899776,0.0013744369016316846
2004,Pre-primary Level,female,Not at all,0.00924426806272003,286,21229,0.009221360017820115,0.009267176107619946
2004,Primary Level,male,A Little,0.0021429124027002684,35,21229,0.002131843492961453,0.002153981312439084
2004,Primary Level,male,Not at all,0.003723761345792388,57,21229,0.003709181622904904,0.003738341068679872
2004,Primary Level,female,Strong,0.001953881862005312,32,21229,0.001943311425564794,0.00196445229844583
2004,Primary Level,female,A Little,0.0029127258378623478,59,21229,0.002899825982096642,0.0029256256936280537
2004,Primary Level,female,Not at all,0.0025383269984472034,60,21229,0.0025262824546077502,0.0025503715422866566
