year,age_gr,quintil_oecd,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,17-29 y.,1st Quintile,A Little,0.10930,102,844,0.08824,0.13037
2002,17-29 y.,1st Quintile,Not at all,0.87438,742,844,0.85201,0.89675
2002,17-29 y.,2nd Quintile,A Little,0.12859,96,755,0.10469,0.15248
2002,17-29 y.,2nd Quintile,Not at all,0.84906,659,755,0.82351,0.87461
2002,17-29 y.,3rd Quintile,A Little,0.11040,79,740,0.08780,0.13300
2002,17-29 y.,3rd Quintile,Not at all,0.87163,661,740,0.84751,0.89575
2002,17-29 y.,4th Quintile,A Little,0.13726,84,716,0.11203,0.16248
2002,17-29 y.,4th Quintile,Not at all,0.85419,632,716,0.82832,0.88006
2002,17-29 y.,5th Quintile,A Little,0.10232,79,684,0.07959,0.12505
2002,17-29 y.,5th Quintile,Not at all,0.89271,605,684,0.86950,0.91592
2002,30-45 y.,1st Quintile,Strong,0.05764,57,1054,0.04356,0.07171
2002,30-45 y.,1st Quintile,A Little,0.24810,252,1054,0.22202,0.27419
2002,30-45 y.,1st Quintile,Not at all,0.69426,745,1054,0.66643,0.72209
2002,30-45 y.,2nd Quintile,Strong,0.04311,53,1237,0.03179,0.05444
2002,30-45 y.,2nd Quintile,A Little,0.22390,274,1237,0.20066,0.24714
2002,30-45 y.,2nd Quintile,Not at all,0.73298,910,1237,0.70832,0.75765
2002,30-45 y.,3rd Quintile,Strong,0.01768,33,1418,0.01082,0.02454
2002,30-45 y.,3rd Quintile,A Little,0.23651,320,1418,0.21439,0.25864
2002,30-45 y.,3rd Quintile,Not at all,0.74581,1065,1418,0.72313,0.76848
2002,30-45 y.,4th Quintile,Strong,0.03492,39,1509,0.02566,0.04419
2002,30-45 y.,4th Quintile,A Little,0.19217,287,1509,0.17228,0.21205
2002,30-45 y.,4th Quintile,Not at all,0.77291,1183,1509,0.75176,0.79405
2002,30-45 y.,5th Quintile,Strong,0.02026,35,1629,0.01342,0.02711
2002,30-45 y.,5th Quintile,A Little,0.15825,249,1629,0.14052,0.17598
2002,30-45 y.,5th Quintile,Not at all,0.82149,1345,1629,0.80289,0.84009
2002,46-65 y.,1st Quintile,Strong,0.23634,215,909,0.20871,0.26398
2002,46-65 y.,1st Quintile,A Little,0.39891,367,909,0.36706,0.43076
2002,46-65 y.,1st Quintile,Not at all,0.36475,327,909,0.33344,0.39606
2002,46-65 y.,2nd Quintile,Strong,0.14874,161,1020,0.12690,0.17059
2002,46-65 y.,2nd Quintile,A Little,0.43720,446,1020,0.40674,0.46766
2002,46-65 y.,2nd Quintile,Not at all,0.41406,413,1020,0.38381,0.44430
2002,46-65 y.,3rd Quintile,Strong,0.12294,151,1162,0.10405,0.14183
2002,46-65 y.,3rd Quintile,A Little,0.40301,485,1162,0.37480,0.43123
2002,46-65 y.,3rd Quintile,Not at all,0.47405,526,1162,0.44533,0.50277
2002,46-65 y.,4th Quintile,Strong,0.09675,138,1495,0.08176,0.11174
2002,46-65 y.,4th Quintile,A Little,0.41398,604,1495,0.38900,0.43896
2002,46-65 y.,4th Quintile,Not at all,0.48927,753,1495,0.46392,0.51462
2002,46-65 y.,5th Quintile,Strong,0.08540,165,2119,0.07350,0.09731
2002,46-65 y.,5th Quintile,A Little,0.30901,650,2119,0.28933,0.32869
2002,46-65 y.,5th Quintile,Not at all,0.60559,1304,2119,0.58478,0.62640
2002,66 and older,1st Quintile,Strong,0.35127,215,645,0.31440,0.38814
2002,66 and older,1st Quintile,A Little,0.47780,314,645,0.43922,0.51638
2002,66 and older,1st Quintile,Not at all,0.17093,116,645,0.14185,0.20000
2002,66 and older,2nd Quintile,Strong,0.32314,279,884,0.29229,0.35399
2002,66 and older,2nd Quintile,A Little,0.47307,414,884,0.44014,0.50600
2002,66 and older,2nd Quintile,Not at all,0.20379,191,884,0.17722,0.23036
2002,66 and older,3rd Quintile,Strong,0.33276,225,697,0.29775,0.36776
2002,66 and older,3rd Quintile,A Little,0.45485,322,697,0.41785,0.49184
2002,66 and older,3rd Quintile,Not at all,0.21240,150,697,0.18201,0.24278
2002,66 and older,4th Quintile,Strong,0.30150,172,629,0.26561,0.33739
2002,66 and older,4th Quintile,A Little,0.45463,292,629,0.41568,0.49357
2002,66 and older,4th Quintile,Not at all,0.24387,165,629,0.21029,0.27746
2002,66 and older,5th Quintile,Strong,0.27056,135,553,0.23350,0.30763
2002,66 and older,5th Quintile,A Little,0.44390,258,553,0.40245,0.48535
2002,66 and older,5th Quintile,Not at all,0.28554,160,553,0.24786,0.32322
2004,17-29 y.,1st Quintile,A Little,0.12198,119,884,0.10039,0.14357
2004,17-29 y.,1st Quintile,Not at all,0.86353,765,884,0.84089,0.88617
2004,17-29 y.,2nd Quintile,A Little,0.12770,91,725,0.10339,0.15201
2004,17-29 y.,2nd Quintile,Not at all,0.85591,634,725,0.83033,0.88149
2004,17-29 y.,3rd Quintile,A Little,0.14168,103,745,0.11662,0.16674
2004,17-29 y.,3rd Quintile,Not at all,0.84343,642,745,0.81731,0.86954
2004,17-29 y.,4th Quintile,A Little,0.11989,84,719,0.09613,0.14365
2004,17-29 y.,4th Quintile,Not at all,0.85862,635,719,0.83313,0.88410
2004,17-29 y.,5th Quintile,A Little,0.11103,98,828,0.08962,0.13244
2004,17-29 y.,5th Quintile,Not at all,0.87810,730,828,0.85580,0.90040
2004,30-45 y.,1st Quintile,Strong,0.06698,54,930,0.05090,0.08305
2004,30-45 y.,1st Quintile,A Little,0.25911,221,930,0.23094,0.28729
2004,30-45 y.,1st Quintile,Not at all,0.67391,655,930,0.64377,0.70406
2004,30-45 y.,2nd Quintile,A Little,0.24124,264,1147,0.21647,0.26601
2004,30-45 y.,2nd Quintile,Not at all,0.72696,883,1147,0.70117,0.75276
2004,30-45 y.,3rd Quintile,Strong,0.03334,34,1246,0.02337,0.04331
2004,30-45 y.,3rd Quintile,A Little,0.23985,280,1246,0.21613,0.26357
2004,30-45 y.,3rd Quintile,Not at all,0.72681,932,1246,0.70205,0.75156
2004,30-45 y.,4th Quintile,A Little,0.19434,280,1420,0.17375,0.21492
2004,30-45 y.,4th Quintile,Not at all,0.78763,1140,1420,0.76635,0.80891
2004,30-45 y.,5th Quintile,Strong,0.01998,33,1720,0.01337,0.02660
2004,30-45 y.,5th Quintile,A Little,0.17245,268,1720,0.15459,0.19030
2004,30-45 y.,5th Quintile,Not at all,0.80757,1419,1720,0.78894,0.82621
2004,46-65 y.,1st Quintile,Strong,0.19697,168,836,0.16999,0.22394
2004,46-65 y.,1st Quintile,A Little,0.38774,331,836,0.35469,0.42079
2004,46-65 y.,1st Quintile,Not at all,0.41529,337,836,0.38187,0.44872
2004,46-65 y.,2nd Quintile,Strong,0.14509,145,976,0.12298,0.16720
2004,46-65 y.,2nd Quintile,A Little,0.39197,411,976,0.36133,0.42261
2004,46-65 y.,2nd Quintile,Not at all,0.46294,420,976,0.43164,0.49424
