year,age_gr,regtyp,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,17-29 y.,Urban regions,Strong,0.01746,40,2659,0.01248,0.02244
2002,17-29 y.,Urban regions,A Little,0.11171,292,2659,0.09974,0.12369
2002,17-29 y.,Urban regions,Not at all,0.87083,2327,2659,0.85807,0.88358
2002,17-29 y.,Rural regions,A Little,0.12700,177,1455,0.10989,0.14412
2002,17-29 y.,Rural regions,Not at all,0.86173,1278,1455,0.84399,0.87947
2002,30-45 y.,Urban regions,Strong,0.03262,141,5012,0.02770,0.03754
2002,30-45 y.,Urban regions,A Little,0.19570,909,5012,0.18472,0.20669
2002,30-45 y.,Urban regions,Not at all,0.77168,3962,5012,0.76005,0.78330
2002,30-45 y.,Rural regions,Strong,0.03453,84,2415,0.02725,0.04181
2002,30-45 y.,Rural regions,A Little,0.23622,552,2415,0.21927,0.25316
2002,30-45 y.,Rural regions,Not at all,0.72925,1779,2415,0.71153,0.74698
2002,46-65 y.,Urban regions,Strong,0.12225,558,5239,0.11338,0.13112
2002,46-65 y.,Urban regions,A Little,0.36671,1821,5239,0.35366,0.37976
2002,46-65 y.,Urban regions,Not at all,0.51104,2860,5239,0.49750,0.52458
2002,46-65 y.,Rural regions,Strong,0.12857,317,2600,0.11570,0.14144
2002,46-65 y.,Rural regions,A Little,0.40215,1023,2600,0.38330,0.42101
2002,46-65 y.,Rural regions,Not at all,0.46927,1260,2600,0.45009,0.48846
2002,66 and older,Urban regions,Strong,0.32403,699,2355,0.30512,0.34293
2002,66 and older,Urban regions,A Little,0.45269,1068,2355,0.43258,0.47279
2002,66 and older,Urban regions,Not at all,0.22329,588,2355,0.20646,0.24011
2002,66 and older,Rural regions,Strong,0.30296,354,1221,0.27717,0.32875
2002,66 and older,Rural regions,A Little,0.48103,593,1221,0.45299,0.50907
2002,66 and older,Rural regions,Not at all,0.21601,274,1221,0.19292,0.23910
2004,17-29 y.,Urban regions,Strong,0.01798,37,2581,0.01285,0.02310
2004,17-29 y.,Urban regions,A Little,0.12370,317,2581,0.11099,0.13640
2004,17-29 y.,Urban regions,Not at all,0.85832,2227,2581,0.84487,0.87178
2004,17-29 y.,Rural regions,A Little,0.12899,179,1358,0.11116,0.14683
2004,17-29 y.,Rural regions,Not at all,0.86017,1179,1358,0.84172,0.87863
2004,30-45 y.,Urban regions,Strong,0.03400,119,4434,0.02867,0.03934
2004,30-45 y.,Urban regions,A Little,0.21096,831,4434,0.19895,0.22297
2004,30-45 y.,Urban regions,Not at all,0.75503,3484,4434,0.74237,0.76769
2004,30-45 y.,Rural regions,Strong,0.02883,57,2084,0.02165,0.03602
2004,30-45 y.,Rural regions,A Little,0.23676,482,2084,0.21850,0.25501
2004,30-45 y.,Rural regions,Not at all,0.73441,1545,2084,0.71545,0.75338
2004,46-65 y.,Urban regions,Strong,0.12001,481,4864,0.11087,0.12914
2004,46-65 y.,Urban regions,A Little,0.35854,1693,4864,0.34506,0.37201
2004,46-65 y.,Urban regions,Not at all,0.52146,2690,4864,0.50742,0.53550
2004,46-65 y.,Rural regions,Strong,0.12787,284,2479,0.11472,0.14102
2004,46-65 y.,Rural regions,A Little,0.38898,969,2479,0.36979,0.40818
2004,46-65 y.,Rural regions,Not at all,0.48315,1226,2479,0.46347,0.50282
2004,66 and older,Urban regions,Strong,0.34414,779,2459,0.32536,0.36293
2004,66 and older,Urban regions,A Little,0.42996,1045,2459,0.41038,0.44953
2004,66 and older,Urban regions,Not at all,0.22590,635,2459,0.20937,0.24243
2004,66 and older,Rural regions,Strong,0.30000,365,1280,0.27489,0.32512
2004,66 and older,Rural regions,A Little,0.47449,612,1280,0.44712,0.50186
2004,66 and older,Rural regions,Not at all,0.22551,303,1280,0.20260,0.24841
2006,17-29 y.,Urban regions,A Little,0.14155,323,2388,0.12757,0.15553
2006,17-29 y.,Urban regions,Not at all,0.84750,2065,2388,0.83307,0.86192
2006,17-29 y.,Rural regions,A Little,0.15542,189,1254,0.13536,0.17548
2006,17-29 y.,Rural regions,Not at all,0.83487,1065,1254,0.81431,0.85543
2006,30-45 y.,Urban regions,Strong,0.03123,110,4228,0.02598,0.03647
2006,30-45 y.,Urban regions,A Little,0.21958,848,4228,0.20710,0.23205
2006,30-45 y.,Urban regions,Not at all,0.74920,3270,4228,0.73613,0.76226
2006,30-45 y.,Rural regions,Strong,0.04451,69,2042,0.03556,0.05345
2006,30-45 y.,Rural regions,A Little,0.26313,511,2042,0.24403,0.28224
2006,30-45 y.,Rural regions,Not at all,0.69236,1462,2042,0.67234,0.71238
2006,46-65 y.,Urban regions,Strong,0.10651,456,4946,0.09791,0.11511
2006,46-65 y.,Urban regions,A Little,0.36791,1697,4946,0.35447,0.38135
2006,46-65 y.,Urban regions,Not at all,0.52557,2793,4946,0.51166,0.53949
2006,46-65 y.,Rural regions,Strong,0.12669,296,2618,0.11395,0.13944
2006,46-65 y.,Rural regions,A Little,0.39631,1046,2618,0.37757,0.41505
2006,46-65 y.,Rural regions,Not at all,0.47700,1276,2618,0.45786,0.49614
2006,66 and older,Urban regions,Strong,0.31563,828,2877,0.29864,0.33261
2006,66 and older,Urban regions,A Little,0.44090,1259,2877,0.42276,0.45905
2006,66 and older,Urban regions,Not at all,0.24347,790,2877,0.22779,0.25916
2006,66 and older,Rural regions,Strong,0.31260,451,1538,0.28943,0.33578
2006,66 and older,Rural regions,A Little,0.45808,698,1538,0.43317,0.48299
2006,66 and older,Rural regions,Not at all,0.22932,389,1538,0.20830,0.25033
2008,17-29 y.,Urban regions,A Little,0.13109,286,2068,0.11654,0.14564
2008,17-29 y.,Urban regions,Not at all,0.85677,1782,2068,0.84167,0.87187
2008,17-29 y.,Rural regions,A Little,0.16381,165,1046,0.14137,0.18625
2008,17-29 y.,Rural regions,Not at all,0.82004,881,1046,0.79674,0.84333
2008,30-45 y.,Urban regions,Strong,0.02684,80,3455,0.02145,0.03223
2008,30-45 y.,Urban regions,A Little,0.21114,661,3455,0.19753,0.22475
2008,30-45 y.,Urban regions,Not at all,0.76202,2714,3455,0.74782,0.77623
2008,30-45 y.,Rural regions,Strong,0.04333,60,1709,0.03368,0.05299
2008,30-45 y.,Rural regions,A Little,0.24120,396,1709,0.22092,0.26149
2008,30-45 y.,Rural regions,Not at all,0.71546,1253,1709,0.69407,0.73686
2008,46-65 y.,Urban regions,Strong,0.11083,400,4332,0.10148,0.12017
2008,46-65 y.,Urban regions,A Little,0.35100,1419,4332,0.33679,0.36522
2008,46-65 y.,Urban regions,Not at all,0.53817,2513,4332,0.52333,0.55302
2008,46-65 y.,Rural regions,Strong,0.12898,266,2343,0.11540,0.14255
2008,46-65 y.,Rural regions,A Little,0.38984,913,2343,0.37009,0.40960
2008,46-65 y.,Rural regions,Not at all,0.48118,1164,2343,0.46094,0.50141
2008,66 and older,Urban regions,Strong,0.30092,764,2796,0.28391,0.31792
2008,66 and older,Urban regions,A Little,0.43867,1221,2796,0.42027,0.45707
2008,66 and older,Urban regions,Not at all,0.26041,811,2796,0.24414,0.27668
2008,66 and older,Rural regions,Strong,0.27720,412,1488,0.25445,0.29995
2008,66 and older,Rural regions,A Little,0.47982,697,1488,0.45443,0.50522
2008,66 and older,Rural regions,Not at all,0.24298,379,1488,0.22118,0.26478
2014,17-29 y.,Urban regions,Strong,0.01332,47,2916,0.00916,0.01748
2014,17-29 y.,Urban regions,A Little,0.13067,409,2916,0.11844,0.14291
2014,17-29 y.,Urban regions,Not at all,0.85601,2460,2916,0.84326,0.86875
2014,17-29 y.,Rural regions,A Little,0.15055,218,1333,0.13134,0.16975
2014,17-29 y.,Rural regions,Not at all,0.81899,1115,1333,0.79832,0.83967
2014,30-45 y.,Urban regions,Strong,0.03824,224,5662,0.03325,0.04324
2014,30-45 y.,Urban regions,A Little,0.20082,1198,5662,0.19039,0.21126
2014,30-45 y.,Urban regions,Not at all,0.76093,4240,5662,0.74982,0.77204
2014,30-45 y.,Rural regions,Strong,0.04019,109,2848,0.03297,0.04740
2014,30-45 y.,Rural regions,A Little,0.22776,650,2848,0.21236,0.24317
2014,30-45 y.,Rural regions,Not at all,0.73205,2089,2848,0.71578,0.74832
