year,migback,pgisced97,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,No migration background,No answer / don't know,Not at all,0.78593,107,107,0.70785,0.86402
2002,No migration background,Pre-primary Level,A Little,0.08481,34,480,0.05986,0.10976
2002,No migration background,Pre-primary Level,Not at all,0.90664,446,480,0.88058,0.93269
2002,No migration background,Primary Level,Not at all,0.45093,40,40,0.29476,0.60710
2002,No migration background,Lower Secondary Level,Strong,0.21355,365,1979,0.19549,0.23161
2002,No migration background,Lower Secondary Level,A Little,0.35672,655,1979,0.33561,0.37783
2002,No migration background,Lower Secondary Level,Not at all,0.42973,959,1979,0.40791,0.45154
2002,No migration background,Upper Secondary Level,Strong,0.12796,1105,10221,0.12148,0.13443
2002,No migration background,Upper Secondary Level,A Little,0.31196,3077,10221,0.30298,0.32094
2002,No migration background,Upper Secondary Level,Not at all,0.56008,6039,10221,0.55046,0.56971
2002,No migration background,Post-secondary Non-tertiary Level,Strong,0.09144,57,884,0.07243,0.11045
2002,No migration background,Post-secondary Non-tertiary Level,A Little,0.21187,173,884,0.18492,0.23882
2002,No migration background,Post-secondary Non-tertiary Level,Not at all,0.69669,654,884,0.66637,0.72701
2002,No migration background,First Stage of Tertiary Education,Strong,0.09582,115,1540,0.08111,0.11052
2002,No migration background,First Stage of Tertiary Education,A Little,0.33617,494,1540,0.31257,0.35977
2002,No migration background,First Stage of Tertiary Education,Not at all,0.56801,931,1540,0.54327,0.59276
2002,No migration background,Second Stage of Tertiary Education,Strong,0.06362,207,4090,0.05614,0.07110
2002,No migration background,Second Stage of Tertiary Education,A Little,0.26733,996,4090,0.25377,0.28090
2002,No migration background,Second Stage of Tertiary Education,Not at all,0.66904,2887,4090,0.65462,0.68347
2002,Direct migration background,Pre-primary Level,Not at all,0.94224,49,49,0.87624,1.00824
2002,Direct migration background,Primary Level,Strong,0.19831,43,189,0.14131,0.25530
2002,Direct migration background,Primary Level,A Little,0.45300,78,189,0.38184,0.52416
2002,Direct migration background,Primary Level,Not at all,0.34869,68,189,0.28057,0.41682
2002,Direct migration background,Lower Secondary Level,Strong,0.16737,103,705,0.13979,0.19494
2002,Direct migration background,Lower Secondary Level,A Little,0.32121,232,705,0.28671,0.35570
2002,Direct migration background,Lower Secondary Level,Not at all,0.51143,370,705,0.47450,0.54835
2002,Direct migration background,Upper Secondary Level,Strong,0.08681,91,1020,0.06952,0.10410
2002,Direct migration background,Upper Secondary Level,A Little,0.30154,295,1020,0.27336,0.32972
2002,Direct migration background,Upper Secondary Level,Not at all,0.61165,634,1020,0.58172,0.64157
2002,Direct migration background,Post-secondary Non-tertiary Level,A Little,0.31244,73,226,0.25188,0.37300
2002,Direct migration background,Post-secondary Non-tertiary Level,Not at all,0.61367,153,226,0.55005,0.67729
2002,Direct migration background,First Stage of Tertiary Education,A Little,0.37828,54,144,0.29879,0.45777
2002,Direct migration background,First Stage of Tertiary Education,Not at all,0.54619,90,144,0.46459,0.62779
2002,Direct migration background,Second Stage of Tertiary Education,Strong,0.11743,33,392,0.08552,0.14934
2002,Direct migration background,Second Stage of Tertiary Education,A Little,0.30134,104,392,0.25586,0.34682
2002,Direct migration background,Second Stage of Tertiary Education,Not at all,0.58123,255,392,0.53233,0.63013
2002,Indirect migration background,Pre-primary Level,Not at all,0.95828,69,69,0.91075,1.00580
2002,Indirect migration background,Lower Secondary Level,A Little,0.19465,32,190,0.13820,0.25110
2002,Indirect migration background,Lower Secondary Level,Not at all,0.77222,158,190,0.71243,0.83202
2002,Indirect migration background,Upper Secondary Level,A Little,0.20172,47,308,0.15684,0.24661
2002,Indirect migration background,Upper Secondary Level,Not at all,0.75913,261,308,0.71129,0.80696
2002,Indirect migration background,First Stage of Tertiary Education,Not at all,0.73548,32,32,0.58021,0.89075
2002,Indirect migration background,Second Stage of Tertiary Education,Not at all,0.79082,55,55,0.68233,0.89930
2004,No migration background,No answer / don't know,Not at all,0.80977,155,155,0.74778,0.87176
2004,No migration background,Pre-primary Level,A Little,0.08515,43,489,0.06039,0.10991
2004,No migration background,Pre-primary Level,Not at all,0.89312,446,489,0.86570,0.92053
2004,No migration background,Primary Level,Not at all,0.53442,44,44,0.38532,0.68351
2004,No migration background,Lower Secondary Level,Strong,0.22757,347,1766,0.20801,0.24713
2004,No migration background,Lower Secondary Level,A Little,0.34301,579,1766,0.32086,0.36516
2004,No migration background,Lower Secondary Level,Not at all,0.42942,840,1766,0.40633,0.45251
2004,No migration background,Upper Secondary Level,Strong,0.13206,1056,9484,0.12525,0.13888
2004,No migration background,Upper Secondary Level,A Little,0.32179,2926,9484,0.31239,0.33119
2004,No migration background,Upper Secondary Level,Not at all,0.54615,5502,9484,0.53613,0.55617
2004,No migration background,Post-secondary Non-tertiary Level,Strong,0.08729,55,889,0.06872,0.10585
2004,No migration background,Post-secondary Non-tertiary Level,A Little,0.22853,200,889,0.20091,0.25615
2004,No migration background,Post-secondary Non-tertiary Level,Not at all,0.68418,634,889,0.65361,0.71476
2004,No migration background,First Stage of Tertiary Education,Strong,0.12395,141,1456,0.10702,0.14089
2004,No migration background,First Stage of Tertiary Education,A Little,0.31973,443,1456,0.29577,0.34369
2004,No migration background,First Stage of Tertiary Education,Not at all,0.55632,872,1456,0.53079,0.58185
2004,No migration background,Second Stage of Tertiary Education,Strong,0.07156,208,3866,0.06343,0.07969
2004,No migration background,Second Stage of Tertiary Education,A Little,0.27581,994,3866,0.26172,0.28990
2004,No migration background,Second Stage of Tertiary Education,Not at all,0.65263,2664,3866,0.63762,0.66764
2004,Direct migration background,Pre-primary Level,Not at all,0.91200,58,58,0.83845,0.98555
2004,Direct migration background,Primary Level,A Little,0.43683,64,127,0.35022,0.52344
2004,Direct migration background,Primary Level,Not at all,0.36921,63,127,0.28495,0.45348
2004,Direct migration background,Lower Secondary Level,Strong,0.18531,96,612,0.15450,0.21612
2004,Direct migration background,Lower Secondary Level,A Little,0.30591,199,612,0.26937,0.34244
2004,Direct migration background,Lower Secondary Level,Not at all,0.50878,317,612,0.46914,0.54842
2004,Direct migration background,Upper Secondary Level,Strong,0.11222,99,946,0.09209,0.13234
2004,Direct migration background,Upper Secondary Level,A Little,0.30828,293,946,0.27884,0.33772
2004,Direct migration background,Upper Secondary Level,Not at all,0.57950,554,946,0.54803,0.61097
2004,Direct migration background,Post-secondary Non-tertiary Level,A Little,0.32547,63,205,0.26118,0.38977
2004,Direct migration background,Post-secondary Non-tertiary Level,Not at all,0.59670,142,205,0.52938,0.66402
2004,Direct migration background,First Stage of Tertiary Education,A Little,0.30098,45,128,0.22120,0.38075
2004,Direct migration background,First Stage of Tertiary Education,Not at all,0.60975,83,128,0.52491,0.69459
2004,Direct migration background,Second Stage of Tertiary Education,A Little,0.28508,101,327,0.23607,0.33408
2004,Direct migration background,Second Stage of Tertiary Education,Not at all,0.60673,226,327,0.55371,0.65976
2004,Indirect migration background,No answer / don't know,Not at all,0.89964,39,39,0.80410,0.99518
2004,Indirect migration background,Pre-primary Level,Not at all,0.90592,76,76,0.83985,0.97199
2004,Indirect migration background,Lower Secondary Level,Not at all,0.82765,153,153,0.76761,0.88770
2004,Indirect migration background,Upper Secondary Level,A Little,0.18167,53,315,0.13902,0.22432
2004,Indirect migration background,Upper Secondary Level,Not at all,0.78768,262,315,0.74244,0.83291
2004,Indirect migration background,Post-secondary Non-tertiary Level,Not at all,0.74059,36,36,0.59538,0.88581
2004,Indirect migration background,First Stage of Tertiary Education,Not at all,0.75172,33,33,0.60203,0.90140
2004,Indirect migration background,Second Stage of Tertiary Education,Not at all,0.87087,54,54,0.78059,0.96116
2006,No migration background,No answer / don't know,A Little,0.20628,40,220,0.15269,0.25987
2006,No migration background,No answer / don't know,Not at all,0.73792,180,220,0.67968,0.79617
2006,No migration background,Pre-primary Level,Not at all,0.91308,276,276,0.87978,0.94637
2006,No migration background,Primary Level,Not at all,0.57134,52,52,0.43552,0.70717
2006,No migration background,Lower Secondary Level,Strong,0.23566,371,1757,0.21581,0.25551
2006,No migration background,Lower Secondary Level,A Little,0.35244,608,1757,0.33010,0.37479
2006,No migration background,Lower Secondary Level,Not at all,0.41190,778,1757,0.38888,0.43492
2006,No migration background,Upper Secondary Level,Strong,0.12580,1106,9818,0.11924,0.13237
2006,No migration background,Upper Secondary Level,A Little,0.33352,3176,9818,0.32419,0.34285
2006,No migration background,Upper Secondary Level,Not at all,0.54067,5536,9818,0.53082,0.55053
2006,No migration background,Post-secondary Non-tertiary Level,Strong,0.06122,43,943,0.04591,0.07652
2006,No migration background,Post-secondary Non-tertiary Level,A Little,0.22945,220,943,0.20259,0.25630
2006,No migration background,Post-secondary Non-tertiary Level,Not at all,0.70934,680,943,0.68034,0.73834
2006,No migration background,First Stage of Tertiary Education,Strong,0.09312,124,1460,0.07820,0.10803
2006,No migration background,First Stage of Tertiary Education,A Little,0.34097,468,1460,0.31664,0.36529
2006,No migration background,First Stage of Tertiary Education,Not at all,0.56592,868,1460,0.54048,0.59135
2006,No migration background,Second Stage of Tertiary Education,Strong,0.07099,244,4133,0.06316,0.07882
2006,No migration background,Second Stage of Tertiary Education,A Little,0.26266,1093,4133,0.24924,0.27608
2006,No migration background,Second Stage of Tertiary Education,Not at all,0.66636,2796,4133,0.65198,0.68073
2006,Direct migration background,No answer / don't know,Not at all,0.78839,32,32,0.64460,0.93217
2006,Direct migration background,Pre-primary Level,Not at all,0.95800,32,32,0.88739,1.02861
2006,Direct migration background,Primary Level,Strong,0.27715,39,134,0.20108,0.35322
2006,Direct migration background,Primary Level,A Little,0.51274,63,134,0.42779,0.59769
2006,Direct migration background,Primary Level,Not at all,0.21011,32,134,0.14087,0.27935
2006,Direct migration background,Lower Secondary Level,Strong,0.18875,98,543,0.15580,0.22169
2006,Direct migration background,Lower Secondary Level,A Little,0.37451,194,543,0.33376,0.41525
2006,Direct migration background,Lower Secondary Level,Not at all,0.43675,251,543,0.39499,0.47850
2006,Direct migration background,Upper Secondary Level,Strong,0.10711,98,894,0.08682,0.12739
2006,Direct migration background,Upper Secondary Level,A Little,0.33110,292,894,0.30024,0.36197
2006,Direct migration background,Upper Secondary Level,Not at all,0.56179,504,894,0.52925,0.59433
2006,Direct migration background,Post-secondary Non-tertiary Level,A Little,0.37448,70,199,0.30706,0.44189
2006,Direct migration background,Post-secondary Non-tertiary Level,Not at all,0.54745,129,199,0.47812,0.61678
2006,Direct migration background,First Stage of Tertiary Education,A Little,0.35679,50,128,0.27347,0.44011
2006,Direct migration background,First Stage of Tertiary Education,Not at all,0.52028,78,128,0.43339,0.60717
2006,Direct migration background,Second Stage of Tertiary Education,Strong,0.12257,38,366,0.08893,0.15621
2006,Direct migration background,Second Stage of Tertiary Education,A Little,0.32647,108,366,0.27836,0.37457
2006,Direct migration background,Second Stage of Tertiary Education,Not at all,0.55096,220,366,0.49994,0.60199
2006,Indirect migration background,No answer / don't know,Not at all,0.78988,48,48,0.67341,0.90635
2006,Indirect migration background,Pre-primary Level,Not at all,0.95534,54,54,0.89974,1.01095
2006,Indirect migration background,Lower Secondary Level,Not at all,0.79900,136,136,0.73140,0.86660
2006,Indirect migration background,Upper Secondary Level,A Little,0.17491,58,338,0.13435,0.21547
2006,Indirect migration background,Upper Secondary Level,Not at all,0.79446,280,338,0.75132,0.83761
2006,Indirect migration background,Post-secondary Non-tertiary Level,Not at all,0.81562,41,41,0.69544,0.93580
2006,Indirect migration background,First Stage of Tertiary Education,Not at all,0.82051,35,35,0.69152,0.94951
2006,Indirect migration background,Second Stage of Tertiary Education,Not at all,0.80919,64,64,0.71216,0.90622
2008,No migration background,No answer / don't know,A Little,0.14468,35,228,0.09892,0.19044
2008,No migration background,No answer / don't know,Not at all,0.81979,193,228,0.76979,0.86980
2008,No migration background,Pre-primary Level,A Little,0.10019,34,289,0.06551,0.13486
2008,No migration background,Pre-primary Level,Not at all,0.89785,255,289,0.86287,0.93282
2008,No migration background,Primary Level,Not at all,0.48158,36,36,0.31604,0.64712
2008,No migration background,Lower Secondary Level,Strong,0.21464,292,1420,0.19328,0.23601
