year,age_gr,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,under 18 y.,in school,,,,,,,,,,,,
1984,under 18 y.,inadequately,,,,,,,,,,,,
1984,under 18 y.,general elementary,,,,,,,,,,,,
1984,under 18 y.,middle vocational,,,,,,,,,,,,
1984,18-29 y.,in school,,,,,,,,,,,,
1984,18-29 y.,inadequately,,,,,,,,,,,,
1984,18-29 y.,general elementary,99,1.3733812217137147,1.2396556796683382,1.5071067637590911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,18-29 y.,middle vocational,156,1.3473384558736463,1.2596248995718398,1.4350520121754529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,18-29 y.,vocational + Abi,,,,,,,,,,,,
1984,18-29 y.,higher vocational,,,,,,,,,,,,
1984,18-29 y.,higher education,,,,,,,,,,,,
1984,30-45 y.,inadequately,49,1.3658156819751963,1.2696662560097733,1.4619651079406193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,30-45 y.,general elementary,82,1.404089304735531,1.2624376890559497,1.5457409204151122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,30-45 y.,middle vocational,198,1.3325534913987762,1.2587800537881528,1.4063269290093996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,30-45 y.,vocational + Abi,,,,,,,,,,,,
1984,30-45 y.,higher vocational,,,,,,,,,,,,
1984,30-45 y.,higher education,,,,,,,,,,,,
1984,46-65 y.,inadequately,55,1.2632434880482173,1.1625688295001373,1.3639181465962973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,46-65 y.,general elementary,118,1.455375803548921,1.3211617050483182,1.5895899020495239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,46-65 y.,middle vocational,160,1.3872112483995789,1.3056204106401037,1.468802086159054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,46-65 y.,vocational + Abi,,,,,,,,,,,,
1984,46-65 y.,higher vocational,,,,,,,,,,,,
1984,46-65 y.,higher education,,,,,,,,,,,,
1984,66 and older,inadequately,,,,,,,,,,,,
1984,66 and older,general elementary,77,1.3630440312285543,1.2349661213958099,1.4911219410612988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,66 and older,middle vocational,74,1.383590021537219,1.2854808922370238,1.4816991508374142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,66 and older,vocational + Abi,,,,,,,,,,,,
1984,66 and older,higher vocational,,,,,,,,,,,,
1984,66 and older,higher education,,,,,,,,,,,,
1985,under 18 y.,in school,,,,,,,,,,,,
1985,under 18 y.,inadequately,,,,,,,,,,,,
1985,under 18 y.,general elementary,,,,,,,,,,,,
1985,under 18 y.,middle vocational,,,,,,,,,,,,
1985,18-29 y.,in school,,,,,,,,,,,,
1985,18-29 y.,inadequately,,,,,,,,,,,,
1985,18-29 y.,general elementary,82,1.549700916694855,1.3294551708651101,1.7699466625245999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,18-29 y.,middle vocational,153,1.3217021770929647,1.2218140739071204,1.421590280278809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,18-29 y.,vocational + Abi,,,,,,,,,,,,
1985,18-29 y.,higher vocational,,,,,,,,,,,,
1985,18-29 y.,higher education,,,,,,,,,,,,
1985,30-45 y.,inadequately,43,1.1583200070674287,1.105435217601957,1.2112047965329003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,30-45 y.,general elementary,71,1.5978390792370227,1.3931273528426402,1.8025508056314052,1.0,1.0,1.2060104660112856,1.0,1.515026165028214,1.0,1.0,1.0
1985,30-45 y.,middle vocational,161,1.436370770882435,1.3204334428502118,1.552308098914658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,30-45 y.,vocational + Abi,,,,,,,,,,,,
1985,30-45 y.,higher vocational,31,3.294071537044141,2.6166662940647276,3.971476780023554,1.0,1.0,3.1071236226399863,1.0,6.267809056599965,1.0,0.0,1.0
1985,30-45 y.,higher education,,,,,,,,,,,,
1985,46-65 y.,inadequately,33,1.5417327979455675,1.1784829317040597,1.9049826641870753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,46-65 y.,general elementary,109,1.5317513432817416,1.3482236435198616,1.7152790430436216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,46-65 y.,middle vocational,151,1.4188668018971837,1.2963794333311611,1.5413541704632063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,46-65 y.,vocational + Abi,,,,,,,,,,,,
