year,age_gr,migback,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,0,kein Migrationshintergrund,,,,,,,,,,,,
1984,0,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,18-29 J.,kein Migrationshintergrund,1.3439418731277977,1.261897481069221,1.4259862651863744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,205.0
1984,18-29 J.,direkter Migrationshintergrund,1.1715129794288806,1.1275692688267591,1.215456690031002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
1984,18-29 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,30-45 J.,kein Migrationshintergrund,1.3624453321177123,1.2945700090650183,1.4303206551704064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0
1984,30-45 J.,direkter Migrationshintergrund,1.1953320360398814,1.150004786230381,1.2406592858493817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,146.0
1984,30-45 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,46-65 J.,kein Migrationshintergrund,1.4039660904121343,1.3305467720620194,1.477385408762249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,261.0
1984,46-65 J.,direkter Migrationshintergrund,1.2895077847630962,1.2275307813558953,1.3514847881702972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,124.0
1984,46-65 J.,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,66 und älter,kein Migrationshintergrund,1.359338663170746,1.284523828393479,1.434153497948013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,166.0
1984,66 und älter,direkter Migrationshintergrund,,,,,,,,,,,,
1984,66 und älter,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,5,kein Migrationshintergrund,,,,,,,,,,,,
1984,5,direkter Migrationshintergrund,,,,,,,,,,,,
1984,5,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,6,kein Migrationshintergrund,,,,,,,,,,,,
1984,6,direkter Migrationshintergrund,,,,,,,,,,,,
1984,6,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,7,kein Migrationshintergrund,,,,,,,,,,,,
1984,7,direkter Migrationshintergrund,,,,,,,,,,,,
1984,7,indirekter Migrationshintergrund,,,,,,,,,,,,
1984,8,kein Migrationshintergrund,,,,,,,,,,,,
