year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,kein Migrationshintergrund,882,1.37052716411046,1.3332871514289044,1.4077671767920155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,direkter Migrationshintergrund,381,1.2083098623684354,1.1793874867992582,1.2372322379376126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1984,indirekter Migrationshintergrund,,,,,,,,,,,,
1985,kein Migrationshintergrund,822,1.4610541821006051,1.4075105821926797,1.5145977820085306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,direkter Migrationshintergrund,314,1.4709731601563814,1.3782917918068767,1.563654528505886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1985,indirekter Migrationshintergrund,,,,,,,,,,,,
1986,kein Migrationshintergrund,797,1.5554004782203448,1.4568902776354806,1.653910678805209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986,direkter Migrationshintergrund,356,1.9766824407659722,1.7047799673709596,2.248584914160985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986,indirekter Migrationshintergrund,,,,,,,,,,,,
1987,kein Migrationshintergrund,825,1.5467915803832921,1.4702631291669959,1.6233200315995884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987,direkter Migrationshintergrund,293,1.4854182711511346,1.4025814370110128,1.5682551052912563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987,indirekter Migrationshintergrund,,,,,,,,,,,,
1988,kein Migrationshintergrund,802,1.574948563605417,1.4917150000162136,1.6581821271946204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1988,direkter Migrationshintergrund,282,1.680353995605711,1.5656094735890986,1.7950985176223233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1988,indirekter Migrationshintergrund,,,,,,,,,,,,
1989,kein Migrationshintergrund,745,1.6018481961533755,1.4876733630536374,1.7160230292531136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1989,direkter Migrationshintergrund,272,1.5689869310433622,1.449968439843699,1.6880054222430254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1989,indirekter Migrationshintergrund,,,,,,,,,,,,
1990,kein Migrationshintergrund,,,,,,,,,,,,
1990,direkter Migrationshintergrund,,,,,,,,,,,,
1990,indirekter Migrationshintergrund,,,,,,,,,,,,
1991,kein Migrationshintergrund,790,1.6045807778672363,1.5287518665100115,1.680409689224461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1991,direkter Migrationshintergrund,257,1.4490809629794552,1.3804658694793877,1.5176960564795228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1991,indirekter Migrationshintergrund,,,,,,,,,,,,
