year,pgisced97,regtyp,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,Urban regions,No,0.99558,209,209,0.98656,1.00460
2009,No answer / don't know,Rural regions,No,0.98448,115,115,0.96178,1.00717
2009,Pre-primary Level,Rural regions,No,0.99627,93,93,0.98381,1.00873
2009,Primary Level,Urban regions,No,0.92229,115,115,0.87315,0.97144
2009,Primary Level,Rural regions,No,0.92689,39,39,0.84412,1.00966
2009,Lower Secondary Level,Urban regions,Yes,0.15017,154,1190,0.12986,0.17048
2009,Lower Secondary Level,Urban regions,No,0.84983,1036,1190,0.82952,0.87014
2009,Lower Secondary Level,Rural regions,Yes,0.14060,79,598,0.11271,0.16848
2009,Lower Secondary Level,Rural regions,No,0.85940,519,598,0.83152,0.88729
2009,Upper Secondary Level,Urban regions,Yes,0.10402,542,5604,0.09603,0.11202
2009,Upper Secondary Level,Urban regions,No,0.89598,5062,5604,0.88798,0.90397
2009,Upper Secondary Level,Rural regions,Yes,0.10035,352,3459,0.09034,0.11037
2009,Upper Secondary Level,Rural regions,No,0.89965,3107,3459,0.88963,0.90966
2009,Post-secondary Non-tertiary Level,Urban regions,Yes,0.06533,39,736,0.04746,0.08319
2009,Post-secondary Non-tertiary Level,Urban regions,No,0.93467,697,736,0.91681,0.95254
2009,Post-secondary Non-tertiary Level,Rural regions,No,0.95370,249,249,0.92755,0.97986
2009,First Stage of Tertiary Education,Urban regions,Yes,0.09990,77,808,0.07921,0.12059
2009,First Stage of Tertiary Education,Urban regions,No,0.90010,731,808,0.87941,0.92079
2009,First Stage of Tertiary Education,Rural regions,Yes,0.11741,53,523,0.08980,0.14503
2009,First Stage of Tertiary Education,Rural regions,No,0.88259,470,523,0.85497,0.91020
2009,Second Stage of Tertiary Education,Urban regions,Yes,0.07426,208,2827,0.06459,0.08393
2009,Second Stage of Tertiary Education,Urban regions,No,0.92574,2619,2827,0.91607,0.93541
2009,Second Stage of Tertiary Education,Rural regions,Yes,0.10485,124,1208,0.08757,0.12213
2009,Second Stage of Tertiary Education,Rural regions,No,0.89515,1084,1208,0.87787,0.91243
2011,No answer / don't know,Urban regions,No,0.97767,208,208,0.95754,0.99780
2011,Primary Level,Urban regions,No,0.87731,149,149,0.82445,0.93017
2011,Primary Level,Rural regions,No,0.80034,56,56,0.69470,0.90599
2011,Lower Secondary Level,Urban regions,Yes,0.14111,167,1409,0.12293,0.15930
2011,Lower Secondary Level,Urban regions,No,0.85889,1242,1409,0.84070,0.87707
2011,Lower Secondary Level,Rural regions,Yes,0.12580,99,757,0.10216,0.14944
2011,Lower Secondary Level,Rural regions,No,0.87420,658,757,0.85056,0.89784
2011,Upper Secondary Level,Urban regions,Yes,0.10508,648,6401,0.09757,0.11259
2011,Upper Secondary Level,Urban regions,No,0.89492,5753,6401,0.88741,0.90243
2011,Upper Secondary Level,Rural regions,Yes,0.10206,415,4089,0.09278,0.11134
2011,Upper Secondary Level,Rural regions,No,0.89794,3674,4089,0.88866,0.90722
2011,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05376,35,874,0.03880,0.06872
2011,Post-secondary Non-tertiary Level,Urban regions,No,0.94624,839,874,0.93128,0.96120
2011,Post-secondary Non-tertiary Level,Rural regions,No,0.96364,310,310,0.94277,0.98451
2011,First Stage of Tertiary Education,Urban regions,Yes,0.10467,91,864,0.08425,0.12510
2011,First Stage of Tertiary Education,Urban regions,No,0.89533,773,864,0.87490,0.91575
2011,First Stage of Tertiary Education,Rural regions,Yes,0.11613,70,581,0.09005,0.14220
2011,First Stage of Tertiary Education,Rural regions,No,0.88387,511,581,0.85780,0.90995
2011,Second Stage of Tertiary Education,Urban regions,Yes,0.07985,258,3232,0.07050,0.08919
2011,Second Stage of Tertiary Education,Urban regions,No,0.92015,2974,3232,0.91081,0.92950
2011,Second Stage of Tertiary Education,Rural regions,Yes,0.11843,137,1356,0.10123,0.13563
2011,Second Stage of Tertiary Education,Rural regions,No,0.88157,1219,1356,0.86437,0.89877
2013,No answer / don't know,Urban regions,No,0.96674,177,177,0.94025,0.99323
2013,No answer / don't know,Rural regions,No,0.99879,87,87,0.99142,1.00615
2013,Pre-primary Level,Urban regions,No,0.99272,182,182,0.98034,1.00511
2013,Primary Level,Urban regions,No,0.87024,113,113,0.80800,0.93247
2013,Primary Level,Rural regions,No,0.79514,58,58,0.69037,0.89992
2013,Lower Secondary Level,Urban regions,Yes,0.18066,177,1206,0.15894,0.20238
2013,Lower Secondary Level,Urban regions,No,0.81934,1029,1206,0.79762,0.84106
2013,Lower Secondary Level,Rural regions,Yes,0.12054,81,645,0.09539,0.14569
2013,Lower Secondary Level,Rural regions,No,0.87946,564,645,0.85431,0.90461
2013,Upper Secondary Level,Urban regions,Yes,0.11910,628,5638,0.11064,0.12755
2013,Upper Secondary Level,Urban regions,No,0.88090,5010,5638,0.87245,0.88936
2013,Upper Secondary Level,Rural regions,Yes,0.11670,427,3769,0.10645,0.12695
2013,Upper Secondary Level,Rural regions,No,0.88330,3342,3769,0.87305,0.89355
2013,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05848,39,789,0.04210,0.07487
2013,Post-secondary Non-tertiary Level,Urban regions,No,0.94152,750,789,0.92513,0.95790
2013,Post-secondary Non-tertiary Level,Rural regions,No,0.94574,288,288,0.91953,0.97195
2013,First Stage of Tertiary Education,Urban regions,Yes,0.10606,81,786,0.08452,0.12760
2013,First Stage of Tertiary Education,Urban regions,No,0.89394,705,786,0.87240,0.91548
2013,First Stage of Tertiary Education,Rural regions,Yes,0.13052,67,537,0.10200,0.15904
2013,First Stage of Tertiary Education,Rural regions,No,0.86948,470,537,0.84096,0.89800
2013,Second Stage of Tertiary Education,Urban regions,Yes,0.09275,275,3166,0.08264,0.10285
2013,Second Stage of Tertiary Education,Urban regions,No,0.90725,2891,3166,0.89715,0.91736
2013,Second Stage of Tertiary Education,Rural regions,Yes,0.11121,127,1300,0.09411,0.12830
2013,Second Stage of Tertiary Education,Rural regions,No,0.88879,1173,1300,0.87170,0.90589
2015,No answer / don't know,Urban regions,No,0.98131,387,387,0.96779,0.99482
2015,No answer / don't know,Rural regions,No,0.95947,207,207,0.93254,0.98640
2015,Pre-primary Level,Urban regions,No,0.99928,231,231,0.99583,1.00274
2015,Pre-primary Level,Rural regions,No,0.99786,116,116,0.98942,1.00630
2015,Primary Level,Urban regions,No,0.88022,255,255,0.84028,0.92015
2015,Primary Level,Rural regions,No,0.84782,116,116,0.78217,0.91347
2015,Lower Secondary Level,Urban regions,Yes,0.12898,166,1757,0.11330,0.14466
2015,Lower Secondary Level,Urban regions,No,0.87102,1591,1757,0.85534,0.88670
2015,Lower Secondary Level,Rural regions,Yes,0.11738,96,916,0.09652,0.13824
2015,Lower Secondary Level,Rural regions,No,0.88262,820,916,0.86176,0.90348
2015,Upper Secondary Level,Urban regions,Yes,0.11394,660,6987,0.10648,0.12139
2015,Upper Secondary Level,Urban regions,No,0.88606,6327,6987,0.87861,0.89352
2015,Upper Secondary Level,Rural regions,Yes,0.11265,434,4662,0.10358,0.12173
2015,Upper Secondary Level,Rural regions,No,0.88735,4228,4662,0.87827,0.89642
2015,Post-secondary Non-tertiary Level,Urban regions,Yes,0.04955,55,1415,0.03824,0.06086
2015,Post-secondary Non-tertiary Level,Urban regions,No,0.95045,1360,1415,0.93914,0.96176
2015,Post-secondary Non-tertiary Level,Rural regions,No,0.97363,515,515,0.95978,0.98749
2015,First Stage of Tertiary Education,Urban regions,Yes,0.11404,93,909,0.09337,0.13472
2015,First Stage of Tertiary Education,Urban regions,No,0.88596,816,909,0.86528,0.90663
