"ple0014","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2009","(noch) kein Abschluss","männlich","9","","",""
"Ja","2009","(noch) kein Abschluss","weiblich","9","","",""
"Ja","2009","Hauptschule","männlich","446","0.144544233852835","0.131973727622158","0.157114740083512"
"Ja","2009","Hauptschule","weiblich","481","0.157935910833673","0.145312423457714","0.170559398209632"
"Ja","2009","Realschule","männlich","134","0.067445853739943","0.0565118406081456","0.0783798668717404"
"Ja","2009","Realschule","weiblich","145","0.0609545523278683","0.0520786083672073","0.0698304962885294"
"Ja","2009","(Fach-)Abitur","männlich","44","0.0612562147172828","0.0454840892303659","0.0770283402041996"
"Ja","2009","(Fach-)Abitur","weiblich","44","0.052882056124292","0.039751830391998","0.0660122818565859"
"Ja","2009","AkademikerIn","männlich","249","0.106945491013897","0.0939903174603859","0.119900664567408"
"Ja","2009","AkademikerIn","weiblich","83","0.0509193330100347","0.0408992215624992","0.0609394444575702"
"Nein","2009","(noch) kein Abschluss","männlich","237","0.96339478434678","0.939927968366191","0.986861600327368"
"Nein","2009","(noch) kein Abschluss","weiblich","229","0.939456163705603","0.909156846582935","0.969755480828271"
"Nein","2009","Hauptschule","männlich","2560","0.855455766147165","0.842885259916488","0.868026272377842"
"Nein","2009","Hauptschule","weiblich","2725","0.842064089166327","0.829440601790368","0.854687576542286"
"Nein","2009","Realschule","männlich","1887","0.932554146260057","0.92162013312826","0.943488159391854"
"Nein","2009","Realschule","weiblich","2646","0.939045447672132","0.930169503711471","0.947921391632793"
"Nein","2009","(Fach-)Abitur","männlich","844","0.938743785282717","0.9229716597958","0.954515910769634"
"Nein","2009","(Fach-)Abitur","weiblich","1072","0.947117943875708","0.933987718143414","0.960248169608002"
"Nein","2009","AkademikerIn","männlich","1937","0.893054508986103","0.880099335432592","0.906009682539614"
"Nein","2009","AkademikerIn","weiblich","1766","0.949080666989965","0.93906055554243","0.959100778437501"
"Ja","2010","(noch) kein Abschluss","männlich","","","",""
"Ja","2010","(noch) kein Abschluss","weiblich","","","",""
"Ja","2010","Hauptschule","männlich","","","",""
"Ja","2010","Hauptschule","weiblich","","","",""
"Ja","2010","Realschule","männlich","","","",""
"Ja","2010","Realschule","weiblich","","","",""
"Ja","2010","(Fach-)Abitur","männlich","","","",""
"Ja","2010","(Fach-)Abitur","weiblich","","","",""
"Ja","2010","AkademikerIn","männlich","","","",""
"Ja","2010","AkademikerIn","weiblich","","","",""
"Nein","2010","(noch) kein Abschluss","männlich","","","",""
"Nein","2010","(noch) kein Abschluss","weiblich","","","",""
"Nein","2010","Hauptschule","männlich","","","",""
"Nein","2010","Hauptschule","weiblich","","","",""
"Nein","2010","Realschule","männlich","","","",""
"Nein","2010","Realschule","weiblich","","","",""
"Nein","2010","(Fach-)Abitur","männlich","","","",""
"Nein","2010","(Fach-)Abitur","weiblich","","","",""
"Nein","2010","AkademikerIn","männlich","","","",""
"Nein","2010","AkademikerIn","weiblich","","","",""
"Ja","2011","(noch) kein Abschluss","männlich","14","","",""
"Ja","2011","(noch) kein Abschluss","weiblich","19","","",""
"Ja","2011","Hauptschule","männlich","557","0.157761997738228","0.145550659618971","0.169973335857485"
"Ja","2011","Hauptschule","weiblich","510","0.150296974491217","0.138823971783566","0.161769977198868"
"Ja","2011","Realschule","männlich","188","0.0761721447362782","0.0653403487377499","0.0870039407348065"
"Ja","2011","Realschule","weiblich","173","0.0568835452233187","0.0488722280305791","0.0648948624160583"
"Ja","2011","(Fach-)Abitur","männlich","55","0.0505417085988902","0.0374099725756602","0.0636734446221202"
"Ja","2011","(Fach-)Abitur","weiblich","44","0.036647178814318","0.0267049444645074","0.0465894131641287"
"Ja","2011","AkademikerIn","männlich","280","0.114626247656378","0.102057822229721","0.127194673083035"
"Ja","2011","AkademikerIn","weiblich","115","0.0596921255262874","0.0496071762343411","0.0697770748182337"
"Nein","2011","(noch) kein Abschluss","männlich","255","0.930317801044166","0.899891543284855","0.960744058803478"
"Nein","2011","(noch) kein Abschluss","weiblich","273","0.887869625767221","0.851679265989796","0.924059985544645"
"Nein","2011","Hauptschule","männlich","2866","0.842238002261772","0.830026664142515","0.854449340381029"
"Nein","2011","Hauptschule","weiblich","3217","0.849703025508783","0.838230022801132","0.861176028216434"
"Nein","2011","Realschule","männlich","2116","0.923827855263722","0.912996059265194","0.93465965126225"
"Nein","2011","Realschule","weiblich","3038","0.943116454776681","0.935105137583942","0.951127771969421"
"Nein","2011","(Fach-)Abitur","männlich","1014","0.94945829140111","0.93632655537788","0.96259002742434"
"Nein","2011","(Fach-)Abitur","weiblich","1328","0.963352821185682","0.953410586835871","0.973295055535493"
"Nein","2011","AkademikerIn","männlich","2188","0.885373752343622","0.872805326916965","0.897942177770279"
"Nein","2011","AkademikerIn","weiblich","2005","0.940307874473713","0.930222925181766","0.950392823765659"
"Ja","2012","(noch) kein Abschluss","männlich","","","",""
