year,pgisced97,sampreg,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,West,No,0.99068,240,240,0.97850,1.00286
2009,Pre-primary Level,West,No,0.99859,257,257,0.99400,1.00319
2009,Primary Level,West,No,0.91676,139,139,0.87067,0.96285
2009,Lower Secondary Level,West,Yes,0.14492,195,1525,0.12725,0.16259
2009,Lower Secondary Level,West,No,0.85508,1330,1525,0.83741,0.87275
2009,Lower Secondary Level,East,Yes,0.16508,38,263,0.12013,0.21004
2009,Lower Secondary Level,East,No,0.83492,225,263,0.78996,0.87987
2009,Upper Secondary Level,West,Yes,0.10150,638,6669,0.09425,0.10874
2009,Upper Secondary Level,West,No,0.89850,6031,6669,0.89126,0.90575
2009,Upper Secondary Level,East,Yes,0.10764,256,2394,0.09522,0.12006
2009,Upper Secondary Level,East,No,0.89236,2138,2394,0.87994,0.90478
2009,Post-secondary Non-tertiary Level,West,Yes,0.06021,43,844,0.04415,0.07627
2009,Post-secondary Non-tertiary Level,West,No,0.93979,801,844,0.92373,0.95585
2009,Post-secondary Non-tertiary Level,East,No,0.93508,145,145,0.89484,0.97533
2009,First Stage of Tertiary Education,West,Yes,0.09864,80,959,0.07975,0.11752
2009,First Stage of Tertiary Education,West,No,0.90136,879,959,0.88248,0.92025
2009,First Stage of Tertiary Education,East,Yes,0.13194,50,372,0.09750,0.16637
2009,First Stage of Tertiary Education,East,No,0.86806,322,372,0.83363,0.90250
2009,Second Stage of Tertiary Education,West,Yes,0.07128,203,2828,0.06179,0.08076
2009,Second Stage of Tertiary Education,West,No,0.92872,2625,2828,0.91924,0.93821
2009,Second Stage of Tertiary Education,East,Yes,0.11933,129,1207,0.10104,0.13763
2009,Second Stage of Tertiary Education,East,No,0.88067,1078,1207,0.86237,0.89896
2011,No answer / don't know,West,No,0.98345,253,253,0.96769,0.99920
2011,Primary Level,West,No,0.84471,179,179,0.79151,0.89792
2011,Lower Secondary Level,West,Yes,0.13283,222,1869,0.11744,0.14823
2011,Lower Secondary Level,West,No,0.86717,1647,1869,0.85177,0.88256
2011,Lower Secondary Level,East,Yes,0.16190,44,297,0.11993,0.20386
2011,Lower Secondary Level,East,No,0.83810,253,297,0.79614,0.88007
2011,Upper Secondary Level,West,Yes,0.10391,796,7862,0.09717,0.11066
2011,Upper Secondary Level,West,No,0.89609,7066,7862,0.88934,0.90283
2011,Upper Secondary Level,East,Yes,0.10437,267,2628,0.09268,0.11607
2011,Upper Secondary Level,East,No,0.89563,2361,2628,0.88393,0.90732
2011,Post-secondary Non-tertiary Level,West,Yes,0.04849,41,1023,0.03532,0.06166
2011,Post-secondary Non-tertiary Level,West,No,0.95151,982,1023,0.93834,0.96468
2011,Post-secondary Non-tertiary Level,East,No,0.94341,167,167,0.90826,0.97856
2011,First Stage of Tertiary Education,West,Yes,0.09669,98,1044,0.07876,0.11463
2011,First Stage of Tertiary Education,West,No,0.90331,946,1044,0.88537,0.92124
2011,First Stage of Tertiary Education,East,Yes,0.14987,63,401,0.11489,0.18485
2011,First Stage of Tertiary Education,East,No,0.85013,338,401,0.81515,0.88511
2011,Second Stage of Tertiary Education,West,Yes,0.07791,256,3300,0.06876,0.08705
2011,Second Stage of Tertiary Education,West,No,0.92209,3044,3300,0.91295,0.93124
2011,Second Stage of Tertiary Education,East,Yes,0.13436,139,1288,0.11573,0.15299
2011,Second Stage of Tertiary Education,East,No,0.86564,1149,1288,0.84701,0.88427
2013,No answer / don't know,West,No,0.97563,227,227,0.95552,0.99573
2013,No answer / don't know,East,No,0.99534,37,37,0.97310,1.01759
2013,Pre-primary Level,West,No,0.99400,226,226,0.98391,1.00409
2013,Primary Level,West,No,0.83314,144,144,0.77203,0.89426
2013,Lower Secondary Level,West,Yes,0.16592,229,1605,0.14772,0.18413
2013,Lower Secondary Level,West,No,0.83408,1376,1605,0.81587,0.85228
2013,Lower Secondary Level,East,No,0.88795,217,217,0.84588,0.93001
2013,Upper Secondary Level,West,Yes,0.11697,775,7051,0.10947,0.12448
2013,Upper Secondary Level,West,No,0.88303,6276,7051,0.87552,0.89053
2013,Upper Secondary Level,East,Yes,0.12284,280,2356,0.10959,0.13610
2013,Upper Secondary Level,East,No,0.87716,2076,2356,0.86390,0.89041
2013,Post-secondary Non-tertiary Level,West,Yes,0.05780,49,926,0.04276,0.07284
2013,Post-secondary Non-tertiary Level,West,No,0.94220,877,926,0.92716,0.95724
2013,Post-secondary Non-tertiary Level,East,No,0.94527,161,161,0.91002,0.98051
2013,First Stage of Tertiary Education,West,Yes,0.10985,97,951,0.08997,0.12974
2013,First Stage of Tertiary Education,West,No,0.89015,854,951,0.87026,0.91003
2013,First Stage of Tertiary Education,East,Yes,0.13060,51,372,0.09631,0.16489
2013,First Stage of Tertiary Education,East,No,0.86940,321,372,0.83511,0.90369
2013,Second Stage of Tertiary Education,West,Yes,0.09111,275,3260,0.08123,0.10099
2013,Second Stage of Tertiary Education,West,No,0.90889,2985,3260,0.89901,0.91877
2013,Second Stage of Tertiary Education,East,Yes,0.12164,127,1206,0.10318,0.14009
2013,Second Stage of Tertiary Education,East,No,0.87836,1079,1206,0.85991,0.89682
2015,No answer / don't know,West,No,0.97489,515,515,0.96136,0.98841
2015,No answer / don't know,East,No,0.97088,79,79,0.93357,1.00820
2015,Pre-primary Level,West,No,0.99948,294,294,0.99686,1.00210
2015,Pre-primary Level,East,No,0.99355,53,53,0.97179,1.01531
2015,Primary Level,West,Yes,0.13235,33,361,0.09735,0.16736
2015,Primary Level,West,No,0.86765,328,361,0.83264,0.90265
2015,Primary Level,East,No,0.90305,43,43,0.81356,0.99254
2015,Lower Secondary Level,West,Yes,0.12577,226,2333,0.11231,0.13923
2015,Lower Secondary Level,West,No,0.87423,2107,2333,0.86077,0.88769
2015,Lower Secondary Level,East,Yes,0.11968,36,340,0.08512,0.15423
2015,Lower Secondary Level,East,No,0.88032,304,340,0.84577,0.91488
2015,Upper Secondary Level,West,Yes,0.10888,790,8960,0.10243,0.11533
2015,Upper Secondary Level,West,No,0.89112,8170,8960,0.88467,0.89757
2015,Upper Secondary Level,East,Yes,0.13203,304,2689,0.11923,0.14483
2015,Upper Secondary Level,East,No,0.86797,2385,2689,0.85517,0.88077
2015,Post-secondary Non-tertiary Level,West,Yes,0.04700,66,1677,0.03687,0.05713
2015,Post-secondary Non-tertiary Level,West,No,0.95300,1611,1677,0.94287,0.96313
2015,Post-secondary Non-tertiary Level,East,No,0.97758,264,264,0.95969,0.99547
2015,First Stage of Tertiary Education,West,Yes,0.11784,113,1123,0.09898,0.13671
2015,First Stage of Tertiary Education,West,No,0.88216,1010,1123,0.86329,0.90102
2015,First Stage of Tertiary Education,East,Yes,0.13052,53,397,0.09734,0.16370
2015,First Stage of Tertiary Education,East,No,0.86948,344,397,0.83630,0.90266
2015,Second Stage of Tertiary Education,West,Yes,0.08203,289,4507,0.07402,0.09004
2015,Second Stage of Tertiary Education,West,No,0.91797,4218,4507,0.90996,0.92598
2015,Second Stage of Tertiary Education,East,Yes,0.10597,136,1366,0.08965,0.12230
2015,Second Stage of Tertiary Education,East,No,0.89403,1230,1366,0.87770,0.91035
