year,age_gr,pgisced97,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,17-29 y.,Pre-primary Level,A Little,0.07417,42,605,0.05327,0.09507
2002,17-29 y.,Pre-primary Level,Not at all,0.91594,563,605,0.89381,0.93807
2002,17-29 y.,Primary Level,Not at all,0.79177,35,35,0.65529,0.92826
2002,17-29 y.,Lower Secondary Level,A Little,0.12763,110,860,0.10531,0.14994
2002,17-29 y.,Lower Secondary Level,Not at all,0.86004,750,860,0.83684,0.88324
2002,17-29 y.,Upper Secondary Level,A Little,0.11795,216,1815,0.10310,0.13279
2002,17-29 y.,Upper Secondary Level,Not at all,0.86528,1599,1815,0.84956,0.88099
2002,17-29 y.,Post-secondary Non-tertiary Level,A Little,0.11651,36,272,0.07831,0.15471
2002,17-29 y.,Post-secondary Non-tertiary Level,Not at all,0.85279,236,272,0.81061,0.89498
2002,17-29 y.,First Stage of Tertiary Education,Not at all,0.83788,98,98,0.76453,0.91123
2002,17-29 y.,Second Stage of Tertiary Education,Not at all,0.80522,189,189,0.74861,0.86183
2002,30-45 y.,Primary Level,Not at all,0.54174,48,48,0.39929,0.68419
2002,30-45 y.,Lower Secondary Level,A Little,0.30286,128,447,0.26022,0.34551
2002,30-45 y.,Lower Secondary Level,Not at all,0.65749,319,447,0.61344,0.70153
2002,30-45 y.,Upper Secondary Level,Strong,0.03333,127,3828,0.02765,0.03902
2002,30-45 y.,Upper Secondary Level,A Little,0.21405,806,3828,0.20105,0.22704
2002,30-45 y.,Upper Secondary Level,Not at all,0.75083,2895,3828,0.73713,0.76454
2002,30-45 y.,Post-secondary Non-tertiary Level,A Little,0.19089,100,538,0.15765,0.22413
2002,30-45 y.,Post-secondary Non-tertiary Level,Not at all,0.75657,438,538,0.72028,0.79287
2002,30-45 y.,First Stage of Tertiary Education,A Little,0.22393,166,720,0.19346,0.25440
2002,30-45 y.,First Stage of Tertiary Education,Not at all,0.75192,554,720,0.72035,0.78349
2002,30-45 y.,Second Stage of Tertiary Education,A Little,0.14510,227,1707,0.12839,0.16182
2002,30-45 y.,Second Stage of Tertiary Education,Not at all,0.82814,1480,1707,0.81024,0.84605
2002,46-65 y.,Primary Level,A Little,0.50176,49,49,0.36031,0.64321
2002,46-65 y.,Lower Secondary Level,Strong,0.19897,152,756,0.17049,0.22745
2002,46-65 y.,Lower Secondary Level,A Little,0.44980,343,756,0.41431,0.48528
2002,46-65 y.,Lower Secondary Level,Not at all,0.34824,261,756,0.31426,0.38222
2002,46-65 y.,Upper Secondary Level,Strong,0.13077,502,4049,0.12038,0.14115
2002,46-65 y.,Upper Secondary Level,A Little,0.37739,1538,4049,0.36246,0.39232
2002,46-65 y.,Upper Secondary Level,Not at all,0.49068,2009,4049,0.47528,0.50608
2002,46-65 y.,Post-secondary Non-tertiary Level,A Little,0.37363,76,213,0.30850,0.43875
2002,46-65 y.,Post-secondary Non-tertiary Level,Not at all,0.53242,137,213,0.46525,0.59958
2002,46-65 y.,First Stage of Tertiary Education,Strong,0.10128,59,647,0.07801,0.12454
2002,46-65 y.,First Stage of Tertiary Education,A Little,0.39410,242,647,0.35641,0.43178
2002,46-65 y.,First Stage of Tertiary Education,Not at all,0.50355,346,647,0.46499,0.54211
2002,46-65 y.,Second Stage of Tertiary Education,Strong,0.06985,121,2047,0.05880,0.08089
2002,46-65 y.,Second Stage of Tertiary Education,A Little,0.31456,590,2047,0.29444,0.33468
2002,46-65 y.,Second Stage of Tertiary Education,Not at all,0.61401,1336,2047,0.59292,0.63511
2002,66 and older,Lower Secondary Level,Strong,0.38530,292,787,0.35127,0.41932
2002,66 and older,Lower Secondary Level,A Little,0.42757,338,787,0.39299,0.46216
2002,66 and older,Lower Secondary Level,Not at all,0.18606,157,787,0.15885,0.21326
2002,66 and older,Upper Secondary Level,Strong,0.31182,556,1844,0.29067,0.33297
2002,66 and older,Upper Secondary Level,A Little,0.45729,858,1844,0.43455,0.48004
2002,66 and older,Upper Secondary Level,Not at all,0.22349,430,1844,0.20447,0.24251
2002,66 and older,Post-secondary Non-tertiary Level,Strong,0.38191,34,77,0.27268,0.49115
2002,66 and older,Post-secondary Non-tertiary Level,A Little,0.44512,43,77,0.33339,0.55686
2002,66 and older,First Stage of Tertiary Education,Strong,0.24903,54,239,0.19409,0.30397
2002,66 and older,First Stage of Tertiary Education,A Little,0.52984,129,239,0.46643,0.59325
2002,66 and older,First Stage of Tertiary Education,Not at all,0.21838,56,239,0.16589,0.27087
2002,66 and older,Second Stage of Tertiary Education,Strong,0.19317,87,542,0.15990,0.22644
2002,66 and older,Second Stage of Tertiary Education,A Little,0.50297,263,542,0.46083,0.54510
2002,66 and older,Second Stage of Tertiary Education,Not at all,0.30105,192,542,0.26240,0.33970
2004,17-29 y.,Pre-primary Level,A Little,0.08703,52,632,0.06504,0.10903
2004,17-29 y.,Pre-primary Level,Not at all,0.89782,580,632,0.87418,0.92145
2004,17-29 y.,Primary Level,Not at all,0.82027,32,32,0.68510,0.95543
2004,17-29 y.,Lower Secondary Level,A Little,0.11444,93,759,0.09177,0.13710
2004,17-29 y.,Lower Secondary Level,Not at all,0.86367,666,759,0.83924,0.88810
2004,17-29 y.,Upper Secondary Level,A Little,0.13447,233,1681,0.11815,0.15078
2004,17-29 y.,Upper Secondary Level,Not at all,0.85175,1448,1681,0.83476,0.86874
2004,17-29 y.,Post-secondary Non-tertiary Level,A Little,0.11742,40,274,0.07923,0.15561
2004,17-29 y.,Post-secondary Non-tertiary Level,Not at all,0.85877,234,274,0.81745,0.90008
2004,17-29 y.,First Stage of Tertiary Education,Not at all,0.79901,77,77,0.70891,0.88910
2004,17-29 y.,Second Stage of Tertiary Education,Not at all,0.79871,166,166,0.73753,0.85989
2004,30-45 y.,Primary Level,Not at all,0.46885,41,41,0.31419,0.62350
2004,30-45 y.,Lower Secondary Level,A Little,0.27817,113,401,0.23426,0.32209
2004,30-45 y.,Lower Secondary Level,Not at all,0.67192,288,401,0.62591,0.71793
2004,30-45 y.,Upper Secondary Level,Strong,0.03305,95,3339,0.02698,0.03911
