year,age_gr,regtyp,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,17-29 y.,Urban regions,Strong,0.01750,40,2653,0.01251,0.02249
2002,17-29 y.,Urban regions,A Little,0.11195,292,2653,0.09995,0.12395
2002,17-29 y.,Urban regions,Not at all,0.86679,2321,2653,0.85385,0.87972
2002,17-29 y.,Rural regions,A Little,0.12517,177,1461,0.10819,0.14214
2002,17-29 y.,Rural regions,Not at all,0.86142,1284,1461,0.84369,0.87914
2002,30-45 y.,Urban regions,Strong,0.03264,140,4997,0.02771,0.03756
2002,30-45 y.,Urban regions,A Little,0.19529,908,4997,0.18430,0.20628
2002,30-45 y.,Urban regions,Not at all,0.77045,3949,4997,0.75879,0.78212
2002,30-45 y.,Rural regions,Strong,0.03435,85,2430,0.02711,0.04159
2002,30-45 y.,Rural regions,A Little,0.23608,553,2430,0.21919,0.25297
2002,30-45 y.,Rural regions,Not at all,0.72818,1792,2430,0.71049,0.74588
2002,46-65 y.,Urban regions,Strong,0.12213,558,5234,0.11326,0.13100
2002,46-65 y.,Urban regions,A Little,0.36628,1821,5234,0.35323,0.37933
2002,46-65 y.,Urban regions,Not at all,0.50911,2855,5234,0.49556,0.52265
2002,46-65 y.,Rural regions,Strong,0.12802,317,2605,0.11519,0.14086
2002,46-65 y.,Rural regions,A Little,0.40045,1023,2605,0.38163,0.41927
2002,46-65 y.,Rural regions,Not at all,0.47080,1265,2605,0.45163,0.48998
2002,66 and older,Urban regions,Strong,0.32366,699,2350,0.30474,0.34258
2002,66 and older,Urban regions,A Little,0.45138,1066,2350,0.43125,0.47150
2002,66 and older,Urban regions,Not at all,0.22202,585,2350,0.20521,0.23883
2002,66 and older,Rural regions,Strong,0.29919,354,1226,0.27355,0.32483
2002,66 and older,Rural regions,A Little,0.47667,595,1226,0.44870,0.50464
2002,66 and older,Rural regions,Not at all,0.21545,277,1226,0.19243,0.23848
2004,17-29 y.,Urban regions,Strong,0.01799,37,2578,0.01286,0.02312
2004,17-29 y.,Urban regions,A Little,0.12371,317,2578,0.11100,0.13642
2004,17-29 y.,Urban regions,Not at all,0.85484,2224,2578,0.84123,0.86844
2004,17-29 y.,Rural regions,A Little,0.12817,179,1361,0.11040,0.14593
2004,17-29 y.,Rural regions,Not at all,0.86015,1182,1361,0.84172,0.87859
2004,30-45 y.,Urban regions,Strong,0.03395,119,4424,0.02861,0.03929
2004,30-45 y.,Urban regions,A Little,0.21048,831,4424,0.19847,0.22250
2004,30-45 y.,Urban regions,Not at all,0.75192,3474,4424,0.73919,0.76465
2004,30-45 y.,Rural regions,Strong,0.02870,57,2095,0.02155,0.03585
2004,30-45 y.,Rural regions,A Little,0.23556,482,2095,0.21738,0.25373
2004,30-45 y.,Rural regions,Not at all,0.73467,1556,2095,0.71576,0.75358
2004,46-65 y.,Urban regions,Strong,0.11959,481,4859,0.11047,0.12872
2004,46-65 y.,Urban regions,A Little,0.35720,1693,4859,0.34372,0.37067
2004,46-65 y.,Urban regions,Not at all,0.51870,2685,4859,0.50465,0.53275
2004,46-65 y.,Rural regions,Strong,0.12721,284,2484,0.11410,0.14031
2004,46-65 y.,Rural regions,A Little,0.38697,969,2484,0.36781,0.40613
2004,46-65 y.,Rural regions,Not at all,0.48280,1231,2484,0.46314,0.50245
2004,66 and older,Urban regions,Strong,0.34236,779,2454,0.32358,0.36113
2004,66 and older,Urban regions,A Little,0.42700,1043,2454,0.40743,0.44658
2004,66 and older,Urban regions,Not at all,0.22425,632,2454,0.20774,0.24076
2004,66 and older,Rural regions,Strong,0.29718,365,1284,0.27217,0.32219
2004,66 and older,Rural regions,A Little,0.47160,614,1284,0.44428,0.49891
2004,66 and older,Rural regions,Not at all,0.22389,305,1284,0.20108,0.24670
2006,17-29 y.,Urban regions,A Little,0.13367,322,2377,0.11999,0.14736
2006,17-29 y.,Urban regions,Not at all,0.79804,2055,2377,0.78190,0.81419
2006,17-29 y.,Rural regions,A Little,0.14340,190,1265,0.12408,0.16272
2006,17-29 y.,Rural regions,Not at all,0.77536,1075,1265,0.75235,0.79837
2006,30-45 y.,Urban regions,Strong,0.03121,110,4216,0.02596,0.03646
2006,30-45 y.,Urban regions,A Little,0.21896,847,4216,0.20648,0.23145
2006,30-45 y.,Urban regions,Not at all,0.74632,3259,4216,0.73318,0.75945
2006,30-45 y.,Rural regions,Strong,0.04416,69,2055,0.03528,0.05305
2006,30-45 y.,Rural regions,A Little,0.26191,512,2055,0.24290,0.28093
2006,30-45 y.,Rural regions,Not at all,0.69298,1474,2055,0.67303,0.71292
