year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Pre-primary Level,,,,,,,,,,,,
1984,Primary Level,,,,,,,,,,,,
1984,Lower Secondary Level,,,,,,,,,,,,
1984,Upper Secondary Level,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,Pre-primary Level,,,,,,,,,,,,
1985,Primary Level,,,,,,,,,,,,
1985,Lower Secondary Level,,,,,,,,,,,,
1985,Upper Secondary Level,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,First Stage of Tertiary Education,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,Pre-primary Level,,,,,,,,,,,,
1986,Primary Level,,,,,,,,,,,,
1986,Lower Secondary Level,,,,,,,,,,,,
1986,Upper Secondary Level,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,First Stage of Tertiary Education,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,Pre-primary Level,,,,,,,,,,,,
1987,Primary Level,,,,,,,,,,,,
1987,Lower Secondary Level,,,,,,,,,,,,
1987,Upper Secondary Level,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,,,,,,,,,,,,
1988,Pre-primary Level,,,,,,,,,,,,
1988,Primary Level,,,,,,,,,,,,
1988,Lower Secondary Level,,,,,,,,,,,,
1988,Upper Secondary Level,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1988,First Stage of Tertiary Education,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,,,,,,,,,,,,
1989,Pre-primary Level,,,,,,,,,,,,
1989,Primary Level,,,,,,,,,,,,
1989,Lower Secondary Level,,,,,,,,,,,,
1989,Upper Secondary Level,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1989,First Stage of Tertiary Education,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,,,,,,,,,,,,
1990,Pre-primary Level,,,,,,,,,,,,
1990,Primary Level,,,,,,,,,,,,
1990,Lower Secondary Level,,,,,,,,,,,,
1990,Upper Secondary Level,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1990,First Stage of Tertiary Education,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,,,,,,,,,,,,
1991,Pre-primary Level,,,,,,,,,,,,
1991,Primary Level,,,,,,,,,,,,
1991,Lower Secondary Level,,,,,,,,,,,,
1991,Upper Secondary Level,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1991,First Stage of Tertiary Education,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,,,,,,,,,,,,
1992,Pre-primary Level,,,,,,,,,,,,
1992,Primary Level,,,,,,,,,,,,
1992,Lower Secondary Level,,,,,,,,,,,,
1992,Upper Secondary Level,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1992,First Stage of Tertiary Education,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,,,,,,,,,,,,
1993,Pre-primary Level,,,,,,,,,,,,
1993,Primary Level,,,,,,,,,,,,
1993,Lower Secondary Level,,,,,,,,,,,,
1993,Upper Secondary Level,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1993,First Stage of Tertiary Education,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,,,,,,,,,,,,
1994,Pre-primary Level,,,,,,,,,,,,
1994,Primary Level,,,,,,,,,,,,
1994,Lower Secondary Level,,,,,,,,,,,,
1994,Upper Secondary Level,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1994,First Stage of Tertiary Education,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,,,,,,,,,,,,
1995,Pre-primary Level,,,,,,,,,,,,
1995,Primary Level,,,,,,,,,,,,
1995,Lower Secondary Level,,,,,,,,,,,,
1995,Upper Secondary Level,,,,,,,,,,,,
1995,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1995,First Stage of Tertiary Education,,,,,,,,,,,,
1995,Second Stage of Tertiary Education,,,,,,,,,,,,
1996,Pre-primary Level,,,,,,,,,,,,
1996,Primary Level,,,,,,,,,,,,
1996,Lower Secondary Level,,,,,,,,,,,,
1996,Upper Secondary Level,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1996,First Stage of Tertiary Education,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,,,,,,,,,,,,
1997,Pre-primary Level,,,,,,,,,,,,
1997,Primary Level,,,,,,,,,,,,
1997,Lower Secondary Level,,,,,,,,,,,,
1997,Upper Secondary Level,,,,,,,,,,,,
1997,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1997,First Stage of Tertiary Education,,,,,,,,,,,,
1997,Second Stage of Tertiary Education,,,,,,,,,,,,
1998,Pre-primary Level,,,,,,,,,,,,
1998,Primary Level,,,,,,,,,,,,
1998,Lower Secondary Level,,,,,,,,,,,,
1998,Upper Secondary Level,,,,,,,,,,,,
1998,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1998,First Stage of Tertiary Education,,,,,,,,,,,,
1998,Second Stage of Tertiary Education,,,,,,,,,,,,
1999,Pre-primary Level,,,,,,,,,,,,
1999,Primary Level,,,,,,,,,,,,
1999,Lower Secondary Level,,,,,,,,,,,,
1999,Upper Secondary Level,,,,,,,,,,,,
1999,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1999,First Stage of Tertiary Education,,,,,,,,,,,,
1999,Second Stage of Tertiary Education,,,,,,,,,,,,
2000,Pre-primary Level,,,,,,,,,,,,
2000,Primary Level,,,,,,,,,,,,
2000,Lower Secondary Level,,,,,,,,,,,,
2000,Upper Secondary Level,,,,,,,,,,,,
2000,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2000,First Stage of Tertiary Education,,,,,,,,,,,,
2000,Second Stage of Tertiary Education,,,,,,,,,,,,
2001,Pre-primary Level,,,,,,,,,,,,
2001,Primary Level,,,,,,,,,,,,
2001,Lower Secondary Level,,,,,,,,,,,,
2001,Upper Secondary Level,,,,,,,,,,,,
2001,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2001,First Stage of Tertiary Education,,,,,,,,,,,,
2001,Second Stage of Tertiary Education,,,,,,,,,,,,
2002,Pre-primary Level,,,,,,,,,,,,
2002,Primary Level,,,,,,,,,,,,
2002,Lower Secondary Level,,,,,,,,,,,,
2002,Upper Secondary Level,,,,,,,,,,,,
2002,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2002,First Stage of Tertiary Education,,,,,,,,,,,,
2002,Second Stage of Tertiary Education,,,,,,,,,,,,
2003,Pre-primary Level,,,,,,,,,,,,
2003,Primary Level,,,,,,,,,,,,
2003,Lower Secondary Level,,,,,,,,,,,,
2003,Upper Secondary Level,,,,,,,,,,,,
2003,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2003,First Stage of Tertiary Education,,,,,,,,,,,,
2003,Second Stage of Tertiary Education,,,,,,,,,,,,
2004,Pre-primary Level,,,,,,,,,,,,
2004,Primary Level,,,,,,,,,,,,
2004,Lower Secondary Level,,,,,,,,,,,,
2004,Upper Secondary Level,,,,,,,,,,,,
2004,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2004,First Stage of Tertiary Education,,,,,,,,,,,,
2004,Second Stage of Tertiary Education,,,,,,,,,,,,
2005,Pre-primary Level,646,6.26511,6.18184,6.38499,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,8.00000
2005,Primary Level,236,6.32291,6.15010,6.49913,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2005,Lower Secondary Level,2382,6.36498,6.31807,6.41595,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2005,Upper Secondary Level,10208,6.49030,6.47095,6.51384,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2005,Post-secondary Non-tertiary Level,1127,6.44801,6.38869,6.51554,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2005,First Stage of Tertiary Education,1552,6.53320,6.48950,6.58146,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2005,Second Stage of Tertiary Education,4153,6.44899,6.40596,6.48271,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2006,Pre-primary Level,,,,,,,,,,,,
2006,Primary Level,,,,,,,,,,,,
2006,Lower Secondary Level,,,,,,,,,,,,
2006,Upper Secondary Level,,,,,,,,,,,,
2006,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2006,First Stage of Tertiary Education,,,,,,,,,,,,
2006,Second Stage of Tertiary Education,,,,,,,,,,,,
2007,Pre-primary Level,,,,,,,,,,,,
2007,Primary Level,,,,,,,,,,,,
2007,Lower Secondary Level,,,,,,,,,,,,
2007,Upper Secondary Level,,,,,,,,,,,,
2007,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2007,First Stage of Tertiary Education,,,,,,,,,,,,
2007,Second Stage of Tertiary Education,,,,,,,,,,,,
2008,Pre-primary Level,,,,,,,,,,,,
2008,Primary Level,,,,,,,,,,,,
2008,Lower Secondary Level,,,,,,,,,,,,
2008,Upper Secondary Level,,,,,,,,,,,,
2008,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2008,First Stage of Tertiary Education,,,,,,,,,,,,
2008,Second Stage of Tertiary Education,,,,,,,,,,,,
2009,Pre-primary Level,,,,,,,,,,,,
2009,Primary Level,,,,,,,,,,,,
2009,Lower Secondary Level,,,,,,,,,,,,
2009,Upper Secondary Level,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2009,First Stage of Tertiary Education,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,,,,,,,,,,,,
2010,Pre-primary Level,269,6.38144,6.24098,6.52019,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,8.00000
2010,Primary Level,135,6.35272,6.17053,6.56835,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,8.00000
2010,Lower Secondary Level,1607,6.28408,6.22418,6.34506,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2010,Upper Secondary Level,8276,6.41400,6.38306,6.44411,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2010,Post-secondary Non-tertiary Level,939,6.38582,6.30072,6.47230,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2010,First Stage of Tertiary Education,1252,6.45930,6.40808,6.52955,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2010,Second Stage of Tertiary Education,3820,6.45008,6.41215,6.48890,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2011,Pre-primary Level,,,,,,,,,,,,
2011,Primary Level,,,,,,,,,,,,
2011,Lower Secondary Level,,,,,,,,,,,,
2011,Upper Secondary Level,,,,,,,,,,,,
2011,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2011,First Stage of Tertiary Education,,,,,,,,,,,,
2011,Second Stage of Tertiary Education,,,,,,,,,,,,
2012,Pre-primary Level,,,,,,,,,,,,
2012,Primary Level,,,,,,,,,,,,
2012,Lower Secondary Level,,,,,,,,,,,,
2012,Upper Secondary Level,,,,,,,,,,,,
2012,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2012,First Stage of Tertiary Education,,,,,,,,,,,,
2012,Second Stage of Tertiary Education,,,,,,,,,,,,
2013,Pre-primary Level,,,,,,,,,,,,
2013,Primary Level,,,,,,,,,,,,
2013,Lower Secondary Level,,,,,,,,,,,,
2013,Upper Secondary Level,,,,,,,,,,,,
2013,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2013,First Stage of Tertiary Education,,,,,,,,,,,,
2013,Second Stage of Tertiary Education,,,,,,,,,,,,
2014,Pre-primary Level,,,,,,,,,,,,
2014,Primary Level,,,,,,,,,,,,
2014,Lower Secondary Level,,,,,,,,,,,,
2014,Upper Secondary Level,,,,,,,,,,,,
2014,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2014,First Stage of Tertiary Education,,,,,,,,,,,,
2014,Second Stage of Tertiary Education,,,,,,,,,,,,
2015,Pre-primary Level,374,6.34629,6.21348,6.48057,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,8.00000
2015,Primary Level,513,6.21906,6.06867,6.34775,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,8.00000
2015,Lower Secondary Level,2916,6.33659,6.27475,6.39863,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2015,Upper Secondary Level,12109,6.40457,6.37952,6.42999,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2015,Post-secondary Non-tertiary Level,2139,6.39307,6.32989,6.45155,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2015,First Stage of Tertiary Education,1532,6.40590,6.33894,6.47024,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2015,Second Stage of Tertiary Education,6385,6.42236,6.39217,6.45807,6.00000,7.00000,7.00000,4.50000,7.00000,7.00000,7.00000,7.00000
2016,Pre-primary Level,,,,,,,,,,,,
2016,Primary Level,,,,,,,,,,,,
2016,Lower Secondary Level,,,,,,,,,,,,
2016,Upper Secondary Level,,,,,,,,,,,,
2016,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2016,First Stage of Tertiary Education,,,,,,,,,,,,
2016,Second Stage of Tertiary Education,,,,,,,,,,,,
2017,Pre-primary Level,,,,,,,,,,,,
2017,Primary Level,,,,,,,,,,,,
2017,Lower Secondary Level,,,,,,,,,,,,
2017,Upper Secondary Level,,,,,,,,,,,,
2017,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2017,First Stage of Tertiary Education,,,,,,,,,,,,
2017,Second Stage of Tertiary Education,,,,,,,,,,,,
