year,pgisced97,quintil_oecd,m11124,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1984,Pre-primary Level,1st Quintile,Not Disabled (<= 30%),1.0,37,11797,1.0,1.0
1984,Pre-primary Level,2nd Quintile,Not Disabled (<= 30%),1.0,48,11797,1.0,1.0
1984,Pre-primary Level,3rd Quintile,Not Disabled (<= 30%),1.0,33,11797,1.0,1.0
1984,Pre-primary Level,4th Quintile,Not Disabled (<= 30%),1.0,42,11797,1.0,1.0
1984,Primary Level,1st Quintile,Not Disabled (<= 30%),1.0,344,11797,1.0,1.0
1984,Primary Level,2nd Quintile,Not Disabled (<= 30%),1.0,216,11797,1.0,1.0
1984,Primary Level,3rd Quintile,Not Disabled (<= 30%),1.0,146,11797,1.0,1.0
1984,Primary Level,4th Quintile,Not Disabled (<= 30%),1.0,154,11797,1.0,1.0
1984,Primary Level,5th Quintile,Not Disabled (<= 30%),1.0,77,11797,1.0,1.0
1984,Lower Secondary Level,1st Quintile,Not Disabled (<= 30%),0.8583778865841858,849,11797,0.8580280865853535,0.8587276865830181
1984,Lower Secondary Level,1st Quintile,Disabled (> 30%),0.1416221134158143,94,11797,0.141272313416982,0.1419719134146466
1984,Lower Secondary Level,2nd Quintile,Not Disabled (<= 30%),0.8791589488831243,747,11797,0.8788141619740395,0.8795037357922091
1984,Lower Secondary Level,2nd Quintile,Disabled (> 30%),0.12084105111687574,69,11797,0.12049626420779093,0.12118583802596054
1984,Lower Secondary Level,3rd Quintile,Not Disabled (<= 30%),0.9073519335262771,660,11797,0.9070191916504616,0.9076846754020925
1984,Lower Secondary Level,3rd Quintile,Disabled (> 30%),0.09264806647372285,51,11797,0.09231532459790746,0.09298080834953824
1984,Lower Secondary Level,4th Quintile,Not Disabled (<= 30%),0.9260435231592343,543,11797,0.9257033853804735,0.9263836609379952
1984,Lower Secondary Level,4th Quintile,Disabled (> 30%),0.07395647684076563,35,11797,0.07361633906200482,0.07429661461952644
1984,Lower Secondary Level,5th Quintile,Not Disabled (<= 30%),1.0,357,11797,1.0,1.0
1984,Upper Secondary Level,1st Quintile,Not Disabled (<= 30%),0.8660650586736564,809,11797,0.8657257043788418,0.8664044129684709
1984,Upper Secondary Level,1st Quintile,Disabled (> 30%),0.13393494132634362,88,11797,0.13359558703152902,0.13427429562115822
1984,Upper Secondary Level,2nd Quintile,Not Disabled (<= 30%),0.8711731289517383,981,11797,0.870873455446725,0.8714728024567515
1984,Upper Secondary Level,2nd Quintile,Disabled (> 30%),0.12882687104826177,116,11797,0.12852719754324848,0.12912654455327505
1984,Upper Secondary Level,3rd Quintile,Not Disabled (<= 30%),0.8835797781081469,1055,11797,0.8833076308808814,0.8838519253354125
1984,Upper Secondary Level,3rd Quintile,Disabled (> 30%),0.11642022189185318,118,11797,0.11614807466458761,0.11669236911911875
1984,Upper Secondary Level,4th Quintile,Not Disabled (<= 30%),0.8927897598323314,1175,11797,0.8925360904148053,0.8930434292498576
1984,Upper Secondary Level,4th Quintile,Disabled (> 30%),0.10721024016766871,112,11797,0.10695657075014259,0.10746390958519483
1984,Upper Secondary Level,5th Quintile,Not Disabled (<= 30%),0.8942623216735245,1104,11797,0.8940087656154092,0.8945158777316398
1984,Upper Secondary Level,5th Quintile,Disabled (> 30%),0.10573767832647553,114,11797,0.10548412226836024,0.10599123438459082
1984,Post-secondary Non-tertiary Level,1st Quintile,Not Disabled (<= 30%),1.0,55,11797,1.0,1.0
1984,Post-secondary Non-tertiary Level,2nd Quintile,Not Disabled (<= 30%),1.0,44,11797,1.0,1.0
1984,Post-secondary Non-tertiary Level,3rd Quintile,Not Disabled (<= 30%),1.0,56,11797,1.0,1.0
1984,Post-secondary Non-tertiary Level,4th Quintile,Not Disabled (<= 30%),1.0,56,11797,1.0,1.0
1984,Post-secondary Non-tertiary Level,5th Quintile,Not Disabled (<= 30%),1.0,76,11797,1.0,1.0
1984,First Stage of Tertiary Education,1st Quintile,Not Disabled (<= 30%),1.0,65,11797,1.0,1.0
1984,First Stage of Tertiary Education,2nd Quintile,Not Disabled (<= 30%),1.0,64,11797,1.0,1.0
1984,First Stage of Tertiary Education,3rd Quintile,Not Disabled (<= 30%),1.0,103,11797,1.0,1.0
1984,First Stage of Tertiary Education,4th Quintile,Not Disabled (<= 30%),1.0,149,11797,1.0,1.0
1984,First Stage of Tertiary Education,5th Quintile,Not Disabled (<= 30%),1.0,197,11797,1.0,1.0
1984,Second Stage of Tertiary Education,1st Quintile,Not Disabled (<= 30%),1.0,69,11797,1.0,1.0
1984,Second Stage of Tertiary Education,2nd Quintile,Not Disabled (<= 30%),1.0,45,11797,1.0,1.0
1984,Second Stage of Tertiary Education,3rd Quintile,Not Disabled (<= 30%),1.0,96,11797,1.0,1.0
1984,Second Stage of Tertiary Education,4th Quintile,Not Disabled (<= 30%),1.0,165,11797,1.0,1.0
1984,Second Stage of Tertiary Education,5th Quintile,Not Disabled (<= 30%),0.8964781500733277,350,11797,0.8960345191403009,0.8969217810063544
1984,Second Stage of Tertiary Education,5th Quintile,Disabled (> 30%),0.10352184992667242,33,11797,0.10307821899364558,0.10396548085969926
1985,Pre-primary Level,1st Quintile,Not Disabled (<= 30%),1.0,39,10630,1.0,1.0
1985,Pre-primary Level,2nd Quintile,Not Disabled (<= 30%),1.0,31,10630,1.0,1.0
1985,Pre-primary Level,3rd Quintile,Not Disabled (<= 30%),1.0,47,10630,1.0,1.0
1985,Pre-primary Level,4th Quintile,Not Disabled (<= 30%),1.0,33,10630,1.0,1.0
1985,Pre-primary Level,5th Quintile,Not Disabled (<= 30%),1.0,36,10630,1.0,1.0
1985,Primary Level,1st Quintile,Not Disabled (<= 30%),1.0,285,10630,1.0,1.0
1985,Primary Level,2nd Quintile,Not Disabled (<= 30%),1.0,178,10630,1.0,1.0
1985,Primary Level,3rd Quintile,Not Disabled (<= 30%),1.0,140,10630,1.0,1.0
1985,Primary Level,4th Quintile,Not Disabled (<= 30%),1.0,115,10630,1.0,1.0
1985,Primary Level,5th Quintile,Not Disabled (<= 30%),1.0,57,10630,1.0,1.0
1985,Lower Secondary Level,1st Quintile,Not Disabled (<= 30%),0.8876321394095749,776,10630,0.8873128217277372,0.8879514570914125
1985,Lower Secondary Level,1st Quintile,Disabled (> 30%),0.11236786059042514,66,10630,0.11204854290858744,0.11268717827226284
1985,Lower Secondary Level,2nd Quintile,Not Disabled (<= 30%),0.8895357602484929,659,10630,0.8891992105405279,0.8898723099564579
1985,Lower Secondary Level,2nd Quintile,Disabled (> 30%),0.11046423975150699,59,10630,0.11012769004354195,0.11080078945947203
1985,Lower Secondary Level,3rd Quintile,Not Disabled (<= 30%),0.8932998885060212,614,10630,0.8929550655056626,0.8936447115063797
1985,Lower Secondary Level,3rd Quintile,Disabled (> 30%),0.10670011149397882,52,10630,0.10635528849362028,0.10704493449433736
1985,Lower Secondary Level,4th Quintile,Not Disabled (<= 30%),1.0,463,10630,1.0,1.0
1985,Lower Secondary Level,5th Quintile,Not Disabled (<= 30%),1.0,308,10630,1.0,1.0
1985,Upper Secondary Level,1st Quintile,Not Disabled (<= 30%),0.8709980945804422,764,10630,0.8706678884528227,0.8713283007080617
1985,Upper Secondary Level,1st Quintile,Disabled (> 30%),0.12900190541955775,82,10630,0.12867169929193825,0.12933211154717725
1985,Upper Secondary Level,2nd Quintile,Not Disabled (<= 30%),0.8693145443867676,903,10630,0.8690161830501936,0.8696129057233416
1985,Upper Secondary Level,2nd Quintile,Disabled (> 30%),0.1306854556132324,102,10630,0.13038709427665837,0.1309838169498064
1985,Upper Secondary Level,3rd Quintile,Not Disabled (<= 30%),0.8673102023663166,950,10630,0.8670211463546967,0.8675992583779365
1985,Upper Secondary Level,3rd Quintile,Disabled (> 30%),0.13268979763368333,113,10630,0.13240074162206347,0.13297885364530318
1985,Upper Secondary Level,4th Quintile,Not Disabled (<= 30%),0.921768197381866,1083,10630,0.9215511826644189,0.9219852120993131
1985,Upper Secondary Level,4th Quintile,Disabled (> 30%),0.07823180261813406,78,10630,0.078014787900687,0.07844881733558112
1985,Upper Secondary Level,5th Quintile,Not Disabled (<= 30%),0.8846027238834411,973,10630,0.8843366275920741,0.8848688201748081
1985,Upper Secondary Level,5th Quintile,Disabled (> 30%),0.11539727611655888,107,10630,0.11513117982519189,0.11566337240792587
1985,Post-secondary Non-tertiary Level,1st Quintile,Not Disabled (<= 30%),1.0,49,10630,1.0,1.0
1985,Post-secondary Non-tertiary Level,2nd Quintile,Not Disabled (<= 30%),1.0,46,10630,1.0,1.0
1985,Post-secondary Non-tertiary Level,3rd Quintile,Not Disabled (<= 30%),1.0,45,10630,1.0,1.0
