year,age_gr,regtyp,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Urban regions,At least once per week,0.08324,246,2492,0.07239,0.09409
1990,17-29 y.,Urban regions,At least once per month,0.06067,193,2492,0.05129,0.07004
1990,17-29 y.,Urban regions,Seldom,0.28902,698,2492,0.27121,0.30682
1990,17-29 y.,Urban regions,Never,0.56028,1355,2492,0.54079,0.57978
1990,17-29 y.,Rural regions,At least once per week,0.08703,99,1300,0.07170,0.10236
1990,17-29 y.,Rural regions,At least once per month,0.08888,98,1300,0.07340,0.10435
1990,17-29 y.,Rural regions,Seldom,0.25570,286,1300,0.23198,0.27942
1990,17-29 y.,Rural regions,Never,0.55513,817,1300,0.52810,0.58215
1990,30-45 y.,Urban regions,At least once per week,0.08775,263,2715,0.07711,0.09839
1990,30-45 y.,Urban regions,At least once per month,0.09050,255,2715,0.07970,0.10129
1990,30-45 y.,Urban regions,Seldom,0.32568,837,2715,0.30805,0.34331
1990,30-45 y.,Urban regions,Never,0.49185,1360,2715,0.47304,0.51066
1990,30-45 y.,Rural regions,At least once per week,0.08933,104,1508,0.07493,0.10373
1990,30-45 y.,Rural regions,At least once per month,0.07531,101,1508,0.06198,0.08863
1990,30-45 y.,Rural regions,Seldom,0.30696,387,1508,0.28367,0.33025
1990,30-45 y.,Rural regions,Never,0.51854,916,1508,0.49331,0.54377
1990,46-65 y.,Urban regions,At least once per week,0.16191,473,2757,0.14816,0.17567
1990,46-65 y.,Urban regions,At least once per month,0.11046,330,2757,0.09876,0.12216
1990,46-65 y.,Urban regions,Seldom,0.29636,766,2757,0.27931,0.31341
1990,46-65 y.,Urban regions,Never,0.42328,1188,2757,0.40483,0.44173
1990,46-65 y.,Rural regions,At least once per week,0.13241,148,1428,0.11482,0.14999
1990,46-65 y.,Rural regions,At least once per month,0.11782,139,1428,0.10109,0.13454
1990,46-65 y.,Rural regions,Seldom,0.29115,358,1428,0.26758,0.31472
1990,46-65 y.,Rural regions,Never,0.44899,783,1428,0.42319,0.47480
1990,66 and older,Urban regions,At least once per week,0.20588,187,900,0.17945,0.23231
1990,66 and older,Urban regions,At least once per month,0.14283,120,900,0.11996,0.16571
1990,66 and older,Urban regions,Seldom,0.22524,214,900,0.19793,0.25255
1990,66 and older,Urban regions,Never,0.41738,379,900,0.38515,0.44962
1990,66 and older,Rural regions,At least once per week,0.20863,97,533,0.17410,0.24316
1990,66 and older,Rural regions,At least once per month,0.17226,83,533,0.14017,0.20434
1990,66 and older,Rural regions,Seldom,0.19999,106,533,0.16600,0.23398
1990,66 and older,Rural regions,Never,0.39670,247,533,0.35513,0.43827
1992,17-29 y.,Urban regions,At least once per week,0.07200,195,2346,0.06154,0.08247
1992,17-29 y.,Urban regions,At least once per month,0.06098,196,2346,0.05129,0.07066
1992,17-29 y.,Urban regions,Seldom,0.26027,591,2346,0.24251,0.27803
1992,17-29 y.,Urban regions,Never,0.60297,1364,2346,0.58317,0.62277
1992,17-29 y.,Rural regions,At least once per week,0.07889,86,1171,0.06345,0.09434
1992,17-29 y.,Rural regions,At least once per month,0.05929,69,1171,0.04576,0.07283
1992,17-29 y.,Rural regions,Seldom,0.28258,291,1171,0.25678,0.30838
1992,17-29 y.,Rural regions,Never,0.57421,725,1171,0.54587,0.60254
1992,30-45 y.,Urban regions,At least once per week,0.06819,210,2693,0.05867,0.07771
1992,30-45 y.,Urban regions,At least once per month,0.07635,239,2693,0.06632,0.08638
1992,30-45 y.,Urban regions,Seldom,0.30843,779,2693,0.29098,0.32587
1992,30-45 y.,Urban regions,Never,0.53876,1465,2693,0.51993,0.55759
1992,30-45 y.,Rural regions,At least once per week,0.08081,102,1484,0.06694,0.09468
1992,30-45 y.,Rural regions,At least once per month,0.07132,82,1484,0.05822,0.08442
1992,30-45 y.,Rural regions,Seldom,0.27574,353,1484,0.25300,0.29849
1992,30-45 y.,Rural regions,Never,0.56726,947,1484,0.54204,0.59247
1992,46-65 y.,Urban regions,At least once per week,0.14617,422,2618,0.13263,0.15970
1992,46-65 y.,Urban regions,At least once per month,0.08586,263,2618,0.07513,0.09659
1992,46-65 y.,Urban regions,Seldom,0.29015,715,2618,0.27276,0.30754
1992,46-65 y.,Urban regions,Never,0.46036,1218,2618,0.44127,0.47946
1992,46-65 y.,Rural regions,At least once per week,0.11432,119,1342,0.09729,0.13135
1992,46-65 y.,Rural regions,At least once per month,0.09389,110,1342,0.07828,0.10950
1992,46-65 y.,Rural regions,Seldom,0.25854,305,1342,0.23511,0.28198
1992,46-65 y.,Rural regions,Never,0.52295,808,1342,0.49621,0.54968
1992,66 and older,Urban regions,At least once per week,0.17363,160,911,0.14902,0.19824
1992,66 and older,Urban regions,At least once per month,0.13124,118,911,0.10930,0.15318
1992,66 and older,Urban regions,Seldom,0.22100,206,911,0.19404,0.24795
1992,66 and older,Urban regions,Never,0.45225,427,911,0.41991,0.48459
1992,66 and older,Rural regions,At least once per week,0.19601,91,509,0.16149,0.23053
1992,66 and older,Rural regions,At least once per month,0.11549,54,509,0.08770,0.14328
1992,66 and older,Rural regions,Seldom,0.24302,122,509,0.20572,0.28032
1992,66 and older,Rural regions,Never,0.42567,242,509,0.38268,0.46867
1994,17-29 y.,Urban regions,At least once per week,0.06514,172,2219,0.05487,0.07541
1994,17-29 y.,Urban regions,At least once per month,0.06630,199,2219,0.05595,0.07666
1994,17-29 y.,Urban regions,Seldom,0.25162,568,2219,0.23356,0.26968
1994,17-29 y.,Urban regions,Never,0.60908,1280,2219,0.58877,0.62939
1994,17-29 y.,Rural regions,At least once per week,0.06202,71,1101,0.04776,0.07627
1994,17-29 y.,Rural regions,At least once per month,0.06142,64,1101,0.04723,0.07560
1994,17-29 y.,Rural regions,Seldom,0.24188,258,1101,0.21658,0.26719
1994,17-29 y.,Rural regions,Never,0.62784,708,1101,0.59927,0.65640
1994,30-45 y.,Urban regions,At least once per week,0.06424,208,2687,0.05497,0.07351
1994,30-45 y.,Urban regions,At least once per month,0.08323,248,2687,0.07278,0.09368
1994,30-45 y.,Urban regions,Seldom,0.30886,806,2687,0.29139,0.32633
1994,30-45 y.,Urban regions,Never,0.54219,1425,2687,0.52335,0.56103
1994,30-45 y.,Rural regions,At least once per week,0.10008,116,1446,0.08460,0.11555
1994,30-45 y.,Rural regions,At least once per month,0.09659,109,1446,0.08136,0.11182
1994,30-45 y.,Rural regions,Seldom,0.27943,368,1446,0.25629,0.30257
1994,30-45 y.,Rural regions,Never,0.51918,853,1446,0.49342,0.54494
1994,46-65 y.,Urban regions,At least once per week,0.12508,371,2545,0.11222,0.13793
1994,46-65 y.,Urban regions,At least once per month,0.08926,270,2545,0.07818,0.10034
1994,46-65 y.,Urban regions,Seldom,0.32084,763,2545,0.30270,0.33898
1994,46-65 y.,Urban regions,Never,0.44935,1141,2545,0.43002,0.46868
1994,46-65 y.,Rural regions,At least once per week,0.11197,116,1317,0.09494,0.12901
1994,46-65 y.,Rural regions,At least once per month,0.09468,109,1317,0.07886,0.11050
1994,46-65 y.,Rural regions,Seldom,0.25722,311,1317,0.23360,0.28083
1994,46-65 y.,Rural regions,Never,0.52385,781,1317,0.49687,0.55084
1994,66 and older,Urban regions,At least once per week,0.20474,195,956,0.17914,0.23033
1994,66 and older,Urban regions,At least once per month,0.11184,116,956,0.09185,0.13183
1994,66 and older,Urban regions,Seldom,0.22714,220,956,0.20056,0.25371
1994,66 and older,Urban regions,Never,0.43923,425,956,0.40775,0.47071
1994,66 and older,Rural regions,At least once per week,0.19529,88,517,0.16109,0.22950
1994,66 and older,Rural regions,At least once per month,0.12664,58,517,0.09795,0.15534
1994,66 and older,Rural regions,Seldom,0.24639,127,517,0.20921,0.28357
1994,66 and older,Rural regions,Never,0.42092,244,517,0.37832,0.46352
1995,17-29 y.,Urban regions,At least once per week,0.07319,211,2218,0.06235,0.08403
1995,17-29 y.,Urban regions,At least once per month,0.06806,189,2218,0.05758,0.07855
1995,17-29 y.,Urban regions,Seldom,0.24435,558,2218,0.22647,0.26224
1995,17-29 y.,Urban regions,Never,0.60909,1260,2218,0.58878,0.62940
1995,17-29 y.,Rural regions,At least once per week,0.05247,62,1118,0.03939,0.06555
1995,17-29 y.,Rural regions,At least once per month,0.07634,73,1118,0.06077,0.09191
1995,17-29 y.,Rural regions,Seldom,0.26829,294,1118,0.24230,0.29427
1995,17-29 y.,Rural regions,Never,0.59569,689,1118,0.56691,0.62447
1995,30-45 y.,Urban regions,At least once per week,0.07859,280,2861,0.06873,0.08846
1995,30-45 y.,Urban regions,At least once per month,0.08045,282,2861,0.07048,0.09041
1995,30-45 y.,Urban regions,Seldom,0.29056,804,2861,0.27392,0.30720
1995,30-45 y.,Urban regions,Never,0.54242,1495,2861,0.52416,0.56068
1995,30-45 y.,Rural regions,At least once per week,0.07450,105,1550,0.06142,0.08758
1995,30-45 y.,Rural regions,At least once per month,0.11421,134,1550,0.09837,0.13005
1995,30-45 y.,Rural regions,Seldom,0.28018,380,1550,0.25781,0.30254
1995,30-45 y.,Rural regions,Never,0.52444,931,1550,0.49957,0.54931
1995,46-65 y.,Urban regions,At least once per week,0.13268,402,2582,0.11959,0.14576
1995,46-65 y.,Urban regions,At least once per month,0.10224,300,2582,0.09055,0.11392
1995,46-65 y.,Urban regions,Seldom,0.30190,720,2582,0.28419,0.31961
1995,46-65 y.,Urban regions,Never,0.45774,1160,2582,0.43852,0.47696
1995,46-65 y.,Rural regions,At least once per week,0.12171,136,1357,0.10431,0.13911
1995,46-65 y.,Rural regions,At least once per month,0.09854,115,1357,0.08268,0.11440
1995,46-65 y.,Rural regions,Seldom,0.25814,326,1357,0.23485,0.28143
1995,46-65 y.,Rural regions,Never,0.51208,780,1357,0.48547,0.53869
1995,66 and older,Urban regions,At least once per week,0.21666,225,997,0.19108,0.24225
1995,66 and older,Urban regions,At least once per month,0.10571,111,997,0.08661,0.12480
1995,66 and older,Urban regions,Seldom,0.21565,222,997,0.19010,0.24119
1995,66 and older,Urban regions,Never,0.44699,439,997,0.41612,0.47787
1995,66 and older,Rural regions,At least once per week,0.22212,97,508,0.18594,0.25831
1995,66 and older,Rural regions,At least once per month,0.13123,58,508,0.10184,0.16062
1995,66 and older,Rural regions,Seldom,0.23582,119,508,0.19887,0.27277
1995,66 and older,Rural regions,Never,0.39679,234,508,0.35420,0.43938
1996,17-29 y.,Urban regions,At least once per week,0.05733,143,2069,0.04731,0.06735
1996,17-29 y.,Urban regions,At least once per month,0.07201,175,2069,0.06087,0.08315
1996,17-29 y.,Urban regions,Seldom,0.29522,578,2069,0.27556,0.31488
1996,17-29 y.,Urban regions,Never,0.57511,1173,2069,0.55380,0.59641
1996,17-29 y.,Rural regions,At least once per week,0.05588,67,1090,0.04224,0.06952
1996,17-29 y.,Rural regions,At least once per month,0.05798,65,1090,0.04410,0.07186
1996,17-29 y.,Rural regions,Seldom,0.28970,281,1090,0.26276,0.31664
1996,17-29 y.,Rural regions,Never,0.59232,677,1090,0.56313,0.62151
1996,30-45 y.,Urban regions,At least once per week,0.07438,255,2896,0.06482,0.08393
1996,30-45 y.,Urban regions,At least once per month,0.08285,263,2896,0.07281,0.09289
1996,30-45 y.,Urban regions,Seldom,0.30965,864,2896,0.29281,0.32649
1996,30-45 y.,Urban regions,Never,0.53117,1514,2896,0.51299,0.54935
1996,30-45 y.,Rural regions,At least once per week,0.07193,99,1529,0.05897,0.08488
1996,30-45 y.,Rural regions,At least once per month,0.09850,122,1529,0.08356,0.11344
1996,30-45 y.,Rural regions,Seldom,0.30517,432,1529,0.28208,0.32826
1996,30-45 y.,Rural regions,Never,0.51469,876,1529,0.48963,0.53975
1996,46-65 y.,Urban regions,At least once per week,0.12410,338,2507,0.11119,0.13701
1996,46-65 y.,Urban regions,At least once per month,0.09002,280,2507,0.07881,0.10122
1996,46-65 y.,Urban regions,Seldom,0.31243,734,2507,0.29429,0.33058
1996,46-65 y.,Urban regions,Never,0.46650,1155,2507,0.44696,0.48603
1996,46-65 y.,Rural regions,At least once per week,0.11151,130,1377,0.09488,0.12814
1996,46-65 y.,Rural regions,At least once per month,0.11259,127,1377,0.09589,0.12929
1996,46-65 y.,Rural regions,Seldom,0.29118,350,1377,0.26718,0.31519
1996,46-65 y.,Rural regions,Never,0.47968,770,1377,0.45329,0.50608
1996,66 and older,Urban regions,At least once per week,0.19406,204,1017,0.16975,0.21838
1996,66 and older,Urban regions,At least once per month,0.10758,115,1017,0.08853,0.12664
1996,66 and older,Urban regions,Seldom,0.26252,252,1017,0.23547,0.28958
1996,66 and older,Urban regions,Never,0.41707,446,1017,0.38676,0.44739
1996,66 and older,Rural regions,At least once per week,0.20657,85,515,0.17157,0.24157
1996,66 and older,Rural regions,At least once per month,0.10961,51,515,0.08260,0.13662
1996,66 and older,Rural regions,Seldom,0.23602,119,515,0.19931,0.27273
1996,66 and older,Rural regions,Never,0.43929,260,515,0.39638,0.48220
1997,17-29 y.,Urban regions,At least once per week,0.06144,139,1965,0.05082,0.07207
1997,17-29 y.,Urban regions,At least once per month,0.06235,145,1965,0.05166,0.07304
