year,age_gr,pgisced97,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Pre-primary Level,Yes,0.09322,40,313,0.06096,0.12549
2009,17-29 y.,Pre-primary Level,No,0.53682,273,313,0.48149,0.59215
2009,17-29 y.,Lower Secondary Level,Yes,0.10034,57,476,0.07332,0.12736
2009,17-29 y.,Lower Secondary Level,No,0.81645,419,476,0.78164,0.85127
2009,17-29 y.,Upper Secondary Level,Yes,0.11010,137,1262,0.09283,0.12738
2009,17-29 y.,Upper Secondary Level,No,0.88925,1125,1262,0.87193,0.90657
2009,17-29 y.,Post-secondary Non-tertiary Level,No,0.88737,168,168,0.83942,0.93532
2009,17-29 y.,First Stage of Tertiary Education,No,0.96257,35,35,0.89877,1.02637
2009,17-29 y.,Second Stage of Tertiary Education,No,0.90443,219,219,0.86540,0.94346
2009,30-45 y.,Primary Level,No,0.77628,42,42,0.64872,0.90385
2009,30-45 y.,Lower Secondary Level,Yes,0.18094,42,271,0.13502,0.22686
2009,30-45 y.,Lower Secondary Level,No,0.81906,229,271,0.77314,0.86498
2009,30-45 y.,Upper Secondary Level,Yes,0.16169,366,2331,0.14674,0.17664
2009,30-45 y.,Upper Secondary Level,No,0.83831,1965,2331,0.82336,0.85326
2009,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.18697,66,437,0.15037,0.22356
2009,30-45 y.,Post-secondary Non-tertiary Level,No,0.81303,371,437,0.77644,0.84963
2009,30-45 y.,First Stage of Tertiary Education,Yes,0.16192,66,434,0.12722,0.19661
2009,30-45 y.,First Stage of Tertiary Education,No,0.83808,368,434,0.80339,0.87278
2009,30-45 y.,Second Stage of Tertiary Education,Yes,0.15058,152,1149,0.12989,0.17127
2009,30-45 y.,Second Stage of Tertiary Education,No,0.84942,997,1149,0.82873,0.87011
2009,46-65 y.,Primary Level,No,0.80338,41,41,0.68021,0.92655
2009,46-65 y.,Lower Secondary Level,Yes,0.23627,93,389,0.19400,0.27853
2009,46-65 y.,Lower Secondary Level,No,0.76373,296,389,0.72147,0.80600
2009,46-65 y.,Upper Secondary Level,Yes,0.22300,709,3294,0.20878,0.23722
2009,46-65 y.,Upper Secondary Level,No,0.77700,2585,3294,0.76278,0.79122
2009,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.23916,58,277,0.18883,0.28949
2009,46-65 y.,Post-secondary Non-tertiary Level,No,0.76084,219,277,0.71051,0.81117
2009,46-65 y.,First Stage of Tertiary Education,Yes,0.22753,132,545,0.19230,0.26276
2009,46-65 y.,First Stage of Tertiary Education,No,0.77247,413,545,0.73724,0.80770
2009,46-65 y.,Second Stage of Tertiary Education,Yes,0.20799,377,1759,0.18902,0.22696
2009,46-65 y.,Second Stage of Tertiary Education,No,0.79201,1382,1759,0.77304,0.81098
2009,66 and older,Lower Secondary Level,Yes,0.26350,170,652,0.22966,0.29734
2009,66 and older,Lower Secondary Level,No,0.73650,482,652,0.70266,0.77034
2009,66 and older,Upper Secondary Level,Yes,0.27363,558,2173,0.25488,0.29238
2009,66 and older,Upper Secondary Level,No,0.72637,1615,2173,0.70762,0.74512
2009,66 and older,Post-secondary Non-tertiary Level,Yes,0.45320,40,95,0.35256,0.55383
2009,66 and older,Post-secondary Non-tertiary Level,No,0.54680,55,95,0.44617,0.64744
2009,66 and older,First Stage of Tertiary Education,Yes,0.29233,87,316,0.24210,0.34256
2009,66 and older,First Stage of Tertiary Education,No,0.70767,229,316,0.65744,0.75790
2009,66 and older,Second Stage of Tertiary Education,Yes,0.31301,229,881,0.28237,0.34364
2009,66 and older,Second Stage of Tertiary Education,No,0.68699,652,881,0.65636,0.71763
2011,17-29 y.,Pre-primary Level,No,0.44569,291,291,0.38848,0.50290
2011,17-29 y.,Primary Level,No,0.65847,32,32,0.49153,0.82541
2011,17-29 y.,Lower Secondary Level,Yes,0.06336,37,476,0.04145,0.08527
2011,17-29 y.,Lower Secondary Level,No,0.71070,439,476,0.66992,0.75148
2011,17-29 y.,Upper Secondary Level,Yes,0.08975,147,1352,0.07451,0.10499
2011,17-29 y.,Upper Secondary Level,No,0.83313,1205,1352,0.81325,0.85301
2011,17-29 y.,Post-secondary Non-tertiary Level,No,0.83384,187,187,0.78034,0.88733
2011,17-29 y.,First Stage of Tertiary Education,No,0.86585,44,44,0.76399,0.96772
2011,17-29 y.,Second Stage of Tertiary Education,Yes,0.10829,38,287,0.07228,0.14430
2011,17-29 y.,Second Stage of Tertiary Education,No,0.84339,249,287,0.80127,0.88551
2011,30-45 y.,Primary Level,No,0.51811,48,48,0.37526,0.66097
2011,30-45 y.,Lower Secondary Level,Yes,0.14548,54,334,0.10761,0.18335
2011,30-45 y.,Lower Secondary Level,No,0.59495,280,334,0.54222,0.64767
2011,30-45 y.,Upper Secondary Level,Yes,0.10460,317,2377,0.09229,0.11690
2011,30-45 y.,Upper Secondary Level,No,0.68596,2060,2377,0.66729,0.70462
2011,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.09274,60,471,0.06651,0.11896
2011,30-45 y.,Post-secondary Non-tertiary Level,No,0.67848,411,471,0.63625,0.72071
2011,30-45 y.,First Stage of Tertiary Education,Yes,0.14288,51,368,0.10708,0.17869
2011,30-45 y.,First Stage of Tertiary Education,No,0.71380,317,368,0.66756,0.76004
2011,30-45 y.,Second Stage of Tertiary Education,Yes,0.09322,136,1226,0.07694,0.10950
2011,30-45 y.,Second Stage of Tertiary Education,No,0.71076,1090,1226,0.68537,0.73615
2011,46-65 y.,Primary Level,No,0.78747,58,58,0.68127,0.89368
2011,46-65 y.,Lower Secondary Level,Yes,0.14154,80,536,0.11200,0.17107
2011,46-65 y.,Lower Secondary Level,No,0.81341,456,536,0.78040,0.84642
2011,46-65 y.,Upper Secondary Level,Yes,0.15218,592,4121,0.14121,0.16314
2011,46-65 y.,Upper Secondary Level,No,0.81295,3529,4121,0.80105,0.82486
2011,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.18936,68,391,0.15048,0.22825
2011,46-65 y.,Post-secondary Non-tertiary Level,No,0.73403,323,391,0.69018,0.77788
2011,46-65 y.,First Stage of Tertiary Education,Yes,0.14528,95,651,0.11819,0.17237
2011,46-65 y.,First Stage of Tertiary Education,No,0.81490,556,651,0.78504,0.84476
2011,46-65 y.,Second Stage of Tertiary Education,Yes,0.15856,308,1988,0.14250,0.17463
2011,46-65 y.,Second Stage of Tertiary Education,No,0.79502,1680,1988,0.77727,0.81277
2011,66 and older,Primary Level,No,0.89804,53,53,0.81580,0.98029
2011,66 and older,Lower Secondary Level,Yes,0.14733,126,818,0.12302,0.17163
2011,66 and older,Lower Secondary Level,No,0.85102,692,818,0.82660,0.87544
2011,66 and older,Upper Secondary Level,Yes,0.15460,385,2639,0.14080,0.16840
2011,66 and older,Upper Secondary Level,No,0.84487,2254,2639,0.83106,0.85869
2011,66 and older,Post-secondary Non-tertiary Level,No,0.80900,101,101,0.73195,0.88604
2011,66 and older,First Stage of Tertiary Education,Yes,0.17082,61,378,0.13283,0.20881
2011,66 and older,First Stage of Tertiary Education,No,0.82829,317,378,0.79022,0.86635
2011,66 and older,Second Stage of Tertiary Education,Yes,0.18718,184,1087,0.16398,0.21038
2011,66 and older,Second Stage of Tertiary Education,No,0.81200,903,1087,0.78876,0.83523
2013,17-29 y.,Pre-primary Level,No,0.34347,238,238,0.28301,0.40392
2013,17-29 y.,Lower Secondary Level,Yes,0.06128,42,381,0.03717,0.08540
2013,17-29 y.,Lower Secondary Level,No,0.50906,339,381,0.45880,0.55933
2013,17-29 y.,Upper Secondary Level,Yes,0.08160,131,1121,0.06557,0.09764
2013,17-29 y.,Upper Secondary Level,No,0.69631,990,1121,0.66937,0.72324
2013,17-29 y.,Post-secondary Non-tertiary Level,No,0.70845,143,143,0.63369,0.78320
2013,17-29 y.,First Stage of Tertiary Education,No,0.85932,38,38,0.74729,0.97136
2013,17-29 y.,Second Stage of Tertiary Education,Yes,0.08559,45,305,0.05414,0.11703
