"plh0171","year","migback","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","275","0.03538654854693","0.0314998219871626","0.0392732751066973"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","98","0.0327418706636364","0.0267741003664739","0.0387096409607988"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","130","0.0173137982849764","0.0145697494623417","0.020057847107611"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","44","0.0162339344594473","0.0119960708727837","0.020471798046111"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","250","0.0315425597391789","0.0278657008265713","0.0352194186517866"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","113","0.0293043701747822","0.0236485330657264","0.0349602072838381"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","354","0.0440733539729796","0.039755295063425","0.0483914128825343"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","137","0.0373533725248828","0.0309943916855633","0.0437123533642022"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","368","0.0449396536740915","0.0405813398788326","0.0492979674693503"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","133","0.0386364707909748","0.0321735072505984","0.0450994343313512"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","1307","0.155334655077348","0.1477144835853","0.162954826569396"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","451","0.147622648226397","0.135727178204961","0.159518118247834"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","577","0.0667842509143159","0.0615323528557797","0.0720361489728522"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","223","0.0609386802321126","0.0529166802204844","0.0689606802437407"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","1041","0.119582664808502","0.112756659297929","0.126408670319075"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","360","0.119189270835105","0.108323787762916","0.130054753907293"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","1613","0.180275791667812","0.172188728886495","0.18836285444913"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","523","0.151685329503959","0.139656054916094","0.163714604091824"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","988","0.107933986323532","0.10140620144565","0.114461771201415"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","375","0.116000579764322","0.105262039991086","0.126739119537559"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","1777","0.196832736990333","0.188468238765169","0.205197235215498"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","959","0.250293472824381","0.23576702033284","0.264819925315923"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","49","0.222050990288931","0.150048912446078","0.294053068131784"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","166","0.023361944640018","0.0200442909564159","0.02667959832362"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","61","0.0259394461431114","0.0201819204808251","0.0316969718053977"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","95","0.013781314275003","0.0112207147247091","0.0163419138252969"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","36","0.0111102031496085","0.00731357990072951","0.0149068263984874"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","217","0.0307586816277837","0.0269663216781328","0.0345510415774346"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","86","0.026387079069338","0.0205814220096989","0.0321927361289772"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","301","0.0419353564967273","0.0375328773304674","0.0463378356629871"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","120","0.0428231035182557","0.0354898326310274","0.0501563744054841"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","393","0.0517042275196718","0.0468407751452014","0.0565676798941422"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","123","0.0454517099640142","0.037907102999611","0.0529963169284173"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","1231","0.159023965567162","0.150991796659352","0.167056134474973"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","413","0.154919756036487","0.141813913927743","0.168025598145232"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","654","0.0843992625537824","0.0782936094491544","0.0905049156584104"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","212","0.0780198968149301","0.0683052723908659","0.0877345212389944"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","1094","0.136396850638245","0.128858627076213","0.143935074200277"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","355","0.131309804523585","0.119076505481533","0.143543103565637"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","1633","0.196457773179478","0.187731100357679","0.205184446001277"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","598","0.191883681440193","0.177620430787898","0.206146932092489"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","919","0.10807002190222","0.101250911317826","0.114889132486614"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","310","0.104753784626519","0.0936615598185572","0.11584600943448"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","kein Migrationshintergrund","1260","0.154110601599908","0.146180426403341","0.162040776796475"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","direkter Migrationshintergrund","614","0.187401534713958","0.173266817464202","0.201536251963715"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","indirekter Migrationshintergrund","63","0.30479536241179","0.229611029169575","0.379979695654004"
