year,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Pre-primary Level,Not Employed,0.94791,184,184,0.91572,0.98011
1984,Primary Level,Full-Time Employment,0.42832,527,945,0.39675,0.45988
1984,Primary Level,Not Employed,0.49854,418,945,0.46665,0.53044
1984,Lower Secondary Level,Full-Time Employment,0.20697,1048,3448,0.19345,0.22050
1984,Lower Secondary Level,Regular Part-Time Employment,0.05298,180,3448,0.04550,0.06046
1984,Lower Secondary Level,Vocational Training,0.08287,297,3448,0.07367,0.09208
1984,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.03221,106,3448,0.02631,0.03810
1984,Lower Secondary Level,Not Employed,0.62384,1817,3448,0.60766,0.64001
1984,Upper Secondary Level,Full-Time Employment,0.47678,2963,5705,0.46381,0.48974
1984,Upper Secondary Level,Regular Part-Time Employment,0.05644,331,5705,0.05045,0.06242
1984,Upper Secondary Level,Vocational Training,0.01605,121,5705,0.01279,0.01931
1984,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02949,164,5705,0.02510,0.03388
1984,Upper Secondary Level,Not Employed,0.42124,2126,5705,0.40843,0.43406
1984,Post-secondary Non-tertiary Level,Full-Time Employment,0.54013,186,285,0.48217,0.59810
1984,Post-secondary Non-tertiary Level,Not Employed,0.37971,99,285,0.32327,0.43616
1984,First Stage of Tertiary Education,Full-Time Employment,0.55365,386,635,0.51495,0.59234
1984,First Stage of Tertiary Education,Regular Part-Time Employment,0.06101,44,635,0.04238,0.07964
1984,First Stage of Tertiary Education,Not Employed,0.35212,205,635,0.31494,0.38930
1984,Second Stage of Tertiary Education,Full-Time Employment,0.64693,534,762,0.61297,0.68088
1984,Second Stage of Tertiary Education,Regular Part-Time Employment,0.07433,58,762,0.05569,0.09296
1984,Second Stage of Tertiary Education,Not Employed,0.24472,170,762,0.21417,0.27526
1985,Pre-primary Level,Not Employed,0.96430,181,181,0.93719,0.99140
1985,Primary Level,Full-Time Employment,0.37954,416,789,0.34565,0.41342
1985,Primary Level,Not Employed,0.53883,373,789,0.50402,0.57363
1985,Lower Secondary Level,Full-Time Employment,0.23565,1019,3061,0.22061,0.25069
1985,Lower Secondary Level,Regular Part-Time Employment,0.06820,206,3061,0.05927,0.07714
1985,Lower Secondary Level,Vocational Training,0.05899,183,3061,0.05064,0.06734
1985,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.02369,73,3061,0.01830,0.02908
1985,Lower Secondary Level,Not Employed,0.61341,1580,3061,0.59615,0.63066
1985,Upper Secondary Level,Full-Time Employment,0.47708,2703,5180,0.46348,0.49069
1985,Upper Secondary Level,Regular Part-Time Employment,0.07210,391,5180,0.06506,0.07915
1985,Upper Secondary Level,Vocational Training,0.01154,74,5180,0.00863,0.01444
1985,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02020,103,5180,0.01637,0.02403
1985,Upper Secondary Level,Not Employed,0.41906,1909,5180,0.40562,0.43250
1985,Post-secondary Non-tertiary Level,Full-Time Employment,0.51054,158,246,0.44795,0.57314
1985,Post-secondary Non-tertiary Level,Not Employed,0.39139,88,246,0.33027,0.45250
1985,First Stage of Tertiary Education,Full-Time Employment,0.54354,354,601,0.50368,0.58340
1985,First Stage of Tertiary Education,Regular Part-Time Employment,0.07901,55,601,0.05742,0.10059
1985,First Stage of Tertiary Education,Not Employed,0.34770,192,601,0.30959,0.38580
1985,Second Stage of Tertiary Education,Full-Time Employment,0.65971,518,732,0.62537,0.69406
1985,Second Stage of Tertiary Education,Regular Part-Time Employment,0.06361,50,732,0.04592,0.08131
1985,Second Stage of Tertiary Education,Not Employed,0.24747,164,732,0.21619,0.27876
