year,regtyp,sampreg,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Urban regions,West,Very important,0.19102,1128,5416,0.18055,0.20149
1990,Urban regions,West,Important,0.30229,1719,5416,0.29006,0.31452
1990,Urban regions,West,Less important,0.32146,1723,5416,0.30902,0.33390
1990,Urban regions,West,Unimportant,0.18524,846,5416,0.17489,0.19558
1990,Rural regions,West,Very important,0.24542,432,1671,0.22478,0.26606
1990,Rural regions,West,Important,0.32808,575,1671,0.30556,0.35060
1990,Rural regions,West,Less important,0.28094,473,1671,0.25939,0.30250
1990,Rural regions,West,Unimportant,0.14556,191,1671,0.12864,0.16247
1992,No answer / don't know,East,Less important,0.51080,53,53,0.37493,0.64667
1992,Urban regions,West,Very important,0.20875,1163,5273,0.19778,0.21972
1992,Urban regions,West,Important,0.30580,1679,5273,0.29337,0.31824
1992,Urban regions,West,Less important,0.30405,1623,5273,0.29164,0.31647
1992,Urban regions,West,Unimportant,0.18139,808,5273,0.17099,0.19179
1992,Urban regions,East,Very important,0.11531,170,1300,0.09794,0.13268
1992,Urban regions,East,Important,0.16026,221,1300,0.14031,0.18021
1992,Urban regions,East,Less important,0.39508,541,1300,0.36850,0.42167
1992,Urban regions,East,Unimportant,0.32935,368,1300,0.30379,0.35490
1992,Rural regions,West,Very important,0.26176,454,1674,0.24069,0.28282
1992,Rural regions,West,Important,0.35386,615,1674,0.33094,0.37677
1992,Rural regions,West,Less important,0.25694,438,1674,0.23600,0.27788
1992,Rural regions,West,Unimportant,0.12745,167,1674,0.11147,0.14343
1992,Rural regions,East,Very important,0.25252,688,2530,0.23559,0.26946
1992,Rural regions,East,Important,0.26023,689,2530,0.24313,0.27733
1992,Rural regions,East,Less important,0.28870,759,2530,0.27104,0.30637
1992,Rural regions,East,Unimportant,0.19854,394,2530,0.18300,0.21409
1995,Urban regions,West,Very important,0.21777,1294,5678,0.20703,0.22850
1995,Urban regions,West,Important,0.31370,1863,5678,0.30163,0.32577
1995,Urban regions,West,Less important,0.31231,1799,5678,0.30026,0.32437
1995,Urban regions,West,Unimportant,0.15622,722,5678,0.14678,0.16566
1995,Urban regions,East,Very important,0.14022,176,1202,0.12059,0.15986
1995,Urban regions,East,Important,0.22895,291,1202,0.20519,0.25272
1995,Urban regions,East,Less important,0.37981,472,1202,0.35236,0.40725
1995,Urban regions,East,Unimportant,0.25102,263,1202,0.22649,0.27554
1995,Rural regions,West,Very important,0.26636,488,1805,0.24596,0.28676
1995,Rural regions,West,Important,0.37172,696,1805,0.34941,0.39402
1995,Rural regions,West,Less important,0.25546,468,1805,0.23533,0.27558
1995,Rural regions,West,Unimportant,0.10647,153,1805,0.09224,0.12070
1995,Rural regions,East,Very important,0.28782,709,2445,0.26987,0.30577
1995,Rural regions,East,Important,0.29433,776,2445,0.27626,0.31240
1995,Rural regions,East,Less important,0.27124,687,2445,0.25361,0.28886
1995,Rural regions,East,Unimportant,0.14661,273,2445,0.13259,0.16064
2004,Urban regions,West,Very important,0.22306,3006,12497,0.21576,0.23036
2004,Urban regions,West,Important,0.31766,4330,12497,0.30950,0.32583
2004,Urban regions,West,Less important,0.29654,3604,12497,0.28853,0.30455
2004,Urban regions,West,Unimportant,0.16274,1557,12497,0.15626,0.16921
2004,Urban regions,East,Very important,0.09995,225,1749,0.08589,0.11401
2004,Urban regions,East,Important,0.16386,365,1749,0.14651,0.18121
2004,Urban regions,East,Less important,0.39968,648,1749,0.37672,0.42264
2004,Urban regions,East,Unimportant,0.33651,511,1749,0.31436,0.35866
2004,Rural regions,West,Very important,0.28671,1108,3750,0.27223,0.30118
2004,Rural regions,West,Important,0.36222,1433,3750,0.34683,0.37761
2004,Rural regions,West,Less important,0.25659,917,3750,0.24261,0.27057
2004,Rural regions,West,Unimportant,0.09448,292,3750,0.08512,0.10384
2004,Rural regions,East,Very important,0.22212,825,3414,0.20817,0.23606
2004,Rural regions,East,Important,0.29526,1103,3414,0.27996,0.31056
2004,Rural regions,East,Less important,0.29198,989,3414,0.27673,0.30723
2004,Rural regions,East,Unimportant,0.19064,497,3414,0.17746,0.20382
2008,Urban regions,West,Very important,0.18025,2211,11011,0.17307,0.18743
2008,Urban regions,West,Important,0.32008,3846,11011,0.31136,0.32879
2008,Urban regions,West,Less important,0.32458,3373,11011,0.31583,0.33332
2008,Urban regions,West,Unimportant,0.17509,1581,11011,0.16799,0.18219
2008,Urban regions,East,Very important,0.08291,190,1605,0.06941,0.09640
2008,Urban regions,East,Important,0.14721,321,1605,0.12987,0.16455
2008,Urban regions,East,Less important,0.37390,576,1605,0.35022,0.39758
