year,migback,pgisced97,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No migration background,Pre-primary Level,Less important,0.54887,55,55,0.41614,0.68159
1990,No migration background,Lower Secondary Level,Very important,0.21797,353,1488,0.19699,0.23896
1990,No migration background,Lower Secondary Level,Important,0.28772,454,1488,0.26471,0.31073
1990,No migration background,Lower Secondary Level,Less important,0.27387,408,1488,0.25121,0.29654
1990,No migration background,Lower Secondary Level,Unimportant,0.22044,273,1488,0.19937,0.24151
1990,No migration background,Upper Secondary Level,Very important,0.19736,779,3616,0.18439,0.21034
1990,No migration background,Upper Secondary Level,Important,0.31701,1192,3616,0.30185,0.33218
1990,No migration background,Upper Secondary Level,Less important,0.31659,1134,3616,0.30143,0.33176
1990,No migration background,Upper Secondary Level,Unimportant,0.16903,511,3616,0.15681,0.18125
1990,No migration background,Post-secondary Non-tertiary Level,Important,0.30375,63,145,0.22864,0.37886
1990,No migration background,Post-secondary Non-tertiary Level,Less important,0.45963,82,145,0.37823,0.54103
1990,No migration background,First Stage of Tertiary Education,Very important,0.22949,108,458,0.19093,0.26804
1990,No migration background,First Stage of Tertiary Education,Important,0.30411,150,458,0.26193,0.34629
1990,No migration background,First Stage of Tertiary Education,Less important,0.26964,132,458,0.22895,0.31032
1990,No migration background,First Stage of Tertiary Education,Unimportant,0.19677,68,458,0.16032,0.23322
1990,No migration background,Second Stage of Tertiary Education,Very important,0.20961,130,603,0.17710,0.24213
1990,No migration background,Second Stage of Tertiary Education,Important,0.35173,224,603,0.31358,0.38987
1990,No migration background,Second Stage of Tertiary Education,Less important,0.29934,176,603,0.26276,0.33593
1990,No migration background,Second Stage of Tertiary Education,Unimportant,0.13932,73,603,0.11165,0.16698
1990,Direct migration background,Lower Secondary Level,Important,0.25443,32,64,0.14688,0.36199
1990,Direct migration background,Lower Secondary Level,Less important,0.30658,32,64,0.19272,0.42043
1990,Direct migration background,Upper Secondary Level,Very important,0.20739,49,192,0.14989,0.26488
1990,Direct migration background,Upper Secondary Level,Important,0.30541,69,192,0.24009,0.37073
1990,Direct migration background,Upper Secondary Level,Less important,0.35720,74,192,0.28924,0.42515
1992,No migration background,No answer / don't know,Less important,0.44319,44,44,0.29471,0.59168
1992,No migration background,Pre-primary Level,Important,0.27956,34,89,0.18580,0.37333
1992,No migration background,Pre-primary Level,Less important,0.46716,55,89,0.36292,0.57140
1992,No migration background,Primary Level,Less important,0.32781,32,32,0.16257,0.49306
1992,No migration background,Lower Secondary Level,Very important,0.21073,400,1773,0.19175,0.22972
1992,No migration background,Lower Secondary Level,Important,0.28321,507,1773,0.26223,0.30419
1992,No migration background,Lower Secondary Level,Less important,0.25226,491,1773,0.23204,0.27248
1992,No migration background,Lower Secondary Level,Unimportant,0.25379,375,1773,0.23353,0.27406
1992,No migration background,Upper Secondary Level,Very important,0.21735,1333,5686,0.20663,0.22807
1992,No migration background,Upper Secondary Level,Important,0.29741,1667,5686,0.28553,0.30930
1992,No migration background,Upper Secondary Level,Less important,0.31252,1813,5686,0.30047,0.32457
1992,No migration background,Upper Secondary Level,Unimportant,0.17271,873,5686,0.16289,0.18254
1992,No migration background,Post-secondary Non-tertiary Level,Very important,0.13459,40,274,0.09411,0.17508
