year,age_gr,sampreg,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,West,Very important,0.14752,300,1865,0.13142,0.16362
1990,17-29 y.,West,Important,0.28414,549,1865,0.26367,0.30462
1990,17-29 y.,West,Less important,0.44400,807,1865,0.42144,0.46656
1990,17-29 y.,West,Unimportant,0.12433,209,1865,0.10935,0.13931
1990,30-45 y.,West,Very important,0.17808,397,2055,0.16154,0.19463
1990,30-45 y.,West,Important,0.34428,724,2055,0.32373,0.36483
1990,30-45 y.,West,Less important,0.35809,713,2055,0.33736,0.37883
1990,30-45 y.,West,Unimportant,0.11955,221,2055,0.10552,0.13358
1990,46-65 y.,West,Very important,0.25764,606,2161,0.23920,0.27608
1990,46-65 y.,West,Important,0.35018,786,2161,0.33007,0.37030
1990,46-65 y.,West,Less important,0.23902,477,2161,0.22103,0.25701
1990,46-65 y.,West,Unimportant,0.15315,292,2161,0.13797,0.16834
1990,66 and older,West,Very important,0.21730,257,1006,0.19180,0.24279
1990,66 and older,West,Important,0.21413,235,1006,0.18877,0.23950
1990,66 and older,West,Less important,0.20808,199,1006,0.18298,0.23318
1990,66 and older,West,Unimportant,0.36049,315,1006,0.33080,0.39018
1992,17-29 y.,West,Very important,0.17077,314,1785,0.15331,0.18823
1992,17-29 y.,West,Important,0.28247,542,1785,0.26158,0.30336
1992,17-29 y.,West,Less important,0.43868,744,1785,0.41565,0.46170
1992,17-29 y.,West,Unimportant,0.10808,185,1785,0.09368,0.12249
1992,17-29 y.,East,Very important,0.17545,165,906,0.15067,0.20023
1992,17-29 y.,East,Important,0.23505,214,906,0.20742,0.26268
1992,17-29 y.,East,Less important,0.46473,419,906,0.43224,0.49723
1992,17-29 y.,East,Unimportant,0.12477,108,906,0.10324,0.14630
1992,30-45 y.,West,Very important,0.21041,480,2167,0.19325,0.22758
1992,30-45 y.,West,Important,0.33266,740,2167,0.31282,0.35250
1992,30-45 y.,West,Less important,0.34980,740,2167,0.32972,0.36988
1992,30-45 y.,West,Unimportant,0.10712,207,2167,0.09410,0.12015
1992,30-45 y.,East,Very important,0.26092,395,1431,0.23816,0.28368
1992,30-45 y.,East,Important,0.22343,340,1431,0.20184,0.24502
1992,30-45 y.,East,Less important,0.37329,528,1431,0.34822,0.39836
1992,30-45 y.,East,Unimportant,0.14236,168,1431,0.12425,0.16047
1992,46-65 y.,West,Very important,0.26892,573,2014,0.24955,0.28829
1992,46-65 y.,West,Important,0.35206,726,2014,0.33120,0.37293
1992,46-65 y.,West,Less important,0.22225,433,2014,0.20409,0.24042
1992,46-65 y.,West,Unimportant,0.15676,282,2014,0.14088,0.17265
1992,46-65 y.,East,Very important,0.20033,257,1215,0.17781,0.22284
1992,46-65 y.,East,Important,0.22775,289,1215,0.20416,0.25134
1992,46-65 y.,East,Less important,0.28757,345,1215,0.26211,0.31303
1992,46-65 y.,East,Unimportant,0.28436,324,1215,0.25898,0.30973
1992,66 and older,West,Very important,0.22019,254,994,0.19441,0.24596
1992,66 and older,West,Important,0.27902,291,994,0.25112,0.30692
1992,66 and older,West,Less important,0.15727,146,994,0.13463,0.17992
1992,66 and older,West,Unimportant,0.34352,303,994,0.31398,0.37306
1992,66 and older,East,Very important,0.12490,52,379,0.09157,0.15823
1992,66 and older,East,Important,0.19374,85,379,0.15390,0.23359
1992,66 and older,East,Less important,0.15641,61,379,0.11979,0.19303
1992,66 and older,East,Unimportant,0.52494,181,379,0.47460,0.57529
1995,17-29 y.,West,Very important,0.18140,347,1783,0.16351,0.19929
1995,17-29 y.,West,Important,0.31642,582,1783,0.29483,0.33802
1995,17-29 y.,West,Less important,0.41420,708,1783,0.39132,0.43707
1995,17-29 y.,West,Unimportant,0.08798,146,1783,0.07483,0.10113
1995,17-29 y.,East,Very important,0.17054,135,817,0.14474,0.19635
1995,17-29 y.,East,Important,0.34521,292,817,0.31259,0.37783
1995,17-29 y.,East,Less important,0.41897,335,817,0.38511,0.45282
1995,17-29 y.,East,Unimportant,0.06528,55,817,0.04833,0.08223
1995,30-45 y.,West,Very important,0.23664,626,2599,0.22030,0.25299
1995,30-45 y.,West,Important,0.34451,930,2599,0.32623,0.36278
1995,30-45 y.,West,Less important,0.32678,835,2599,0.30874,0.34482
1995,30-45 y.,West,Unimportant,0.09207,208,2599,0.08095,0.10319
1995,30-45 y.,East,Very important,0.26843,357,1273,0.24408,0.29278
1995,30-45 y.,East,Important,0.29302,387,1273,0.26800,0.31803
1995,30-45 y.,East,Less important,0.33876,411,1273,0.31275,0.36477
1995,30-45 y.,East,Unimportant,0.09979,118,1273,0.08332,0.11627
1995,46-65 y.,West,Very important,0.24854,536,2067,0.22990,0.26717
1995,46-65 y.,West,Important,0.33997,737,2067,0.31954,0.36040
1995,46-65 y.,West,Less important,0.28499,570,2067,0.26553,0.30446
1995,46-65 y.,West,Unimportant,0.12650,224,2067,0.11217,0.14083
1995,46-65 y.,East,Very important,0.26979,318,1167,0.24431,0.29527
1995,46-65 y.,East,Important,0.26289,315,1167,0.23763,0.28816
1995,46-65 y.,East,Less important,0.28616,341,1167,0.26022,0.31211
1995,46-65 y.,East,Unimportant,0.18115,193,1167,0.15904,0.20326
1995,66 and older,West,Very important,0.23397,273,1034,0.20816,0.25979
1995,66 and older,West,Important,0.29271,310,1034,0.26497,0.32046
1995,66 and older,West,Less important,0.16630,154,1034,0.14360,0.18901
1995,66 and older,West,Unimportant,0.30701,297,1034,0.27888,0.33514
1995,66 and older,East,Very important,0.19781,75,390,0.15822,0.23740
