year,bula_h,sex,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,male,Important,0.29901,35,80,0.19805,0.39996
1990,Schleswig-Holstein,male,Less important,0.37675,45,80,0.26989,0.48360
1990,Schleswig-Holstein,female,Important,0.32321,39,82,0.22135,0.42506
1990,Schleswig-Holstein,female,Less important,0.31580,43,82,0.21457,0.41703
1990,Lower Saxony,male,Very important,0.26613,113,411,0.22335,0.30891
1990,Lower Saxony,male,Important,0.30458,134,411,0.26003,0.34913
1990,Lower Saxony,male,Less important,0.28240,113,411,0.23883,0.32598
1990,Lower Saxony,male,Unimportant,0.14689,51,411,0.11263,0.18116
1990,Lower Saxony,female,Very important,0.20712,87,427,0.16863,0.24560
1990,Lower Saxony,female,Important,0.30519,137,427,0.26146,0.34891
1990,Lower Saxony,female,Less important,0.27435,128,427,0.23198,0.31672
1990,Lower Saxony,female,Unimportant,0.21335,75,427,0.17445,0.25226
1990,North Rhine-Westphalia,male,Very important,0.21288,197,903,0.18617,0.23960
1990,North Rhine-Westphalia,male,Important,0.31736,298,903,0.28699,0.34774
1990,North Rhine-Westphalia,male,Less important,0.35192,311,903,0.32075,0.38309
1990,North Rhine-Westphalia,male,Unimportant,0.11783,97,903,0.09679,0.13887
1990,North Rhine-Westphalia,female,Very important,0.12636,145,1007,0.10583,0.14689
1990,North Rhine-Westphalia,female,Important,0.28995,315,1007,0.26191,0.31799
1990,North Rhine-Westphalia,female,Less important,0.35333,355,1007,0.32379,0.38287
1990,North Rhine-Westphalia,female,Unimportant,0.23036,192,1007,0.20434,0.25638
1990,Hesse,male,Very important,0.22200,76,325,0.17674,0.26725
1990,Hesse,male,Important,0.33114,105,325,0.27990,0.38239
1990,Hesse,male,Less important,0.31307,104,325,0.26257,0.36356
1990,Hesse,male,Unimportant,0.13379,40,325,0.09672,0.17086
1990,Hesse,female,Very important,0.17590,64,342,0.13549,0.21631
1990,Hesse,female,Important,0.34228,119,342,0.29192,0.39264
1990,Hesse,female,Less important,0.29416,109,342,0.24579,0.34252
1990,Hesse,female,Unimportant,0.18766,50,342,0.14622,0.22910
1990,"Rhineland-Palatinate, Saarland",male,Very important,0.24401,71,238,0.18933,0.29870
1990,"Rhineland-Palatinate, Saarland",male,Important,0.43933,117,238,0.37614,0.50252
1990,"Rhineland-Palatinate, Saarland",male,Less important,0.20697,50,238,0.15539,0.25855
1990,"Rhineland-Palatinate, Saarland",female,Very important,0.21273,71,296,0.16603,0.25943
1990,"Rhineland-Palatinate, Saarland",female,Important,0.39778,125,296,0.34193,0.45363
1990,"Rhineland-Palatinate, Saarland",female,Less important,0.19961,56,296,0.15400,0.24523
1990,"Rhineland-Palatinate, Saarland",female,Unimportant,0.18988,44,296,0.14512,0.23464
1990,Baden-Wuerttemberg,male,Very important,0.32148,183,549,0.28238,0.36059
1990,Baden-Wuerttemberg,male,Important,0.32369,180,549,0.28451,0.36286
