year,pgisced97,regtyp,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Pre-primary Level,Urban regions,Less important,0.56991,46,46,0.42525,0.71456
1990,Lower Secondary Level,Urban regions,Very important,0.20280,264,1183,0.17988,0.22573
1990,Lower Secondary Level,Urban regions,Important,0.28133,356,1183,0.25570,0.30697
1990,Lower Secondary Level,Urban regions,Less important,0.28574,337,1183,0.25999,0.31150
1990,Lower Secondary Level,Urban regions,Unimportant,0.23012,226,1183,0.20612,0.25412
1990,Lower Secondary Level,Rural regions,Very important,0.26817,124,429,0.22620,0.31014
1990,Lower Secondary Level,Rural regions,Important,0.29533,132,429,0.25211,0.33855
1990,Lower Secondary Level,Rural regions,Less important,0.24970,107,429,0.20869,0.29071
1990,Lower Secondary Level,Rural regions,Unimportant,0.18680,66,429,0.14987,0.22372
1990,Upper Secondary Level,Urban regions,Very important,0.18653,606,2924,0.17241,0.20065
1990,Upper Secondary Level,Urban regions,Important,0.30453,921,2924,0.28785,0.32121
1990,Upper Secondary Level,Urban regions,Less important,0.33336,959,2924,0.31627,0.35045
1990,Upper Secondary Level,Urban regions,Unimportant,0.17558,438,2924,0.16178,0.18937
1990,Upper Secondary Level,Rural regions,Very important,0.23321,227,931,0.20603,0.26038
1990,Upper Secondary Level,Rural regions,Important,0.35057,346,931,0.31990,0.38124
1990,Upper Secondary Level,Rural regions,Less important,0.27868,259,931,0.24987,0.30750
1990,Upper Secondary Level,Rural regions,Unimportant,0.13754,99,931,0.11540,0.15968
1990,Post-secondary Non-tertiary Level,Urban regions,Important,0.29544,55,130,0.21670,0.37417
1990,Post-secondary Non-tertiary Level,Urban regions,Less important,0.47244,75,130,0.38629,0.55859
1990,First Stage of Tertiary Education,Urban regions,Very important,0.23903,93,384,0.19631,0.28174
1990,First Stage of Tertiary Education,Urban regions,Important,0.28313,118,384,0.23801,0.32825
1990,First Stage of Tertiary Education,Urban regions,Less important,0.25642,107,384,0.21269,0.30015
1990,First Stage of Tertiary Education,Urban regions,Unimportant,0.22142,66,384,0.17984,0.26301
1990,First Stage of Tertiary Education,Rural regions,Important,0.33673,41,77,0.23048,0.44298
1990,First Stage of Tertiary Education,Rural regions,Less important,0.29482,36,77,0.19231,0.39734
1990,Second Stage of Tertiary Education,Urban regions,Very important,0.19337,112,554,0.16045,0.22628
1990,Second Stage of Tertiary Education,Urban regions,Important,0.35945,210,554,0.31946,0.39944
1990,Second Stage of Tertiary Education,Urban regions,Less important,0.29934,162,554,0.26117,0.33751
1990,Second Stage of Tertiary Education,Urban regions,Unimportant,0.14784,70,554,0.11826,0.17743
1990,Second Stage of Tertiary Education,Rural regions,Very important,0.31725,32,65,0.20323,0.43128
1990,Second Stage of Tertiary Education,Rural regions,Important,0.33795,33,65,0.22206,0.45384
1992,No answer / don't know,Urban regions,Less important,0.41744,32,32,0.24384,0.59103
1992,Pre-primary Level,Urban regions,Less important,0.47261,41,41,0.31789,0.62733
1992,Lower Secondary Level,Urban regions,Very important,0.20275,253,1192,0.17991,0.22558
1992,Lower Secondary Level,Urban regions,Important,0.26862,333,1192,0.24345,0.29380
1992,Lower Secondary Level,Urban regions,Less important,0.26489,339,1192,0.23983,0.28995
1992,Lower Secondary Level,Urban regions,Unimportant,0.26374,267,1192,0.23871,0.28877
1992,Lower Secondary Level,Rural regions,Very important,0.22736,174,721,0.19675,0.25798
1992,Lower Secondary Level,Rural regions,Important,0.31912,223,721,0.28507,0.35317
1992,Lower Secondary Level,Rural regions,Less important,0.23765,193,721,0.20656,0.26874
1992,Lower Secondary Level,Rural regions,Unimportant,0.21587,131,721,0.18582,0.24592
1992,Upper Secondary Level,Urban regions,Very important,0.19983,736,3547,0.18667,0.21299
1992,Upper Secondary Level,Urban regions,Important,0.28521,1013,3547,0.27035,0.30008
1992,Upper Secondary Level,Urban regions,Less important,0.32543,1184,3547,0.31001,0.34085
1992,Upper Secondary Level,Urban regions,Unimportant,0.18953,614,3547,0.17663,0.20243
1992,Upper Secondary Level,Rural regions,Very important,0.26218,674,2374,0.24449,0.27988
1992,Upper Secondary Level,Rural regions,Important,0.31137,718,2374,0.29274,0.33000
1992,Upper Secondary Level,Rural regions,Less important,0.28121,675,2374,0.26312,0.29930
1992,Upper Secondary Level,Rural regions,Unimportant,0.14523,307,2374,0.13105,0.15941
1992,Post-secondary Non-tertiary Level,Urban regions,Very important,0.15618,31,214,0.10743,0.20493
1992,Post-secondary Non-tertiary Level,Urban regions,Important,0.35286,73,214,0.28868,0.41703
1992,Post-secondary Non-tertiary Level,Urban regions,Less important,0.33835,78,214,0.27480,0.40189
