year,age_gr,regtyp,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Urban regions,Very important,0.14119,216,1397,0.12293,0.15946
1990,17-29 y.,Urban regions,Important,0.28231,407,1397,0.25870,0.30593
1990,17-29 y.,Urban regions,Less important,0.44795,609,1397,0.42187,0.47404
1990,17-29 y.,Urban regions,Unimportant,0.12854,165,1397,0.11098,0.14610
1990,17-29 y.,Rural regions,Very important,0.16696,84,468,0.13313,0.20078
1990,17-29 y.,Rural regions,Important,0.28976,142,468,0.24861,0.33090
1990,17-29 y.,Rural regions,Less important,0.43186,198,468,0.38694,0.47679
1990,17-29 y.,Rural regions,Unimportant,0.11142,44,468,0.08288,0.13996
1990,30-45 y.,Urban regions,Very important,0.17313,301,1611,0.15465,0.19162
1990,30-45 y.,Urban regions,Important,0.33333,553,1611,0.31030,0.35635
1990,30-45 y.,Urban regions,Less important,0.36668,574,1611,0.34314,0.39022
1990,30-45 y.,Urban regions,Unimportant,0.12686,183,1611,0.11060,0.14312
1990,30-45 y.,Rural regions,Very important,0.19598,96,444,0.15901,0.23294
1990,30-45 y.,Rural regions,Important,0.38390,171,444,0.33861,0.42919
1990,30-45 y.,Rural regions,Less important,0.32703,139,444,0.28335,0.37072
1990,30-45 y.,Rural regions,Unimportant,0.09309,38,444,0.06603,0.12015
1990,46-65 y.,Urban regions,Very important,0.24661,445,1650,0.22581,0.26741
1990,46-65 y.,Urban regions,Important,0.34001,582,1650,0.31715,0.36288
1990,46-65 y.,Urban regions,Less important,0.24629,375,1650,0.22549,0.26708
1990,46-65 y.,Urban regions,Unimportant,0.16709,248,1650,0.14908,0.18509
1990,46-65 y.,Rural regions,Very important,0.29252,161,511,0.25303,0.33200
1990,46-65 y.,Rural regions,Important,0.38234,204,511,0.34017,0.42452
1990,46-65 y.,Rural regions,Less important,0.21604,102,511,0.18032,0.25176
1990,46-65 y.,Rural regions,Unimportant,0.10910,44,511,0.08204,0.13616
1990,66 and older,Urban regions,Very important,0.18191,166,758,0.15443,0.20939
