"plh0108","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","32","0.163155990134325","0.1072810311115","0.21903094915715"
"Sehr wichtig","1995","(noch) kein Abschluss","2","11","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","3","7","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","4","5","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Sehr wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","529","0.242294669052364","0.223492898785111","0.261096439319618"
"Sehr wichtig","1995","Hauptschule","2","412","0.252317802067209","0.230778082594559","0.273857521539859"
"Sehr wichtig","1995","Hauptschule","3","222","0.253357308279439","0.223839222319324","0.282875394239553"
"Sehr wichtig","1995","Hauptschule","4","132","0.245776687943686","0.207848175400678","0.283705200486693"
"Sehr wichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","61","0.324423525622755","0.253419448979973","0.395427602265536"
"Sehr wichtig","1995","Realschule","1 Einkommensschwächstes Quintil","252","0.21750349329417","0.192345716930464","0.242661269657877"
"Sehr wichtig","1995","Realschule","2","220","0.236257179855675","0.208014605497894","0.264499754213456"
"Sehr wichtig","1995","Realschule","3","108","0.203685416106185","0.169235295917811","0.238135536294559"
"Sehr wichtig","1995","Realschule","4","68","0.171971812792361","0.133417286022475","0.210526339562248"
"Sehr wichtig","1995","Realschule","5 Einkommensstärkstes Quintil","41","0.285373777567074","0.21903238309348","0.351715172040667"
"Sehr wichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","57","0.175822801762369","0.131627759174354","0.220017844350384"
"Sehr wichtig","1995","(Fach-)Abitur","2","44","0.222862799954179","0.16965420385468","0.276071396053678"
"Sehr wichtig","1995","(Fach-)Abitur","3","29","","",""
"Sehr wichtig","1995","(Fach-)Abitur","4","12","","",""
"Sehr wichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","18","","",""
"Sehr wichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","89","0.218196506859015","0.174487218964281","0.26190579475375"
"Sehr wichtig","1995","AkademikerIn","2","80","0.196792355727796","0.159516690615441","0.23406802084015"
"Sehr wichtig","1995","AkademikerIn","3","84","0.239474037202336","0.195572369447137","0.283375704957535"
"Sehr wichtig","1995","AkademikerIn","4","63","0.19920750537894","0.154309800104817","0.244105210653063"
"Sehr wichtig","1995","AkademikerIn","5 Einkommensstärkstes Quintil","51","0.21442736870915","0.163139598518618","0.265715138899681"
"Wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","66","0.404656272934473","0.330436353305491","0.478876192563456"
"Wichtig","1995","(noch) kein Abschluss","2","27","","",""
"Wichtig","1995","(noch) kein Abschluss","3","17","","",""
"Wichtig","1995","(noch) kein Abschluss","4","9","","",""
"Wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","568","0.282519253483312","0.26276294532351","0.302275561643114"
"Wichtig","1995","Hauptschule","2","473","0.292793471070482","0.270227116840263","0.315359825300702"
"Wichtig","1995","Hauptschule","3","265","0.324324108856701","0.29255362025224","0.356094597461163"
"Wichtig","1995","Hauptschule","4","193","0.389765731844411","0.346802631451852","0.43272883223697"
"Wichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","60","0.34857685462239","0.276304746754858","0.420848962489922"
"Wichtig","1995","Realschule","1 Einkommensschwächstes Quintil","319","0.316750977569567","0.288381821161587","0.345120133977546"
"Wichtig","1995","Realschule","2","289","0.312331328807339","0.281518214371974","0.343144443242704"
"Wichtig","1995","Realschule","3","163","0.279960083854964","0.241554463626588","0.31836570408334"
"Wichtig","1995","Realschule","4","137","0.352093222013121","0.303294407046644","0.400892036979597"
"Wichtig","1995","Realschule","5 Einkommensstärkstes Quintil","71","0.336253813436973","0.266851696373747","0.405655930500198"
"Wichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","93","0.322850828713622","0.268567210242384","0.377134447184861"
"Wichtig","1995","(Fach-)Abitur","2","77","0.285921407607505","0.228150325389393","0.343692489825616"
"Wichtig","1995","(Fach-)Abitur","3","50","0.284055289420121","0.214611763023993","0.35349881581625"
"Wichtig","1995","(Fach-)Abitur","4","59","0.473536313438199","0.383448106711299","0.563624520165099"
"Wichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","30","0.318757939620502","0.213295286733802","0.424220592507203"
"Wichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","97","0.286658172250837","0.238802652231416","0.334513692270257"
"Wichtig","1995","AkademikerIn","2","138","0.287949219002119","0.245495004627714","0.330403433376525"
"Wichtig","1995","AkademikerIn","3","151","0.432381921091579","0.381418725558911","0.483345116624247"
"Wichtig","1995","AkademikerIn","4","100","0.307244187276162","0.255382907918945","0.359105466633378"
