year,quintil_oecd,regtyp,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,1st Quintile,Urban regions,Very important,0.16159,145,782,0.13577,0.18740
1990,1st Quintile,Urban regions,Important,0.26177,217,782,0.23094,0.29260
1990,1st Quintile,Urban regions,Less important,0.27862,220,782,0.24718,0.31006
1990,1st Quintile,Urban regions,Unimportant,0.29802,200,782,0.26594,0.33010
1990,1st Quintile,Rural regions,Very important,0.21159,74,318,0.16663,0.25655
1990,1st Quintile,Rural regions,Important,0.28024,94,318,0.23080,0.32969
1990,1st Quintile,Rural regions,Less important,0.26377,89,318,0.21526,0.31228
1990,1st Quintile,Rural regions,Unimportant,0.24440,61,318,0.19709,0.29170
1990,2nd Quintile,Urban regions,Very important,0.19426,210,994,0.16965,0.21887
1990,2nd Quintile,Urban regions,Important,0.28402,298,994,0.25597,0.31206
1990,2nd Quintile,Urban regions,Less important,0.31421,320,994,0.28534,0.34308
1990,2nd Quintile,Urban regions,Unimportant,0.20752,166,994,0.18229,0.23274
1990,2nd Quintile,Rural regions,Very important,0.27304,100,348,0.22616,0.31991
1990,2nd Quintile,Rural regions,Important,0.32645,120,348,0.27712,0.37579
1990,2nd Quintile,Rural regions,Less important,0.23561,85,348,0.19096,0.28027
1990,2nd Quintile,Rural regions,Unimportant,0.16489,43,348,0.12585,0.20394
1990,3rd Quintile,Urban regions,Very important,0.19672,235,1094,0.17315,0.22029
1990,3rd Quintile,Urban regions,Important,0.26994,315,1094,0.24362,0.29626
1990,3rd Quintile,Urban regions,Less important,0.35660,383,1094,0.32820,0.38500
1990,3rd Quintile,Urban regions,Unimportant,0.17674,161,1094,0.15413,0.19936
1990,3rd Quintile,Rural regions,Very important,0.24686,79,301,0.19807,0.29565
1990,3rd Quintile,Rural regions,Important,0.33457,113,301,0.28118,0.38796
1990,3rd Quintile,Rural regions,Less important,0.25934,72,301,0.20974,0.30893
1990,3rd Quintile,Rural regions,Unimportant,0.15923,37,301,0.11783,0.20064
1990,4th Quintile,Urban regions,Very important,0.18724,245,1177,0.16495,0.20954
1990,4th Quintile,Urban regions,Important,0.32287,392,1177,0.29614,0.34959
1990,4th Quintile,Urban regions,Less important,0.34008,384,1177,0.31300,0.36715
1990,4th Quintile,Urban regions,Unimportant,0.14981,156,1177,0.12942,0.17021
1990,4th Quintile,Rural regions,Very important,0.26982,113,384,0.22536,0.31427
1990,4th Quintile,Rural regions,Important,0.37474,149,384,0.32627,0.42322
1990,4th Quintile,Rural regions,Less important,0.29800,122,384,0.25219,0.34381
1990,5th Quintile,Urban regions,Very important,0.20615,292,1366,0.18468,0.22761
1990,5th Quintile,Urban regions,Important,0.35079,496,1366,0.32547,0.37611
1990,5th Quintile,Urban regions,Less important,0.30985,416,1366,0.28532,0.33438
1990,5th Quintile,Urban regions,Unimportant,0.13321,162,1366,0.11519,0.15124
1990,5th Quintile,Rural regions,Very important,0.22215,66,270,0.17247,0.27183
1990,5th Quintile,Rural regions,Important,0.32135,99,270,0.26554,0.37716
1990,5th Quintile,Rural regions,Less important,0.35440,105,270,0.29724,0.41156
1992,1st Quintile,Urban regions,Very important,0.14233,148,971,0.12034,0.16431
1992,1st Quintile,Urban regions,Important,0.19432,184,971,0.16942,0.21922
1992,1st Quintile,Urban regions,Less important,0.33358,352,971,0.30391,0.36325
1992,1st Quintile,Urban regions,Unimportant,0.32978,287,971,0.30019,0.35936
1992,1st Quintile,Rural regions,Very important,0.21749,310,1229,0.19442,0.24056
1992,1st Quintile,Rural regions,Important,0.24676,315,1229,0.22265,0.27088
