syear,bula_h,plh0108,proportion,n,lower_confidence,upper_confidence
1990,Nordrhein-Westfalen,3.0,0.09397488358967122,13886,0.08912151240104209,0.09882825477830036
1990,Nordrhein-Westfalen,2.0,0.08649640186256526,13886,0.08182097096091599,0.09117183276421452
1990,Bayern,2.0,0.058981233243967826,13886,0.055062699800111595,0.06289976668782406
1990,Baden-Wuerttemberg,2.0,0.0539015098066883,13886,0.05014541858896901,0.05765760102440759
1990,Bayern,3.0,0.05234937208974178,13886,0.048644720615991205,0.05605402356349236
1990,Nordrhein-Westfalen,1.0,0.04825737265415549,13886,0.04469278672716026,0.051821958581150726
1990,Baden-Wuerttemberg,1.0,0.046564131508395654,13886,0.043059527224118134,0.05006873579267317
1990,Baden-Wuerttemberg,3.0,0.045576407506702415,13886,0.04210737700229614,0.049045438011108694
1990,Bayern,1.0,0.04402426978975589,13886,0.04061204994100679,0.04743648963850499
1990,Nordrhein-Westfalen,4.0,0.040778890927049526,13886,0.03748927981771179,0.044068502036387264
1990,Niedersachsen,2.0,0.03823902920840976,13886,0.03504929501156464,0.041428763405254886
1990,"Rheinland-Pfalz,Saarland",2.0,0.03414702977282348,13886,0.03112638630744445,0.03716767323820251
1990,Niedersachsen,3.0,0.03400592634401016,13886,0.03099131015660836,0.03702054253141196
1990,Hessen,2.0,0.03160716805418372,13886,0.028697214436431723,0.03451712167193571
1990,Hessen,3.0,0.030055030337237196,13886,0.02721515272683045,0.032894907947643943
1990,Niedersachsen,1.0,0.02822068576266403,13886,0.02546623446765106,0.030975137057677002
1990,Bayern,4.0,0.023846479469451107,13886,0.021308788762562928,0.026384170176339285
1990,"Rheinland-Pfalz,Saarland",1.0,0.020036686891491462,13886,0.017705992369771596,0.02236738141321133
1990,Hessen,1.0,0.019754480033864822,13886,0.017439923860454246,0.0220690362072754
1990,Niedersachsen,4.0,0.017779032030478342,13886,0.015581039827130237,0.019977024233826447
1990,Baden-Wuerttemberg,4.0,0.015944687455905177,13886,0.01386122705067277,0.018028147861137583
1990,Berlin,3.0,0.015944687455905177,13886,0.01386122705067277,0.018028147861137583
1990,"Rheinland-Pfalz,Saarland",3.0,0.014956963454211937,13886,0.012938054148747494,0.01697587275967638
1990,Hessen,4.0,0.012699308593198814,13886,0.010836868767694147,0.014561748418703481
1990,Schleswig-Holstein,3.0,0.012417101735572174,13886,0.010575208762778135,0.014258994708366213
1990,Berlin,4.0,0.011006067447438973,13886,0.009270744181702326,0.01274139071317562
1990,Schleswig-Holstein,2.0,0.010441653732185693,13886,0.008750929265436776,0.01213237819893461
1990,"Rheinland-Pfalz,Saarland",4.0,0.009736136588119091,13886,0.0081029481925116,0.011369324983726581
1990,Hamburg,3.0,0.00818399887117257,13886,0.006685467543437452,0.009682530198907687
