year,age_gr,quintil_oecd,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,1st Quintile,Very important,0.13214,43,279,0.09233,0.17195
1990,17-29 y.,1st Quintile,Important,0.25378,71,279,0.20263,0.30494
1990,17-29 y.,1st Quintile,Less important,0.44754,121,279,0.38908,0.50599
1990,17-29 y.,1st Quintile,Unimportant,0.16654,44,279,0.12274,0.21033
1990,17-29 y.,2nd Quintile,Very important,0.16381,57,350,0.12498,0.20264
1990,17-29 y.,2nd Quintile,Important,0.25712,90,350,0.21126,0.30297
1990,17-29 y.,2nd Quintile,Less important,0.45306,160,350,0.40084,0.50529
1990,17-29 y.,2nd Quintile,Unimportant,0.12601,43,350,0.09119,0.16083
1990,17-29 y.,3rd Quintile,Very important,0.17235,70,353,0.13289,0.21180
1990,17-29 y.,3rd Quintile,Important,0.31221,121,353,0.26380,0.36062
1990,17-29 y.,3rd Quintile,Less important,0.44125,162,353,0.38937,0.49312
1990,17-29 y.,4th Quintile,Very important,0.13120,72,494,0.10140,0.16100
1990,17-29 y.,4th Quintile,Important,0.29984,156,494,0.25939,0.34028
1990,17-29 y.,4th Quintile,Less important,0.45936,218,494,0.41537,0.50335
1990,17-29 y.,4th Quintile,Unimportant,0.10960,48,494,0.08203,0.13718
1990,17-29 y.,5th Quintile,Very important,0.13904,57,363,0.10340,0.17468
1990,17-29 y.,5th Quintile,Important,0.28384,110,363,0.23740,0.33029
1990,17-29 y.,5th Quintile,Less important,0.41580,146,363,0.36502,0.46657
1990,17-29 y.,5th Quintile,Unimportant,0.16132,50,363,0.12343,0.19922
1990,30-45 y.,1st Quintile,Very important,0.18187,57,277,0.13636,0.22738
1990,30-45 y.,1st Quintile,Important,0.36519,98,277,0.30838,0.42199
1990,30-45 y.,1st Quintile,Less important,0.28875,81,277,0.23528,0.34221
1990,30-45 y.,1st Quintile,Unimportant,0.16419,41,277,0.12049,0.20790
1990,30-45 y.,2nd Quintile,Very important,0.19386,93,440,0.15688,0.23084
1990,30-45 y.,2nd Quintile,Important,0.39218,171,440,0.34651,0.43785
1990,30-45 y.,2nd Quintile,Less important,0.31802,139,440,0.27445,0.36158
1990,30-45 y.,2nd Quintile,Unimportant,0.09594,37,440,0.06839,0.12349
1990,30-45 y.,3rd Quintile,Very important,0.17913,80,416,0.14224,0.21603
1990,30-45 y.,3rd Quintile,Important,0.28579,128,416,0.24233,0.32926
1990,30-45 y.,3rd Quintile,Less important,0.39888,158,416,0.35177,0.44599
1990,30-45 y.,3rd Quintile,Unimportant,0.13619,50,416,0.10319,0.16919
1990,30-45 y.,4th Quintile,Very important,0.17719,76,375,0.13849,0.21589
1990,30-45 y.,4th Quintile,Important,0.37158,143,375,0.32261,0.42056
1990,30-45 y.,4th Quintile,Less important,0.33643,119,375,0.28854,0.38431
1990,30-45 y.,4th Quintile,Unimportant,0.11480,37,375,0.08249,0.14710
1990,30-45 y.,5th Quintile,Very important,0.16412,91,546,0.13303,0.19522
1990,30-45 y.,5th Quintile,Important,0.32183,184,546,0.28261,0.36106
1990,30-45 y.,5th Quintile,Less important,0.40916,216,546,0.36788,0.45044
1990,30-45 y.,5th Quintile,Unimportant,0.10489,55,546,0.07916,0.13061
1990,46-65 y.,1st Quintile,Very important,0.20416,64,274,0.15634,0.25197
1990,46-65 y.,1st Quintile,Important,0.29566,84,274,0.24153,0.34979
1990,46-65 y.,1st Quintile,Less important,0.23568,59,274,0.18534,0.28603
1990,46-65 y.,1st Quintile,Unimportant,0.26450,67,274,0.21218,0.31682
1990,46-65 y.,2nd Quintile,Very important,0.27156,98,328,0.22336,0.31977
1990,46-65 y.,2nd Quintile,Important,0.34207,115,328,0.29065,0.39349
1990,46-65 y.,2nd Quintile,Less important,0.22165,68,328,0.17663,0.26667
1990,46-65 y.,2nd Quintile,Unimportant,0.16472,47,328,0.12451,0.20492
1990,46-65 y.,3rd Quintile,Very important,0.26841,122,411,0.22552,0.31130
1990,46-65 y.,3rd Quintile,Important,0.31368,139,411,0.26877,0.35860
1990,46-65 y.,3rd Quintile,Less important,0.24080,89,411,0.19942,0.28219
1990,46-65 y.,3rd Quintile,Unimportant,0.17710,61,411,0.14015,0.21406
