year,bula_h,quintil_oecd,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Lower Saxony,1st Quintile,Very important,0.21642,38,148,0.14985,0.28299
1990,Lower Saxony,1st Quintile,Important,0.25736,40,148,0.18669,0.32804
1990,Lower Saxony,1st Quintile,Less important,0.21123,31,148,0.14525,0.27722
1990,Lower Saxony,1st Quintile,Unimportant,0.31498,39,148,0.23989,0.39007
1990,Lower Saxony,2nd Quintile,Very important,0.28157,42,134,0.20513,0.35801
1990,Lower Saxony,2nd Quintile,Important,0.30140,49,134,0.22341,0.37938
1990,Lower Saxony,2nd Quintile,Less important,0.24118,43,134,0.16847,0.31388
1990,Lower Saxony,3rd Quintile,Very important,0.21775,33,132,0.14708,0.28843
1990,Lower Saxony,3rd Quintile,Important,0.34442,55,132,0.26305,0.42579
1990,Lower Saxony,3rd Quintile,Less important,0.26160,44,132,0.18633,0.33686
1990,Lower Saxony,4th Quintile,Very important,0.22604,43,175,0.16389,0.28819
1990,Lower Saxony,4th Quintile,Important,0.33101,70,175,0.26109,0.40093
1990,Lower Saxony,4th Quintile,Less important,0.31822,62,175,0.24901,0.38743
1990,Lower Saxony,5th Quintile,Very important,0.24315,44,162,0.17689,0.30942
1990,Lower Saxony,5th Quintile,Important,0.28773,57,162,0.21780,0.35766
1990,Lower Saxony,5th Quintile,Less important,0.34588,61,162,0.27241,0.41935
1990,North Rhine-Westphalia,1st Quintile,Very important,0.11963,42,318,0.08390,0.15535
1990,North Rhine-Westphalia,1st Quintile,Important,0.26172,89,318,0.21333,0.31011
1990,North Rhine-Westphalia,1st Quintile,Less important,0.34639,111,318,0.29401,0.39877
1990,North Rhine-Westphalia,1st Quintile,Unimportant,0.27226,76,318,0.22326,0.32127
1990,North Rhine-Westphalia,2nd Quintile,Very important,0.17015,71,378,0.13222,0.20808
1990,North Rhine-Westphalia,2nd Quintile,Important,0.25947,106,378,0.21522,0.30372
1990,North Rhine-Westphalia,2nd Quintile,Less important,0.35509,137,378,0.30678,0.40339
1990,North Rhine-Westphalia,2nd Quintile,Unimportant,0.21530,64,378,0.17380,0.25679
1990,North Rhine-Westphalia,3rd Quintile,Very important,0.17760,69,382,0.13923,0.21598
1990,North Rhine-Westphalia,3rd Quintile,Important,0.25013,105,382,0.20664,0.29361
1990,North Rhine-Westphalia,3rd Quintile,Less important,0.39514,151,382,0.34605,0.44423
1990,North Rhine-Westphalia,3rd Quintile,Unimportant,0.17713,57,382,0.13879,0.21546
1990,North Rhine-Westphalia,4th Quintile,Very important,0.18461,77,378,0.14544,0.22377
1990,North Rhine-Westphalia,4th Quintile,Important,0.32312,128,378,0.27591,0.37033
1990,North Rhine-Westphalia,4th Quintile,Less important,0.32846,117,378,0.28105,0.37587
1990,North Rhine-Westphalia,4th Quintile,Unimportant,0.16381,56,378,0.12645,0.20117
1990,North Rhine-Westphalia,5th Quintile,Very important,0.17562,83,452,0.14050,0.21073
1990,North Rhine-Westphalia,5th Quintile,Important,0.39824,184,452,0.35306,0.44342
1990,North Rhine-Westphalia,5th Quintile,Less important,0.34006,150,452,0.29634,0.38379
1990,North Rhine-Westphalia,5th Quintile,Unimportant,0.08608,35,452,0.06019,0.11196
1990,Hesse,2nd Quintile,Important,0.35273,33,71,0.24079,0.46466
1990,Hesse,2nd Quintile,Less important,0.34488,38,71,0.23353,0.45624
1990,Hesse,3rd Quintile,Very important,0.25983,37,122,0.18169,0.33797
1990,Hesse,3rd Quintile,Important,0.29072,41,122,0.20981,0.37163
1990,Hesse,3rd Quintile,Less important,0.32179,44,122,0.23855,0.40503
1990,Hesse,4th Quintile,Important,0.40818,62,116,0.31835,0.49801
1990,Hesse,4th Quintile,Less important,0.31848,54,116,0.23333,0.40363
1990,Hesse,5th Quintile,Very important,0.21881,38,156,0.15372,0.28390
1990,Hesse,5th Quintile,Important,0.33567,63,156,0.26133,0.41002
1990,Hesse,5th Quintile,Less important,0.29331,55,156,0.22164,0.36499
1990,"Rhineland-Palatinate, Saarland",1st Quintile,Important,0.35428,43,43,0.20963,0.49894
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,Important,0.37048,45,45,0.22778,0.51317
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,Important,0.51453,61,61,0.38807,0.64100
1990,"Rhineland-Palatinate, Saarland",4th Quintile,Very important,0.26373,37,88,0.17113,0.35633
1990,"Rhineland-Palatinate, Saarland",4th Quintile,Important,0.40960,51,88,0.30626,0.51293
1990,"Rhineland-Palatinate, Saarland",5th Quintile,Important,0.45039,42,42,0.29809,0.60268
1990,Baden-Wuerttemberg,1st Quintile,Very important,0.30138,45,117,0.21787,0.38488
1990,Baden-Wuerttemberg,1st Quintile,Important,0.20640,34,117,0.13275,0.28005
1990,Baden-Wuerttemberg,1st Quintile,Less important,0.25718,38,117,0.17764,0.33672
