year,quintil_oecd,plh0108,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1990,1st Quintile,Important,0.29797979797979796,18165,0.2913284972252981,0.30463109873429783
1990,1st Quintile,Less important,0.2882996632996633,18165,0.2817123393210605,0.29488698727826607
1990,1st Quintile,Very important,0.2196969696969697,18165,0.21367578359740935,0.22571815579653004
1990,1st Quintile,Unimportant,0.19402356902356901,18165,0.18827278859837457,0.19977434944876346
1990,2nd Quintile,Less important,0.3281027104136947,18165,0.3212746913676454,0.334930729459744
1990,2nd Quintile,Important,0.3171659533999049,18165,0.31039828245441947,0.3239336243453903
1990,2nd Quintile,Very important,0.2225392296718973,18165,0.21649026702620836,0.22858819231758623
1990,2nd Quintile,Unimportant,0.13219210651450308,18165,0.1272665769528724,0.13711763607613375
1990,3rd Quintile,Important,0.3440492476060191,18165,0.33714073914611226,0.350957756065926
1990,3rd Quintile,Less important,0.32079343365253077,18165,0.3140052740752223,0.32758159322983926
1990,3rd Quintile,Very important,0.20930232558139536,18165,0.20338629203562214,0.21521835912716858
1990,3rd Quintile,Unimportant,0.12585499316005472,18165,0.12103145924961171,0.13067852707049774
1990,4th Quintile,Important,0.3745019920318725,18165,0.36746351979667036,0.38154046426707466
1990,4th Quintile,Less important,0.3107569721115538,18165,0.3040266631456262,0.31748728107748136
1990,4th Quintile,Very important,0.2204515272244356,18165,0.21442292695388754,0.22648012749498364
1990,4th Quintile,Unimportant,0.09428950863213811,18165,0.09003974519499101,0.09853927206928521
1990,5th Quintile,Important,0.3540983606557377,18165,0.3471435786509179,0.3610531426605575
1990,5th Quintile,Very important,0.2754098360655738,18165,0.2689134128334202,0.2819062592977274
1990,5th Quintile,Less important,0.25901639344262295,18165,0.25264541264463,0.2653873742406159
1990,5th Quintile,Unimportant,0.11147540983606558,18165,0.1068986024579594,0.11605221721417175
1992,1st Quintile,Less important,0.3133047210300429,17350,0.30640277065878757,0.32020667140129827
1992,1st Quintile,Important,0.2508345255126371,17350,0.24438409255266577,0.25728495847260835
1992,1st Quintile,Very important,0.21864568431092035,17350,0.2124953206707534,0.2247960479510873
1992,1st Quintile,Unimportant,0.21721506914639963,17350,0.2110792502085529,0.22335088808424636
1992,2nd Quintile,Less important,0.3220934316824728,17350,0.3151402722607326,0.32904659110421297
1992,2nd Quintile,Important,0.3027748507200562,17350,0.29593805264636613,0.3096116487937463
1992,2nd Quintile,Very important,0.23182297154899895,17350,0.22554361383689076,0.23810232926110714
1992,2nd Quintile,Unimportant,0.14330874604847207,17350,0.13809494030255026,0.1485225517943939
1992,3rd Quintile,Important,0.3318872017353579,17350,0.3248802926902871,0.3388941107804287
1992,3rd Quintile,Less important,0.31453362255965295,17350,0.3076243400791543,0.3214429050401516
1992,3rd Quintile,Very important,0.22613882863340565,17350,0.21991402824910045,0.23236362901771085
1992,3rd Quintile,Unimportant,0.12744034707158353,17350,0.12247834012121007,0.132402354021957
1992,4th Quintile,Important,0.35143066764490094,17350,0.3443266445414126,0.3585346907483893
1992,4th Quintile,Less important,0.2978723404255319,17350,0.2910673195527654,0.3046773612982984
