year,age_gr,sex,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,male,Very important,0.15971,165,944,0.13633,0.18309
1990,17-29 y.,male,Important,0.30617,291,944,0.27676,0.33559
1990,17-29 y.,male,Less important,0.42515,396,944,0.39360,0.45670
1990,17-29 y.,male,Unimportant,0.10897,92,944,0.08908,0.12886
1990,17-29 y.,female,Very important,0.13464,135,921,0.11258,0.15669
1990,17-29 y.,female,Important,0.26084,258,921,0.23247,0.28922
1990,17-29 y.,female,Less important,0.46394,411,921,0.43171,0.49616
1990,17-29 y.,female,Unimportant,0.14058,117,921,0.11812,0.16304
1990,30-45 y.,male,Very important,0.19430,216,1014,0.16993,0.21866
1990,30-45 y.,male,Important,0.35048,370,1014,0.32110,0.37987
1990,30-45 y.,male,Less important,0.35684,338,1014,0.32734,0.38634
1990,30-45 y.,male,Unimportant,0.09838,90,1014,0.08004,0.11672
1990,30-45 y.,female,Very important,0.16135,181,1041,0.13899,0.18371
1990,30-45 y.,female,Important,0.33788,354,1041,0.30913,0.36663
1990,30-45 y.,female,Less important,0.35938,375,1041,0.33022,0.38855
1990,30-45 y.,female,Unimportant,0.14139,131,1041,0.12021,0.16256
1990,46-65 y.,male,Very important,0.30396,346,1045,0.27606,0.33186
1990,46-65 y.,male,Important,0.33927,359,1045,0.31055,0.36799
1990,46-65 y.,male,Less important,0.23619,228,1045,0.21043,0.26196
1990,46-65 y.,male,Unimportant,0.12057,112,1045,0.10082,0.14033
1990,46-65 y.,female,Very important,0.21324,260,1116,0.18919,0.23728
1990,46-65 y.,female,Important,0.36064,427,1116,0.33246,0.38883
1990,46-65 y.,female,Less important,0.24173,249,1116,0.21660,0.26686
1990,46-65 y.,female,Unimportant,0.18439,180,1116,0.16163,0.20715
1990,66 and older,male,Very important,0.30645,131,399,0.26116,0.35174
1990,66 and older,male,Important,0.22615,97,399,0.18505,0.26725
1990,66 and older,male,Less important,0.18750,72,399,0.14915,0.22584
1990,66 and older,male,Unimportant,0.27990,99,399,0.23580,0.32401
1990,66 and older,female,Very important,0.16805,126,607,0.13828,0.19782
1990,66 and older,female,Important,0.20750,138,607,0.17521,0.23978
1990,66 and older,female,Less important,0.21945,127,607,0.18650,0.25240
1990,66 and older,female,Unimportant,0.40500,216,607,0.36592,0.44409
1992,17-29 y.,male,Very important,0.17159,244,1328,0.15131,0.19188
1992,17-29 y.,male,Important,0.29425,384,1328,0.26973,0.31877
1992,17-29 y.,male,Less important,0.43570,569,1328,0.40902,0.46238
1992,17-29 y.,male,Unimportant,0.09846,131,1328,0.08243,0.11449
1992,17-29 y.,female,Very important,0.17206,235,1363,0.15201,0.19210
1992,17-29 y.,female,Important,0.24805,372,1363,0.22511,0.27098
1992,17-29 y.,female,Less important,0.45387,594,1363,0.42743,0.48032
1992,17-29 y.,female,Unimportant,0.12602,162,1363,0.10840,0.14365
1992,30-45 y.,male,Very important,0.23864,464,1756,0.21869,0.25858
1992,30-45 y.,male,Important,0.31384,532,1756,0.29213,0.33555
1992,30-45 y.,male,Less important,0.33681,596,1756,0.31470,0.35892
1992,30-45 y.,male,Unimportant,0.11072,164,1756,0.09604,0.12540
1992,30-45 y.,female,Very important,0.20296,411,1842,0.18459,0.22133
1992,30-45 y.,female,Important,0.30503,548,1842,0.28400,0.32607
1992,30-45 y.,female,Less important,0.37340,672,1842,0.35131,0.39550
1992,30-45 y.,female,Unimportant,0.11860,211,1842,0.10383,0.13337
1992,46-65 y.,male,Very important,0.28239,449,1582,0.26020,0.30458
1992,46-65 y.,male,Important,0.31533,492,1582,0.29243,0.33824
1992,46-65 y.,male,Less important,0.24033,382,1582,0.21926,0.26139
1992,46-65 y.,male,Unimportant,0.16195,259,1582,0.14379,0.18011
1992,46-65 y.,female,Very important,0.22461,381,1647,0.20445,0.24477
1992,46-65 y.,female,Important,0.33060,523,1647,0.30787,0.35332
1992,46-65 y.,female,Less important,0.23471,396,1647,0.21424,0.25519
1992,46-65 y.,female,Unimportant,0.21008,347,1647,0.19040,0.22976
1992,66 and older,male,Very important,0.28216,151,522,0.24352,0.32081
1992,66 and older,male,Important,0.28768,151,522,0.24880,0.32655
1992,66 and older,male,Less important,0.14749,75,522,0.11704,0.17794
1992,66 and older,male,Unimportant,0.28267,145,522,0.24400,0.32134
1992,66 and older,female,Very important,0.15830,155,851,0.13376,0.18284
1992,66 and older,female,Important,0.25032,225,851,0.22119,0.27944
1992,66 and older,female,Less important,0.16261,132,851,0.13780,0.18742
1992,66 and older,female,Unimportant,0.42878,339,851,0.39551,0.46205
1995,17-29 y.,male,Very important,0.19074,251,1266,0.16909,0.21239
1995,17-29 y.,male,Important,0.32322,442,1266,0.29745,0.34899
1995,17-29 y.,male,Less important,0.41525,488,1266,0.38809,0.44240
1995,17-29 y.,male,Unimportant,0.07079,85,1266,0.05666,0.08493
1995,17-29 y.,female,Very important,0.16666,231,1334,0.14665,0.18666
1995,17-29 y.,female,Important,0.32198,432,1334,0.29690,0.34706
1995,17-29 y.,female,Less important,0.41520,555,1334,0.38874,0.44165
1995,17-29 y.,female,Unimportant,0.09617,116,1334,0.08034,0.11199
1995,30-45 y.,male,Very important,0.27043,530,1874,0.25031,0.29055
1995,30-45 y.,male,Important,0.33418,628,1874,0.31282,0.35554
1995,30-45 y.,male,Less important,0.31739,591,1874,0.29631,0.33847
1995,30-45 y.,male,Unimportant,0.07800,125,1874,0.06586,0.09015
1995,30-45 y.,female,Very important,0.21448,453,1998,0.19648,0.23248
1995,30-45 y.,female,Important,0.33489,689,1998,0.31419,0.35559
1995,30-45 y.,female,Less important,0.34111,655,1998,0.32032,0.36190
1995,30-45 y.,female,Unimportant,0.10952,201,1998,0.09582,0.12322
1995,46-65 y.,male,Very important,0.27266,458,1619,0.25096,0.29436
1995,46-65 y.,male,Important,0.32409,527,1619,0.30128,0.34689
