year,sampreg,sex,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,West,male,Very important,0.23751,858,3402,0.22321,0.25182
1990,West,male,Important,0.31862,1117,3402,0.30296,0.33428
1990,West,male,Less important,0.31047,1034,3402,0.29492,0.32603
1990,West,male,Unimportant,0.13339,393,3402,0.12197,0.14482
1990,West,female,Very important,0.17343,702,3685,0.16121,0.18566
1990,West,female,Important,0.29913,1177,3685,0.28434,0.31392
1990,West,female,Less important,0.31313,1162,3685,0.29816,0.32811
1990,West,female,Unimportant,0.21430,644,3685,0.20105,0.22755
1992,West,male,Very important,0.24756,845,3315,0.23287,0.26226
1992,West,male,Important,0.32614,1115,3315,0.31018,0.34211
1992,West,male,Less important,0.29081,969,3315,0.27535,0.30627
1992,West,male,Unimportant,0.13548,386,3315,0.12383,0.14714
1992,West,female,Very important,0.19838,776,3645,0.18544,0.21133
1992,West,female,Important,0.30973,1184,3645,0.29471,0.32474
1992,West,female,Less important,0.29371,1094,3645,0.27892,0.30850
1992,West,female,Unimportant,0.19818,591,3645,0.18524,0.21112
1992,East,male,Very important,0.22766,463,1873,0.20866,0.24665
1992,East,male,Important,0.23310,444,1873,0.21395,0.25226
1992,East,male,Less important,0.34317,653,1873,0.32166,0.36468
1992,East,male,Unimportant,0.19607,313,1873,0.17808,0.21405
1992,East,female,Very important,0.17501,406,2058,0.15859,0.19143
1992,East,female,Important,0.21369,484,2058,0.19598,0.23141
1992,East,female,Less important,0.32083,700,2058,0.30065,0.34100
1992,East,female,Unimportant,0.29048,468,2058,0.27086,0.31010
1995,West,male,Very important,0.25898,953,3562,0.24459,0.27337
1995,West,male,Important,0.33162,1224,3562,0.31615,0.34708
1995,West,male,Less important,0.29695,1054,3562,0.28194,0.31195
1995,West,male,Unimportant,0.11246,331,3562,0.10208,0.12283
1995,West,female,Very important,0.20242,829,3921,0.18985,0.21500
1995,West,female,Important,0.32404,1335,3921,0.30939,0.33869
1995,West,female,Less important,0.30018,1213,3921,0.28583,0.31453
1995,West,female,Unimportant,0.17336,544,3921,0.16151,0.18521
1995,East,male,Very important,0.25399,448,1739,0.23352,0.27445
1995,East,male,Important,0.29084,530,1739,0.26949,0.31219
1995,East,male,Less important,0.32383,563,1739,0.30183,0.34583
1995,East,male,Unimportant,0.13134,198,1739,0.11546,0.14722
1995,East,female,Very important,0.22208,437,1908,0.20342,0.24073
1995,East,female,Important,0.25449,537,1908,0.23494,0.27404
1995,East,female,Less important,0.29378,596,1908,0.27333,0.31422
1995,East,female,Unimportant,0.22966,338,1908,0.21078,0.24854
2004,West,male,Very important,0.25969,2169,7829,0.24997,0.26940
2004,West,male,Important,0.32825,2745,7829,0.31784,0.33865
2004,West,male,Less important,0.28232,2114,7829,0.27235,0.29230
