year,pgisced97,sampreg,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No answer / don't know,West,Less important,0.41469,33,33,0.24399,0.58540
1990,Pre-primary Level,West,Less important,0.55130,60,60,0.42439,0.67822
1990,Lower Secondary Level,West,Very important,0.22026,388,1612,0.20002,0.24050
1990,Lower Secondary Level,West,Important,0.28507,488,1612,0.26303,0.30712
1990,Lower Secondary Level,West,Less important,0.27612,444,1612,0.25429,0.29795
1990,Lower Secondary Level,West,Unimportant,0.21855,292,1612,0.19837,0.23873
1990,Upper Secondary Level,West,Very important,0.19788,833,3855,0.18530,0.21046
1990,Upper Secondary Level,West,Important,0.31572,1267,3855,0.30105,0.33040
1990,Upper Secondary Level,West,Less important,0.32007,1218,3855,0.30534,0.33480
1990,Upper Secondary Level,West,Unimportant,0.16633,537,3855,0.15457,0.17808
1990,Post-secondary Non-tertiary Level,West,Important,0.29588,65,153,0.22332,0.36845
1990,Post-secondary Non-tertiary Level,West,Less important,0.45950,88,153,0.38027,0.53872
1990,First Stage of Tertiary Education,West,Very important,0.23360,119,498,0.19640,0.27080
1990,First Stage of Tertiary Education,West,Important,0.29513,159,498,0.25503,0.33523
1990,First Stage of Tertiary Education,West,Less important,0.26501,143,498,0.22621,0.30382
1990,First Stage of Tertiary Education,West,Unimportant,0.20625,77,498,0.17068,0.24182
1990,Second Stage of Tertiary Education,West,Very important,0.21235,144,654,0.18098,0.24372
1990,Second Stage of Tertiary Education,West,Important,0.35616,243,654,0.31943,0.39289
1990,Second Stage of Tertiary Education,West,Less important,0.29410,189,654,0.25915,0.32905
1990,Second Stage of Tertiary Education,West,Unimportant,0.13740,78,654,0.11099,0.16380
1992,No answer / don't know,West,Less important,0.40329,37,37,0.24304,0.56354
1992,Pre-primary Level,West,Less important,0.47066,46,46,0.32482,0.61649
1992,Lower Secondary Level,West,Very important,0.21868,349,1477,0.19759,0.23977
1992,Lower Secondary Level,West,Important,0.29813,462,1477,0.27480,0.32147
1992,Lower Secondary Level,West,Less important,0.25039,387,1477,0.22828,0.27249
1992,Lower Secondary Level,West,Unimportant,0.23280,279,1477,0.21124,0.25436
1992,Lower Secondary Level,East,Very important,0.16120,81,451,0.12722,0.19517
1992,Lower Secondary Level,East,Important,0.19760,94,451,0.16081,0.23439
1992,Lower Secondary Level,East,Less important,0.29160,153,451,0.24960,0.33359
1992,Lower Secondary Level,East,Unimportant,0.34960,123,451,0.30554,0.39366
