year,age_gr,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1984,18-29 J.,Westdeutschland,1852,40.15763388731694,39.930794523881026,40.384473250752855,40.0,40.0,43.0,35.5,47.5,40.0,40.0,40.0
1984,30-45 J.,Westdeutschland,2633,39.87502421328798,39.61955597258639,40.13049245398957,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1984,46-65 J.,Westdeutschland,1917,40.1633912977728,39.8869057920804,40.4398768034652,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1984,66 und älter,Westdeutschland,44,26.763649121447777,24.48839052408682,29.038907718808733,15.0,20.614262700782934,40.0,4.0,75.0,20.0,10.0,23.0
1985,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1985,18-29 J.,Westdeutschland,1718,39.94090583235627,39.683856468477416,40.19795519623513,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1985,30-45 J.,Westdeutschland,2367,39.18295968053686,38.921463597145895,39.44445576392783,38.0,40.0,45.0,27.5,55.5,40.0,40.0,40.0
1985,46-65 J.,Westdeutschland,1788,40.15485893366911,39.853618375934076,40.456099491404146,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1985,66 und älter,Westdeutschland,38,28.729940868105754,25.70760575941728,31.752275976794227,11.086643421080549,24.589257339381724,40.62634912326615,1.0,80.0,25.0,10.0,34.0
1986,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1986,18-29 J.,Westdeutschland,1750,40.08480022381113,39.84779132370305,40.32180912391921,40.0,40.0,43.17669725745359,35.23495411381961,47.94174314363397,40.0,40.0,40.0
1986,30-45 J.,Westdeutschland,2221,40.27440986171686,40.01055460462328,40.53826511881044,39.0,40.0,45.0,30.0,54.0,40.0,40.0,40.0
