year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,in school,Westdeutschland,,,,,,,,,,,,
1984,inadequately,Westdeutschland,530,39.000246553346145,38.53936199350718,39.46113111318511,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1984,general elemantary,Westdeutschland,1432,36.90511290562181,36.585555829074345,37.22466998216928,33.0,40.0,40.0,22.5,50.5,40.0,40.0,40.0
1984,middle vocational,Westdeutschland,3275,40.29476998297752,40.09534489708415,40.49419506887089,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1984,vocational + Abi,Westdeutschland,196,42.09768959989753,41.28520994377796,42.9101692560171,40.0,40.0,45.318834801903996,32.021747797144,53.29708700475999,40.0,39.0,40.0
1984,higher vocational,Westdeutschland,420,41.61349652437365,40.964845486806446,42.26214756194086,40.0,40.0,50.0,25.0,65.0,40.0,37.974999999999994,40.0
1984,higher education,Westdeutschland,561,41.693536000996986,41.13076468088092,42.25630732111305,40.0,42.0,50.0,25.0,65.0,42.0,42.0,44.0
1985,in school,Westdeutschland,,,,,,,,,,,,
1985,inadequately,Westdeutschland,416,40.069392839337894,39.5895401844266,40.549245494249185,40.0,40.0,42.0,37.0,45.0,40.0,40.0,40.0
1985,general elemantary,Westdeutschland,1284,36.71923857309037,36.377787478686564,37.06068966749418,32.00754249699056,40.0,42.0,17.0188562424764,56.988686254514164,40.0,40.0,40.0
1985,middle vocational,Westdeutschland,3026,39.694617827033944,39.47410185351651,39.91513380055138,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1985,vocational + Abi,Westdeutschland,167,39.248612393535836,38.19925542821728,40.297969358854395,40.0,40.0,45.0,32.5,52.5,40.0,38.0,40.0
1985,higher vocational,Westdeutschland,399,41.57934769215668,40.938331341949386,42.220364042363975,40.0,42.0,50.0,25.0,65.0,42.0,41.0,44.0
1985,higher education,Westdeutschland,562,42.85618544796447,42.37034286944925,43.34202802647969,40.0,43.0,50.0,25.0,65.0,43.0,42.0,44.0
1986,in school,Westdeutschland,,,,,,,,,,,,
1986,inadequately,Westdeutschland,384,39.80426699990598,39.35893130651689,40.24960269329507,39.0,40.0,40.0,37.5,41.5,40.0,40.0,40.0
1986,general elemantary,Westdeutschland,1270,37.26917279252849,36.932399506127894,37.60594607892908,36.0,40.0,41.0,28.5,48.5,40.0,40.0,40.0
1986,middle vocational,Westdeutschland,2939,40.20213462098877,39.98758057242244,40.41668866955511,39.0,40.0,45.0,30.0,54.0,40.0,40.0,40.0
1986,vocational + Abi,Westdeutschland,168,38.09705654971447,37.11085134942446,39.08326175000449,38.0,40.0,45.0,27.5,55.5,40.0,39.0,40.0
1986,higher vocational,Westdeutschland,363,42.10778715717625,41.47498217150454,42.74059214284795,40.0,42.0,48.0,28.0,60.0,42.0,40.0,44.0
1986,higher education,Westdeutschland,540,43.51419407627736,43.02620705839512,44.0021810941596,40.0,43.9300907189305,50.0,25.0,65.0,44.0,43.0,46.0
1987,in school,Westdeutschland,,,,,,,,,,,,
1987,inadequately,Westdeutschland,390,39.75864782177687,39.30128531640144,40.2160103271523,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1987,general elemantary,Westdeutschland,1283,36.61617020703644,36.28585349226748,36.9464869218054,35.0,40.0,41.0,26.0,50.0,40.0,40.0,40.0
1987,middle vocational,Westdeutschland,2988,39.964371456356595,39.76190391213234,40.16683900058085,39.0,40.0,44.0,31.5,51.5,40.0,40.0,40.0
1987,vocational + Abi,Westdeutschland,175,38.05962210554255,37.12024342013195,38.999000790953154,38.0,40.0,45.0,27.5,55.5,40.0,40.0,40.0
1987,higher vocational,Westdeutschland,358,41.22732179846944,40.59091204866367,41.86373154827521,40.0,42.0,48.0,28.0,60.0,42.0,41.0,44.0
1987,higher education,Westdeutschland,544,42.068384691648305,41.543075041295296,42.593694342001314,40.0,42.0,50.0,25.0,65.0,42.0,40.0,43.0
1988,in school,Westdeutschland,,,,,,,,,,,,
1988,inadequately,Westdeutschland,344,37.947188162715534,37.454701145203195,38.43967518022787,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1988,general elemantary,Westdeutschland,1253,36.100940095953085,35.73806415806814,36.46381603383803,30.0,40.0,41.0,13.5,57.5,40.0,40.0,40.0
1988,middle vocational,Westdeutschland,2802,39.18954517446825,38.964300965885286,39.414789383051215,38.0,40.0,44.0,29.0,53.0,40.0,40.0,40.0
1988,vocational + Abi,Westdeutschland,168,39.21641002491183,38.47410504765709,39.95871500216657,38.0,40.0,45.0,27.5,55.5,40.0,39.0,40.0
1988,higher vocational,Westdeutschland,349,41.03698226017592,40.384267667232464,41.68969685311937,39.0,41.37533251124864,48.0,25.5,61.5,42.0,41.974999999999994,44.0
1988,higher education,Westdeutschland,523,42.17390111562857,41.68509528116064,42.66270695009649,40.0,42.0,50.0,25.0,65.0,42.0,40.0,42.0
1989,in school,Westdeutschland,,,,,,,,,,,,
1989,inadequately,Westdeutschland,324,38.352156926068204,37.87060436650971,38.8337094856267,38.0,40.0,40.0,35.0,43.0,40.0,40.0,41.0
1989,general elemantary,Westdeutschland,1229,37.48405536280585,37.1527622629655,37.81534846264619,37.0,40.0,41.0,31.0,47.0,40.0,40.0,40.0
1989,middle vocational,Westdeutschland,2799,39.99785928839945,39.79263887164091,40.20307970515798,38.0,40.0,45.0,27.5,55.5,40.0,40.0,40.0
1989,vocational + Abi,Westdeutschland,173,39.95085338178046,39.196947525323964,40.70475923823696,39.0,40.0,45.0,30.0,54.0,40.0,39.0,40.0
1989,higher vocational,Westdeutschland,332,40.89949266356008,40.242621289881804,41.55636403723836,39.0,40.552697339963046,46.0,28.5,56.5,41.0,40.0,42.0
1989,higher education,Westdeutschland,525,42.762101300058674,42.290021331263695,43.23418126885365,40.0,43.0,50.0,25.0,65.0,43.0,42.0,44.0
1990,in school,Westdeutschland,,,,,,,,,,,,
1990,in school,Ostdeutschland,,,,,,,,,,,,
1990,inadequately,Westdeutschland,326,37.81843195152729,37.341648643427455,38.29521525962712,37.5,39.0,40.0,33.75,43.75,39.0,38.0,39.5
1990,inadequately,Ostdeutschland,,,,,,,,,,,,
1990,general elemantary,Westdeutschland,1184,37.02123119702329,36.6888040863517,37.35365830769488,37.0,39.0,40.0,32.5,44.5,39.0,38.0,39.0
1990,general elemantary,Ostdeutschland,211,43.06379367890345,42.451645325401486,43.675942032405416,40.0,45.0,50.0,25.0,65.0,45.0,44.974999999999994,47.0
1990,middle vocational,Westdeutschland,2747,39.028844999284885,38.816777697205765,39.240912301364006,37.5,40.0,44.0,27.75,53.75,40.0,40.0,40.5
1990,middle vocational,Ostdeutschland,1868,45.53205148254383,45.32001992669607,45.74408303839159,40.0,48.0,51.0,23.5,67.5,48.0,48.0,49.0
1990,vocational + Abi,Westdeutschland,174,38.34013610066114,37.498124669953626,39.182147531368656,38.05510899433689,40.0,44.0,29.137772485842227,52.917336508494664,40.0,39.974999999999994,40.0
1990,vocational + Abi,Ostdeutschland,59,45.886746703895696,44.97722397221015,46.796269435581245,40.0,45.93449198457114,51.0,24.0,65.0,46.0,42.0,49.0
1990,higher vocational,Westdeutschland,320,40.93246800410151,40.35459418974047,41.51034181846255,38.5,40.0,45.0,28.75,54.75,40.0,38.0,40.0
1990,higher vocational,Ostdeutschland,208,50.12090118871311,49.52289405458114,50.71890832284509,45.0,50.0,51.0,36.0,60.0,50.0,50.0,50.0
1990,higher education,Westdeutschland,518,41.32906402455532,40.842612622358494,41.81551542675215,39.0,42.0,48.0,25.5,61.5,42.0,41.0,43.0125
1990,higher education,Ostdeutschland,801,45.60678189923298,45.27979931612406,45.93376448234189,40.0,48.0,51.0,23.5,67.5,48.0,46.0,49.025
1991,in school,Westdeutschland,,,,,,,,,,,,
1991,in school,Ostdeutschland,,,,,,,,,,,,
1991,inadequately,Westdeutschland,329,37.818887467185036,37.29920176761648,38.33857316675359,37.5,39.0,40.0,33.75,43.75,39.0,38.0,39.5
1991,inadequately,Ostdeutschland,,,,,,,,,,,,
1991,general elemantary,Westdeutschland,1168,36.482819919190966,36.1290429068765,36.83659693150543,34.476222174618165,38.5,40.0,26.190555436545413,48.28566673807275,38.5,38.0,38.5
1991,general elemantary,Ostdeutschland,135,38.53236266977027,37.947152378751454,39.11757296078909,38.0,40.0,42.0,32.0,48.0,40.0,40.0,40.0
1991,middle vocational,Westdeutschland,2792,39.12333487355738,38.91129908329797,39.335370663816796,37.5,40.0,44.0,27.75,53.75,40.0,40.0,40.5
1991,middle vocational,Ostdeutschland,1412,40.43539460257458,40.186050178229834,40.68473902691933,40.0,40.0,43.79999923706055,34.30000114440918,49.49999809265137,40.0,40.0,40.0
1991,vocational + Abi,Westdeutschland,202,37.95208767923314,37.22745944447536,38.67671591399092,38.0,40.0,42.35886617550975,31.46170073673537,48.89716543877438,40.0,40.0,41.0
1991,vocational + Abi,Ostdeutschland,45,40.1303238289513,38.788010217257785,41.47263744064481,37.0,40.0,43.0,28.0,52.0,40.0,38.0,40.0
1991,higher vocational,Westdeutschland,340,40.343163276022544,39.71214084135906,40.97418571068603,38.0,40.0,45.0,27.5,55.5,40.0,39.5,40.0
1991,higher vocational,Ostdeutschland,178,44.40494729661749,43.55134017744839,45.2585544157866,40.0,42.0,50.0,25.0,65.0,42.0,40.0,44.0
1991,higher education,Westdeutschland,541,41.29059607973402,40.809213911207024,41.77197824826102,38.5,42.0,50.0,21.25,67.25,42.0,41.9875,44.0
1991,higher education,Ostdeutschland,684,42.38889323489788,41.991038912481045,42.78674755731471,40.0,40.0,48.0,28.0,60.0,40.0,38.0,40.0
1992,in school,Westdeutschland,,,,,,,,,,,,
1992,in school,Ostdeutschland,,,,,,,,,,,,
1992,inadequately,Westdeutschland,286,39.126397984185836,38.62557181410634,39.627224154265335,37.5,39.0,40.0,33.75,43.75,39.0,38.0,39.5
1992,inadequately,Ostdeutschland,,,,,,,,,,,,
1992,general elemantary,Westdeutschland,1092,35.98548656555163,35.63901234012028,36.33196079098298,33.83546126931347,38.5,40.0,24.588653173283674,49.246808096029795,38.5,38.5,39.0
1992,general elemantary,Ostdeutschland,126,40.11000417746788,39.50404408925305,40.71596426568271,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
1992,middle vocational,Westdeutschland,2714,39.044480249485595,38.83195905339504,39.25700144557615,37.5,40.0,43.418801822351995,28.621797266472008,52.29700455587999,40.0,40.0,40.5
1992,middle vocational,Ostdeutschland,1277,42.64925816747917,42.423622133441434,42.8748942015169,40.0,40.0,45.0,32.5,52.5,40.0,40.0,40.0
1992,vocational + Abi,Westdeutschland,194,38.078981428913124,37.33482082441172,38.82314203341453,37.5,40.0,44.079427114396076,27.630859328405887,53.94856778599019,40.0,39.974999999999994,41.0
1992,vocational + Abi,Ostdeutschland,38,45.16527871838454,43.627425689493904,46.70313174727518,40.0,42.0,48.062994198702036,27.905508701946946,60.157485496755086,42.0,39.0,44.0
1992,higher vocational,Westdeutschland,353,40.125011373471104,39.51270108345616,40.73732166348605,37.5,40.0,45.0,26.25,56.25,40.0,39.5,40.0
1992,higher vocational,Ostdeutschland,162,47.18794527901074,46.43055605850993,47.94533449951155,40.0,45.0,50.0,25.0,65.0,45.0,44.0,47.0
1992,higher education,Westdeutschland,541,40.83002255471374,40.3493711356914,41.31067397373609,38.0,42.0,50.0,20.0,68.0,42.0,41.0,43.0
1992,higher education,Ostdeutschland,646,43.83066452174043,43.44150082440071,44.21982821908015,40.0,42.0,50.0,25.0,65.0,42.0,41.0,42.0
1993,in school,Westdeutschland,,,,,,,,,,,,
1993,in school,Ostdeutschland,,,,,,,,,,,,
1993,inadequately,Westdeutschland,283,38.744328562720206,38.224497910272135,39.26415921516828,37.5,39.0,40.0,33.75,43.75,39.0,38.0,40.0
1993,inadequately,Ostdeutschland,,,,,,,,,,,,
1993,general elemantary,Westdeutschland,1061,35.57887566446168,35.22128042598571,35.93647090293764,31.0,38.0,40.0,17.5,53.5,38.0,37.5,38.0
1993,general elemantary,Ostdeutschland,113,41.42136733499764,40.70912011941951,42.13361455057577,40.0,40.0,42.5,36.25,46.25,40.0,40.0,40.0
1993,middle vocational,Westdeutschland,2668,38.69375888116581,38.480556762245286,38.90696100008634,37.5,39.5,42.5,30.0,50.0,39.5,39.0,40.0
